,node_loc,technology,year_act,mode,time,value,unit
16066,R12_FSU,gas_piped_exp_weu,2017,M1,year,190.30195474294396,GWa
16067,R12_FSU,loil_shipped_exp_weu,2017,M1,year,139.921791338636,GWa
16068,R12_FSU,steel_shipped_exp_weu,2017,M1,year,0.0,GWa
16075,R12_LAM,biomass_shipped_exp_afr,2017,M1,year,6.130975857337559e-07,GWa
16076,R12_LAM,coal_shipped_exp_afr,2017,M1,year,0.08758101752566966,GWa
16077,R12_LAM,crudeoil_shipped_exp_afr,2017,M1,year,0.10775189464422402,GWa
16078,R12_LAM,eth_shipped_exp_afr,2017,M1,year,0.014691731275558746,GWa
16079,R12_LAM,foil_shipped_exp_afr,2017,M1,year,0.3113914887840963,GWa
16080,R12_LAM,loil_shipped_exp_afr,2017,M1,year,0.8506638700071047,GWa
16081,R12_LAM,steel_shipped_exp_afr,2017,M1,year,0.0,GWa
16082,R12_LAM,LNG_shipped_exp_chn,2017,M1,year,0.31838848,GWa
16083,R12_LAM,biomass_shipped_exp_chn,2017,M1,year,7.943882136165475e-06,GWa
16084,R12_LAM,coal_shipped_exp_chn,2017,M1,year,5.4986696558233095e-05,GWa
16085,R12_LAM,crudeoil_shipped_exp_chn,2017,M1,year,72.25754713052925,GWa
16086,R12_LAM,eth_shipped_exp_chn,2017,M1,year,1.336530745672121e-05,GWa
16087,R12_LAM,foil_shipped_exp_chn,2017,M1,year,0.6573442007402361,GWa
16088,R12_LAM,lh2_shipped_exp_chn,2017,M1,year,0.0,GWa
16089,R12_LAM,loil_shipped_exp_chn,2017,M1,year,1.0023557995490102,GWa
16090,R12_LAM,steel_shipped_exp_chn,2017,M1,year,0.0,GWa
16091,R12_LAM,biomass_shipped_exp_eeu,2017,M1,year,2.0626775788184885e-05,GWa
16092,R12_LAM,coal_shipped_exp_eeu,2017,M1,year,1.495740132169945,GWa
16093,R12_LAM,crudeoil_shipped_exp_eeu,2017,M1,year,3.788874035587878e-08,GWa
16094,R12_LAM,eth_shipped_exp_eeu,2017,M1,year,3.05600425728e-05,GWa
16095,R12_LAM,foil_shipped_exp_eeu,2017,M1,year,0.061696310972483064,GWa
16096,R12_LAM,loil_shipped_exp_eeu,2017,M1,year,0.013381530840005516,GWa
16097,R12_LAM,steel_shipped_exp_eeu,2017,M1,year,0.0,GWa
16098,R12_LAM,coal_shipped_exp_fsu,2017,M1,year,0.12273024229447574,GWa
16099,R12_LAM,crudeoil_shipped_exp_fsu,2017,M1,year,0.012316777717833497,GWa
16100,R12_LAM,eth_shipped_exp_fsu,2017,M1,year,3.33391173504e-06,GWa
16101,R12_LAM,foil_shipped_exp_fsu,2017,M1,year,1.30510282529406e-06,GWa
16102,R12_LAM,loil_shipped_exp_fsu,2017,M1,year,0.02414708666584684,GWa
16103,R12_LAM,steel_shipped_exp_fsu,2017,M1,year,0.0,GWa
16114,R12_LAM,LNG_shipped_exp_mea,2017,M1,year,1.120893969312,GWa
16115,R12_LAM,biomass_shipped_exp_mea,2017,M1,year,5.323456490365803e-05,GWa
16116,R12_LAM,coal_shipped_exp_mea,2017,M1,year,4.191486715263873,GWa
16117,R12_LAM,crudeoil_shipped_exp_mea,2017,M1,year,0.13387154699349602,GWa
16118,R12_LAM,eth_shipped_exp_mea,2017,M1,year,8.7982109930272e-05,GWa
16119,R12_LAM,foil_shipped_exp_mea,2017,M1,year,0.5966779326313515,GWa
16120,R12_LAM,loil_shipped_exp_mea,2017,M1,year,0.1600225694929408,GWa
16121,R12_LAM,steel_shipped_exp_mea,2017,M1,year,0.0,GWa
16122,R12_LAM,LNG_shipped_exp_nam,2017,M1,year,2.8325270026239995,GWa
16123,R12_LAM,biomass_shipped_exp_nam,2017,M1,year,0.0002597944366225577,GWa
16124,R12_LAM,coal_shipped_exp_nam,2017,M1,year,8.61789831266312,GWa
16125,R12_LAM,crudeoil_shipped_exp_nam,2017,M1,year,120.78580711886877,GWa
16126,R12_LAM,eth_shipped_exp_nam,2017,M1,year,0.7549917858303817,GWa
16127,R12_LAM,foil_shipped_exp_nam,2017,M1,year,1.4306630079904574,GWa
16128,R12_LAM,gas_piped_exp_nam,2017,M1,year,0.04503627247999999,GWa
16129,R12_LAM,lh2_shipped_exp_nam,2017,M1,year,0.0,GWa
16130,R12_LAM,loil_shipped_exp_nam,2017,M1,year,12.102433128427712,GWa
16131,R12_LAM,steel_shipped_exp_nam,2017,M1,year,0.0,GWa
16132,R12_LAM,LNG_shipped_exp_pao,2017,M1,year,1.2113632631039999,GWa
16133,R12_LAM,biomass_shipped_exp_pao,2017,M1,year,2.893199746348661e-07,GWa
16134,R12_LAM,coal_shipped_exp_pao,2017,M1,year,2.1636312354663305,GWa
16135,R12_LAM,crudeoil_shipped_exp_pao,2017,M1,year,5.1186023983217295,GWa
16136,R12_LAM,eth_shipped_exp_pao,2017,M1,year,0.18250630452302444,GWa
16137,R12_LAM,foil_shipped_exp_pao,2017,M1,year,0.053772692885500656,GWa
16138,R12_LAM,loil_shipped_exp_pao,2017,M1,year,0.3405652753813119,GWa
16139,R12_LAM,steel_shipped_exp_pao,2017,M1,year,0.0,GWa
16140,R12_LAM,LNG_shipped_exp_pas,2017,M1,year,0.8789994315519999,GWa
16141,R12_LAM,coal_shipped_exp_pas,2017,M1,year,3.682639661709607,GWa
16142,R12_LAM,crudeoil_shipped_exp_pas,2017,M1,year,10.836711963312952,GWa
16143,R12_LAM,eth_shipped_exp_pas,2017,M1,year,0.14391644495000955,GWa
16144,R12_LAM,foil_shipped_exp_pas,2017,M1,year,0.0016639889299061151,GWa
16145,R12_LAM,loil_shipped_exp_pas,2017,M1,year,13.359754879525463,GWa
16146,R12_LAM,steel_shipped_exp_pas,2017,M1,year,0.0,GWa
16147,R12_LAM,foil_shipped_exp_rcpa,2017,M1,year,5.49246014670576e-07,GWa
16148,R12_LAM,loil_shipped_exp_rcpa,2017,M1,year,0.0013995459582726545,GWa
16149,R12_LAM,steel_shipped_exp_rcpa,2017,M1,year,0.0,GWa
16150,R12_LAM,LNG_shipped_exp_sas,2017,M1,year,0.38523737599999996,GWa
16151,R12_LAM,coal_shipped_exp_sas,2017,M1,year,2.0064721078873338,GWa
16152,R12_LAM,crudeoil_shipped_exp_sas,2017,M1,year,44.3090893809184,GWa
16153,R12_LAM,foil_shipped_exp_sas,2017,M1,year,0.1651570496449857,GWa
16154,R12_LAM,loil_shipped_exp_sas,2017,M1,year,0.009198310417040721,GWa
16155,R12_LAM,steel_shipped_exp_sas,2017,M1,year,0.0,GWa
16156,R12_LAM,LNG_shipped_exp_weu,2017,M1,year,6.939377258367999,GWa
16157,R12_LAM,biomass_shipped_exp_weu,2017,M1,year,0.00018268352351174724,GWa
16158,R12_LAM,coal_shipped_exp_weu,2017,M1,year,55.96562374463592,GWa
16159,R12_LAM,crudeoil_shipped_exp_weu,2017,M1,year,29.909286675202384,GWa
16160,R12_LAM,eth_shipped_exp_weu,2017,M1,year,0.18427173508095604,GWa
16161,R12_LAM,foil_shipped_exp_weu,2017,M1,year,1.912585717027961,GWa
16162,R12_LAM,lh2_shipped_exp_weu,2017,M1,year,0.0,GWa
16163,R12_LAM,loil_shipped_exp_weu,2017,M1,year,2.737988025975578,GWa
16164,R12_LAM,steel_shipped_exp_weu,2017,M1,year,0.0,GWa
16170,R12_MEA,biomass_shipped_exp_afr,2017,M1,year,6.349331726605976e-05,GWa
16171,R12_MEA,coal_shipped_exp_afr,2017,M1,year,0.06454344478423532,GWa
16172,R12_MEA,crudeoil_shipped_exp_afr,2017,M1,year,11.267960744078513,GWa
16173,R12_MEA,eth_shipped_exp_afr,2017,M1,year,0.004146613183104548,GWa
16174,R12_MEA,foil_shipped_exp_afr,2017,M1,year,0.642159778395838,GWa
16175,R12_MEA,lh2_shipped_exp_afr,2017,M1,year,0.0,GWa
16176,R12_MEA,loil_shipped_exp_afr,2017,M1,year,26.806170852025115,GWa
16177,R12_MEA,steel_shipped_exp_afr,2017,M1,year,0.0,GWa
16178,R12_MEA,LNG_shipped_exp_chn,2017,M1,year,13.676561087999998,GWa
16179,R12_MEA,biomass_shipped_exp_chn,2017,M1,year,6.208583146670946e-08,GWa
16180,R12_MEA,coal_shipped_exp_chn,2017,M1,year,0.16164732910395552,GWa
16181,R12_MEA,crudeoil_shipped_exp_chn,2017,M1,year,248.71081396934966,GWa
16182,R12_MEA,eth_shipped_exp_chn,2017,M1,year,6.085599861617744e-06,GWa
16183,R12_MEA,foil_shipped_exp_chn,2017,M1,year,1.4323786947782113,GWa
16184,R12_MEA,loil_shipped_exp_chn,2017,M1,year,19.670925628446582,GWa
16185,R12_MEA,steel_shipped_exp_chn,2017,M1,year,0.0,GWa
16186,R12_MEA,LNG_shipped_exp_eeu,2017,M1,year,1.925944727168,GWa
16187,R12_MEA,biomass_shipped_exp_eeu,2017,M1,year,7.791771849072038e-06,GWa
16188,R12_MEA,coal_shipped_exp_eeu,2017,M1,year,0.00828097647001,GWa
16189,R12_MEA,crudeoil_shipped_exp_eeu,2017,M1,year,12.630846600444041,GWa
16190,R12_MEA,eth_shipped_exp_eeu,2017,M1,year,3.4678874795290926e-06,GWa
16191,R12_MEA,foil_shipped_exp_eeu,2017,M1,year,0.010443753961469742,GWa
16192,R12_MEA,loil_shipped_exp_eeu,2017,M1,year,0.513578771112224,GWa
16193,R12_MEA,steel_shipped_exp_eeu,2017,M1,year,0.0,GWa
16194,R12_MEA,coal_shipped_exp_fsu,2017,M1,year,1.8744435843390643e-05,GWa
16195,R12_MEA,crudeoil_shipped_exp_fsu,2017,M1,year,0.27268657928685325,GWa
16196,R12_MEA,eth_shipped_exp_fsu,2017,M1,year,1.834724374415541e-05,GWa
16197,R12_MEA,foil_shipped_exp_fsu,2017,M1,year,0.2177023636713708,GWa
16198,R12_MEA,gas_piped_exp_fsu,2017,M1,year,2.6310548950399997,GWa
16199,R12_MEA,loil_shipped_exp_fsu,2017,M1,year,0.20889491874382066,GWa
16200,R12_MEA,steel_shipped_exp_fsu,2017,M1,year,0.0,GWa
16201,R12_MEA,LNG_shipped_exp_lam,2017,M1,year,2.9712344343999995,GWa
16202,R12_MEA,biomass_shipped_exp_lam,2017,M1,year,5.7677737432573085e-06,GWa
16203,R12_MEA,crudeoil_shipped_exp_lam,2017,M1,year,8.928413196502666,GWa
16204,R12_MEA,eth_shipped_exp_lam,2017,M1,year,1.2423581996335842e-05,GWa
16205,R12_MEA,foil_shipped_exp_lam,2017,M1,year,0.018228226814815725,GWa
16206,R12_MEA,loil_shipped_exp_lam,2017,M1,year,5.843553605780777,GWa
16207,R12_MEA,steel_shipped_exp_lam,2017,M1,year,0.0,GWa
16218,R12_MEA,biomass_shipped_exp_nam,2017,M1,year,6.208583146670946e-07,GWa
16219,R12_MEA,coal_shipped_exp_nam,2017,M1,year,0.0033891774674700975,GWa
16220,R12_MEA,crudeoil_shipped_exp_nam,2017,M1,year,127.30636285655872,GWa
16221,R12_MEA,eth_shipped_exp_nam,2017,M1,year,2.1355158070662016e-05,GWa
16222,R12_MEA,foil_shipped_exp_nam,2017,M1,year,0.008348815817320453,GWa
16223,R12_MEA,loil_shipped_exp_nam,2017,M1,year,7.964125489554761,GWa
16224,R12_MEA,steel_shipped_exp_nam,2017,M1,year,0.0,GWa
16225,R12_MEA,LNG_shipped_exp_pao,2017,M1,year,30.593959983839998,GWa
16226,R12_MEA,coal_shipped_exp_pao,2017,M1,year,0.0036170911764266357,GWa
16227,R12_MEA,crudeoil_shipped_exp_pao,2017,M1,year,195.3201677502647,GWa
16228,R12_MEA,eth_shipped_exp_pao,2017,M1,year,1.8605655627875908e-06,GWa
16229,R12_MEA,foil_shipped_exp_pao,2017,M1,year,0.2182443233167653,GWa
16230,R12_MEA,loil_shipped_exp_pao,2017,M1,year,21.409980411446266,GWa
16231,R12_MEA,steel_shipped_exp_pao,2017,M1,year,0.0,GWa
16232,R12_MEA,LNG_shipped_exp_pas,2017,M1,year,32.903256237792,GWa
16233,R12_MEA,biomass_shipped_exp_pas,2017,M1,year,3.0459619346724996e-05,GWa
16234,R12_MEA,coal_shipped_exp_pas,2017,M1,year,0.14411327757182915,GWa
16235,R12_MEA,crudeoil_shipped_exp_pas,2017,M1,year,293.35292922287044,GWa
16236,R12_MEA,eth_shipped_exp_pas,2017,M1,year,3.4454917829399826e-09,GWa
16237,R12_MEA,foil_shipped_exp_pas,2017,M1,year,1.1598628810664464,GWa
16238,R12_MEA,loil_shipped_exp_pas,2017,M1,year,66.52731270555135,GWa
16239,R12_MEA,steel_shipped_exp_pas,2017,M1,year,0.0,GWa
16240,R12_MEA,coal_shipped_exp_rcpa,2017,M1,year,2.639460273461538e-06,GWa
16241,R12_MEA,crudeoil_shipped_exp_rcpa,2017,M1,year,0.7323490011170869,GWa
16242,R12_MEA,foil_shipped_exp_rcpa,2017,M1,year,0.05149086916314514,GWa
16243,R12_MEA,loil_shipped_exp_rcpa,2017,M1,year,0.41234277881464587,GWa
16244,R12_MEA,steel_shipped_exp_rcpa,2017,M1,year,0.0,GWa
16245,R12_MEA,LNG_shipped_exp_sas,2017,M1,year,24.9749631872,GWa
16246,R12_MEA,biomass_shipped_exp_sas,2017,M1,year,0.173769598685863,GWa
16247,R12_MEA,coal_shipped_exp_sas,2017,M1,year,0.1681293272291947,GWa
16248,R12_MEA,crudeoil_shipped_exp_sas,2017,M1,year,198.18409633176785,GWa
16249,R12_MEA,eth_shipped_exp_sas,2017,M1,year,0.0009081610014014292,GWa
16250,R12_MEA,foil_shipped_exp_sas,2017,M1,year,7.28150772628285,GWa
16251,R12_MEA,lh2_shipped_exp_sas,2017,M1,year,0.0,GWa
16252,R12_MEA,loil_shipped_exp_sas,2017,M1,year,42.97375894239496,GWa
16253,R12_MEA,steel_shipped_exp_sas,2017,M1,year,0.0,GWa
16254,R12_MEA,LNG_shipped_exp_weu,2017,M1,year,43.672390606591996,GWa
16255,R12_MEA,biomass_shipped_exp_weu,2017,M1,year,1.5430812552735972e-05,GWa
16256,R12_MEA,coal_shipped_exp_weu,2017,M1,year,0.39095195962415097,GWa
16257,R12_MEA,crudeoil_shipped_exp_weu,2017,M1,year,216.60613486528027,GWa
16258,R12_MEA,eth_shipped_exp_weu,2017,M1,year,0.031138803401536297,GWa
16259,R12_MEA,foil_shipped_exp_weu,2017,M1,year,0.47782756866161863,GWa
16260,R12_MEA,gas_piped_exp_weu,2017,M1,year,60.36823535859199,GWa
16261,R12_MEA,lh2_shipped_exp_weu,2017,M1,year,0.0,GWa
16262,R12_MEA,loil_shipped_exp_weu,2017,M1,year,54.2127769874394,GWa
16263,R12_MEA,steel_shipped_exp_weu,2017,M1,year,0.0,GWa
16272,R12_NAM,biomass_shipped_exp_afr,2017,M1,year,9.179016722514016e-05,GWa
16273,R12_NAM,coal_shipped_exp_afr,2017,M1,year,0.6390948140580591,GWa
16274,R12_NAM,crudeoil_shipped_exp_afr,2017,M1,year,0.35925699723151133,GWa
16275,R12_NAM,eth_shipped_exp_afr,2017,M1,year,0.1258646072852912,GWa
16276,R12_NAM,foil_shipped_exp_afr,2017,M1,year,0.5450990579066896,GWa
16277,R12_NAM,lh2_shipped_exp_afr,2017,M1,year,0.0,GWa
16278,R12_NAM,loil_shipped_exp_afr,2017,M1,year,1.5807314789271067,GWa
16279,R12_NAM,steel_shipped_exp_afr,2017,M1,year,0.0,GWa
16280,R12_NAM,LNG_shipped_exp_chn,2017,M1,year,3.5267518153550976,GWa
16281,R12_NAM,biomass_shipped_exp_chn,2017,M1,year,0.00048649985145870226,GWa
16282,R12_NAM,coal_shipped_exp_chn,2017,M1,year,7.962777556688291,GWa
16283,R12_NAM,crudeoil_shipped_exp_chn,2017,M1,year,13.467660683189697,GWa
16284,R12_NAM,eth_shipped_exp_chn,2017,M1,year,0.06271721410671285,GWa
16285,R12_NAM,foil_shipped_exp_chn,2017,M1,year,5.241635753825804,GWa
16286,R12_NAM,lh2_shipped_exp_chn,2017,M1,year,0.0,GWa
16287,R12_NAM,loil_shipped_exp_chn,2017,M1,year,6.798838532066138,GWa
16288,R12_NAM,steel_shipped_exp_chn,2017,M1,year,0.0,GWa
16289,R12_NAM,LNG_shipped_exp_eeu,2017,M1,year,0.3388375155864246,GWa
16290,R12_NAM,biomass_shipped_exp_eeu,2017,M1,year,3.178328927359524e-05,GWa
16291,R12_NAM,coal_shipped_exp_eeu,2017,M1,year,9.385467373131522,GWa
16292,R12_NAM,crudeoil_shipped_exp_eeu,2017,M1,year,0.34246347227967383,GWa
16293,R12_NAM,eth_shipped_exp_eeu,2017,M1,year,1.8027464667372449e-06,GWa
16294,R12_NAM,foil_shipped_exp_eeu,2017,M1,year,0.8195736671476571,GWa
16295,R12_NAM,lh2_shipped_exp_eeu,2017,M1,year,0.0,GWa
16296,R12_NAM,loil_shipped_exp_eeu,2017,M1,year,1.1600629539950018,GWa
16297,R12_NAM,steel_shipped_exp_eeu,2017,M1,year,0.0,GWa
16298,R12_NAM,biomass_shipped_exp_fsu,2017,M1,year,6.691389533953481e-05,GWa
16299,R12_NAM,coal_shipped_exp_fsu,2017,M1,year,7.682901283449474,GWa
16300,R12_NAM,crudeoil_shipped_exp_fsu,2017,M1,year,0.004328098584248931,GWa
16301,R12_NAM,eth_shipped_exp_fsu,2017,M1,year,0.00015525716470292145,GWa
16302,R12_NAM,foil_shipped_exp_fsu,2017,M1,year,0.02994404570685407,GWa
16303,R12_NAM,lh2_shipped_exp_fsu,2017,M1,year,0.0,GWa
16304,R12_NAM,loil_shipped_exp_fsu,2017,M1,year,0.049961200590678705,GWa
16305,R12_NAM,steel_shipped_exp_fsu,2017,M1,year,0.0,GWa
16306,R12_NAM,LNG_shipped_exp_lam,2017,M1,year,10.145943316004864,GWa
16307,R12_NAM,biomass_shipped_exp_lam,2017,M1,year,0.02086781561064098,GWa
16308,R12_NAM,coal_shipped_exp_lam,2017,M1,year,19.89168653842159,GWa
16309,R12_NAM,crudeoil_shipped_exp_lam,2017,M1,year,3.781361247887652,GWa
16310,R12_NAM,eth_shipped_exp_lam,2017,M1,year,1.6403914980402323,GWa
16311,R12_NAM,foil_shipped_exp_lam,2017,M1,year,11.680462840381661,GWa
16312,R12_NAM,gas_piped_exp_lam,2017,M1,year,42.36985909921169,GWa
16313,R12_NAM,lh2_shipped_exp_lam,2017,M1,year,0.0,GWa
16314,R12_NAM,loil_shipped_exp_lam,2017,M1,year,122.05501178066696,GWa
16315,R12_NAM,steel_shipped_exp_lam,2017,M1,year,0.0,GWa
16316,R12_NAM,LNG_shipped_exp_mea,2017,M1,year,2.1804161740461696,GWa
16317,R12_NAM,biomass_shipped_exp_mea,2017,M1,year,0.0004888733266988242,GWa
16318,R12_NAM,coal_shipped_exp_mea,2017,M1,year,5.542217254183559,GWa
16319,R12_NAM,crudeoil_shipped_exp_mea,2017,M1,year,0.4930907404396076,GWa
16320,R12_NAM,eth_shipped_exp_mea,2017,M1,year,0.2191308440870646,GWa
16321,R12_NAM,foil_shipped_exp_mea,2017,M1,year,3.5799136054625658,GWa
16322,R12_NAM,lh2_shipped_exp_mea,2017,M1,year,0.0,GWa
16323,R12_NAM,loil_shipped_exp_mea,2017,M1,year,4.348224189525676,GWa
16324,R12_NAM,steel_shipped_exp_mea,2017,M1,year,0.0,GWa
16335,R12_NAM,LNG_shipped_exp_pao,2017,M1,year,1.639139571073847,GWa
16336,R12_NAM,biomass_shipped_exp_pao,2017,M1,year,0.012180390305876733,GWa
16337,R12_NAM,coal_shipped_exp_pao,2017,M1,year,14.098863877057392,GWa
16338,R12_NAM,crudeoil_shipped_exp_pao,2017,M1,year,2.037665116999667,GWa
16339,R12_NAM,eth_shipped_exp_pao,2017,M1,year,0.06911135638650473,GWa
16340,R12_NAM,foil_shipped_exp_pao,2017,M1,year,6.2135571505275,GWa
16341,R12_NAM,lh2_shipped_exp_pao,2017,M1,year,0.0,GWa
16342,R12_NAM,loil_shipped_exp_pao,2017,M1,year,10.759547345534763,GWa
16343,R12_NAM,steel_shipped_exp_pao,2017,M1,year,0.0,GWa
16344,R12_NAM,LNG_shipped_exp_pas,2017,M1,year,3.5390052448922034,GWa
16345,R12_NAM,biomass_shipped_exp_pas,2017,M1,year,0.0013175022075324538,GWa
16346,R12_NAM,coal_shipped_exp_pas,2017,M1,year,12.832607515922794,GWa
16347,R12_NAM,crudeoil_shipped_exp_pas,2017,M1,year,5.533407518065225,GWa
16348,R12_NAM,eth_shipped_exp_pas,2017,M1,year,0.36637973107077904,GWa
16349,R12_NAM,foil_shipped_exp_pas,2017,M1,year,2.1583259921024642,GWa
16350,R12_NAM,lh2_shipped_exp_pas,2017,M1,year,0.0,GWa
16351,R12_NAM,loil_shipped_exp_pas,2017,M1,year,10.637122688716673,GWa
16352,R12_NAM,steel_shipped_exp_pas,2017,M1,year,0.0,GWa
16353,R12_NAM,coal_shipped_exp_rcpa,2017,M1,year,0.45733701474954824,GWa
16354,R12_NAM,crudeoil_shipped_exp_rcpa,2017,M1,year,5.759944302593939e-06,GWa
16355,R12_NAM,eth_shipped_exp_rcpa,2017,M1,year,0.010522158285344689,GWa
16356,R12_NAM,foil_shipped_exp_rcpa,2017,M1,year,0.20746429292144547,GWa
16357,R12_NAM,lh2_shipped_exp_rcpa,2017,M1,year,0.0,GWa
16358,R12_NAM,loil_shipped_exp_rcpa,2017,M1,year,0.04343227897803135,GWa
16359,R12_NAM,steel_shipped_exp_rcpa,2017,M1,year,0.0,GWa
16360,R12_NAM,LNG_shipped_exp_sas,2017,M1,year,0.8792111722913725,GWa
16361,R12_NAM,biomass_shipped_exp_sas,2017,M1,year,8.872993674670945e-07,GWa
16362,R12_NAM,coal_shipped_exp_sas,2017,M1,year,12.443279169620407,GWa
16363,R12_NAM,crudeoil_shipped_exp_sas,2017,M1,year,1.8140423050739323,GWa
16364,R12_NAM,eth_shipped_exp_sas,2017,M1,year,0.43765133211522994,GWa
16365,R12_NAM,foil_shipped_exp_sas,2017,M1,year,9.513535669189602,GWa
16366,R12_NAM,lh2_shipped_exp_sas,2017,M1,year,0.0,GWa
16367,R12_NAM,loil_shipped_exp_sas,2017,M1,year,2.173793609514004,GWa
16368,R12_NAM,steel_shipped_exp_sas,2017,M1,year,0.0,GWa
16369,R12_NAM,LNG_shipped_exp_weu,2017,M1,year,2.889064848071393,GWa
16370,R12_NAM,biomass_shipped_exp_weu,2017,M1,year,0.0002755433072535527,GWa
16371,R12_NAM,coal_shipped_exp_weu,2017,M1,year,36.792380934843436,GWa
16372,R12_NAM,crudeoil_shipped_exp_weu,2017,M1,year,17.279910512352608,GWa
16373,R12_NAM,eth_shipped_exp_weu,2017,M1,year,0.0841342679636604,GWa
16374,R12_NAM,foil_shipped_exp_weu,2017,M1,year,11.54089135611547,GWa
16375,R12_NAM,gas_piped_exp_weu,2017,M1,year,3.200348292956468e-05,GWa
16376,R12_NAM,lh2_shipped_exp_weu,2017,M1,year,0.0,GWa
16377,R12_NAM,loil_shipped_exp_weu,2017,M1,year,22.881483630271298,GWa
16378,R12_NAM,steel_shipped_exp_weu,2017,M1,year,0.0,GWa
16385,R12_PAO,biomass_shipped_exp_afr,2017,M1,year,1.5363138996437255e-06,GWa
16386,R12_PAO,coal_shipped_exp_afr,2017,M1,year,0.580171986947453,GWa
16387,R12_PAO,eth_shipped_exp_afr,2017,M1,year,5.769846182399999e-06,GWa
16388,R12_PAO,foil_shipped_exp_afr,2017,M1,year,0.0005775112023424,GWa
16389,R12_PAO,lh2_shipped_exp_afr,2017,M1,year,0.0,GWa
16390,R12_PAO,loil_shipped_exp_afr,2017,M1,year,0.09705448563209396,GWa
16391,R12_PAO,steel_shipped_exp_afr,2017,M1,year,0.0,GWa
16392,R12_PAO,LNG_shipped_exp_chn,2017,M1,year,25.246557439999997,GWa
16393,R12_PAO,biomass_shipped_exp_chn,2017,M1,year,0.00022888314285191244,GWa
16394,R12_PAO,coal_shipped_exp_chn,2017,M1,year,67.25786587324741,GWa
16395,R12_PAO,crudeoil_shipped_exp_chn,2017,M1,year,2.1687193643308715,GWa
16396,R12_PAO,eth_shipped_exp_chn,2017,M1,year,2.66650352e-05,GWa
16397,R12_PAO,foil_shipped_exp_chn,2017,M1,year,0.11084181848164479,GWa
16398,R12_PAO,lh2_shipped_exp_chn,2017,M1,year,0.0,GWa
16399,R12_PAO,loil_shipped_exp_chn,2017,M1,year,5.222614750790457,GWa
16400,R12_PAO,steel_shipped_exp_chn,2017,M1,year,0.0,GWa
16401,R12_PAO,biomass_shipped_exp_eeu,2017,M1,year,1.3431959208665258e-05,GWa
16402,R12_PAO,coal_shipped_exp_eeu,2017,M1,year,1.9658381603837998,GWa
16403,R12_PAO,foil_shipped_exp_eeu,2017,M1,year,5.83012562048e-05,GWa
16404,R12_PAO,loil_shipped_exp_eeu,2017,M1,year,0.001037331626939521,GWa
16405,R12_PAO,steel_shipped_exp_eeu,2017,M1,year,0.0,GWa
16406,R12_PAO,coal_shipped_exp_fsu,2017,M1,year,0.4231551621758173,GWa
16407,R12_PAO,eth_shipped_exp_fsu,2017,M1,year,9.348697599999999e-08,GWa
16408,R12_PAO,foil_shipped_exp_fsu,2017,M1,year,0.0189814434655488,GWa
16409,R12_PAO,loil_shipped_exp_fsu,2017,M1,year,0.02669791306635822,GWa
16410,R12_PAO,steel_shipped_exp_fsu,2017,M1,year,0.0,GWa
16411,R12_PAO,coal_shipped_exp_lam,2017,M1,year,7.206151702137797,GWa
16412,R12_PAO,crudeoil_shipped_exp_lam,2017,M1,year,0.08484979193261545,GWa
16413,R12_PAO,eth_shipped_exp_lam,2017,M1,year,1.291820032e-07,GWa
16414,R12_PAO,foil_shipped_exp_lam,2017,M1,year,0.006482909244191999,GWa
16415,R12_PAO,lh2_shipped_exp_lam,2017,M1,year,0.0,GWa
16416,R12_PAO,loil_shipped_exp_lam,2017,M1,year,1.1522423134217639,GWa
16417,R12_PAO,steel_shipped_exp_lam,2017,M1,year,0.0,GWa
16418,R12_PAO,LNG_shipped_exp_mea,2017,M1,year,0.105674151296,GWa
16419,R12_PAO,biomass_shipped_exp_mea,2017,M1,year,1.2694069101683415e-05,GWa
16420,R12_PAO,coal_shipped_exp_mea,2017,M1,year,0.3556527186971716,GWa
16421,R12_PAO,crudeoil_shipped_exp_mea,2017,M1,year,0.0039215426072642156,GWa
16422,R12_PAO,eth_shipped_exp_mea,2017,M1,year,1.2427818636799997e-05,GWa
16423,R12_PAO,foil_shipped_exp_mea,2017,M1,year,0.00046932143322239993,GWa
16424,R12_PAO,lh2_shipped_exp_mea,2017,M1,year,0.0,GWa
16425,R12_PAO,loil_shipped_exp_mea,2017,M1,year,0.13922430564472113,GWa
16426,R12_PAO,steel_shipped_exp_mea,2017,M1,year,0.0,GWa
16427,R12_PAO,biomass_shipped_exp_nam,2017,M1,year,0.00016132568705804187,GWa
16428,R12_PAO,coal_shipped_exp_nam,2017,M1,year,0.08611223227942781,GWa
16429,R12_PAO,crudeoil_shipped_exp_nam,2017,M1,year,0.14642324915484858,GWa
16430,R12_PAO,eth_shipped_exp_nam,2017,M1,year,0.005795855109004798,GWa
16431,R12_PAO,foil_shipped_exp_nam,2017,M1,year,0.02989461445504,GWa
16432,R12_PAO,loil_shipped_exp_nam,2017,M1,year,1.2115890713499622,GWa
16433,R12_PAO,steel_shipped_exp_nam,2017,M1,year,0.0,GWa
16443,R12_PAO,LNG_shipped_exp_pas,2017,M1,year,14.668542859807998,GWa
16444,R12_PAO,biomass_shipped_exp_pas,2017,M1,year,0.00026406780440241137,GWa
16445,R12_PAO,coal_shipped_exp_pas,2017,M1,year,55.259657282894516,GWa
16446,R12_PAO,crudeoil_shipped_exp_pas,2017,M1,year,10.321623108120328,GWa
16447,R12_PAO,eth_shipped_exp_pas,2017,M1,year,0.06637521204612677,GWa
