coking_ref,historical_new_capacity,R12_SAS,M1,,,GW,,,1.4238916031999997,2.8477832063999995,4.2716748095999995,5.695566412799999,7.049024875199999,7.802849841599998,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R12_PAO,M1,,,GW,,,1.2652980614999998,2.5305961229999996,3.795894184499999,5.061192245999999,5.061192245999999,5.061192245999999,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R12_FSU,M1,,,GW,,,0.8063523847499999,1.6127047694999999,2.4190571542499995,3.2254095389999997,3.276568745999999,3.422907872999999,,,,,,,,,,,,,,
coking_ref,historical_new_capacity,R12_MEA,M1,,,GW,,,3.6511017311999994,7.302203462399999,10.953305193599999,14.604406924799997,15.325870718399997,15.714204791999995,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_CHN,M1,,,GWa,,,24.515640713024993,49.031281426049986,73.54692213907497,98.06256285209997,115.82670517109999,129.82439959334997,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_RCPA,M1,,,GWa,,,2.7239600792249994,5.447920158449999,8.171880237674996,10.895840316899998,12.869633907899999,14.424933288149996,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_AFR,M1,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_NAM,M1,,,GWa,,,65.76292981912499,131.52585963824998,197.28878945737495,263.05171927649997,263.05171927649997,263.05171927649997,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_EEU,M1,,,GWa,,,8.714911424999999,17.429822849999997,26.144734274999998,34.859645699999994,34.859645699999994,34.859645699999994,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_WEU,M1,,,GWa,,,18.219518748749998,36.439037497499996,54.65855624624999,72.87807499499999,72.87807499499999,72.87807499499999,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_LAM,M1,,,GWa,,,18.463714730999996,36.92742946199999,55.39114419299999,73.85485892399998,73.85485892399998,73.85485892399998,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_PAS,M1,,,GWa,,,31.50262017787499,63.00524035574998,94.50786053362496,126.01048071149997,126.01048071149997,127.65947282549996,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_SAS,M1,,,GWa,,,9.344288645999997,18.688577291999994,28.032865937999993,37.37715458399999,46.25922574349999,51.20620208549998,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_PAO,M1,,,GWa,,,6.3264903074999985,12.652980614999997,18.979470922499996,25.305961229999994,25.305961229999994,25.305961229999994,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_FSU,M1,,,GWa,,,4.0317619237499995,8.063523847499999,12.095285771249998,16.127047694999998,16.382843729999994,17.114539364999995,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_activity,R12_MEA,M1,,,GWa,,,23.960355110999995,47.92071022199999,71.88106533299998,95.84142044399998,100.57602658949997,103.12446894749996,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_CHN,M1,,,GW,,,0.49031281426049994,0.9806256285209999,1.4709384427814993,1.9612512570419998,2.316534103422,2.596487991866999,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_RCPA,M1,,,GW,,,0.054479201584499995,0.10895840316899999,0.16343760475349992,0.21791680633799998,0.257392678158,0.28849866576299993,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_AFR,M1,,,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_NAM,M1,,,GW,,,13.152585963824999,26.305171927649997,39.45775789147499,52.610343855299995,52.610343855299995,52.610343855299995,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_EEU,M1,,,GW,,,1.7429822849999996,3.4859645699999993,5.228946854999999,6.9719291399999985,6.9719291399999985,6.9719291399999985,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_WEU,M1,,,GW,,,3.6439037497499998,7.2878074994999995,10.931711249249997,14.575614998999999,14.575614998999999,14.575614998999999,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_LAM,M1,,,GW,,,3.692742946199999,7.385485892399998,11.078228838599998,14.770971784799997,14.770971784799997,14.770971784799997,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_PAS,M1,,,GW,,,6.300524035574998,12.601048071149997,18.90157210672499,25.202096142299993,25.202096142299993,25.531894565099993,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_SAS,M1,,,GW,,,1.8688577291999995,3.737715458399999,5.606573187599999,7.475430916799998,9.251845148699998,10.241240417099997,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_PAO,M1,,,GW,,,1.2652980614999998,2.5305961229999996,3.795894184499999,5.061192245999999,5.061192245999999,5.061192245999999,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_FSU,M1,,,GW,,,0.8063523847499999,1.6127047694999999,2.4190571542499995,3.2254095389999997,3.276568745999999,3.422907872999999,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R12_MEA,M1,,,GW,,,4.792071022199999,9.584142044399998,14.376213066599997,19.168284088799997,20.115205317899996,20.624893789499993,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_CHN,cracking_loil,,,GWa,,,5.837057312624999,11.674114625249999,17.511171937874995,23.348229250499998,27.577786945499998,30.91057133175,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_RCPA,cracking_loil,,,GWa,,,0.648561923625,1.29712384725,1.9456857708749995,2.5942476945,3.0641985495,3.4345079257499997,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_AFR,cracking_loil,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_NAM,cracking_loil,,,GWa,,,15.657840433124997,31.315680866249995,46.973521299374994,62.63136173249999,62.63136173249999,62.63136173249999,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_EEU,cracking_loil,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_WEU,cracking_loil,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_LAM,cracking_loil,,,GWa,,,4.396122555,8.79224511,13.188367665,17.58449022,17.58449022,17.58449022,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_PAS,cracking_loil,,,GWa,,,7.500623851874998,15.001247703749996,22.501871555624994,30.002495407499993,30.002495407499993,30.395112577499994,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_SAS,cracking_loil,,,GWa,,,2.2248306299999996,4.449661259999999,6.674491889999999,8.899322519999998,11.014101367499999,12.191952877499997,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_PAO,cracking_loil,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_FSU,cracking_loil,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_MEA,cracking_loil,,,GWa,,,5.704846454999999,11.409692909999999,17.114539364999995,22.819385819999997,23.9466729975,24.553444987499994,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_AFR,cracking_gasoline,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_NAM,cracking_gasoline,,,GWa,,,15.657840433124997,31.315680866249995,46.973521299374994,62.63136173249999,62.63136173249999,62.63136173249999,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_EEU,cracking_gasoline,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_WEU,cracking_gasoline,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_LAM,cracking_gasoline,,,GWa,,,4.396122555,8.79224511,13.188367665,17.58449022,17.58449022,17.58449022,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_PAS,cracking_gasoline,,,GWa,,,7.500623851874998,15.001247703749996,22.501871555624994,30.002495407499993,30.002495407499993,30.395112577499994,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_SAS,cracking_gasoline,,,GWa,,,2.2248306299999996,4.449661259999999,6.674491889999999,8.899322519999998,11.014101367499999,12.191952877499997,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_PAO,cracking_gasoline,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_FSU,cracking_gasoline,,,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R12_MEA,cracking_gasoline,,,GWa,,,5.704846454999999,11.409692909999999,17.114539364999995,22.819385819999997,23.9466729975,24.553444987499994,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_CHN,cracking_loil,,,GW,,,0.1167411462525,0.233482292505,0.3502234387574999,0.46696458501,0.5515557389100001,0.6182114266350001,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_RCPA,cracking_loil,,,GW,,,0.0129712384725,0.025942476945,0.038913715417499994,0.05188495389,0.061283970990000006,0.068690158515,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_AFR,cracking_loil,,,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_NAM,cracking_loil,,,GW,,,3.1315680866249993,6.263136173249999,9.394704259874999,12.526272346499997,12.526272346499997,12.526272346499997,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_EEU,cracking_loil,,,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_WEU,cracking_loil,,,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_LAM,cracking_loil,,,GW,,,0.879224511,1.758449022,2.637673533,3.516898044,3.516898044,3.516898044,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_PAS,cracking_loil,,,GW,,,1.5001247703749996,3.000249540749999,4.5003743111249985,6.000499081499998,6.000499081499998,6.079022515499998,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_SAS,cracking_loil,,,GW,,,0.4449661259999999,0.8899322519999998,1.3348983779999997,1.7798645039999996,2.2028202734999995,2.4383905754999993,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_PAO,cracking_loil,,,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_FSU,cracking_loil,,,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R12_MEA,cracking_loil,,,GW,,,1.1409692909999998,2.2819385819999995,3.422907872999999,4.563877163999999,4.7893345995,4.9106889974999985,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_CHN,naphtha,,,Mt,0.0,0.0,24.8625,49.725,61.425000000000004,78.97500000000001,125.775,160.875,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_RCPA,naphtha,,,Mt,0.0,0.0,2.7625,5.525,6.825,8.775,13.975000000000001,17.875,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_AFR,naphtha,,,Mt,0.0,0.0,3.75,7.5,11.25,12.5,13.75,16.25,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_NAM,naphtha,,,Mt,0.0,0.0,67.5,135.0,150.0,160.0,160.0,160.0,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_EEU,naphtha,,,Mt,0.0,0.0,3.75,7.5,11.25,12.5,13.75,16.25,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_WEU,naphtha,,,Mt,0.0,0.0,45.0,90.0,100.0,105.0,105.0,105.0,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_LAM,naphtha,,,Mt,0.0,0.0,3.75,7.5,11.25,12.5,13.75,16.25,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_PAS,naphtha,,,Mt,0.0,0.0,4.958333333333333,9.916666666666666,12.249999999999998,15.749999999999996,25.08333333333333,32.08333333333333,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_SAS,naphtha,,,Mt,0.0,0.0,4.958333333333333,9.916666666666666,12.249999999999998,15.749999999999996,25.08333333333333,32.08333333333333,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_PAO,naphtha,,,Mt,0.0,0.0,4.958333333333333,9.916666666666666,12.249999999999998,15.749999999999996,25.08333333333333,32.08333333333333,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_FSU,naphtha,,,Mt,0.0,0.0,3.75,7.5,11.25,12.5,13.75,16.25,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R12_MEA,ethane,,,Mt,0.0,0.0,12.5,25.0,35.0,55.0,125.0,130.0,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_CHN,naphtha,,,Mt/yr,0.0,0.0,4.9725,4.9725,2.3400000000000003,3.5100000000000002,9.360000000000001,7.0200000000000005,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_RCPA,naphtha,,,Mt/yr,0.0,0.0,0.5525000000000001,0.5525000000000001,0.26,0.39000000000000007,1.04,0.7800000000000001,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_AFR,naphtha,,,Mt/yr,0.75,0.0,,0.75,0.75,0.25,0.25,0.5,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_NAM,naphtha,,,Mt/yr,0.0,0.0,13.5,13.5,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_EEU,naphtha,,,Mt/yr,0.0,0.0,0.75,0.75,0.75,0.25,0.25,0.5,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_WEU,naphtha,,,Mt/yr,0.0,0.0,9.0,9.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_LAM,naphtha,,,Mt/yr,0.0,0.0,0.75,0.75,0.75,0.25,0.25,0.5,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_PAS,naphtha,,,Mt/yr,0.0,0.0,0.9916666666666666,0.9916666666666666,0.4666666666666666,0.6999999999999998,1.8666666666666665,1.3999999999999997,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_SAS,naphtha,,,Mt/yr,0.0,0.0,0.9916666666666666,0.9916666666666666,0.4666666666666666,0.6999999999999998,1.8666666666666665,1.3999999999999997,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_PAO,naphtha,,,Mt/yr,0.0,0.0,0.9916666666666666,0.9916666666666666,0.4666666666666666,0.6999999999999998,1.8666666666666665,1.3999999999999997,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_FSU,naphtha,,,Mt/yr,0.0,0.0,0.75,0.75,0.75,0.25,0.25,0.5,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R12_MEA,ethane,,,Mt/yr,0.0,0.0,2.5,2.5,2.0,4.0,14.0,1.0,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_activity,R12_CHN,M1,,,Mt,0.0405,0.0405,0.0405,0.0405,0.0405,0.117,0.30600000000000005,0.9810000000000001,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_activity,R12_RCPA,M1,,,Mt,0.0045,0.0045,0.0045,0.0045,0.0045,0.013000000000000001,0.034,0.10900000000000001,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_activity,R12_LAM,M1,,,Mt,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.05,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_activity,R12_PAS,M1,,,Mt,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_activity,R12_SAS,M1,,,Mt,0.0,0.0,0.875,0.875,0.875,0.875,0.875,0.875,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_new_capacity,R12_CHN,M1,,,Mt/yr,0.0081,0.0,0.0,0.0,0.0,0.015300000000000001,0.0378,0.135,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_new_capacity,R12_RCPA,M1,,,Mt/yr,0.0009,0.0,0.0,0.0,0.0,0.0017000000000000001,0.004200000000000001,0.015,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_new_capacity,R12_LAM,M1,,,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.35,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_new_capacity,R12_PAS,M1,,,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_new_capacity,R12_SAS,M1,,,Mt/yr,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
export_petro,historical_activity,R12_AFR,M1,,,Mt,,,,,,,,0.014495802,,,,,,,,,,,,,,
export_petro,historical_activity,R12_CHN,M1,,,Mt,,,,,,,,0.221270522,,,,,,,,,,,,,,
export_petro,historical_activity,R12_EEU,M1,,,Mt,,,,,,,,0.888728824,,,,,,,,,,,,,,
export_petro,historical_activity,R12_FSU,M1,,,Mt,,,,,,,,0.813293053,,,,,,,,,,,,,,
export_petro,historical_activity,R12_LAM,M1,,,Mt,,,,,,,,0.72106732,,,,,,,,,,,,,,
export_petro,historical_activity,R12_MEA,M1,,,Mt,,,,,,,,3.826986954,,,,,,,,,,,,,,
export_petro,historical_activity,R12_NAM,M1,,,Mt,,,,,,,,1.594236662,,,,,,,,,,,,,,
export_petro,historical_activity,R12_PAO,M1,,,Mt,,,,,,,,7.628912729,,,,,,,,,,,,,,
export_petro,historical_activity,R12_PAS,M1,,,Mt,,,,,,,,15.55919429,,,,,,,,,,,,,,
export_petro,historical_activity,R12_RCPA,M1,,,Mt,,,,,,,,0.004573012,,,,,,,,,,,,,,
export_petro,historical_activity,R12_SAS,M1,,,Mt,,,,,,,,1.736198974,,,,,,,,,,,,,,
export_petro,historical_activity,R12_WEU,M1,,,Mt,,,,,,,,1.665818998,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_AFR,M1,,,Mt/yr,,,,0.0031023442,0.004178355399999998,0.0,0.0,0.0,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_CHN,M1,,,Mt/yr,,,,0.0502914298,0.0,0.002275287199999998,0.0402956166,0.0,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_EEU,M1,,,Mt/yr,,,,0.09440669,0.0,0.0363970526,0.0,0.04694202219999997,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_FSU,M1,,,Mt/yr,,,,0.0802356288,0.07157950319999998,0.05474287420000003,0.0,0.0,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_LAM,M1,,,Mt/yr,,,,0.1784858926,0.0,0.01704175480000001,0.0,0.0,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_MEA,M1,,,Mt/yr,,,,0.217370217,0.1662558408,0.0,0.4962145788,0.0,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_NAM,M1,,,Mt/yr,,,,0.4634659592,0.03051279500000002,0.1230017677999998,0.03622373180000018,0.0,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_PAO,M1,,,Mt/yr,,,,0.439701961,0.1883546722,0.2064210929999998,0.2183958102,0.4729090094,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_PAS,M1,,,Mt/yr,,,,0.3543355246,0.2491639956000002,0.2205767223999998,0.6689288471999998,1.6188337676,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_RCPA,M1,,,Mt/yr,,,,0.0003068126,0.0,0.0029052504,0.0113194054,0.0,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_SAS,M1,,,Mt/yr,,,,0.0035930496,0.0596332826,0.0332626868,0.1735823672,0.07716840860000018,,,,,,,,,,,,,,
export_petro,historical_new_capacity,R12_WEU,M1,,,Mt/yr,,,,0.2969895552,0.0,0.0,0.0,0.03617424439999998,,,,,,,,,,,,,,
import_petro,historical_activity,R12_FSU,M1,,,Mt,,,,,,,,0.006240206,,,,,,,,,,,,,,
import_petro,historical_activity,R12_AFR,M1,,,Mt,,,,,,,,0.11229432,,,,,,,,,,,,,,
import_petro,historical_activity,R12_RCPA,M1,,,Mt,,,,,,,,0.120969015,,,,,,,,,,,,,,
import_petro,historical_activity,R12_PAO,M1,,,Mt,,,,,,,,0.491530613,,,,,,,,,,,,,,
import_petro,historical_activity,R12_EEU,M1,,,Mt,,,,,,,,0.679995054,,,,,,,,,,,,,,
import_petro,historical_activity,R12_MEA,M1,,,Mt,,,,,,,,0.775866094,,,,,,,,,,,,,,
import_petro,historical_activity,R12_SAS,M1,,,Mt,,,,,,,,1.194925336,,,,,,,,,,,,,,
import_petro,historical_activity,R12_LAM,M1,,,Mt,,,,,,,,1.337853681,,,,,,,,,,,,,,
import_petro,historical_activity,R12_WEU,M1,,,Mt,,,,,,,,2.570289313,,,,,,,,,,,,,,
import_petro,historical_activity,R12_NAM,M1,,,Mt,,,,,,,,3.209820883,,,,,,,,,,,,,,
import_petro,historical_activity,R12_PAS,M1,,,Mt,,,,,,,,5.904040936,,,,,,,,,,,,,,
import_petro,historical_activity,R12_CHN,M1,,,Mt,,,,,,,,18.27068566,,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_AFR,M1,,,Mt,,,,,,,,,0.010408557,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_CHN,M1,,,Mt,,,,,,,,,0.189892285,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_EEU,M1,,,Mt,,,,,,,,,1.020504059,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_FSU,M1,,,Mt,,,,,,,,,1.467753908,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_LAM,M1,,,Mt,,,,,,,,,0.423844275,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_MEA,M1,,,Mt,,,,,,,,,4.445042098,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_NAM,M1,,,Mt,,,,,,,,,3.07309973,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_PAO,M1,,,Mt,,,,,,,,,6.627730515,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_PAS,M1,,,Mt,,,,,,,,,16.97548917,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_RCPA,M1,,,Mt,,,,,,,,,0.819539828,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_SAS,M1,,,Mt,,,,,,,,,4.287268147,,,,,,,,,,,,,
export_petro,bound_activity_up,R12_WEU,M1,,,Mt,,,,,,,,,1.812862736,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_AFR,M1,,,Mt,,,,,,,,,0.00988812915,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_CHN,M1,,,Mt,,,,,,,,,0.18039767075,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_EEU,M1,,,Mt,,,,,,,,,0.9694788560500001,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_FSU,M1,,,Mt,,,,,,,,,1.3943662125999998,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_LAM,M1,,,Mt,,,,,,,,,0.40265206124999997,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_MEA,M1,,,Mt,,,,,,,,,4.2227899931,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_NAM,M1,,,Mt,,,,,,,,,2.9194447434999997,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_PAO,M1,,,Mt,,,,,,,,,6.2963439892499995,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_PAS,M1,,,Mt,,,,,,,,,16.1267147115,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_RCPA,M1,,,Mt,,,,,,,,,0.7785628366,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_SAS,M1,,,Mt,,,,,,,,,4.072904739649999,,,,,,,,,,,,,
export_petro,bound_activity_lo,R12_WEU,M1,,,Mt,,,,,,,,,1.7222195992,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_FSU,M1,,,Mt,,,,,,,,,0.017573261,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_AFR,M1,,,Mt,,,,,,,,,0.09848533,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_RCPA,M1,,,Mt,,,,,,,,,0.279625854,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_PAO,M1,,,Mt,,,,,,,,,0.404436912,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_EEU,M1,,,Mt,,,,,,,,,0.700416904,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_MEA,M1,,,Mt,,,,,,,,,1.300846831,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_SAS,M1,,,Mt,,,,,,,,,1.747867616,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_LAM,M1,,,Mt,,,,,,,,,2.308255568,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_WEU,M1,,,Mt,,,,,,,,,2.88936952,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_NAM,M1,,,Mt,,,,,,,,,3.280957895,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_PAS,M1,,,Mt,,,,,,,,,5.405539028,,,,,,,,,,,,,
import_petro,bound_activity_up,R12_CHN,M1,,,Mt,,,,,,,,,22.72005358,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_FSU,M1,,,Mt,,,,,,,,,0.016694597949999997,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_AFR,M1,,,Mt,,,,,,,,,0.09356106349999999,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_RCPA,M1,,,Mt,,,,,,,,,0.26564456129999997,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_PAO,M1,,,Mt,,,,,,,,,0.38421506639999997,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_EEU,M1,,,Mt,,,,,,,,,0.6653960588,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_MEA,M1,,,Mt,,,,,,,,,1.23580448945,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_SAS,M1,,,Mt,,,,,,,,,1.6604742352,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_LAM,M1,,,Mt,,,,,,,,,2.1928427896,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_WEU,M1,,,Mt,,,,,,,,,2.7449010439999997,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_NAM,M1,,,Mt,,,,,,,,,3.11691000025,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_PAS,M1,,,Mt,,,,,,,,,5.135262076599999,,,,,,,,,,,,,
import_petro,bound_activity_lo,R12_CHN,M1,,,Mt,,,,,,,,,21.584050900999998,,,,,,,,,,,,,
