node_loc,technology,year_act,mode,time,value,unit
R12_AFR,h2_elec_alk,2010,fuel,year,0.0,GWa
R12_EEU,h2_elec_alk,2010,fuel,year,0.0,GWa
R12_FSU,h2_elec_alk,2010,fuel,year,0.0,GWa
R12_LAM,h2_elec_alk,2010,fuel,year,0.0,GWa
R12_MEA,h2_elec_alk,2010,fuel,year,0.0,GWa
R12_NAM,h2_elec_alk,2010,fuel,year,0.0,GWa
R12_PAS,h2_elec_alk,2010,fuel,year,0.0,GWa
R12_SAS,h2_elec_alk,2010,fuel,year,0.0,GWa
R12_WEU,h2_elec_alk,2010,fuel,year,0.0,GWa
R12_RCPA,h2_elec_alk,2010,fuel,year,0.3122009515762327,GWa
R12_PAO,h2_elec_alk,2010,fuel,year,3.122009515762329,GWa
R12_SAS,h2_elec_alk,2015,fuel,year,0.0,???
R12_MEA,h2_elec_alk,2015,fuel,year,0.0,???
R12_FSU,h2_elec_alk,2015,fuel,year,0.0,???
R12_PAS,h2_elec_alk,2015,fuel,year,0.0,???
R12_EEU,h2_elec_alk,2015,fuel,year,0.0,???
R12_PAO,h2_elec_alk,2015,fuel,year,0.0,???
R12_LAM,h2_elec_alk,2015,fuel,year,0.0,???
R12_RCPA,h2_elec_alk,2015,fuel,year,0.0,???
R12_WEU,h2_elec_alk,2015,fuel,year,0.0,???
R12_NAM,h2_elec_alk,2015,fuel,year,0.0,???
R12_AFR,h2_elec_alk,2015,fuel,year,0.0,???
R12_CHN,h2_elec_alk,2015,fuel,year,0.0,???
R12_CHN,h2_elec_alk,2010,fuel,year,2.809808564186096,GWa
R12_PAO,h2_elec_alk,2025,M1,year,0.03630578934782608,GWa
R12_NAM,h2_elec_alk,2020,feedstock,year,0.0,???
R12_NAM,h2_elec_alk,2020,fuel,year,0.0,???
R12_PAO,h2_elec_alk,2020,M1,year,0.0394140292173913,GWa
R12_NAM,h2_elec_alk,2020,M1,year,0.002979912123913043,GWa
R12_NAM,h2_elec_alk,2025,fuel,year,0.0,???
R12_NAM,h2_elec_alk,2025,feedstock,year,0.0,???
R12_MEA,h2_elec_alk,2020,M1,year,0.00036757193478260865,GWa
R12_MEA,h2_elec_alk,2025,fuel,year,0.0,???
R12_MEA,h2_elec_alk,2025,feedstock,year,0.0,???
R12_PAO,h2_elec_alk,2020,fuel,year,0.0,???
R12_PAO,h2_elec_alk,2025,feedstock,year,0.0,???
R12_PAO,h2_elec_alk,2025,fuel,year,0.0,???
R12_PAO,h2_elec_alk,2020,feedstock,year,0.0,???
R12_MEA,h2_elec_alk,2025,M1,year,0.00036757193478260865,GWa
R12_SAS,h2_elec_alk,2020,M1,year,0.008906848356521738,GWa
R12_SAS,h2_elec_alk,2025,fuel,year,0.0,???
R12_SAS,h2_elec_alk,2025,feedstock,year,0.0,???
R12_EEU,h2_elec_alk,2025,feedstock,year,0.0,???
R12_EEU,h2_elec_alk,2025,fuel,year,0.0,???
R12_EEU,h2_elec_alk,2020,M1,year,0.003224315217391304,GWa
R12_CHN,h2_elec_alk,2025,feedstock,year,0.0,???
R12_CHN,h2_elec_alk,2025,fuel,year,0.0,???
R12_SAS,h2_elec_alk,2025,M1,year,0.018192876182608692,GWa
R12_EEU,h2_elec_alk,2020,feedstock,year,0.0,???
R12_EEU,h2_elec_alk,2020,fuel,year,0.0,???
R12_CHN,h2_elec_alk,2020,fuel,year,0.0,???
R12_CHN,h2_elec_alk,2020,feedstock,year,0.0,???
R12_AFR,h2_elec_alk,2025,feedstock,year,0.0,???
R12_AFR,h2_elec_alk,2025,fuel,year,0.0,???
R12_PAS,h2_elec_alk,2025,feedstock,year,0.0,???
R12_PAS,h2_elec_alk,2025,fuel,year,0.0,???
R12_AFR,h2_elec_alk,2020,fuel,year,0.0,???
R12_NAM,h2_elec_alk,2025,M1,year,0.002979912123913043,GWa
R12_AFR,h2_elec_alk,2020,feedstock,year,0.0,???
R12_PAS,h2_elec_alk,2020,fuel,year,0.0,???
R12_PAS,h2_elec_alk,2020,feedstock,year,0.0,???
R12_SAS,h2_elec_alk,2020,feedstock,year,0.0,???
R12_AFR,h2_elec_alk,2025,M1,year,0.011285103260869563,GWa
R12_PAS,h2_elec_alk,2025,M1,year,0.000889911,GWa
R12_SAS,h2_elec_alk,2020,fuel,year,0.0,???
R12_AFR,h2_elec_alk,2020,M1,year,0.006771061956521739,GWa
R12_PAS,h2_elec_alk,2020,M1,year,0.000889911,GWa
R12_RCPA,h2_elec_alk,2025,fuel,year,0.0,???
R12_RCPA,h2_elec_alk,2025,feedstock,year,0.0,???
R12_WEU,h2_elec_alk,2025,M1,year,0.3603870595416666,GWa
R12_RCPA,h2_elec_alk,2020,fuel,year,0.0,???
R12_RCPA,h2_elec_alk,2020,feedstock,year,0.0,???
R12_RCPA,h2_elec_alk,2025,M1,year,0.0,???
R12_RCPA,h2_elec_alk,2020,M1,year,0.0,???
R12_WEU,h2_elec_alk,2020,feedstock,year,0.0,???
R12_WEU,h2_elec_alk,2020,fuel,year,0.0,???
R12_CHN,h2_elec_alk,2025,M1,year,1.7531944055973792,GWa
R12_EEU,h2_elec_alk,2025,M1,year,0.003224315217391304,GWa
R12_CHN,h2_elec_alk,2020,M1,year,0.9501026163954733,GWa
R12_WEU,h2_elec_alk,2020,M1,year,0.21251029072644925,GWa
R12_WEU,h2_elec_alk,2025,fuel,year,0.0,???
R12_WEU,h2_elec_alk,2025,feedstock,year,0.0,???
R12_FSU,h2_elec_alk,2020,fuel,year,0.0,???
R12_FSU,h2_elec_alk,2020,feedstock,year,0.0,???
R12_LAM,h2_elec_alk,2025,M1,year,0.08327761343478259,GWa
R12_FSU,h2_elec_alk,2025,M1,year,0.0,???
R12_MEA,h2_elec_alk,2020,fuel,year,0.0,???
R12_MEA,h2_elec_alk,2020,feedstock,year,0.0,???
R12_FSU,h2_elec_alk,2025,feedstock,year,0.0,???
R12_FSU,h2_elec_alk,2025,fuel,year,0.0,???
R12_FSU,h2_elec_alk,2020,M1,year,0.0,???
R12_LAM,h2_elec_alk,2020,feedstock,year,0.0,???
R12_LAM,h2_elec_alk,2020,fuel,year,0.0,???
R12_LAM,h2_elec_alk,2020,M1,year,0.08327761343478259,GWa
R12_LAM,h2_elec_alk,2025,feedstock,year,0.0,???
R12_LAM,h2_elec_alk,2025,fuel,year,0.0,???
R12_LAM,h2_elec_alk,1965,M1,year,0.08060788043478259,GWa
R12_LAM,h2_elec_alk,1970,M1,year,0.08060788043478259,GWa
R12_LAM,h2_elec_alk,1975,M1,year,0.08060788043478259,GWa
R12_LAM,h2_elec_alk,1980,M1,year,0.08060788043478259,GWa
R12_LAM,h2_elec_alk,1985,M1,year,0.08060788043478259,GWa
R12_LAM,h2_elec_alk,1990,M1,year,0.08060788043478259,GWa
R12_WEU,h2_elec_alk,1990,M1,year,0.0013542123913043475,GWa
R12_LAM,h2_elec_alk,1995,M1,year,0.08060788043478259,GWa
R12_WEU,h2_elec_alk,1995,M1,year,0.0022570206521739127,GWa
R12_LAM,h2_elec_alk,2000,M1,year,0.08060788043478259,GWa
R12_WEU,h2_elec_alk,2000,M1,year,0.0024401617565217386,GWa
R12_LAM,h2_elec_alk,2005,M1,year,0.0811418270347826,GWa
R12_WEU,h2_elec_alk,2005,M1,year,0.0026394244369565213,GWa
R12_AFR,h2_elec_alk,2030,M1,year,0.011285103260869563,GWa
R12_CHN,h2_elec_alk,2030,M1,year,1.7531944055973792,GWa
R12_EEU,h2_elec_alk,2030,M1,year,0.003224315217391304,GWa
R12_LAM,h2_elec_alk,2030,M1,year,0.08327761343478259,GWa
R12_MEA,h2_elec_alk,2030,M1,year,0.00036757193478260865,GWa
R12_NAM,h2_elec_alk,2030,M1,year,0.002979912123913043,GWa
R12_PAO,h2_elec_alk,2030,M1,year,0.016959898043478257,GWa
R12_PAS,h2_elec_alk,2030,M1,year,0.000889911,GWa
R12_SAS,h2_elec_alk,2030,M1,year,0.018192876182608692,GWa
R12_WEU,h2_elec_alk,2030,M1,year,0.3603870595416666,GWa
