# METADATA: Residential/Commercial shares of the calibrated buildings component in aggregate rc_spec/rc_therm
# Sources: WP - RC demands/Output/ssp_baseline/{resid,commpub}_calibrated_SSP3.csv, _staging/rc_demands/SSP_SSP3_v6.5_CID__baseline__rc_{spec,therm}.csv
# Formula: beta = buildings_sector_GWa / rc_aggregate_GWa; frac_resid = beta * resid / (resid + comm), frac_comm = beta * comm / (resid + comm)
# Scope: space heating only (resid_heat_*, comm_heat_*); excludes cooking and hot water. Cooling = resid_cool_electr + comm_cool_electr.
# Years: 2030-2100 (MESSAGE scenario horizon)
node,year,frac_resid_cool,frac_comm_cool,frac_resid_heat,frac_comm_heat
R12_PAO,2070,0.07522084200087713,0.407291254461543,0.2033338669892184,0.1677791562091122
R12_PAO,2080,0.07647513615344259,0.41494585730055844,0.2077672426039225,0.15557958873790245
R12_PAO,2090,0.07725021206436739,0.4205031204578553,0.21168036182596503,0.14510793498569646
R12_PAO,2100,0.07834364982321586,0.4260517489723599,0.21450154803321791,0.13498415579558312
R12_PAS,2030,0.06733131860945568,0.15417529335062108,0.24162273692206826,0.043374864967502424
R12_PAS,2040,0.07869386500958848,0.20211606314838026,0.20628242584158968,0.037349930587500635
R12_PAS,2050,0.07939386931969827,0.24355444202620513,0.1809639067261184,0.034474178027687444
R12_PAS,2060,0.08912382958384439,0.29118183214477283,0.1716252152044122,0.03445958312964181
R12_PAS,2070,0.0963849743104516,0.3221237624029403,0.16096104608072234,0.03348388006509461
R12_PAS,2080,0.09238090474694322,0.3630495585305256,0.15236739745121644,0.03194757355700669
R12_PAS,2090,0.09433743738823722,0.4021657067134932,0.14726362425855904,0.031238358688116655
R12_PAS,2100,0.09483863373996934,0.43435648707288077,0.13989205872014754,0.03052011075176864
R12_RCPA,2030,0.24832009708255098,0.04304418048581139,0.19342431969591184,0.07877350515079291
R12_RCPA,2040,0.18702328028519066,0.05838722749007218,0.17668162917111085,0.0746706875644763
R12_RCPA,2050,0.1792987661712408,0.10973603766262913,0.17422862934822056,0.07593992871361048
R12_RCPA,2060,0.17383618383707236,0.17128098704042624,0.17137618142703168,0.07647484649464524
R12_RCPA,2070,0.16520222074477017,0.22206377391607407,0.1612866877746822,0.07504605361108498
R12_RCPA,2080,0.16296771645130068,0.25833911497776985,0.15197364797971377,0.07342238685711244
R12_RCPA,2090,0.1640209142349459,0.2803958668824872,0.1586503096202383,0.08079972707686413
R12_RCPA,2100,0.1655251787930966,0.2882774420121148,0.15860651399038247,0.08625505014977372
R12_SAS,2030,0.17677805451799739,0.049340616083525086,0.15507546657338292,0.02517191641182628
R12_SAS,2040,0.12099500779868126,0.1058831714471753,0.13095828329741377,0.020766052578971864
R12_SAS,2050,0.10063774239059134,0.18185408255650265,0.12028544005606945,0.01860445461205252
R12_SAS,2060,0.08507754308168852,0.2514425772909267,0.11222858421669762,0.01698578839464915
R12_SAS,2070,0.07111143005845443,0.30373471930965273,0.10028230174549366,0.015528961331306636
R12_SAS,2080,0.062441286398113305,0.349895811026439,0.0955484268450553,0.015260915582357324
R12_SAS,2090,0.059688635452486184,0.38483710823847755,0.09403986823658309,0.015586828247237533
R12_SAS,2100,0.05778894839806466,0.40133997399379356,0.09322778977427124,0.01603231722521857
R12_WEU,2030,0.010100512906017224,0.09763161603302062,0.47770496961646797,0.20084006852783404
R12_WEU,2040,0.015697627802888584,0.10480117867572644,0.45995412572625444,0.17916994221307955
R12_WEU,2050,0.019812939988384945,0.10381548275591618,0.4498284589922675,0.16432289754663504
R12_WEU,2060,0.0241726657944251,0.10146655054421995,0.4536477046338154,0.15189148061907587
R12_WEU,2070,0.026880730907688975,0.09104256163429887,0.4508981206233027,0.13634720774914658
R12_WEU,2080,0.029914960061113518,0.08353551104486728,0.45444258048388486,0.12129529967414791
R12_WEU,2090,0.033043615107155346,0.07730547599744263,0.46029975822833374,0.10854612288851945
R12_WEU,2100,0.03631781802512613,0.07259609086263061,0.47509950463931866,0.09953085112117704
