node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_FSU,eth_shipped_exp_pao,broadcast,broadcast,M1,year,175.0,USD/GWa
R12_FSU,eth_shipped_exp_pas,broadcast,broadcast,M1,year,156.0,USD/GWa
R12_FSU,eth_shipped_exp_sas,broadcast,broadcast,M1,year,156.0,USD/GWa
R12_FSU,eth_shipped_exp_weu,broadcast,broadcast,M1,year,106.0,USD/GWa
R12_LAM,eth_shipped_exp_afr,broadcast,broadcast,M1,year,93.0,USD/GWa
R12_LAM,eth_shipped_exp_rcpa,broadcast,broadcast,M1,year,156.0,USD/GWa
R12_LAM,eth_shipped_exp_chn,broadcast,broadcast,M1,year,64.0,USD/GWa
R12_LAM,eth_shipped_exp_eeu,broadcast,broadcast,M1,year,133.0,USD/GWa
R12_LAM,eth_shipped_exp_fsu,broadcast,broadcast,M1,year,107.0,USD/GWa
R12_LAM,eth_shipped_exp_mea,broadcast,broadcast,M1,year,80.0,USD/GWa
R12_LAM,eth_shipped_exp_nam,broadcast,broadcast,M1,year,91.0,USD/GWa
R12_LAM,eth_shipped_exp_pao,broadcast,broadcast,M1,year,100.0,USD/GWa
R12_LAM,eth_shipped_exp_pas,broadcast,broadcast,M1,year,109.0,USD/GWa
R12_LAM,eth_shipped_exp_sas,broadcast,broadcast,M1,year,81.0,USD/GWa
R12_LAM,eth_shipped_exp_weu,broadcast,broadcast,M1,year,125.0,USD/GWa
R12_MEA,eth_shipped_exp_afr,broadcast,broadcast,M1,year,114.0,USD/GWa
R12_MEA,eth_shipped_exp_rcpa,broadcast,broadcast,M1,year,17.0,USD/GWa
R12_MEA,eth_shipped_exp_chn,broadcast,broadcast,M1,year,31.0,USD/GWa
R12_MEA,eth_shipped_exp_eeu,broadcast,broadcast,M1,year,156.0,USD/GWa
R12_MEA,eth_shipped_exp_fsu,broadcast,broadcast,M1,year,149.0,USD/GWa
R12_MEA,eth_shipped_exp_lam,broadcast,broadcast,M1,year,154.0,USD/GWa
R12_MEA,eth_shipped_exp_nam,broadcast,broadcast,M1,year,130.0,USD/GWa
R12_MEA,eth_shipped_exp_pao,broadcast,broadcast,M1,year,156.0,USD/GWa
R12_MEA,eth_shipped_exp_pas,broadcast,broadcast,M1,year,77.0,USD/GWa
R12_MEA,eth_shipped_exp_sas,broadcast,broadcast,M1,year,140.0,USD/GWa
R12_MEA,eth_shipped_exp_weu,broadcast,broadcast,M1,year,96.0,USD/GWa
R12_NAM,eth_shipped_exp_afr,broadcast,broadcast,M1,year,83.0,USD/GWa
R12_NAM,eth_shipped_exp_rcpa,broadcast,broadcast,M1,year,149.0,USD/GWa
R12_NAM,eth_shipped_exp_chn,broadcast,broadcast,M1,year,58.0,USD/GWa
R12_NAM,eth_shipped_exp_eeu,broadcast,broadcast,M1,year,105.0,USD/GWa
R12_NAM,eth_shipped_exp_fsu,broadcast,broadcast,M1,year,156.0,USD/GWa
R12_NAM,eth_shipped_exp_lam,broadcast,broadcast,M1,year,81.0,USD/GWa
R12_NAM,eth_shipped_exp_mea,broadcast,broadcast,M1,year,94.0,USD/GWa
R12_NAM,eth_shipped_exp_pao,broadcast,broadcast,M1,year,104.0,USD/GWa
R12_NAM,eth_shipped_exp_pas,broadcast,broadcast,M1,year,100.0,USD/GWa
R12_NAM,eth_shipped_exp_sas,broadcast,broadcast,M1,year,81.0,USD/GWa
R12_NAM,eth_shipped_exp_weu,broadcast,broadcast,M1,year,118.0,USD/GWa
R12_PAO,eth_shipped_exp_afr,broadcast,broadcast,M1,year,148.0,USD/GWa
R12_PAO,eth_shipped_exp_rcpa,broadcast,broadcast,M1,year,270.0,USD/GWa
R12_PAO,eth_shipped_exp_chn,broadcast,broadcast,M1,year,394.0,USD/GWa
R12_PAO,eth_shipped_exp_eeu,broadcast,broadcast,M1,year,126.0,USD/GWa
R12_PAO,eth_shipped_exp_fsu,broadcast,broadcast,M1,year,156.0,USD/GWa
R12_PAO,eth_shipped_exp_lam,broadcast,broadcast,M1,year,116.0,USD/GWa
R12_PAO,eth_shipped_exp_mea,broadcast,broadcast,M1,year,139.0,USD/GWa
R12_PAO,eth_shipped_exp_nam,broadcast,broadcast,M1,year,141.0,USD/GWa
R12_PAO,eth_shipped_exp_pas,broadcast,broadcast,M1,year,129.0,USD/GWa
R12_PAO,eth_shipped_exp_sas,broadcast,broadcast,M1,year,357.0,USD/GWa
R12_PAO,eth_shipped_exp_weu,broadcast,broadcast,M1,year,133.0,USD/GWa
R12_PAS,eth_shipped_exp_afr,broadcast,broadcast,M1,year,114.0,USD/GWa
R12_PAS,eth_shipped_exp_rcpa,broadcast,broadcast,M1,year,96.0,USD/GWa
R12_PAS,eth_shipped_exp_chn,broadcast,broadcast,M1,year,106.0,USD/GWa
R12_PAS,eth_shipped_exp_eeu,broadcast,broadcast,M1,year,138.0,USD/GWa
R12_PAS,eth_shipped_exp_fsu,broadcast,broadcast,M1,year,196.0,USD/GWa
R12_PAS,eth_shipped_exp_lam,broadcast,broadcast,M1,year,150.0,USD/GWa
R12_PAS,eth_shipped_exp_mea,broadcast,broadcast,M1,year,163.0,USD/GWa
R12_PAS,eth_shipped_exp_nam,broadcast,broadcast,M1,year,106.0,USD/GWa
R12_PAS,eth_shipped_exp_pao,broadcast,broadcast,M1,year,116.0,USD/GWa
R12_PAS,eth_shipped_exp_sas,broadcast,broadcast,M1,year,35.0,USD/GWa
R12_PAS,eth_shipped_exp_weu,broadcast,broadcast,M1,year,97.0,USD/GWa
R12_SAS,eth_shipped_exp_afr,broadcast,broadcast,M1,year,106.0,USD/GWa
R12_SAS,eth_shipped_exp_rcpa,broadcast,broadcast,M1,year,116.0,USD/GWa
R12_SAS,eth_shipped_exp_chn,broadcast,broadcast,M1,year,103.0,USD/GWa
R12_SAS,eth_shipped_exp_eeu,broadcast,broadcast,M1,year,133.0,USD/GWa
R12_SAS,eth_shipped_exp_fsu,broadcast,broadcast,M1,year,156.0,USD/GWa
R12_SAS,eth_shipped_exp_lam,broadcast,broadcast,M1,year,123.0,USD/GWa
R12_SAS,eth_shipped_exp_mea,broadcast,broadcast,M1,year,124.0,USD/GWa
R12_SAS,eth_shipped_exp_nam,broadcast,broadcast,M1,year,178.0,USD/GWa
R12_SAS,eth_shipped_exp_pao,broadcast,broadcast,M1,year,116.0,USD/GWa
R12_SAS,eth_shipped_exp_pas,broadcast,broadcast,M1,year,104.0,USD/GWa
R12_SAS,eth_shipped_exp_weu,broadcast,broadcast,M1,year,122.0,USD/GWa
R12_WEU,eth_shipped_exp_afr,broadcast,broadcast,M1,year,132.0,USD/GWa
R12_WEU,eth_shipped_exp_rcpa,broadcast,broadcast,M1,year,142.0,USD/GWa
R12_WEU,eth_shipped_exp_chn,broadcast,broadcast,M1,year,1828.0,USD/GWa
R12_WEU,eth_shipped_exp_eeu,broadcast,broadcast,M1,year,135.0,USD/GWa
R12_WEU,eth_shipped_exp_fsu,broadcast,broadcast,M1,year,190.0,USD/GWa
R12_WEU,eth_shipped_exp_lam,broadcast,broadcast,M1,year,214.0,USD/GWa
R12_WEU,eth_shipped_exp_mea,broadcast,broadcast,M1,year,176.0,USD/GWa
R12_WEU,eth_shipped_exp_nam,broadcast,broadcast,M1,year,194.0,USD/GWa
R12_WEU,eth_shipped_exp_pao,broadcast,broadcast,M1,year,137.0,USD/GWa
R12_WEU,eth_shipped_exp_pas,broadcast,broadcast,M1,year,376.0,USD/GWa
R12_WEU,eth_shipped_exp_sas,broadcast,broadcast,M1,year,299.0,USD/GWa
