YEAR,EXPORTER,IMPORTER,MESSAGE COMMODITY,ENERGY (TJ),EXPORTER REGION,IMPORTER REGION,PAIR,REGION PAIR
2013,TTO,MEX,LNG_shipped,27139.0,R12_LAM,R12_LAM,TTO-MEX,R12_LAM-R12_LAM
2013,YEM,JPN,LNG_shipped,27357.0,R12_MEA,R12_PAO,YEM-JPN,R12_MEA-R12_PAO
2013,PER,KOR,LNG_shipped,27873.0,R12_LAM,R12_PAS,PER-KOR,R12_LAM-R12_PAS
2013,BRN,MYS,LNG_shipped,28021.0,R12_PAS,R12_PAS,BRN-MYS,R12_PAS-R12_PAS
2013,TTO,KOR,LNG_shipped,28381.0,R12_LAM,R12_PAS,TTO-KOR,R12_LAM-R12_PAS
2013,GNQ,SGP,LNG_shipped,29336.0,R12_AFR,R12_PAS,GNQ-SGP,R12_AFR-R12_PAS
2013,NOR,JPN,LNG_shipped,29780.0,R12_WEU,R12_PAO,NOR-JPN,R12_WEU-R12_PAO
2013,PER,MEX,LNG_shipped,30378.0,R12_LAM,R12_LAM,PER-MEX,R12_LAM-R12_LAM
2013,QAT,CAN,LNG_shipped,30761.0,R12_MEA,R12_NAM,QAT-CAN,R12_MEA-R12_NAM
2013,YEM,IND,LNG_shipped,31017.0,R12_MEA,R12_SAS,YEM-IND,R12_MEA-R12_SAS
2013,NGA,TWA,LNG_shipped,31694.0,R12_AFR,,NGA-TWA,R12_AFR-
2013,EGY,KOR,LNG_shipped,32721.0,R12_MEA,R12_PAS,EGY-KOR,R12_MEA-R12_PAS
2013,QAT,ARG,LNG_shipped,33687.0,R12_MEA,R12_LAM,QAT-ARG,R12_MEA-R12_LAM
2013,AUS,KOR,LNG_shipped,33861.0,R12_PAO,R12_PAS,AUS-KOR,R12_PAO-R12_PAS
2013,DZA,JPN,LNG_shipped,36629.0,R12_MEA,R12_PAO,DZA-JPN,R12_MEA-R12_PAO
2013,NGA,MEX,LNG_shipped,40632.0,R12_AFR,R12_LAM,NGA-MEX,R12_AFR-R12_LAM
2013,NGA,FRA,LNG_shipped,42215.0,R12_AFR,R12_WEU,NGA-FRA,R12_AFR-R12_WEU
2013,TTO,DOM,LNG_shipped,42834.0,R12_LAM,R12_LAM,TTO-DOM,R12_LAM-R12_LAM
2013,NGA,PRT,LNG_shipped,43040.0,R12_AFR,R12_WEU,NGA-PRT,R12_AFR-R12_WEU
2013,NGA,IND,LNG_shipped,44713.0,R12_AFR,R12_SAS,NGA-IND,R12_AFR-R12_SAS
2013,NGA,BRA,LNG_shipped,46127.0,R12_AFR,R12_LAM,NGA-BRA,R12_AFR-R12_LAM
2013,NOR,ESP,LNG_shipped,48118.0,R12_WEU,R12_WEU,NOR-ESP,R12_WEU-R12_WEU
2013,QAT,ARE,LNG_shipped,48378.0,R12_MEA,R12_MEA,QAT-ARE,R12_MEA-R12_MEA
2013,NGA,TUR,LNG_shipped,48770.0,R12_AFR,R12_WEU,NGA-TUR,R12_AFR-R12_WEU
2013,QAT,THA,LNG_shipped,49863.0,R12_MEA,R12_PAS,QAT-THA,R12_MEA-R12_PAS
2013,YEM,CHN,LNG_shipped,58007.0,R12_MEA,R12_CHN,YEM-CHN,R12_MEA-R12_CHN
2013,QAT,FRA,LNG_shipped,59885.0,R12_MEA,R12_WEU,QAT-FRA,R12_MEA-R12_WEU
2013,QAT,MEX,LNG_shipped,60071.0,R12_MEA,R12_LAM,QAT-MEX,R12_MEA-R12_LAM
2013,QAT,BEL,LNG_shipped,60823.0,R12_MEA,R12_WEU,QAT-BEL,R12_MEA-R12_WEU
2013,PER,ESP,LNG_shipped,60833.0,R12_LAM,R12_WEU,PER-ESP,R12_LAM-R12_WEU
2013,BRN,KOR,LNG_shipped,62288.0,R12_PAS,R12_PAS,BRN-KOR,R12_PAS-R12_PAS
2013,QAT,KWT,LNG_shipped,70908.0,R12_MEA,R12_MEA,QAT-KWT,R12_MEA-R12_MEA
2013,ESP,MEX,LNG_shipped,74669.0,R12_WEU,R12_LAM,ESP-MEX,R12_WEU-R12_LAM
2013,TTO,USA,LNG_shipped,77340.0,R12_LAM,R12_NAM,TTO-USA,R12_LAM-R12_NAM
2013,TTO,ESP,LNG_shipped,83978.0,R12_LAM,R12_WEU,TTO-ESP,R12_LAM-R12_WEU
2013,TTO,BRA,LNG_shipped,96986.0,R12_LAM,R12_LAM,TTO-BRA,R12_LAM-R12_LAM
2013,GNQ,JPN,LNG_shipped,97819.0,R12_AFR,R12_PAO,GNQ-JPN,R12_AFR-R12_PAO
2013,RUS,KOR,LNG_shipped,100494.0,R12_FSU,R12_PAS,RUS-KOR,R12_FSU-R12_PAS
2013,TTO,ARG,LNG_shipped,113486.0,R12_LAM,R12_LAM,TTO-ARG,R12_LAM-R12_LAM
2013,IDN,TWA,LNG_shipped,115673.0,R12_PAS,,IDN-TWA,R12_PAS-
2013,TTO,CHL,LNG_shipped,123596.0,R12_LAM,R12_LAM,TTO-CHL,R12_LAM-R12_LAM
2013,NGA,ESP,LNG_shipped,130232.0,R12_AFR,R12_WEU,NGA-ESP,R12_AFR-R12_WEU
2013,DZA,ESP,LNG_shipped,135582.0,R12_MEA,R12_WEU,DZA-ESP,R12_MEA-R12_WEU
2013,MYS,CHN,LNG_shipped,138205.0,R12_PAS,R12_CHN,MYS-CHN,R12_PAS-R12_CHN
2013,IDN,CHN,LNG_shipped,139373.0,R12_PAS,R12_CHN,IDN-CHN,R12_PAS-R12_CHN
2013,QAT,ESP,LNG_shipped,146192.0,R12_MEA,R12_WEU,QAT-ESP,R12_MEA-R12_WEU
2013,DZA,TUR,LNG_shipped,150051.0,R12_MEA,R12_WEU,DZA-TUR,R12_MEA-R12_WEU
2013,NGA,KOR,LNG_shipped,151207.0,R12_AFR,R12_PAS,NGA-KOR,R12_AFR-R12_PAS
2013,AUS,CHN,LNG_shipped,178693.0,R12_PAO,R12_CHN,AUS-CHN,R12_PAO-R12_CHN
2013,MYS,TWA,LNG_shipped,186590.0,R12_PAS,,MYS-TWA,R12_PAS-
2013,YEM,KOR,LNG_shipped,196041.0,R12_MEA,R12_PAS,YEM-KOR,R12_MEA-R12_PAS
2013,DZA,FRA,LNG_shipped,202013.0,R12_MEA,R12_WEU,DZA-FRA,R12_MEA-R12_WEU
2013,QAT,ITA,LNG_shipped,202768.0,R12_MEA,R12_WEU,QAT-ITA,R12_MEA-R12_WEU
2013,NGA,JPN,LNG_shipped,211974.0,R12_AFR,R12_PAO,NGA-JPN,R12_AFR-R12_PAO
2013,OMN,JPN,LNG_shipped,230311.0,R12_MEA,R12_PAO,OMN-JPN,R12_MEA-R12_PAO
2013,MYS,KOR,LNG_shipped,235519.0,R12_PAS,R12_PAS,MYS-KOR,R12_PAS-R12_PAS
2013,OMN,KOR,LNG_shipped,236476.0,R12_MEA,R12_PAS,OMN-KOR,R12_MEA-R12_PAS
2013,BRN,JPN,LNG_shipped,259904.0,R12_PAS,R12_PAO,BRN-JPN,R12_PAS-R12_PAO
2013,ARE,JPN,LNG_shipped,287685.0,R12_MEA,R12_PAO,ARE-JPN,R12_MEA-R12_PAO
2013,IDN,KOR,LNG_shipped,307231.0,R12_PAS,R12_PAS,IDN-KOR,R12_PAS-R12_PAS
2013,QAT,GBR,LNG_shipped,342735.0,R12_MEA,R12_WEU,QAT-GBR,R12_MEA-R12_WEU
2013,IDN,JPN,LNG_shipped,357680.0,R12_PAS,R12_PAO,IDN-JPN,R12_PAS-R12_PAO
2013,QAT,CHN,LNG_shipped,369845.0,R12_MEA,R12_CHN,QAT-CHN,R12_MEA-R12_CHN
2013,QAT,TWA,LNG_shipped,390469.0,R12_MEA,,QAT-TWA,R12_MEA-
2013,RUS,JPN,LNG_shipped,467513.0,R12_FSU,R12_PAO,RUS-JPN,R12_FSU-R12_PAO
2013,QAT,IND,LNG_shipped,609822.0,R12_MEA,R12_SAS,QAT-IND,R12_MEA-R12_SAS
2013,QAT,KOR,LNG_shipped,729050.0,R12_MEA,R12_PAS,QAT-KOR,R12_MEA-R12_PAS
2013,MYS,JPN,LNG_shipped,817216.0,R12_PAS,R12_PAO,MYS-JPN,R12_PAS-R12_PAO
2013,QAT,JPN,LNG_shipped,880816.0,R12_MEA,R12_PAO,QAT-JPN,R12_MEA-R12_PAO
2013,AUS,JPN,LNG_shipped,1000837.0,R12_PAO,R12_PAO,AUS-JPN,R12_PAO-R12_PAO
2013,DZA,LUX,gas_piped,41.0,R12_MEA,R12_WEU,DZA-LUX,R12_MEA-R12_WEU
2013,NOR,CZE,gas_piped,152.0,R12_WEU,R12_EEU,NOR-CZE,R12_WEU-R12_EEU
2013,RUS,KGZ,gas_piped,312.0,R12_FSU,R12_FSU,RUS-KGZ,R12_FSU-R12_FSU
2013,DEU,HRV,gas_piped,699.0,R12_WEU,R12_EEU,DEU-HRV,R12_WEU-R12_EEU
2013,MEX,USA,gas_piped,1128.0,R12_LAM,R12_NAM,MEX-USA,R12_LAM-R12_NAM
2013,ITA,SVN,gas_piped,1924.0,R12_WEU,R12_EEU,ITA-SVN,R12_WEU-R12_EEU
2013,GBR,ITA,gas_piped,1943.0,R12_WEU,R12_WEU,GBR-ITA,R12_WEU-R12_WEU
2013,EGY,ISR,gas_piped,2051.0,R12_MEA,R12_MEA,EGY-ISR,R12_MEA-R12_MEA
2013,ARG,URY,gas_piped,2270.0,R12_LAM,R12_LAM,ARG-URY,R12_LAM-R12_LAM
2013,UZB,KGZ,gas_piped,2302.0,R12_FSU,R12_FSU,UZB-KGZ,R12_FSU-R12_FSU
2013,SVN,HRV,gas_piped,2807.0,R12_EEU,R12_EEU,SVN-HRV,R12_EEU-R12_EEU
2013,POL,UKR,gas_piped,3479.0,R12_EEU,R12_FSU,POL-UKR,R12_EEU-R12_FSU
2013,ITA,CHE,gas_piped,3960.0,R12_WEU,R12_WEU,ITA-CHE,R12_WEU-R12_WEU
2013,ESP,FRA,gas_piped,4175.0,R12_WEU,R12_WEU,ESP-FRA,R12_WEU-R12_WEU
2013,PRT,ESP,gas_piped,4453.0,R12_WEU,R12_WEU,PRT-ESP,R12_WEU-R12_WEU
2013,HUN,ROU,gas_piped,4524.0,R12_EEU,R12_EEU,HUN-ROU,R12_EEU-R12_EEU
2013,AUT,HRV,gas_piped,4771.0,R12_WEU,R12_EEU,AUT-HRV,R12_WEU-R12_EEU
2013,RUS,MKD,gas_piped,6031.0,R12_FSU,R12_EEU,RUS-MKD,R12_FSU-R12_EEU
2013,ARG,CHL,gas_piped,6130.0,R12_LAM,R12_LAM,ARG-CHL,R12_LAM-R12_LAM
2013,KAZ,HRV,gas_piped,6660.0,R12_FSU,R12_EEU,KAZ-HRV,R12_FSU-R12_EEU
2013,RUS,BIH,gas_piped,7572.0,R12_FSU,R12_EEU,RUS-BIH,R12_FSU-R12_EEU
2013,KAZ,KGZ,gas_piped,8819.0,R12_FSU,R12_FSU,KAZ-KGZ,R12_FSU-R12_FSU
2013,DEU,FRA,gas_piped,10388.0,R12_WEU,R12_WEU,DEU-FRA,R12_WEU-R12_WEU
2013,RUS,LUX,gas_piped,10432.0,R12_FSU,R12_WEU,RUS-LUX,R12_FSU-R12_WEU
2013,HUN,HRV,gas_piped,10578.0,R12_EEU,R12_EEU,HUN-HRV,R12_EEU-R12_EEU
2013,AUT,SVN,gas_piped,11544.0,R12_WEU,R12_EEU,AUT-SVN,R12_WEU-R12_EEU
2013,NGA,GHA,gas_piped,12210.0,R12_AFR,R12_AFR,NGA-GHA,R12_AFR-R12_AFR
2013,HRV,ITA,gas_piped,13983.0,R12_EEU,R12_WEU,HRV-ITA,R12_EEU-R12_WEU
2013,NOR,DNK,gas_piped,15028.0,R12_WEU,R12_WEU,NOR-DNK,R12_WEU-R12_WEU
2013,IRN,ARM,gas_piped,15043.0,R12_MEA,R12_FSU,IRN-ARM,R12_MEA-R12_FSU
2013,RUS,SVN,gas_piped,18560.0,R12_FSU,R12_EEU,RUS-SVN,R12_FSU-R12_EEU
2013,AUT,UKR,gas_piped,20071.0,R12_WEU,R12_FSU,AUT-UKR,R12_WEU-R12_FSU
2013,FRA,CHE,gas_piped,21739.0,R12_WEU,R12_WEU,FRA-CHE,R12_WEU-R12_WEU
2013,CZE,POL,gas_piped,22388.0,R12_EEU,R12_EEU,CZE-POL,R12_EEU-R12_EEU
2013,ITA,HRV,gas_piped,22478.0,R12_WEU,R12_EEU,ITA-HRV,R12_WEU-R12_EEU
2013,HUN,UKR,gas_piped,23091.0,R12_EEU,R12_FSU,HUN-UKR,R12_EEU-R12_FSU
2013,RUS,EST,gas_piped,25814.0,R12_FSU,R12_EEU,RUS-EST,R12_FSU-R12_EEU
2013,TUR,GRC,gas_piped,26189.0,R12_WEU,R12_WEU,TUR-GRC,R12_WEU-R12_WEU
2013,NOR,LUX,gas_piped,26453.0,R12_WEU,R12_WEU,NOR-LUX,R12_WEU-R12_WEU
2013,KAZ,SRB,gas_piped,26997.0,R12_FSU,R12_EEU,KAZ-SRB,R12_FSU-R12_EEU
2013,NLD,CHE,gas_piped,30096.0,R12_WEU,R12_WEU,NLD-CHE,R12_WEU-R12_WEU
2013,DEU,UKR,gas_piped,33489.0,R12_WEU,R12_FSU,DEU-UKR,R12_WEU-R12_FSU
2013,EGY,JOR,gas_piped,36992.0,R12_MEA,R12_MEA,EGY-JOR,R12_MEA-R12_MEA
2013,DEU,DNK,gas_piped,40956.0,R12_WEU,R12_WEU,DEU-DNK,R12_WEU-R12_WEU
2013,AUT,ITA,gas_piped,41415.0,R12_WEU,R12_WEU,AUT-ITA,R12_WEU-R12_WEU
2013,GBR,BEL,gas_piped,41946.0,R12_WEU,R12_WEU,GBR-BEL,R12_WEU-R12_WEU
2013,RUS,SRB,gas_piped,42919.0,R12_FSU,R12_EEU,RUS-SRB,R12_FSU-R12_EEU
2013,DZA,MAR,gas_piped,44289.0,R12_MEA,R12_MEA,DZA-MAR,R12_MEA-R12_MEA
2013,DNK,SWE,gas_piped,44440.0,R12_WEU,R12_WEU,DNK-SWE,R12_WEU-R12_WEU
2013,DNK,NLD,gas_piped,46775.0,R12_WEU,R12_WEU,DNK-NLD,R12_WEU-R12_WEU
2013,DEU,BEL,gas_piped,47935.0,R12_WEU,R12_WEU,DEU-BEL,R12_WEU-R12_WEU
2013,TKM,KAZ,gas_piped,49009.0,R12_FSU,R12_FSU,TKM-KAZ,R12_FSU-R12_FSU
2013,RUS,ROU,gas_piped,49683.0,R12_FSU,R12_EEU,RUS-ROU,R12_FSU-R12_EEU
2013,FRA,ESP,gas_piped,49957.0,R12_WEU,R12_WEU,FRA-ESP,R12_WEU-R12_WEU
2013,MYS,SGP,gas_piped,53990.0,R12_PAS,R12_PAS,MYS-SGP,R12_PAS-R12_PAS
2013,RUS,LVA,gas_piped,64778.0,R12_FSU,R12_EEU,RUS-LVA,R12_FSU-R12_EEU
2013,RUS,KAZ,gas_piped,66490.0,R12_FSU,R12_FSU,RUS-KAZ,R12_FSU-R12_FSU
2013,RUS,ARM,gas_piped,71713.0,R12_FSU,R12_FSU,RUS-ARM,R12_FSU-R12_FSU
2013,COL,VEN,gas_piped,75086.0,R12_LAM,R12_LAM,COL-VEN,R12_LAM-R12_LAM
2013,NOR,ITA,gas_piped,76352.0,R12_WEU,R12_WEU,NOR-ITA,R12_WEU-R12_WEU
2013,BEL,FRA,gas_piped,79028.0,R12_WEU,R12_WEU,BEL-FRA,R12_WEU-R12_WEU
2013,DEU,ITA,gas_piped,80086.0,R12_WEU,R12_WEU,DEU-ITA,R12_WEU-R12_WEU
2013,QAT,OMN,gas_piped,80730.0,R12_MEA,R12_MEA,QAT-OMN,R12_MEA-R12_MEA
2013,RUS,MDA,gas_piped,80809.0,R12_FSU,R12_FSU,RUS-MDA,R12_FSU-R12_FSU
2013,UZB,KAZ,gas_piped,85610.0,R12_FSU,R12_FSU,UZB-KAZ,R12_FSU-R12_FSU
2013,DZA,PRT,gas_piped,85787.0,R12_MEA,R12_WEU,DZA-PRT,R12_MEA-R12_WEU
2013,DEU,POL,gas_piped,86939.0,R12_WEU,R12_EEU,DEU-POL,R12_WEU-R12_EEU
2013,DEU,CHE,gas_piped,87568.0,R12_WEU,R12_WEU,DEU-CHE,R12_WEU-R12_WEU
2013,RUS,GRC,gas_piped,99201.0,R12_FSU,R12_WEU,RUS-GRC,R12_FSU-R12_WEU
2013,CHN,HKG,gas_piped,100658.0,R12_CHN,R12_CHN,CHN-HKG,R12_CHN-R12_CHN
2013,RUS,LTU,gas_piped,100731.0,R12_FSU,R12_EEU,RUS-LTU,R12_FSU-R12_EEU
2013,RUS,BGR,gas_piped,103540.0,R12_FSU,R12_EEU,RUS-BGR,R12_FSU-R12_EEU
2013,NLD,ITA,gas_piped,105956.0,R12_WEU,R12_WEU,NLD-ITA,R12_WEU-R12_WEU
2013,NOR,ESP,gas_piped,109533.0,R12_WEU,R12_WEU,NOR-ESP,R12_WEU-R12_WEU
2013,DZA,TUN,gas_piped,114998.0,R12_MEA,R12_MEA,DZA-TUN,R12_MEA-R12_MEA
2013,BEL,GBR,gas_piped,127321.0,R12_WEU,R12_WEU,BEL-GBR,R12_WEU-R12_WEU
2013,RUS,FIN,gas_piped,132901.0,R12_FSU,R12_WEU,RUS-FIN,R12_FSU-R12_WEU
2013,GBR,NLD,gas_piped,134856.0,R12_WEU,R12_WEU,GBR-NLD,R12_WEU-R12_WEU
2013,MOZ,ZAF,gas_piped,142687.0,R12_AFR,R12_AFR,MOZ-ZAF,R12_AFR-R12_AFR
2013,RUS,NLD,gas_piped,143058.0,R12_FSU,R12_WEU,RUS-NLD,R12_FSU-R12_WEU
2013,DEU,NLD,gas_piped,143191.0,R12_WEU,R12_WEU,DEU-NLD,R12_WEU-R12_WEU
2013,AZE,TUR,gas_piped,162580.0,R12_FSU,R12_WEU,AZE-TUR,R12_FSU-R12_WEU
2013,GBR,IRL,gas_piped,172594.0,R12_WEU,R12_WEU,GBR-IRL,R12_WEU-R12_WEU
2013,BOL,ARG,gas_piped,196805.0,R12_LAM,R12_LAM,BOL-ARG,R12_LAM-R12_LAM
2013,TKM,IRN,gas_piped,200879.0,R12_FSU,R12_MEA,TKM-IRN,R12_FSU-R12_MEA
2013,RUS,SVK,gas_piped,202729.0,R12_FSU,R12_EEU,RUS-SVK,R12_FSU-R12_EEU
2013,LBY,ITA,gas_piped,217361.0,R12_MEA,R12_WEU,LBY-ITA,R12_MEA-R12_WEU
2013,NOR,BEL,gas_piped,238562.0,R12_WEU,R12_WEU,NOR-BEL,R12_WEU-R12_WEU
2013,IDN,SGP,gas_piped,272496.0,R12_PAS,R12_PAS,IDN-SGP,R12_PAS-R12_PAS
2013,NLD,GBR,gas_piped,293470.0,R12_WEU,R12_WEU,NLD-GBR,R12_WEU-R12_WEU
2013,RUS,HUN,gas_piped,299089.0,R12_FSU,R12_EEU,RUS-HUN,R12_FSU-R12_EEU
2013,NLD,FRA,gas_piped,305076.0,R12_WEU,R12_WEU,NLD-FRA,R12_WEU-R12_WEU
2013,KAZ,RUS,gas_piped,313371.0,R12_FSU,R12_FSU,KAZ-RUS,R12_FSU-R12_FSU
2013,IDN,MYS,gas_piped,323569.0,R12_PAS,R12_PAS,IDN-MYS,R12_PAS-R12_PAS
2013,RUS,CZE,gas_piped,324002.0,R12_FSU,R12_EEU,RUS-CZE,R12_FSU-R12_EEU
2013,NLD,BEL,gas_piped,324548.0,R12_WEU,R12_WEU,NLD-BEL,R12_WEU-R12_WEU
2013,IRN,TUR,gas_piped,334403.0,R12_MEA,R12_WEU,IRN-TUR,R12_MEA-R12_WEU
2013,RUS,POL,gas_piped,368130.0,R12_FSU,R12_EEU,RUS-POL,R12_FSU-R12_EEU
2013,MMR,THA,gas_piped,372981.0,R12_PAS,R12_PAS,MMR-THA,R12_PAS-R12_PAS
2013,RUS,FRA,gas_piped,392975.0,R12_FSU,R12_WEU,RUS-FRA,R12_FSU-R12_WEU
2013,DZA,ITA,gas_piped,465773.0,R12_MEA,R12_WEU,DZA-ITA,R12_MEA-R12_WEU
2013,BOL,BRA,gas_piped,483047.0,R12_LAM,R12_LAM,BOL-BRA,R12_LAM-R12_LAM
2013,NOR,NLD,gas_piped,513536.0,R12_WEU,R12_WEU,NOR-NLD,R12_WEU-R12_WEU
2013,DZA,ESP,gas_piped,646244.0,R12_MEA,R12_WEU,DZA-ESP,R12_MEA-R12_WEU
2013,QAT,ARE,gas_piped,689701.0,R12_MEA,R12_MEA,QAT-ARE,R12_MEA-R12_MEA
2013,USA,MEX,gas_piped,743301.0,R12_NAM,R12_LAM,USA-MEX,R12_NAM-R12_LAM
2013,RUS,BLR,gas_piped,782482.0,R12_FSU,R12_FSU,RUS-BLR,R12_FSU-R12_FSU
2013,NOR,DEU,gas_piped,789784.0,R12_WEU,R12_WEU,NOR-DEU,R12_WEU-R12_WEU
2013,NOR,FRA,gas_piped,794393.0,R12_WEU,R12_WEU,NOR-FRA,R12_WEU-R12_WEU
2013,RUS,UKR,gas_piped,971004.0,R12_FSU,R12_FSU,RUS-UKR,R12_FSU-R12_FSU
2013,TKM,CHN,gas_piped,977593.0,R12_FSU,R12_CHN,TKM-CHN,R12_FSU-R12_CHN
2013,USA,CAN,gas_piped,997089.0,R12_NAM,R12_NAM,USA-CAN,R12_NAM-R12_NAM
2013,RUS,TUR,gas_piped,1004023.0,R12_FSU,R12_WEU,RUS-TUR,R12_FSU-R12_WEU
2013,RUS,ITA,gas_piped,1069581.0,R12_FSU,R12_WEU,RUS-ITA,R12_FSU-R12_WEU
2013,NOR,GBR,gas_piped,1147081.0,R12_WEU,R12_WEU,NOR-GBR,R12_WEU-R12_WEU
2013,NLD,DEU,gas_piped,1207497.0,R12_WEU,R12_WEU,NLD-DEU,R12_WEU-R12_WEU
2013,RUS,DEU,gas_piped,1558631.0,R12_FSU,R12_WEU,RUS-DEU,R12_FSU-R12_WEU
2013,CAN,USA,gas_piped,2994743.0,R12_NAM,R12_NAM,CAN-USA,R12_NAM-R12_NAM
2014,FRA,ESP,LNG_shipped,5.0,R12_WEU,R12_WEU,FRA-ESP,R12_WEU-R12_WEU
2014,NLD,POL,LNG_shipped,25.0,R12_WEU,R12_EEU,NLD-POL,R12_WEU-R12_EEU
2014,USA,CAN,LNG_shipped,74.0,R12_NAM,R12_NAM,USA-CAN,R12_NAM-R12_NAM
2014,DZA,BEL,LNG_shipped,103.0,R12_MEA,R12_WEU,DZA-BEL,R12_MEA-R12_WEU
2014,CAN,USA,LNG_shipped,142.0,R12_NAM,R12_NAM,CAN-USA,R12_NAM-R12_NAM
2014,USA,MEX,LNG_shipped,191.0,R12_NAM,R12_LAM,USA-MEX,R12_NAM-R12_LAM
2014,BEL,POL,LNG_shipped,266.0,R12_WEU,R12_EEU,BEL-POL,R12_WEU-R12_EEU
2014,RUS,POL,LNG_shipped,456.0,R12_FSU,R12_EEU,RUS-POL,R12_FSU-R12_EEU
2014,OMN,IND,LNG_shipped,538.0,R12_MEA,R12_SAS,OMN-IND,R12_MEA-R12_SAS
2014,NOR,CHL,LNG_shipped,1852.0,R12_WEU,R12_LAM,NOR-CHL,R12_WEU-R12_LAM
2014,NGA,GBR,LNG_shipped,1922.0,R12_AFR,R12_WEU,NGA-GBR,R12_AFR-R12_WEU
2014,TTO,ISR,LNG_shipped,1999.0,R12_LAM,R12_MEA,TTO-ISR,R12_LAM-R12_MEA
2014,TTO,ITA,LNG_shipped,2096.0,R12_LAM,R12_WEU,TTO-ITA,R12_LAM-R12_WEU
2014,DZA,NLD,LNG_shipped,2267.0,R12_MEA,R12_WEU,DZA-NLD,R12_MEA-R12_WEU
2014,NOR,PRT,LNG_shipped,2509.0,R12_WEU,R12_WEU,NOR-PRT,R12_WEU-R12_WEU
2014,ESP,GRC,LNG_shipped,2535.0,R12_WEU,R12_WEU,ESP-GRC,R12_WEU-R12_WEU
2014,QAT,DOM,LNG_shipped,2694.0,R12_MEA,R12_LAM,QAT-DOM,R12_MEA-R12_LAM
2014,TTO,IND,LNG_shipped,2732.0,R12_LAM,R12_SAS,TTO-IND,R12_LAM-R12_SAS
2014,ESP,MEX,LNG_shipped,2744.0,R12_WEU,R12_LAM,ESP-MEX,R12_WEU-R12_LAM
2014,USA,CHL,LNG_shipped,2878.0,R12_NAM,R12_LAM,USA-CHL,R12_NAM-R12_LAM
2014,QAT,CHL,LNG_shipped,2879.0,R12_MEA,R12_LAM,QAT-CHL,R12_MEA-R12_LAM
2014,TTO,THA,LNG_shipped,2912.0,R12_LAM,R12_PAS,TTO-THA,R12_LAM-R12_PAS
2014,FRA,MEX,LNG_shipped,2972.0,R12_WEU,R12_LAM,FRA-MEX,R12_WEU-R12_LAM
2014,GNQ,CHL,LNG_shipped,2986.0,R12_AFR,R12_LAM,GNQ-CHL,R12_AFR-R12_LAM
2014,EGY,MYS,LNG_shipped,2990.0,R12_MEA,R12_PAS,EGY-MYS,R12_MEA-R12_PAS
2014,OMN,KWT,LNG_shipped,3040.0,R12_MEA,R12_MEA,OMN-KWT,R12_MEA-R12_MEA
2014,PER,FRA,LNG_shipped,3058.0,R12_LAM,R12_WEU,PER-FRA,R12_LAM-R12_WEU
2014,MYS,THA,LNG_shipped,3116.0,R12_PAS,R12_PAS,MYS-THA,R12_PAS-R12_PAS
2014,NOR,MEX,LNG_shipped,3125.0,R12_WEU,R12_LAM,NOR-MEX,R12_WEU-R12_LAM
2014,DZA,BRA,LNG_shipped,3154.0,R12_MEA,R12_LAM,DZA-BRA,R12_MEA-R12_LAM
2014,AUS,MYS,LNG_shipped,3200.0,R12_PAO,R12_PAS,AUS-MYS,R12_PAO-R12_PAS
2014,BRN,CHN,LNG_shipped,3202.0,R12_PAS,R12_CHN,BRN-CHN,R12_PAS-R12_CHN
2014,TTO,TUR,LNG_shipped,3262.0,R12_LAM,R12_WEU,TTO-TUR,R12_LAM-R12_WEU
2014,NOR,GRC,LNG_shipped,3264.0,R12_WEU,R12_WEU,NOR-GRC,R12_WEU-R12_WEU
2014,YEM,THA,LNG_shipped,3276.0,R12_MEA,R12_PAS,YEM-THA,R12_MEA-R12_PAS
2014,GNQ,IND,LNG_shipped,3312.0,R12_AFR,R12_SAS,GNQ-IND,R12_AFR-R12_SAS
2014,RUS,THA,LNG_shipped,3384.0,R12_FSU,R12_PAS,RUS-THA,R12_FSU-R12_PAS
2014,OMN,THA,LNG_shipped,3385.0,R12_MEA,R12_PAS,OMN-THA,R12_MEA-R12_PAS
2014,AGO,JPN,LNG_shipped,3414.0,R12_AFR,R12_PAO,AGO-JPN,R12_AFR-R12_PAO
2014,AUS,ARE,LNG_shipped,3488.0,R12_PAO,R12_MEA,AUS-ARE,R12_PAO-R12_MEA
2014,MYS,ARE,LNG_shipped,3488.0,R12_PAS,R12_MEA,MYS-ARE,R12_PAS-R12_MEA
2014,YEM,ARE,LNG_shipped,3488.0,R12_MEA,R12_MEA,YEM-ARE,R12_MEA-R12_MEA
2014,IDN,SGP,LNG_shipped,3531.0,R12_PAS,R12_PAS,IDN-SGP,R12_PAS-R12_PAS
2014,QAT,MYS,LNG_shipped,3600.0,R12_MEA,R12_PAS,QAT-MYS,R12_MEA-R12_PAS
2014,TTO,TWA,LNG_shipped,3630.0,R12_LAM,,TTO-TWA,R12_LAM-
2014,AGO,KOR,LNG_shipped,3638.0,R12_AFR,R12_PAS,AGO-KOR,R12_AFR-R12_PAS
2014,EGY,KOR,LNG_shipped,3676.0,R12_MEA,R12_PAS,EGY-KOR,R12_MEA-R12_PAS
2014,NGA,NLD,LNG_shipped,3701.0,R12_AFR,R12_WEU,NGA-NLD,R12_AFR-R12_WEU
2014,EGY,JPN,LNG_shipped,3740.0,R12_MEA,R12_PAO,EGY-JPN,R12_MEA-R12_PAO
