,model,scenario,exporter,importer,variable,unit,year,value,infrastructure
129,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LNG Tanker|R12_AFR,Mt-km,2045,0.0,Shipping
130,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Crude Tanker|R12_AFR,Mt-km,2045,0.0,Shipping
131,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LH2 Tanker|R12_AFR,Mt-km,2045,0.0,Shipping
132,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_AFR,Mt-km,2045,0.0,Shipping
133,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LNG Tanker|R12_AFR,Mt-km,2050,0.0,Shipping
134,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Crude Tanker|R12_AFR,Mt-km,2050,0.0,Shipping
135,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LH2 Tanker|R12_AFR,Mt-km,2050,0.0,Shipping
136,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_AFR,Mt-km,2050,0.0,Shipping
137,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LNG Tanker|R12_AFR,Mt-km,2055,0.0,Shipping
138,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Crude Tanker|R12_AFR,Mt-km,2055,0.0,Shipping
139,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LH2 Tanker|R12_AFR,Mt-km,2055,0.0,Shipping
140,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_AFR,Mt-km,2055,0.0,Shipping
141,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LNG Tanker|R12_AFR,Mt-km,2060,0.0,Shipping
142,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Crude Tanker|R12_AFR,Mt-km,2060,0.0,Shipping
143,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LH2 Tanker|R12_AFR,Mt-km,2060,0.0,Shipping
144,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_AFR,Mt-km,2060,0.0,Shipping
145,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LNG Tanker|R12_AFR,Mt-km,2070,0.0,Shipping
146,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Crude Tanker|R12_AFR,Mt-km,2070,0.0,Shipping
147,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LH2 Tanker|R12_AFR,Mt-km,2070,0.0,Shipping
148,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_AFR,Mt-km,2070,0.0,Shipping
149,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LNG Tanker|R12_AFR,Mt-km,2080,0.0,Shipping
150,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Crude Tanker|R12_AFR,Mt-km,2080,0.0,Shipping
151,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LH2 Tanker|R12_AFR,Mt-km,2080,0.0,Shipping
152,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_AFR,Mt-km,2080,0.0,Shipping
153,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LNG Tanker|R12_AFR,Mt-km,2090,0.0,Shipping
154,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Crude Tanker|R12_AFR,Mt-km,2090,0.0,Shipping
155,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LH2 Tanker|R12_AFR,Mt-km,2090,0.0,Shipping
156,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_AFR,Mt-km,2090,0.0,Shipping
157,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LNG Tanker|R12_AFR,Mt-km,2100,0.0,Shipping
158,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Crude Tanker|R12_AFR,Mt-km,2100,0.0,Shipping
159,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LH2 Tanker|R12_AFR,Mt-km,2100,0.0,Shipping
160,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_AFR,Mt-km,2100,0.0,Shipping
161,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LNG Tanker|R12_AFR,Mt-km,2110,0.0,Shipping
162,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Crude Tanker|R12_AFR,Mt-km,2110,0.0,Shipping
163,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|LH2 Tanker|R12_AFR,Mt-km,2110,0.0,Shipping
164,weu_security,REF,R12_GLB,R12_AFR,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_AFR,Mt-km,2110,0.0,Shipping
165,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2010,0.0,Pipeline
166,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2015,0.0,Pipeline
167,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2020,0.0,Pipeline
168,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2025,0.0,Pipeline
169,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2030,0.0,Pipeline
170,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2035,0.0,Pipeline
171,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2040,0.0,Pipeline
172,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2045,0.0,Pipeline
173,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2050,0.0,Pipeline
174,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2055,0.0,Pipeline
175,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2060,0.0,Pipeline
176,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2070,0.0,Pipeline
177,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2080,0.0,Pipeline
178,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2090,0.0,Pipeline
179,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2100,0.0,Pipeline
180,weu_security,REF,R12_CHN,R12_FSU,Trade|Infrastructure|Pipeline|Gas|R12_FSU,km,2110,0.0,Pipeline
181,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|LNG Tanker|R12_CHN,Mt-km,2010,0.0,Shipping
182,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|Crude Tanker|R12_CHN,Mt-km,2010,0.0,Shipping
183,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|LH2 Tanker|R12_CHN,Mt-km,2010,0.0,Shipping
184,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_CHN,Mt-km,2010,0.0,Shipping
185,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|LNG Tanker|R12_CHN,Mt-km,2015,0.0,Shipping
186,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|Crude Tanker|R12_CHN,Mt-km,2015,0.0,Shipping
187,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|LH2 Tanker|R12_CHN,Mt-km,2015,0.0,Shipping
188,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_CHN,Mt-km,2015,0.0,Shipping
189,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|LNG Tanker|R12_CHN,Mt-km,2020,0.0,Shipping
190,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|Crude Tanker|R12_CHN,Mt-km,2020,0.0,Shipping
191,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|LH2 Tanker|R12_CHN,Mt-km,2020,0.0,Shipping
192,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_CHN,Mt-km,2020,0.0,Shipping
193,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|LNG Tanker|R12_CHN,Mt-km,2025,0.0,Shipping
194,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|Crude Tanker|R12_CHN,Mt-km,2025,0.0,Shipping
195,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|LH2 Tanker|R12_CHN,Mt-km,2025,0.0,Shipping
196,weu_security,REF,R12_GLB,R12_CHN,Trade|Infrastructure|Shipping|Petroleum Tanker|R12_CHN,Mt-km,2025,0.0,Shipping
