# Disutility costs
#
# Source:
# - Manually reduced from files named P:/ene.model/TaxSub_Transport_Merged/MA3T/
#   Endogenized_Disutility_Costs/R_project/Output/upd_files_dis_costs/*/
#   dis_costs_geam_ADV3TRAr2_Base_DCFrozX2_1.upd
# - One file per region.
# - These .upd data files were produced using the R scripts and input data files
#   in the parent directories; see
#   disut_cost_comp_summarized_2016-04-08_MESSAGE.xlsx for an explanation/
#   demonstration of the calculation.
# - Placeholder values of 0.0001 for 2010 and earlier periods are omitted.
#
# Units: kUSD / vehicle
#
node,cg,technology,year,value
R11_MEA,UREMM,ICH_chyb,2090,0.498
R11_MEA,UREMM,ICH_chyb,2100,0.427
R11_MEA,UREMM,IGH_ghyb,2020,25.843
R11_MEA,UREMM,IGH_ghyb,2030,18.177
R11_MEA,UREMM,IGH_ghyb,2040,12.991
R11_MEA,UREMM,IGH_ghyb,2050,12.314
R11_MEA,UREMM,IGH_ghyb,2060,11.846
R11_MEA,UREMM,IGH_ghyb,2070,11.646
R11_MEA,UREMM,IGH_ghyb,2080,11.485
R11_MEA,UREMM,IGH_ghyb,2090,11.337
R11_MEA,UREMM,IGH_ghyb,2100,11.228
R11_MEA,UREMM,PHEV_ptrp,2020,32.261
R11_MEA,UREMM,PHEV_ptrp,2030,20.706
R11_MEA,UREMM,PHEV_ptrp,2040,18.266
R11_MEA,UREMM,PHEV_ptrp,2050,14.205
R11_MEA,UREMM,PHEV_ptrp,2060,12.869
R11_MEA,UREMM,PHEV_ptrp,2070,12.298
R11_MEA,UREMM,PHEV_ptrp,2080,11.841
R11_MEA,UREMM,PHEV_ptrp,2090,11.42
R11_MEA,UREMM,PHEV_ptrp,2100,11.109
R11_MEA,URLMA,ELC_100,2020,47.794
R11_MEA,URLMA,ELC_100,2030,26.626
R11_MEA,URLMA,ELC_100,2040,22.731
R11_MEA,URLMA,ELC_100,2050,19.696
R11_MEA,URLMA,ELC_100,2060,18.633
R11_MEA,URLMA,ELC_100,2070,18.18
R11_MEA,URLMA,ELC_100,2080,17.816
R11_MEA,URLMA,ELC_100,2090,17.481
R11_MEA,URLMA,ELC_100,2100,17.234
R11_MEA,URLMA,HFC_ptrp,2020,72.067
R11_MEA,URLMA,HFC_ptrp,2030,57.926
R11_MEA,URLMA,HFC_ptrp,2040,53.007
R11_MEA,URLMA,HFC_ptrp,2050,49.929
R11_MEA,URLMA,HFC_ptrp,2060,48.933
R11_MEA,URLMA,HFC_ptrp,2070,48.508
R11_MEA,URLMA,HFC_ptrp,2080,48.167
R11_MEA,URLMA,HFC_ptrp,2090,47.853
R11_MEA,URLMA,HFC_ptrp,2100,47.621
R11_MEA,URLMA,IAHe_ptrp,2020,8.877
R11_MEA,URLMA,IAHe_ptrp,2030,4.002
R11_MEA,URLMA,IAHe_ptrp,2040,3.428
R11_MEA,URLMA,IAHe_ptrp,2050,1.132
R11_MEA,URLMA,IAHe_ptrp,2060,0.828
R11_MEA,URLMA,IAHe_ptrp,2070,0.698
R11_MEA,URLMA,IAHe_ptrp,2080,0.594
R11_MEA,URLMA,IAHe_ptrp,2090,0.498
R11_MEA,URLMA,IAHe_ptrp,2100,0.427
R11_MEA,URLMA,IAHm_ptrp,2020,8.877
R11_MEA,URLMA,IAHm_ptrp,2030,4.002
R11_MEA,URLMA,IAHm_ptrp,2040,3.428
R11_MEA,URLMA,IAHm_ptrp,2050,1.132
R11_MEA,URLMA,IAHm_ptrp,2060,0.828
R11_MEA,URLMA,IAHm_ptrp,2070,0.698
R11_MEA,URLMA,IAHm_ptrp,2080,0.594
R11_MEA,URLMA,IAHm_ptrp,2090,0.498
R11_MEA,URLMA,IAHm_ptrp,2100,0.427
R11_MEA,URLMA,ICAe_ffv,2020,0.0
R11_MEA,URLMA,ICAe_ffv,2030,0.0
R11_MEA,URLMA,ICAe_ffv,2040,0.0
R11_MEA,URLMA,ICAe_ffv,2050,0.0
R11_MEA,URLMA,ICAe_ffv,2060,0.0
R11_MEA,URLMA,ICAe_ffv,2070,0.0
R11_MEA,URLMA,ICAe_ffv,2080,0.0
R11_MEA,URLMA,ICAe_ffv,2090,0.0
R11_MEA,URLMA,ICAe_ffv,2100,0.0
R11_MEA,URLMA,ICAm_ptrp,2020,0.0
R11_MEA,URLMA,ICAm_ptrp,2030,0.0
R11_MEA,URLMA,ICAm_ptrp,2040,0.0
R11_MEA,URLMA,ICAm_ptrp,2050,0.0
R11_MEA,URLMA,ICAm_ptrp,2060,0.0
R11_MEA,URLMA,ICAm_ptrp,2070,0.0
R11_MEA,URLMA,ICAm_ptrp,2080,0.0
R11_MEA,URLMA,ICAm_ptrp,2090,0.0
R11_MEA,URLMA,ICAm_ptrp,2100,0.0
R11_MEA,URLMA,ICE_L_ptrp,2020,0.0
R11_MEA,URLMA,ICE_L_ptrp,2030,0.0
R11_MEA,URLMA,ICE_L_ptrp,2040,0.0
R11_MEA,URLMA,ICE_L_ptrp,2050,0.0
R11_MEA,URLMA,ICE_L_ptrp,2060,0.0
R11_MEA,URLMA,ICE_L_ptrp,2070,0.0
R11_MEA,URLMA,ICE_L_ptrp,2080,0.0
R11_MEA,URLMA,ICE_L_ptrp,2090,0.0
R11_MEA,URLMA,ICE_L_ptrp,2100,0.0
R11_MEA,URLMA,ICE_conv,2020,0.0
R11_MEA,URLMA,ICE_conv,2030,0.0
R11_MEA,URLMA,ICE_conv,2040,0.0
R11_MEA,URLMA,ICE_conv,2050,0.0
R11_MEA,URLMA,ICE_conv,2060,0.0
R11_MEA,URLMA,ICE_conv,2070,0.0
R11_MEA,URLMA,ICE_conv,2080,0.0
R11_MEA,URLMA,ICE_conv,2090,0.0
R11_MEA,URLMA,ICE_conv,2100,0.0
R11_MEA,URLMA,ICE_nga,2020,25.16
R11_MEA,URLMA,ICE_nga,2030,22.543
R11_MEA,URLMA,ICE_nga,2040,19.008
R11_MEA,URLMA,ICE_nga,2050,18.88
R11_MEA,URLMA,ICE_nga,2060,18.363
R11_MEA,URLMA,ICE_nga,2070,18.143
R11_MEA,URLMA,ICE_nga,2080,17.966
R11_MEA,URLMA,ICE_nga,2090,17.803
R11_MEA,URLMA,ICE_nga,2100,17.682
R11_MEA,URLMA,ICH_chyb,2020,8.877
R11_MEA,URLMA,ICH_chyb,2030,4.002
R11_MEA,URLMA,ICH_chyb,2040,3.428
R11_MEA,URLMA,ICH_chyb,2050,1.132
R11_MEA,URLMA,ICH_chyb,2060,0.828
R11_MEA,URLMA,ICH_chyb,2070,0.698
R11_MEA,URLMA,ICH_chyb,2080,0.594
R11_MEA,URLMA,ICH_chyb,2090,0.498
R11_MEA,URLMA,ICH_chyb,2100,0.427
R11_MEA,URLMA,IGH_ghyb,2020,30.947
R11_MEA,URLMA,IGH_ghyb,2030,23.282
R11_MEA,URLMA,IGH_ghyb,2040,18.095
R11_MEA,URLMA,IGH_ghyb,2050,17.419
R11_MEA,URLMA,IGH_ghyb,2060,16.95
R11_MEA,URLMA,IGH_ghyb,2070,16.75
R11_MEA,URLMA,IGH_ghyb,2080,16.589
R11_MEA,URLMA,IGH_ghyb,2090,16.441
R11_MEA,URLMA,IGH_ghyb,2100,16.332
R11_MEA,URLMA,PHEV_ptrp,2020,35.363
R11_MEA,URLMA,PHEV_ptrp,2030,23.808
R11_MEA,URLMA,PHEV_ptrp,2040,21.368
R11_MEA,URLMA,PHEV_ptrp,2050,17.307
R11_MEA,URLMA,PHEV_ptrp,2060,15.971
R11_MEA,URLMA,PHEV_ptrp,2070,15.4
R11_MEA,URLMA,PHEV_ptrp,2080,14.943
R11_MEA,URLMA,PHEV_ptrp,2090,14.522
R11_MEA,URLMA,PHEV_ptrp,2100,14.211
R11_MEA,URLMF,ELC_100,2020,62.096
R11_MEA,URLMF,ELC_100,2030,40.927
R11_MEA,URLMF,ELC_100,2040,37.033
R11_MEA,URLMF,ELC_100,2050,33.997
R11_MEA,URLMF,ELC_100,2060,32.935
R11_MEA,URLMF,ELC_100,2070,32.481
R11_MEA,URLMF,ELC_100,2080,32.118
R11_MEA,URLMF,ELC_100,2090,31.783
R11_MEA,URLMF,ELC_100,2100,31.535
R11_MEA,URLMF,HFC_ptrp,2020,98.631
R11_MEA,URLMF,HFC_ptrp,2030,84.489
R11_MEA,URLMF,HFC_ptrp,2040,79.571
R11_MEA,URLMF,HFC_ptrp,2050,76.492
R11_MEA,URLMF,HFC_ptrp,2060,75.496
R11_MEA,URLMF,HFC_ptrp,2070,75.071
R11_MEA,URLMF,HFC_ptrp,2080,74.73
R11_MEA,URLMF,HFC_ptrp,2090,74.416
R11_MEA,URLMF,HFC_ptrp,2100,74.184
R11_MEA,URLMF,IAHe_ptrp,2020,8.877
R11_MEA,URLMF,IAHe_ptrp,2030,4.002
R11_MEA,URLMF,IAHe_ptrp,2040,3.428
R11_MEA,URLMF,IAHe_ptrp,2050,1.132
R11_MEA,URLMF,IAHe_ptrp,2060,0.828
R11_MEA,URLMF,IAHe_ptrp,2070,0.698
R11_MEA,URLMF,IAHe_ptrp,2080,0.594
R11_MEA,URLMF,IAHe_ptrp,2090,0.498
R11_MEA,URLMF,IAHe_ptrp,2100,0.427
R11_MEA,URLMF,IAHm_ptrp,2020,8.877
R11_MEA,URLMF,IAHm_ptrp,2030,4.002
R11_MEA,URLMF,IAHm_ptrp,2040,3.428
R11_MEA,URLMF,IAHm_ptrp,2050,1.132
R11_MEA,URLMF,IAHm_ptrp,2060,0.828
R11_MEA,URLMF,IAHm_ptrp,2070,0.698
R11_MEA,URLMF,IAHm_ptrp,2080,0.594
R11_MEA,URLMF,IAHm_ptrp,2090,0.498
R11_MEA,URLMF,IAHm_ptrp,2100,0.427
R11_MEA,URLMF,ICAe_ffv,2020,0.0
R11_MEA,URLMF,ICAe_ffv,2030,0.0
R11_MEA,URLMF,ICAe_ffv,2040,0.0
R11_MEA,URLMF,ICAe_ffv,2050,0.0
R11_MEA,URLMF,ICAe_ffv,2060,0.0
R11_MEA,URLMF,ICAe_ffv,2070,0.0
R11_MEA,URLMF,ICAe_ffv,2080,0.0
R11_MEA,URLMF,ICAe_ffv,2090,0.0
R11_MEA,URLMF,ICAe_ffv,2100,0.0
R11_MEA,URLMF,ICAm_ptrp,2020,0.0
R11_MEA,URLMF,ICAm_ptrp,2030,0.0
R11_MEA,URLMF,ICAm_ptrp,2040,0.0
R11_MEA,URLMF,ICAm_ptrp,2050,0.0
R11_MEA,URLMF,ICAm_ptrp,2060,0.0
R11_MEA,URLMF,ICAm_ptrp,2070,0.0
R11_MEA,URLMF,ICAm_ptrp,2080,0.0
R11_MEA,URLMF,ICAm_ptrp,2090,0.0
R11_MEA,URLMF,ICAm_ptrp,2100,0.0
R11_MEA,URLMF,ICE_L_ptrp,2020,0.0
R11_MEA,URLMF,ICE_L_ptrp,2030,0.0
R11_MEA,URLMF,ICE_L_ptrp,2040,0.0
R11_MEA,URLMF,ICE_L_ptrp,2050,0.0
R11_MEA,URLMF,ICE_L_ptrp,2060,0.0
R11_MEA,URLMF,ICE_L_ptrp,2070,0.0
R11_MEA,URLMF,ICE_L_ptrp,2080,0.0
R11_MEA,URLMF,ICE_L_ptrp,2090,0.0
R11_MEA,URLMF,ICE_L_ptrp,2100,0.0
R11_MEA,URLMF,ICE_conv,2020,0.0
R11_MEA,URLMF,ICE_conv,2030,0.0
R11_MEA,URLMF,ICE_conv,2040,0.0
R11_MEA,URLMF,ICE_conv,2050,0.0
R11_MEA,URLMF,ICE_conv,2060,0.0
R11_MEA,URLMF,ICE_conv,2070,0.0
R11_MEA,URLMF,ICE_conv,2080,0.0
R11_MEA,URLMF,ICE_conv,2090,0.0
R11_MEA,URLMF,ICE_conv,2100,0.0
R11_MEA,URLMF,ICE_nga,2020,29.441
R11_MEA,URLMF,ICE_nga,2030,26.824
R11_MEA,URLMF,ICE_nga,2040,23.289
R11_MEA,URLMF,ICE_nga,2050,23.161
R11_MEA,URLMF,ICE_nga,2060,22.644
R11_MEA,URLMF,ICE_nga,2070,22.424
R11_MEA,URLMF,ICE_nga,2080,22.247
R11_MEA,URLMF,ICE_nga,2090,22.084
R11_MEA,URLMF,ICE_nga,2100,21.963
R11_MEA,URLMF,ICH_chyb,2020,8.877
R11_MEA,URLMF,ICH_chyb,2030,4.002
R11_MEA,URLMF,ICH_chyb,2040,3.428
R11_MEA,URLMF,ICH_chyb,2050,1.132
R11_MEA,URLMF,ICH_chyb,2060,0.828
R11_MEA,URLMF,ICH_chyb,2070,0.698
R11_MEA,URLMF,ICH_chyb,2080,0.594
R11_MEA,URLMF,ICH_chyb,2090,0.498
R11_MEA,URLMF,ICH_chyb,2100,0.427
R11_MEA,URLMF,IGH_ghyb,2020,34.252
R11_MEA,URLMF,IGH_ghyb,2030,26.586
R11_MEA,URLMF,IGH_ghyb,2040,21.4
R11_MEA,URLMF,IGH_ghyb,2050,20.723
R11_MEA,URLMF,IGH_ghyb,2060,20.254
R11_MEA,URLMF,IGH_ghyb,2070,20.054
R11_MEA,URLMF,IGH_ghyb,2080,19.894
R11_MEA,URLMF,IGH_ghyb,2090,19.746
R11_MEA,URLMF,IGH_ghyb,2100,19.637
R11_MEA,URLMF,PHEV_ptrp,2020,35.363
R11_MEA,URLMF,PHEV_ptrp,2030,23.808
R11_MEA,URLMF,PHEV_ptrp,2040,21.368
R11_MEA,URLMF,PHEV_ptrp,2050,17.307
R11_MEA,URLMF,PHEV_ptrp,2060,15.971
R11_MEA,URLMF,PHEV_ptrp,2070,15.4
R11_MEA,URLMF,PHEV_ptrp,2080,14.943
R11_MEA,URLMF,PHEV_ptrp,2090,14.522
R11_MEA,URLMF,PHEV_ptrp,2100,14.211
R11_MEA,URLMM,ELC_100,2020,44.57
R11_MEA,URLMM,ELC_100,2030,23.401
R11_MEA,URLMM,ELC_100,2040,19.507
R11_MEA,URLMM,ELC_100,2050,16.471
R11_MEA,URLMM,ELC_100,2060,15.409
R11_MEA,URLMM,ELC_100,2070,14.955
R11_MEA,URLMM,ELC_100,2080,14.592
R11_MEA,URLMM,ELC_100,2090,14.257
R11_MEA,URLMM,ELC_100,2100,14.009
R11_MEA,URLMM,HFC_ptrp,2020,55.973
R11_MEA,URLMM,HFC_ptrp,2030,41.831
R11_MEA,URLMM,HFC_ptrp,2040,36.913
R11_MEA,URLMM,HFC_ptrp,2050,33.834
R11_MEA,URLMM,HFC_ptrp,2060,32.838
R11_MEA,URLMM,HFC_ptrp,2070,32.413
R11_MEA,URLMM,HFC_ptrp,2080,32.072
R11_MEA,URLMM,HFC_ptrp,2090,31.758
R11_MEA,URLMM,HFC_ptrp,2100,31.526
R11_MEA,URLMM,IAHe_ptrp,2020,8.877
R11_MEA,URLMM,IAHe_ptrp,2030,4.002
R11_MEA,URLMM,IAHe_ptrp,2040,3.428
R11_MEA,URLMM,IAHe_ptrp,2050,1.132
R11_MEA,URLMM,IAHe_ptrp,2060,0.828
R11_MEA,URLMM,IAHe_ptrp,2070,0.698
R11_MEA,URLMM,IAHe_ptrp,2080,0.594
R11_MEA,URLMM,IAHe_ptrp,2090,0.498
R11_MEA,URLMM,IAHe_ptrp,2100,0.427
R11_MEA,URLMM,IAHm_ptrp,2020,8.877
R11_MEA,URLMM,IAHm_ptrp,2030,4.002
R11_MEA,URLMM,IAHm_ptrp,2040,3.428
R11_MEA,URLMM,IAHm_ptrp,2050,1.132
R11_MEA,URLMM,IAHm_ptrp,2060,0.828
R11_MEA,URLMM,IAHm_ptrp,2070,0.698
R11_MEA,URLMM,IAHm_ptrp,2080,0.594
R11_MEA,URLMM,IAHm_ptrp,2090,0.498
R11_MEA,URLMM,IAHm_ptrp,2100,0.427
R11_MEA,URLMM,ICAe_ffv,2020,0.0
R11_MEA,URLMM,ICAe_ffv,2030,0.0
R11_MEA,URLMM,ICAe_ffv,2040,0.0
R11_MEA,URLMM,ICAe_ffv,2050,0.0
R11_MEA,URLMM,ICAe_ffv,2060,0.0
R11_MEA,URLMM,ICAe_ffv,2070,0.0
R11_MEA,URLMM,ICAe_ffv,2080,0.0
R11_MEA,URLMM,ICAe_ffv,2090,0.0
R11_MEA,URLMM,ICAe_ffv,2100,0.0
R11_MEA,URLMM,ICAm_ptrp,2020,0.0
R11_MEA,URLMM,ICAm_ptrp,2030,0.0
R11_MEA,URLMM,ICAm_ptrp,2040,0.0
R11_MEA,URLMM,ICAm_ptrp,2050,0.0
R11_MEA,URLMM,ICAm_ptrp,2060,0.0
R11_MEA,URLMM,ICAm_ptrp,2070,0.0
R11_MEA,URLMM,ICAm_ptrp,2080,0.0
R11_MEA,URLMM,ICAm_ptrp,2090,0.0
R11_MEA,URLMM,ICAm_ptrp,2100,0.0
R11_MEA,URLMM,ICE_L_ptrp,2020,0.0
R11_MEA,URLMM,ICE_L_ptrp,2030,0.0
R11_MEA,URLMM,ICE_L_ptrp,2040,0.0
R11_MEA,URLMM,ICE_L_ptrp,2050,0.0
R11_MEA,URLMM,ICE_L_ptrp,2060,0.0
R11_MEA,URLMM,ICE_L_ptrp,2070,0.0
R11_MEA,URLMM,ICE_L_ptrp,2080,0.0
R11_MEA,URLMM,ICE_L_ptrp,2090,0.0
R11_MEA,URLMM,ICE_L_ptrp,2100,0.0
R11_MEA,URLMM,ICE_conv,2020,0.0
R11_MEA,URLMM,ICE_conv,2030,0.0
R11_MEA,URLMM,ICE_conv,2040,0.0
R11_MEA,URLMM,ICE_conv,2050,0.0
R11_MEA,URLMM,ICE_conv,2060,0.0
R11_MEA,URLMM,ICE_conv,2070,0.0
R11_MEA,URLMM,ICE_conv,2080,0.0
R11_MEA,URLMM,ICE_conv,2090,0.0
R11_MEA,URLMM,ICE_conv,2100,0.0
R11_MEA,URLMM,ICE_nga,2020,22.566
R11_MEA,URLMM,ICE_nga,2030,19.949
R11_MEA,URLMM,ICE_nga,2040,16.414
R11_MEA,URLMM,ICE_nga,2050,16.286
R11_MEA,URLMM,ICE_nga,2060,15.77
R11_MEA,URLMM,ICE_nga,2070,15.549
R11_MEA,URLMM,ICE_nga,2080,15.372
R11_MEA,URLMM,ICE_nga,2090,15.209
R11_MEA,URLMM,ICE_nga,2100,15.089
R11_MEA,URLMM,ICH_chyb,2020,8.877
R11_MEA,URLMM,ICH_chyb,2030,4.002
R11_MEA,URLMM,ICH_chyb,2040,3.428
R11_MEA,URLMM,ICH_chyb,2050,1.132
R11_MEA,URLMM,ICH_chyb,2060,0.828
R11_MEA,URLMM,ICH_chyb,2070,0.698
R11_MEA,URLMM,ICH_chyb,2080,0.594
R11_MEA,URLMM,ICH_chyb,2090,0.498
R11_MEA,URLMM,ICH_chyb,2100,0.427
R11_MEA,URLMM,IGH_ghyb,2020,28.945
R11_MEA,URLMM,IGH_ghyb,2030,21.279
R11_MEA,URLMM,IGH_ghyb,2040,16.093
R11_MEA,URLMM,IGH_ghyb,2050,15.416
R11_MEA,URLMM,IGH_ghyb,2060,14.948
R11_MEA,URLMM,IGH_ghyb,2070,14.748
R11_MEA,URLMM,IGH_ghyb,2080,14.587
R11_MEA,URLMM,IGH_ghyb,2090,14.439
R11_MEA,URLMM,IGH_ghyb,2100,14.33
R11_MEA,URLMM,PHEV_ptrp,2020,35.363
R11_MEA,URLMM,PHEV_ptrp,2030,23.808
R11_MEA,URLMM,PHEV_ptrp,2040,21.368
R11_MEA,URLMM,PHEV_ptrp,2050,17.307
R11_MEA,URLMM,PHEV_ptrp,2060,15.971
R11_MEA,URLMM,PHEV_ptrp,2070,15.4
R11_MEA,URLMM,PHEV_ptrp,2080,14.943
R11_MEA,URLMM,PHEV_ptrp,2090,14.522
R11_MEA,URLMM,PHEV_ptrp,2100,14.211
R11_NAM,RUEAA,ELC_100,2020,3.476
R11_NAM,RUEAA,ELC_100,2030,7.207
R11_NAM,RUEAA,ELC_100,2040,7.033
R11_NAM,RUEAA,ELC_100,2050,7.064
R11_NAM,RUEAA,ELC_100,2060,7.074
R11_NAM,RUEAA,ELC_100,2070,7.011
R11_NAM,RUEAA,ELC_100,2080,7.016
R11_NAM,RUEAA,ELC_100,2090,6.949
R11_NAM,RUEAA,ELC_100,2100,6.952
R11_NAM,RUEAA,HFC_ptrp,2020,60.679
R11_NAM,RUEAA,HFC_ptrp,2030,60.874
R11_NAM,RUEAA,HFC_ptrp,2040,60.742
R11_NAM,RUEAA,HFC_ptrp,2050,60.789
R11_NAM,RUEAA,HFC_ptrp,2060,60.799
R11_NAM,RUEAA,HFC_ptrp,2070,60.738
R11_NAM,RUEAA,HFC_ptrp,2080,60.743
R11_NAM,RUEAA,HFC_ptrp,2090,60.678
R11_NAM,RUEAA,HFC_ptrp,2100,60.681
R11_NAM,RUEAA,IAHe_ptrp,2020,-0.157
R11_NAM,RUEAA,IAHe_ptrp,2030,-0.15
R11_NAM,RUEAA,IAHe_ptrp,2040,-0.288
R11_NAM,RUEAA,IAHe_ptrp,2050,-0.16
R11_NAM,RUEAA,IAHe_ptrp,2060,-0.157
R11_NAM,RUEAA,IAHe_ptrp,2070,-0.175
R11_NAM,RUEAA,IAHe_ptrp,2080,-0.174
R11_NAM,RUEAA,IAHe_ptrp,2090,-0.194
R11_NAM,RUEAA,IAHe_ptrp,2100,-0.193
R11_NAM,RUEAA,IAHm_ptrp,2020,-0.157
R11_NAM,RUEAA,IAHm_ptrp,2030,-0.15
R11_NAM,RUEAA,IAHm_ptrp,2040,-0.288
R11_NAM,RUEAA,IAHm_ptrp,2050,-0.16
R11_NAM,RUEAA,IAHm_ptrp,2060,-0.157
R11_NAM,RUEAA,IAHm_ptrp,2070,-0.175
R11_NAM,RUEAA,IAHm_ptrp,2080,-0.174
R11_NAM,RUEAA,IAHm_ptrp,2090,-0.194
R11_NAM,RUEAA,IAHm_ptrp,2100,-0.193
R11_NAM,RUEAA,ICAe_ffv,2020,0.0
R11_NAM,RUEAA,ICAe_ffv,2030,0.0
R11_NAM,RUEAA,ICAe_ffv,2040,0.0
R11_NAM,RUEAA,ICAe_ffv,2050,0.0
R11_NAM,RUEAA,ICAe_ffv,2060,0.0
R11_NAM,RUEAA,ICAe_ffv,2070,0.0
R11_NAM,RUEAA,ICAe_ffv,2080,0.0
R11_NAM,RUEAA,ICAe_ffv,2090,0.0
R11_NAM,RUEAA,ICAe_ffv,2100,0.0
R11_NAM,RUEAA,ICAm_ptrp,2020,0.0
R11_NAM,RUEAA,ICAm_ptrp,2030,0.0
R11_NAM,RUEAA,ICAm_ptrp,2040,0.0
R11_NAM,RUEAA,ICAm_ptrp,2050,0.0
R11_NAM,RUEAA,ICAm_ptrp,2060,0.0
R11_NAM,RUEAA,ICAm_ptrp,2070,0.0
R11_NAM,RUEAA,ICAm_ptrp,2080,0.0
R11_NAM,RUEAA,ICAm_ptrp,2090,0.0
R11_NAM,RUEAA,ICAm_ptrp,2100,0.0
R11_NAM,RUEAA,ICE_L_ptrp,2020,0.000272
R11_NAM,RUEAA,ICE_L_ptrp,2030,0.000451
R11_NAM,RUEAA,ICE_L_ptrp,2040,0.000767
R11_NAM,RUEAA,ICE_L_ptrp,2050,0.000921
R11_NAM,RUEAA,ICE_L_ptrp,2060,0.000904
R11_NAM,RUEAA,ICE_L_ptrp,2070,0.00101
R11_NAM,RUEAA,ICE_L_ptrp,2080,0.001
R11_NAM,RUEAA,ICE_L_ptrp,2090,0.00112
R11_NAM,RUEAA,ICE_L_ptrp,2100,0.00111
R11_NAM,RUEAA,ICE_conv,2020,0.0
R11_NAM,RUEAA,ICE_conv,2030,0.0
R11_NAM,RUEAA,ICE_conv,2040,0.0
R11_NAM,RUEAA,ICE_conv,2050,0.0
R11_NAM,RUEAA,ICE_conv,2060,0.0
R11_NAM,RUEAA,ICE_conv,2070,0.0
R11_NAM,RUEAA,ICE_conv,2080,0.0
R11_NAM,RUEAA,ICE_conv,2090,0.0
R11_NAM,RUEAA,ICE_conv,2100,0.0
R11_NAM,RUEAA,ICE_nga,2020,12.754
R11_NAM,RUEAA,ICE_nga,2030,12.69
R11_NAM,RUEAA,ICE_nga,2040,12.727
R11_NAM,RUEAA,ICE_nga,2050,12.627
R11_NAM,RUEAA,ICE_nga,2060,12.632
R11_NAM,RUEAA,ICE_nga,2070,12.601
R11_NAM,RUEAA,ICE_nga,2080,12.603
R11_NAM,RUEAA,ICE_nga,2090,12.569
R11_NAM,RUEAA,ICE_nga,2100,12.571
R11_NAM,RUEAA,ICH_chyb,2020,-0.157
R11_NAM,RUEAA,ICH_chyb,2030,-0.15
R11_NAM,RUEAA,ICH_chyb,2040,-0.288
R11_NAM,RUEAA,ICH_chyb,2050,-0.16
R11_NAM,RUEAA,ICH_chyb,2060,-0.157
R11_NAM,RUEAA,ICH_chyb,2070,-0.175
R11_NAM,RUEAA,ICH_chyb,2080,-0.174
R11_NAM,RUEAA,ICH_chyb,2090,-0.194
R11_NAM,RUEAA,ICH_chyb,2100,-0.193
R11_NAM,RUEAA,IGH_ghyb,2020,12.495
R11_NAM,RUEAA,IGH_ghyb,2030,12.48
R11_NAM,RUEAA,IGH_ghyb,2040,12.561
R11_NAM,RUEAA,IGH_ghyb,2050,12.518
R11_NAM,RUEAA,IGH_ghyb,2060,12.523
R11_NAM,RUEAA,IGH_ghyb,2070,12.494
R11_NAM,RUEAA,IGH_ghyb,2080,12.496
R11_NAM,RUEAA,IGH_ghyb,2090,12.466
R11_NAM,RUEAA,IGH_ghyb,2100,12.467
R11_NAM,RUEAA,PHEV_ptrp,2020,2.098
R11_NAM,RUEAA,PHEV_ptrp,2030,5.644
R11_NAM,RUEAA,PHEV_ptrp,2040,5.315
R11_NAM,RUEAA,PHEV_ptrp,2050,5.371
R11_NAM,RUEAA,PHEV_ptrp,2060,5.385
R11_NAM,RUEAA,PHEV_ptrp,2070,5.303
R11_NAM,RUEAA,PHEV_ptrp,2080,5.31
R11_NAM,RUEAA,PHEV_ptrp,2090,5.222
R11_NAM,RUEAA,PHEV_ptrp,2100,5.227
R11_NAM,RUEAF,ELC_100,2020,9.531
R11_NAM,RUEAF,ELC_100,2030,13.261
R11_NAM,RUEAF,ELC_100,2040,13.087
R11_NAM,RUEAF,ELC_100,2050,13.119
R11_NAM,RUEAF,ELC_100,2060,13.129
R11_NAM,RUEAF,ELC_100,2070,13.066
R11_NAM,RUEAF,ELC_100,2080,13.071
R11_NAM,RUEAF,ELC_100,2090,13.004
R11_NAM,RUEAF,ELC_100,2100,13.007
R11_NAM,RUEAF,HFC_ptrp,2020,103.5
R11_NAM,RUEAF,HFC_ptrp,2030,103.695
R11_NAM,RUEAF,HFC_ptrp,2040,103.563
R11_NAM,RUEAF,HFC_ptrp,2050,103.61
R11_NAM,RUEAF,HFC_ptrp,2060,103.62
R11_NAM,RUEAF,HFC_ptrp,2070,103.559
R11_NAM,RUEAF,HFC_ptrp,2080,103.564
R11_NAM,RUEAF,HFC_ptrp,2090,103.498
R11_NAM,RUEAF,HFC_ptrp,2100,103.502
R11_NAM,RUEAF,IAHe_ptrp,2020,-0.157
R11_NAM,RUEAF,IAHe_ptrp,2030,-0.15
R11_NAM,RUEAF,IAHe_ptrp,2040,-0.288
R11_NAM,RUEAF,IAHe_ptrp,2050,-0.16
R11_NAM,RUEAF,IAHe_ptrp,2060,-0.157
R11_NAM,RUEAF,IAHe_ptrp,2070,-0.175
R11_NAM,RUEAF,IAHe_ptrp,2080,-0.174
R11_NAM,RUEAF,IAHe_ptrp,2090,-0.194
R11_NAM,RUEAF,IAHe_ptrp,2100,-0.193
R11_NAM,RUEAF,IAHm_ptrp,2020,-0.157
R11_NAM,RUEAF,IAHm_ptrp,2030,-0.15
R11_NAM,RUEAF,IAHm_ptrp,2040,-0.288
R11_NAM,RUEAF,IAHm_ptrp,2050,-0.16
R11_NAM,RUEAF,IAHm_ptrp,2060,-0.157
R11_NAM,RUEAF,IAHm_ptrp,2070,-0.175
