Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Commercial|Cement,Mt/yr,354.086,482.887,621.073,765.881,911.009,1039.48,1143.834,1225.701,1287.49,1354.986,1358.644,1323.515,1270.77
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Commercial|Cement,Mt/yr,24.655,29.095,31.913,34.682,36.576,35.316,32.618,30.118,27.78,24.337,18.181,13.827,10.959
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Commercial|Cement,Mt/yr,2.955,3.335,4.276,5.721,7.55,9.622,11.748,13.718,15.373,17.522,17.738,16.94,15.364
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Commercial|Concrete,Mt/yr,2360.571,3219.249,4140.487,5105.871,6073.394,6929.869,7625.557,8171.337,8583.269,9033.238,9057.625,8823.433,8471.799
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Commercial|Concrete,Mt/yr,164.366,193.966,212.755,231.215,243.84,235.443,217.455,200.789,185.2,162.245,121.208,92.181,73.057
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Commercial|Concrete,Mt/yr,19.701,22.23,28.507,38.138,50.336,64.148,78.317,91.454,102.489,116.81,118.255,112.936,102.423
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.382,0.516,0.658,0.805,0.95,1.076,1.176,1.252,1.307,1.361,1.352,1.306,1.245
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.026,0.03,0.033,0.035,0.037,0.035,0.032,0.029,0.027,0.023,0.017,0.013,0.01
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.003,0.004,0.005,0.006,0.008,0.01,0.012,0.014,0.016,0.018,0.018,0.017,0.015
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Commercial|Glass,Mt/yr,9.233,12.617,16.258,20.085,23.931,27.348,30.137,32.337,34.008,35.869,36.033,35.158,33.803
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Commercial|Glass,Mt/yr,0.646,0.764,0.84,0.915,0.967,0.936,0.867,0.802,0.741,0.651,0.489,0.373,0.296
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Commercial|Glass,Mt/yr,0.077,0.087,0.112,0.15,0.198,0.253,0.309,0.362,0.406,0.463,0.47,0.45,0.41
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Commercial|Steel,Mt/yr,220.655,301.988,389.699,482.054,575.053,657.902,725.738,779.456,820.478,866.732,871.858,851.644,819.63
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Commercial|Steel,Mt/yr,15.477,18.352,20.225,22.069,23.36,22.65,21.008,19.468,18.015,15.85,11.931,9.124,7.251
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Commercial|Steel,Mt/yr,1.84,2.085,2.683,3.598,4.76,6.08,7.44,8.708,9.782,11.186,11.374,10.914,9.949
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Commercial|Construction Wood,Mt/yr,93.758,129.098,167.538,208.329,249.72,286.965,317.845,342.648,361.921,384.646,388.908,381.547,368.571
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,6.659,7.959,8.841,9.712,10.341,10.094,9.425,8.784,8.169,7.235,5.51,4.249,3.39
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Commercial|Construction Wood,Mt/yr,0.78,0.891,1.153,1.553,2.063,2.645,3.249,3.817,4.304,4.949,5.067,4.899,4.502
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,2.329,2.896,3.226,3.415,3.537,3.615,3.653,3.658,3.637,3.535,3.377,3.195,3.023
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.169,0.141,0.103,0.085,0.079,0.075,0.068,0.06,0.053,0.048,0.037,0.029,0.024
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.024,0.028,0.037,0.047,0.055,0.059,0.06,0.059,0.057,0.053,0.042,0.035,0.029
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Commercial|Cement,Mt/yr,206.404,254.257,280.595,294.289,302.1,306.122,306.73,304.78,300.723,288.3,271.994,254.49,238.446
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Commercial|Cement,Mt/yr,14.735,12,8.456,6.783,6.252,5.818,5.175,4.504,3.827,3.512,2.717,2.138,1.746
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Commercial|Cement,Mt/yr,2.108,2.429,3.189,4.044,4.69,5.014,5.053,4.894,4.612,4.235,3.241,2.578,2.126
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Commercial|Concrete,Mt/yr,1376.027,1695.048,1870.633,1961.926,2014.001,2040.811,2044.868,2031.869,2004.821,1922.001,1813.292,1696.6,1589.638
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Commercial|Concrete,Mt/yr,98.23,80.001,56.376,45.22,41.679,38.787,34.5,30.027,25.513,23.412,18.112,14.257,11.641
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Commercial|Concrete,Mt/yr,14.052,16.197,21.259,26.961,31.264,33.425,33.689,32.627,30.745,28.234,21.61,17.183,14.175
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.279,0.342,0.374,0.389,0.397,0.399,0.397,0.392,0.384,0.363,0.339,0.314,0.291
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.02,0.016,0.011,0.008,0.008,0.007,0.006,0.005,0.004,0.004,0.003,0.002,0.002
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.003,0.003,0.004,0.005,0.006,0.007,0.007,0.006,0.006,0.005,0.004,0.003,0.002
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Commercial|Glass,Mt/yr,5.116,6.337,7.031,7.414,7.65,7.791,7.845,7.831,7.761,7.502,7.13,6.715,6.328
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Commercial|Glass,Mt/yr,0.369,0.305,0.219,0.178,0.166,0.156,0.14,0.124,0.107,0.098,0.076,0.06,0.049
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Commercial|Glass,Mt/yr,0.052,0.061,0.08,0.102,0.119,0.128,0.13,0.127,0.12,0.112,0.087,0.071,0.059
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Commercial|Steel,Mt/yr,182.435,225.082,248.784,261.326,268.666,272.641,273.569,272.199,268.925,258.44,244.355,229.077,215.009
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Commercial|Steel,Mt/yr,13.062,10.681,7.569,6.1,5.639,5.262,4.697,4.105,3.505,3.216,2.488,1.959,1.599
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Commercial|Steel,Mt/yr,1.862,2.151,2.828,3.591,4.171,4.467,4.511,4.379,4.137,3.814,2.937,2.348,1.943
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Commercial|Construction Wood,Mt/yr,43.865,54.704,61.106,64.851,67.341,68.996,69.868,70.126,69.858,68.162,65.321,61.968,58.773
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,3.205,2.692,1.976,1.641,1.544,1.463,1.333,1.193,1.046,0.96,0.743,0.585,0.477
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Commercial|Construction Wood,Mt/yr,0.447,0.524,0.696,0.892,1.046,1.133,1.159,1.141,1.095,1.035,0.825,0.681,0.573
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,11.224,14.414,18.514,23.646,29.955,37.159,44.755,52.174,58.823,68.374,72.689,72.942,70.858
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.54,0.719,0.912,1.137,1.398,1.612,1.736,1.755,1.664,1.397,0.988,0.712,0.556
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.074,0.081,0.092,0.11,0.136,0.171,0.216,0.271,0.334,0.441,0.557,0.644,0.683
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Commercial|Cement,Mt/yr,825.075,1058.781,1358.902,1734.302,2195.386,2721.432,3275.529,3815.954,4299.544,4991.798,5301.246,5314.725,5158.64
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Commercial|Cement,Mt/yr,39.624,52.675,66.8,83.169,102.196,117.756,126.674,127.959,121.187,101.517,71.623,51.531,40.203
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Commercial|Cement,Mt/yr,5.449,5.934,6.776,8.089,9.979,12.546,15.855,19.874,24.469,32.291,40.678,46.999,49.795
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Commercial|Concrete,Mt/yr,5500.5,7058.542,9059.346,11562.012,14635.905,18142.881,21836.861,25439.696,28663.625,33278.65,35341.641,35431.503,34390.932
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Commercial|Concrete,Mt/yr,264.159,351.165,445.333,554.461,681.304,785.038,844.493,853.06,807.915,676.778,477.487,343.543,268.017
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Commercial|Concrete,Mt/yr,36.328,39.557,45.172,53.928,66.525,83.643,105.697,132.493,163.129,215.276,271.188,313.325,331.966
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,1.014,1.286,1.632,2.06,2.578,3.161,3.764,4.339,4.839,5.511,5.751,5.675,5.43
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.047,0.062,0.078,0.095,0.116,0.132,0.139,0.138,0.128,0.104,0.07,0.049,0.038
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.007,0.007,0.008,0.01,0.012,0.015,0.019,0.023,0.028,0.037,0.046,0.052,0.054
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Commercial|Glass,Mt/yr,30.389,38.9,49.802,63.404,80.067,99.018,118.906,138.219,155.405,179.714,190.176,190.054,183.954
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Commercial|Glass,Mt/yr,1.449,1.922,2.43,3.018,3.699,4.249,4.556,4.586,4.326,3.601,2.515,1.799,1.402
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Commercial|Glass,Mt/yr,0.202,0.219,0.25,0.298,0.366,0.459,0.579,0.724,0.889,1.17,1.469,1.691,1.784
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Commercial|Steel,Mt/yr,549.054,705.923,907.746,1160.684,1471.962,1827.923,2203.892,2571.763,2902.267,3379.461,3598.407,3615.974,3516.988
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Commercial|Steel,Mt/yr,26.517,35.311,44.869,55.976,68.916,79.583,85.817,86.913,82.552,69.477,49.376,35.663,27.844
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Commercial|Steel,Mt/yr,3.61,3.937,4.504,5.388,6.66,8.391,10.623,13.339,16.451,21.758,27.481,31.837,33.832
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Commercial|Construction Wood,Mt/yr,243.2,312.884,402.593,515.094,653.632,812.178,979.785,1143.954,1291.639,1505.462,1604.374,1613.431,1570.31
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,11.768,15.679,19.936,24.888,30.661,35.432,38.238,38.759,36.849,31.06,22.125,16,12.495
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Commercial|Construction Wood,Mt/yr,1.597,1.742,1.994,2.387,2.953,3.723,4.716,5.925,7.312,9.677,12.234,14.185,15.089
MESSAGEix-buildings,SSP2_BL,WEU,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,11.634,12.616,13.432,14.1,14.637,15.049,15.357,15.579,15.735,15.868,15.856,15.714,15.423
MESSAGEix-buildings,SSP2_BL,WEU,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.318,0.272,0.243,0.219,0.198,0.179,0.165,0.155,0.149,0.144,0.138,0.127,0.108
MESSAGEix-buildings,SSP2_BL,WEU,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Aluminium,Mt/yr,0.07,0.075,0.08,0.084,0.088,0.094,0.099,0.106,0.112,0.125,0.134,0.136,0.131
MESSAGEix-buildings,SSP2_BL,WEU,Material Stock|Buildings|Commercial|Cement,Mt/yr,932.923,1008.337,1070.237,1120.312,1159.995,1189.751,1211.398,1226.426,1236.281,1242.494,1237.882,1223.701,1198.412
MESSAGEix-buildings,SSP2_BL,WEU,Material Demand|Buildings|Commercial|Cement,Mt/yr,24.863,21.089,18.794,16.868,15.242,13.752,12.644,11.876,11.385,10.99,10.549,9.726,8.282
MESSAGEix-buildings,SSP2_BL,WEU,Total Scrap|Buildings|Commercial|Cement,Mt/yr,5.6,6.005,6.36,6.702,7.061,7.459,7.903,8.384,8.879,9.833,10.471,10.59,10.212
MESSAGEix-buildings,SSP2_BL,WEU,Material Stock|Buildings|Commercial|Concrete,Mt/yr,6219.49,6722.249,7134.914,7468.746,7733.298,7931.673,8075.988,8176.176,8241.873,8283.293,8252.544,8158.009,7989.417
MESSAGEix-buildings,SSP2_BL,WEU,Material Demand|Buildings|Commercial|Concrete,Mt/yr,165.753,140.593,125.293,112.456,101.613,91.682,84.292,79.176,75.898,73.266,70.329,64.838,55.211
MESSAGEix-buildings,SSP2_BL,WEU,Total Scrap|Buildings|Commercial|Concrete,Mt/yr,37.336,40.037,42.403,44.681,47.074,49.727,52.683,55.892,59.196,65.557,69.808,70.6,68.079
MESSAGEix-buildings,SSP2_BL,WEU,Material Stock|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.729,0.781,0.823,0.856,0.88,0.897,0.908,0.915,0.917,0.914,0.903,0.887,0.863
MESSAGEix-buildings,SSP2_BL,WEU,Material Demand|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.018,0.015,0.013,0.012,0.011,0.01,0.009,0.008,0.008,0.008,0.007,0.007,0.006
MESSAGEix-buildings,SSP2_BL,WEU,Total Scrap|Buildings|Commercial|Non-Ferrous Metals|Copper,Mt/yr,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.008,0.008,0.007
MESSAGEix-buildings,SSP2_BL,WEU,Material Stock|Buildings|Commercial|Glass,Mt/yr,66.922,72.024,76.146,79.419,81.955,83.794,85.068,85.888,86.357,86.393,85.73,84.458,82.47
MESSAGEix-buildings,SSP2_BL,WEU,Material Demand|Buildings|Commercial|Glass,Mt/yr,1.727,1.45,1.284,1.147,1.033,0.929,0.853,0.801,0.768,0.741,0.711,0.655,0.558
MESSAGEix-buildings,SSP2_BL,WEU,Total Scrap|Buildings|Commercial|Glass,Mt/yr,0.4,0.429,0.455,0.479,0.504,0.531,0.561,0.593,0.626,0.689,0.729,0.733,0.703
MESSAGEix-buildings,SSP2_BL,WEU,Material Stock|Buildings|Commercial|Steel,Mt/yr,902.913,976.827,1037.696,1087.12,1126.462,1156.153,1177.942,1193.265,1203.519,1210.767,1207.303,1194.346,1170.396
MESSAGEix-buildings,SSP2_BL,WEU,Material Demand|Buildings|Commercial|Steel,Mt/yr,24.235,20.6,18.383,16.515,14.934,13.482,12.4,11.649,11.166,10.779,10.348,9.54,8.124
MESSAGEix-buildings,SSP2_BL,WEU,Total Scrap|Buildings|Commercial|Steel,Mt/yr,5.425,5.817,6.16,6.492,6.842,7.231,7.666,8.139,8.627,9.566,10.201,10.33,9.972
MESSAGEix-buildings,SSP2_BL,WEU,Material Stock|Buildings|Commercial|Construction Wood,Mt/yr,308.603,332.352,351.586,366.909,378.825,387.515,393.592,397.557,399.89,400.348,397.529,391.846,382.802
MESSAGEix-buildings,SSP2_BL,WEU,Material Demand|Buildings|Commercial|Construction Wood,Mt/yr,8.002,6.731,5.966,5.335,4.806,4.327,3.972,3.729,3.574,3.45,3.312,3.052,2.599
MESSAGEix-buildings,SSP2_BL,WEU,Total Scrap|Buildings|Commercial|Construction Wood,Mt/yr,1.847,1.981,2.098,2.21,2.325,2.452,2.591,2.741,2.894,3.19,3.377,3.399,3.263
