Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Residential|Concrete,Mt/yr,12734.029,15139.031,17709.546,20292.666,22937.054,25595.633,28048.821,30452.793,32659.799,36424.051,39108.005,40728.97,41307.898
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Residential|Concrete,Mt/yr,309.741,327.904,371.958,391.294,448.136,457.011,477.406,477.677,477.108,484.78,444.271,392.725,327.73
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Residential|Concrete,Mt/yr,93.825,112.543,132.969,154.481,176.512,197.851,219.78,240.03,259.592,294.6,314.513,325.615,328.159
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,11.641,13.723,15.918,18.104,20.316,22.512,24.518,26.458,28.215,31.149,33.162,34.294,34.585
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.262,0.276,0.31,0.324,0.367,0.372,0.386,0.383,0.38,0.384,0.349,0.307,0.256
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.088,0.105,0.123,0.141,0.16,0.177,0.195,0.211,0.227,0.254,0.267,0.272,0.27
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Residential|Glass,Mt/yr,24.736,29.376,34.327,39.297,44.378,49.478,54.179,58.778,62.994,70.168,75.261,78.314,79.374
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Residential|Glass,Mt/yr,0.596,0.63,0.714,0.751,0.859,0.875,0.914,0.913,0.911,0.925,0.847,0.749,0.625
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Residential|Glass,Mt/yr,0.183,0.219,0.259,0.3,0.342,0.383,0.425,0.464,0.501,0.568,0.605,0.626,0.629
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Residential|Steel,Mt/yr,770.964,915.702,1070.172,1225.248,1383.808,1543.015,1689.77,1833.379,1965.049,2189.156,2348.354,2443.871,2477.135
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Residential|Steel,Mt/yr,18.598,19.675,22.292,23.437,26.814,27.328,28.524,28.52,28.465,28.904,26.468,23.389,19.518
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Residential|Steel,Mt/yr,5.698,6.828,8.059,9.352,10.675,11.953,13.264,14.472,15.636,17.721,18.888,19.524,19.647
MESSAGEix-buildings,SSP2_BL,MEA,Material Stock|Buildings|Residential|Construction Wood,Mt/yr,267.698,319.725,375.72,432.245,490.44,549.291,603.853,657.661,707.352,792.897,854.892,893.398,908.587
MESSAGEix-buildings,SSP2_BL,MEA,Material Demand|Buildings|Residential|Construction Wood,Mt/yr,6.774,7.193,8.204,8.654,9.958,10.183,10.678,10.718,10.741,10.946,10.065,8.912,7.437
MESSAGEix-buildings,SSP2_BL,MEA,Total Scrap|Buildings|Residential|Construction Wood,Mt/yr,1.944,2.342,2.782,3.248,3.731,4.202,4.691,5.147,5.593,6.387,6.871,7.167,7.272
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,125.396,127.718,129.777,131.537,133.044,134.323,135.516,136.772,138.133,140.402,141.505,141.303,139.999
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,1.205,1.265,1.291,1.303,1.312,1.315,1.332,1.368,1.406,1.414,1.324,1.19,1.047
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.38,0.47,0.562,0.652,0.737,0.814,0.881,0.938,0.984,1.066,1.093,1.079,1.037
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Residential|Cement,Mt/yr,3461.118,3544.32,3620.075,3687.178,3746.733,3799.33,3848.828,3899.464,3952.408,4043.303,4097.68,4111.17,4089.454
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Residential|Cement,Mt/yr,35.887,37.671,38.442,38.796,39.056,39.148,39.657,40.721,41.875,42.098,39.419,35.434,31.162
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Residential|Cement,Mt/yr,10.525,13.002,15.546,18.041,20.388,22.523,24.411,26.042,27.416,29.861,30.925,30.865,29.962
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Residential|Concrete,Mt/yr,23074.117,23628.801,24133.836,24581.19,24978.22,25328.865,25658.851,25996.425,26349.39,26955.353,27317.865,27407.801,27263.029
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Residential|Concrete,Mt/yr,239.245,251.141,256.277,258.637,260.371,260.989,264.379,271.476,279.165,280.651,262.795,236.226,207.747
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Residential|Concrete,Mt/yr,70.169,86.678,103.642,120.273,135.921,150.153,162.738,173.612,182.776,199.076,206.17,205.768,199.748
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,32.92,33.441,33.894,34.271,34.583,34.839,35.076,35.332,35.618,36.083,36.262,36.121,35.712
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.304,0.319,0.326,0.329,0.331,0.332,0.336,0.345,0.355,0.357,0.334,0.301,0.264
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.1,0.123,0.147,0.171,0.193,0.213,0.231,0.245,0.257,0.278,0.284,0.278,0.266
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Residential|Glass,Mt/yr,86.314,88.23,89.962,91.482,92.818,93.987,95.084,96.214,97.407,99.439,100.597,100.775,100.115
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Residential|Glass,Mt/yr,0.873,0.917,0.935,0.944,0.95,0.953,0.965,0.991,1.019,1.024,0.959,0.862,0.758
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Residential|Glass,Mt/yr,0.262,0.324,0.387,0.45,0.508,0.561,0.608,0.648,0.682,0.741,0.765,0.761,0.736
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Residential|Steel,Mt/yr,905.04,928.959,950.91,970.555,988.161,1003.87,1018.69,1033.737,1049.324,1076.291,1093.219,1098.902,1094.84
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Residential|Steel,Mt/yr,9.68,10.161,10.369,10.465,10.535,10.56,10.697,10.984,11.295,11.356,10.633,9.558,8.406
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Residential|Steel,Mt/yr,2.756,3.404,4.069,4.721,5.336,5.896,6.394,6.828,7.198,7.858,8.172,8.193,7.988
MESSAGEix-buildings,SSP2_BL,NAM,Material Stock|Buildings|Residential|Construction Wood,Mt/yr,1682.255,1715.68,1745.552,1771.364,1793.713,1812.935,1830.908,1849.66,1869.743,1903.543,1921.187,1920.754,1904.955
MESSAGEix-buildings,SSP2_BL,NAM,Material Demand|Buildings|Residential|Construction Wood,Mt/yr,16.482,17.301,17.655,17.818,17.937,17.98,18.213,18.702,19.232,19.334,18.104,16.274,14.312
MESSAGEix-buildings,SSP2_BL,NAM,Total Scrap|Buildings|Residential|Construction Wood,Mt/yr,5.105,6.307,7.544,8.756,9.895,10.926,11.829,12.599,13.233,14.353,14.755,14.607,14.067
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,12.74,12.868,12.931,12.943,12.917,12.859,12.773,12.664,12.53,12.122,11.602,10.982,10.295
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.175,0.082,0.078,0.075,0.074,0.073,0.072,0.07,0.067,0.059,0.047,0.034,0.021
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.076,0.08,0.085,0.088,0.09,0.091,0.092,0.091,0.09,0.09,0.084,0.077,0.07
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Residential|Cement,Mt/yr,812.927,831.84,846.463,857.537,865.848,871.621,875.122,876.579,875.728,862.523,838.73,805.066,763.844
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Residential|Cement,Mt/yr,10.754,6.507,6.23,6.037,5.943,5.849,5.75,5.635,5.426,4.722,3.792,2.723,1.712
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Residential|Cement,Mt/yr,4.706,5.012,5.345,5.624,5.846,6.011,6.12,6.177,6.186,6.29,6.016,5.641,5.199
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Residential|Concrete,Mt/yr,5419.51,5545.601,5643.088,5716.914,5772.323,5810.81,5834.149,5843.863,5838.186,5750.15,5591.536,5367.109,5092.295
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Residential|Concrete,Mt/yr,71.69,43.378,41.536,40.249,39.62,38.993,38.333,37.565,36.171,31.478,25.277,18.152,11.411
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Residential|Concrete,Mt/yr,31.374,33.416,35.636,37.493,38.973,40.074,40.803,41.181,41.238,41.936,40.106,37.606,34.662
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,7.842,7.847,7.813,7.749,7.665,7.564,7.449,7.324,7.188,6.849,6.464,6.042,5.601
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.111,0.041,0.039,0.038,0.037,0.037,0.036,0.035,0.034,0.029,0.024,0.017,0.011
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.047,0.05,0.052,0.054,0.055,0.055,0.054,0.054,0.053,0.052,0.047,0.043,0.038
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Residential|Glass,Mt/yr,23.211,23.786,24.237,24.587,24.856,25.051,25.18,25.249,25.249,24.914,24.264,23.322,22.154
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Residential|Glass,Mt/yr,0.304,0.19,0.182,0.176,0.174,0.171,0.168,0.165,0.159,0.138,0.111,0.08,0.05
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Residential|Glass,Mt/yr,0.137,0.143,0.153,0.161,0.167,0.172,0.176,0.178,0.178,0.181,0.174,0.163,0.151
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Residential|Steel,Mt/yr,418.587,430.109,439.4,446.815,452.748,457.299,460.594,462.738,463.583,458.912,448.222,431.867,411.079
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Residential|Steel,Mt/yr,5.463,3.566,3.417,3.313,3.263,3.212,3.158,3.095,2.98,2.593,2.082,1.495,0.94
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Residential|Steel,Mt/yr,2.406,2.561,2.744,2.901,3.028,3.127,3.197,3.24,3.257,3.327,3.204,3.023,2.801
MESSAGEix-buildings,SSP2_BL,PAO,Material Stock|Buildings|Residential|Construction Wood,Mt/yr,530.975,537.256,540.812,542.214,542.016,540.411,537.619,533.827,528.902,513.028,492.177,466.854,438.44
MESSAGEix-buildings,SSP2_BL,PAO,Material Demand|Buildings|Residential|Construction Wood,Mt/yr,7.289,3.516,3.357,3.247,3.192,3.139,3.085,3.023,2.911,2.533,2.034,1.461,0.918
MESSAGEix-buildings,SSP2_BL,PAO,Total Scrap|Buildings|Residential|Construction Wood,Mt/yr,3.114,3.34,3.518,3.657,3.756,3.817,3.841,3.833,3.796,3.809,3.568,3.282,2.973
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,32.802,36.78,40.717,44.532,48.134,51.424,54.319,56.323,58.332,60.303,61.467,61.514,60.258
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.703,0.636,0.693,0.736,0.76,0.77,0.782,0.856,0.747,0.659,0.647,0.569,0.439
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.39,0.444,0.496,0.539,0.572,0.595,0.611,0.618,0.606,0.626,0.578,0.532,0.493
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Residential|Cement,Mt/yr,1750.219,1987.864,2229.756,2470.971,2705.66,2926.86,3128.44,3274.231,3425.856,3599.312,3727.266,3781.299,3744.503
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Residential|Cement,Mt/yr,44.205,39.823,44.335,48.108,50.845,52.457,53.636,59.086,51.801,45.898,45.078,39.639,30.558
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Residential|Cement,Mt/yr,20.576,23.774,27.083,29.991,32.47,34.528,36.178,37.417,37.435,39.804,37.913,35.756,33.725
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Residential|Concrete,Mt/yr,11668.13,13252.424,14865.04,16473.14,18037.734,19512.402,20856.268,21828.209,22839.039,23995.413,24848.439,25208.661,24963.353
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Residential|Concrete,Mt/yr,294.698,265.489,295.564,320.722,338.965,349.71,357.57,393.91,345.337,305.987,300.52,264.258,203.72
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Residential|Concrete,Mt/yr,137.17,158.491,180.555,199.937,216.464,230.188,241.187,249.445,249.567,265.36,252.752,238.372,224.834
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,12.947,14.483,15.994,17.449,18.813,20.05,21.129,21.867,22.6,23.285,23.656,23.604,23.067
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.269,0.244,0.264,0.279,0.287,0.289,0.293,0.32,0.279,0.246,0.242,0.212,0.164
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.154,0.176,0.195,0.211,0.223,0.232,0.237,0.238,0.233,0.239,0.219,0.2,0.185
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Residential|Glass,Mt/yr,29.332,33.07,36.818,40.497,44.021,47.288,50.213,52.282,54.395,56.644,58.154,58.563,57.656
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Residential|Glass,Mt/yr,0.674,0.608,0.669,0.718,0.75,0.767,0.781,0.858,0.75,0.663,0.652,0.573,0.442
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Residential|Glass,Mt/yr,0.345,0.395,0.445,0.488,0.522,0.549,0.569,0.582,0.576,0.603,0.566,0.527,0.493
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Residential|Steel,Mt/yr,472.518,535.804,600.004,663.81,725.698,783.832,836.62,874.632,914.025,958.488,990.752,1003.555,992.578
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Residential|Steel,Mt/yr,11.644,10.476,11.635,12.598,13.29,13.685,13.983,15.416,13.488,11.933,11.741,10.328,7.959
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Residential|Steel,Mt/yr,5.5,6.343,7.213,7.974,8.618,9.147,9.566,9.872,9.86,10.455,9.943,9.362,8.819
MESSAGEix-buildings,SSP2_BL,PAS,Material Stock|Buildings|Residential|Construction Wood,Mt/yr,677.634,763.659,849.819,934.343,1015.208,1090.093,1157.048,1204.337,1252.573,1303.645,1337.687,1346.465,1325.109
MESSAGEix-buildings,SSP2_BL,PAS,Material Demand|Buildings|Residential|Construction Wood,Mt/yr,15.542,14.032,15.429,16.538,17.263,17.625,17.957,19.709,17.233,15.239,14.966,13.159,10.145
MESSAGEix-buildings,SSP2_BL,PAS,Total Scrap|Buildings|Residential|Construction Wood,Mt/yr,8.016,9.18,10.337,11.313,12.102,12.712,13.153,13.43,13.29,13.9,13.003,12.097,11.309
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,10.948,12.282,13.483,14.526,15.396,16.071,16.521,16.764,16.818,16.511,15.795,14.889,14.003
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.202,0.204,0.202,0.198,0.19,0.173,0.16,0.164,0.164,0.165,0.142,0.124,0.112
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.158,0.179,0.195,0.204,0.206,0.203,0.196,0.184,0.17,0.156,0.126,0.111,0.101
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Residential|Cement,Mt/yr,651.2,733.656,809.105,876.108,933.544,979.908,1013.03,1033.798,1042.946,1035.129,1000.283,951.835,902.946
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Residential|Cement,Mt/yr,12.623,12.858,12.973,12.98,12.674,11.878,11.268,11.548,11.504,11.565,9.957,8.701,7.847
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Residential|Cement,Mt/yr,9.472,10.758,11.76,12.38,12.615,12.521,12.169,11.583,10.842,10.22,8.47,7.617,7.046
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Residential|Concrete,Mt/yr,4341.332,4891.04,5394.036,5840.72,6223.627,6532.718,6753.53,6891.988,6952.974,6900.862,6668.553,6345.565,6019.642
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Residential|Concrete,Mt/yr,84.15,85.72,86.484,86.531,84.496,79.187,75.118,76.984,76.694,77.097,66.381,58.004,52.313
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Residential|Concrete,Mt/yr,63.148,71.722,78.399,82.535,84.097,83.476,81.125,77.218,72.279,68.135,56.465,50.779,46.972
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,2.572,2.855,3.096,3.291,3.439,3.535,3.576,3.57,3.523,3.347,3.1,2.833,2.587
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.042,0.041,0.038,0.035,0.031,0.025,0.02,0.021,0.021,0.021,0.018,0.016,0.014
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.037,0.041,0.044,0.046,0.045,0.043,0.04,0.036,0.032,0.027,0.019,0.015,0.013
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Residential|Glass,Mt/yr,14.096,15.952,17.679,19.243,20.618,21.765,22.63,23.225,23.561,23.632,23.058,22.134,21.164
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Residential|Glass,Mt/yr,0.286,0.295,0.302,0.308,0.307,0.294,0.284,0.291,0.29,0.292,0.251,0.22,0.198
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Residential|Glass,Mt/yr,0.205,0.235,0.258,0.274,0.281,0.282,0.277,0.267,0.254,0.245,0.208,0.19,0.177
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Residential|Steel,Mt/yr,349.854,398.751,445.336,488.727,528.107,562.299,589.661,610.239,624.033,635.423,628.359,610.415,589.85
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Residential|Steel,Mt/yr,7.613,7.992,8.384,8.74,8.914,8.785,8.661,8.878,8.847,8.896,7.651,6.687,6.028
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Residential|Steel,Mt/yr,5.153,5.928,6.573,7.029,7.293,7.397,7.376,7.238,7.016,6.957,6.098,5.699,5.362
MESSAGEix-buildings,SSP2_BL,RCPA,Material Stock|Buildings|Residential|Construction Wood,Mt/yr,137.717,156.094,173.285,188.965,202.851,214.552,223.51,229.826,233.573,235.103,230.114,221.519,212.344
MESSAGEix-buildings,SSP2_BL,RCPA,Material Demand|Buildings|Residential|Construction Wood,Mt/yr,2.82,2.921,3.015,3.092,3.102,3,2.911,2.983,2.972,2.988,2.572,2.248,2.027
MESSAGEix-buildings,SSP2_BL,RCPA,Total Scrap|Buildings|Residential|Construction Wood,Mt/yr,1.997,2.286,2.522,2.682,2.765,2.782,2.748,2.665,2.548,2.474,2.118,1.943,1.812
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,94.687,112.299,129.759,147.243,164.308,180.659,195.786,209.73,221.094,237.559,246.187,247.823,244.276
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,1.566,1.718,1.868,2.064,2.249,2.401,2.463,2.634,2.376,2.441,2.332,2.124,1.917
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.759,0.916,1.076,1.231,1.378,1.511,1.63,1.732,1.813,1.969,1.967,1.902,1.807
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Residential|Cement,Mt/yr,4393.96,5260.188,6138.604,7044.873,7956.672,8858.932,9723.733,10554.742,11263.468,12384.882,13106.713,13443.973,13473.683
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Residential|Cement,Mt/yr,79.334,89.069,99.59,113.197,126.781,138.889,146.315,161.112,147.703,152.31,146.284,133.948,120.955
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Residential|Cement,Mt/yr,34.5,41.909,49.58,57.197,64.63,71.669,78.223,84.234,89.476,99.512,102.889,103.313,101.781
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Residential|Concrete,Mt/yr,29293.065,35067.918,40924.026,46965.819,53044.483,59059.547,64824.887,70364.946,75089.788,82565.879,87378.084,89626.484,89824.55
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Residential|Concrete,Mt/yr,528.891,593.792,663.932,754.644,845.204,925.929,975.435,1074.08,984.685,1015.397,975.229,892.988,806.367
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Residential|Concrete,Mt/yr,229.998,279.394,330.535,381.317,430.868,477.791,521.49,561.562,596.508,663.415,685.928,688.752,678.543
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,44.018,51.976,59.773,67.456,74.828,81.757,88.025,93.646,98.079,104.059,106.564,106.101,103.542
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.697,0.755,0.808,0.878,0.94,0.987,0.995,1.042,0.929,0.952,0.906,0.822,0.741
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Copper,Mt/yr,0.356,0.429,0.502,0.572,0.637,0.695,0.746,0.787,0.818,0.878,0.86,0.814,0.756
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Residential|Glass,Mt/yr,85.705,102.658,119.871,137.657,155.581,173.346,190.403,206.825,220.86,243.147,257.599,264.48,265.285
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Residential|Glass,Mt/yr,1.555,1.748,1.957,2.228,2.499,2.741,2.891,3.188,2.924,3.016,2.897,2.654,2.396
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Residential|Glass,Mt/yr,0.672,0.817,0.967,1.116,1.261,1.4,1.529,1.648,1.751,1.95,2.02,2.033,2.006
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Residential|Steel,Mt/yr,1199.304,1448.254,1705.461,1977.098,2256.645,2539.617,2817.322,3091.187,3331.035,3728.535,4007.787,4166.69,4224.503
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Residential|Steel,Mt/yr,23.36,26.701,30.485,35.348,40.343,44.94,48.127,53.921,49.895,51.563,49.662,45.609,41.195
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Residential|Steel,Mt/yr,9.235,11.285,13.445,15.631,17.819,19.954,22.014,23.985,25.791,29.238,31.054,32.047,32.368
MESSAGEix-buildings,SSP2_BL,SAS,Material Stock|Buildings|Residential|Construction Wood,Mt/yr,1061.327,1271.423,1484.804,1705.385,1927.745,2148.217,2359.984,2563.961,2738.357,3015.547,3195.586,3281.672,3292.285
MESSAGEix-buildings,SSP2_BL,SAS,Material Demand|Buildings|Residential|Construction Wood,Mt/yr,19.28,21.679,24.284,27.65,31.02,34.034,35.908,39.603,36.339,37.48,36.007,32.98,29.782
MESSAGEix-buildings,SSP2_BL,SAS,Total Scrap|Buildings|Residential|Construction Wood,Mt/yr,8.321,10.112,11.97,13.817,15.623,17.338,18.94,20.415,21.707,24.18,25.058,25.221,24.902
MESSAGEix-buildings,SSP2_BL,WEU,Material Stock|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,23.777,24.348,24.88,25.37,25.816,26.207,26.529,26.771,26.947,27.079,26.996,26.691,26.128
MESSAGEix-buildings,SSP2_BL,WEU,Material Demand|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.24,0.245,0.247,0.249,0.25,0.249,0.245,0.24,0.235,0.23,0.213,0.19,0.159
MESSAGEix-buildings,SSP2_BL,WEU,Total Scrap|Buildings|Residential|Non-Ferrous Metals|Aluminium,Mt/yr,0.141,0.157,0.172,0.186,0.197,0.207,0.216,0.222,0.226,0.236,0.231,0.221,0.207
MESSAGEix-buildings,SSP2_BL,WEU,Material Stock|Buildings|Residential|Cement,Mt/yr,3890.057,3956.989,4018.125,4073.014,4121.569,4161.882,4191.752,4209.946,4218.4,4203.874,4160.054,4086.208,3977.134
MESSAGEix-buildings,SSP2_BL,WEU,Material Demand|Buildings|Residential|Cement,Mt/yr,35.493,36.166,36.384,36.498,36.587,36.38,35.822,34.994,34.327,33.475,31.085,27.647,23.076
MESSAGEix-buildings,SSP2_BL,WEU,Total Scrap|Buildings|Residential|Cement,Mt/yr,23.167,25.751,28.111,30.208,32.016,33.514,34.68,35.49,35.937,37.179,35.975,33.902,31.414
MESSAGEix-buildings,SSP2_BL,WEU,Material Stock|Buildings|Residential|Concrete,Mt/yr,25933.713,26379.929,26787.499,27153.429,27477.126,27745.877,27945.011,28066.305,28122.665,28025.825,27733.692,27241.389,26514.227
MESSAGEix-buildings,SSP2_BL,WEU,Material Demand|Buildings|Residential|Concrete,Mt/yr,236.623,241.11,242.557,243.322,243.915,242.532,238.811,233.292,228.847,223.169,207.231,184.316,153.843
