MODEL,SCENARIO,YEAR,IMPORTER,MESSAGETEC,LEVEL,UNITS,COMMODITY,PULL DATE
NP_SSP2_6.2,base_scenario,2090,R12_SAS,foil_imp,49.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2100,R12_SAS,foil_imp,54.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2110,R12_SAS,foil_imp,56.8,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,1990,R12_WEU,foil_imp,6.4,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,1995,R12_WEU,foil_imp,15.2,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2000,R12_WEU,foil_imp,12.2,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2005,R12_WEU,foil_imp,4.7,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2010,R12_WEU,foil_imp,14.3,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2020,R12_WEU,foil_imp,18.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2025,R12_WEU,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2030,R12_WEU,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2035,R12_WEU,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2040,R12_WEU,foil_imp,2.5,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2045,R12_WEU,foil_imp,1.5,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2050,R12_WEU,foil_imp,2.6,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2055,R12_WEU,foil_imp,4.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2060,R12_WEU,foil_imp,3.4,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2070,R12_WEU,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2080,R12_WEU,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2090,R12_WEU,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2100,R12_WEU,foil_imp,0.1,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,base_scenario,2110,R12_WEU,foil_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2030,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,2035,R12_AFR,foil_piped_imp,0.0,GWa,Fuel Oil (GWa),2025-10-13
