MODEL,SCENARIO,VARIABLETYPE,YEAR,EXPORTER,IMPORTER,MESSAGETEC,COMMODITY,LEVEL,UNITS,PAIR,PULL DATE
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_MEA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_MEA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_MEA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_MEA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_MEA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_MEA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_MEA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_MEA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_MEA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_MEA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_MEA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_MEA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_MEA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_MEA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_MEA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_MEA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_MEA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_MEA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_MEA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_MEA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,2201.9,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_MEA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_MEA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,35664.2,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_NAM,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_NAM-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,35664.2,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_NAM,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_NAM-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,1391.2,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_PAO,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAO-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,1391.2,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_PAO,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAO-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,469.2,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_PAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_PAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,469.2,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_PAS,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_PAS-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,198.1,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_RCPA,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_RCPA-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,198.1,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2055,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2060,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2070,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2080,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2090,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2100,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2110,R12_RCPA,R12_LOIL,lh2_tanker_loil,lightoil,0.0,GWa,R12_RCPA-R12_LOIL,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2025,R12_SAS,R12_LH2,lh2_tanker_lh2,lh2,6458.9,GWa,R12_SAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2030,R12_SAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_SAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2035,R12_SAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_SAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2040,R12_SAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_SAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2045,R12_SAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_SAS-R12_LH2,2025-10-13
NP_SSP2_6.2,GpLNGsCsCRspEsFspLspBsHs,Fuel Input,2050,R12_SAS,R12_LH2,lh2_tanker_lh2,lh2,0.0,GWa,R12_SAS-R12_LH2,2025-10-13
