node_loc,technology,year_act,time,value,unit
R12_SAS,hp_el_i,2030,year,0.518,GWa
R12_SAS,hp_el_i,2040,year,0.719,GWa
R12_SAS,hp_el_i,2050,year,0.929,GWa
R12_SAS,hp_el_i,2060,year,1.152,GWa
R12_SAS,hp_el_i,2070,year,1.38,GWa
R12_SAS,hp_el_i,2080,year,1.593,GWa
R12_SAS,hp_el_i,2090,year,1.781,GWa
R12_SAS,hp_el_i,2100,year,1.95,GWa
R12_SAS,hp_el_i,2110,year,2.151,GWa
R12_SAS,hp_el_i,2035,year,0.618,GWa
R12_SAS,hp_el_i,2045,year,0.822,GWa
R12_SAS,hp_el_i,2055,year,1.039,GWa
R12_WEU,hp_el_i,2030,year,0.334,GWa
R12_WEU,hp_el_i,2040,year,0.312,GWa
R12_WEU,hp_el_i,2050,year,0.32,GWa
R12_WEU,hp_el_i,2060,year,0.336,GWa
R12_WEU,hp_el_i,2070,year,0.362,GWa
R12_WEU,hp_el_i,2080,year,0.398,GWa
R12_WEU,hp_el_i,2090,year,0.443,GWa
R12_WEU,hp_el_i,2100,year,0.497,GWa
R12_WEU,hp_el_i,2110,year,0.567,GWa
R12_WEU,hp_el_i,2035,year,0.316,GWa
R12_WEU,hp_el_i,2045,year,0.314,GWa
R12_WEU,hp_el_i,2055,year,0.327,GWa
R12_CHN,hp_el_i,2030,year,1.038,GWa
R12_CHN,hp_el_i,2040,year,1.05,GWa
R12_CHN,hp_el_i,2050,year,1.059,GWa
R12_CHN,hp_el_i,2060,year,1.051,GWa
R12_CHN,hp_el_i,2070,year,1.028,GWa
R12_CHN,hp_el_i,2080,year,0.993,GWa
R12_CHN,hp_el_i,2090,year,0.949,GWa
R12_CHN,hp_el_i,2100,year,0.905,GWa
R12_CHN,hp_el_i,2110,year,0.868,GWa
R12_CHN,hp_el_i,2035,year,1.036,GWa
R12_CHN,hp_el_i,2045,year,1.058,GWa
R12_CHN,hp_el_i,2055,year,1.058,GWa
R12_RCPA,hp_el_i,2030,year,0.065,GWa
R12_RCPA,hp_el_i,2040,year,0.051,GWa
R12_RCPA,hp_el_i,2050,year,0.053,GWa
R12_RCPA,hp_el_i,2060,year,0.057,GWa
R12_RCPA,hp_el_i,2070,year,0.063,GWa
R12_RCPA,hp_el_i,2080,year,0.071,GWa
R12_RCPA,hp_el_i,2090,year,0.083,GWa
R12_RCPA,hp_el_i,2100,year,0.1,GWa
R12_RCPA,hp_el_i,2110,year,0.125,GWa
R12_RCPA,hp_el_i,2035,year,0.052,GWa
R12_RCPA,hp_el_i,2045,year,0.052,GWa
R12_RCPA,hp_el_i,2055,year,0.055,GWa
