node_loc,year_act,technology,relation,node_rel,year_rel,mode,value,unit,value_in,commodity,emi_factor
R12_EEU,2025,biomass_i,VOC_Emission,R12_EEU,2025,M1,1.9545503952569172,???,1.482213438735178,biomass,1.31867
R12_EEU,2025,coal_i,BCA_Emission,R12_EEU,2025,M1,0.0016885212418300652,???,1.429738562091503,coal,0.001181
R12_EEU,2025,coal_i,CH4_Emission,R12_EEU,2025,M1,0.38602941176470584,???,1.429738562091503,coal,0.27
R12_EEU,2025,coal_i,CO_Emission,R12_EEU,2025,M1,2.1474950980392156,???,1.429738562091503,coal,1.5020194285714288
R12_EEU,2025,coal_i,N2O_Emission,R12_EEU,2025,M1,0.05290032679738561,???,1.429738562091503,coal,0.037
R12_EEU,2025,coal_i,NH3_Emission,R12_EEU,2025,M1,0.0003931781045751634,???,1.429738562091503,coal,0.00027500000000000007
R12_EEU,2025,coal_i,NOx_Emission,R12_EEU,2025,M1,2.551597222222222,???,1.429738562091503,coal,1.7846600000000001
R12_EEU,2025,coal_i,OCA_Emission,R12_EEU,2025,M1,0.0031883169934640524,???,1.429738562091503,coal,0.00223
R12_EEU,2025,coal_i,SO2_Emission,R12_EEU,2025,M1,11.899642565359478,???,1.429738562091503,coal,8.322950000000002
R12_EEU,2025,coal_i,VOC_Emission,R12_EEU,2025,M1,0.48297283496732024,???,1.429738562091503,coal,0.337805
R12_EEU,2025,eth_i,BCA_Emission,R12_EEU,2025,M1,0.15951849507735583,???,1.2501953430223471,ethanol,0.12759485625
R12_EEU,2025,eth_i,CO_Emission,R12_EEU,2025,M1,4.650780903266135,???,1.2501953430223471,ethanol,3.720043375
R12_EEU,2025,eth_i,NH3_Emission,R12_EEU,2025,M1,0.008311298640412565,???,1.2501953430223471,ethanol,0.006648000000000001
R12_EEU,2025,eth_i,NOx_Emission,R12_EEU,2025,M1,7.631425300828253,???,1.2501953430223471,ethanol,6.1041863124999995
R12_EEU,2025,eth_i,OCA_Emission,R12_EEU,2025,M1,0.07206225972808251,???,1.2501953430223471,ethanol,0.057640800000000006
R12_EEU,2025,eth_i,VOC_Emission,R12_EEU,2025,M1,2.384002031567432,???,1.2501953430223471,ethanol,1.9069036249999998
R12_EEU,2025,foil_i,BCA_Emission,R12_EEU,2025,M1,0.171776899128269,???,1.3342821561999645,fueloil,0.12874106
R12_EEU,2025,foil_i,CH4_Emission,R12_EEU,2025,M1,0.7205123643479807,???,1.3342821561999645,fueloil,0.5399999999999999
R12_EEU,2025,foil_i,CO_Emission,R12_EEU,2025,M1,4.973315958014588,???,1.3342821561999645,fueloil,3.727334533333333
R12_EEU,2025,foil_i,N2O_Emission,R12_EEU,2025,M1,0.016011385874399573,???,1.3342821561999645,fueloil,0.012
R12_EEU,2025,foil_i,NH3_Emission,R12_EEU,2025,M1,0.008870307774417364,???,1.3342821561999645,fueloil,0.006648
R12_EEU,2025,foil_i,NOx_Emission,R12_EEU,2025,M1,8.190452499555239,???,1.3342821561999645,fueloil,6.138471133333333
R12_EEU,2025,foil_i,OCA_Emission,R12_EEU,2025,M1,0.07760439423590108,???,1.3342821561999645,fueloil,0.058161906666666666
R12_EEU,2025,foil_i,SO2_Emission,R12_EEU,2025,M1,0.9599266144814089,???,1.3342821561999645,fueloil,0.7194329999999999
R12_EEU,2025,foil_i,VOC_Emission,R12_EEU,2025,M1,2.5478763565201925,???,1.3342821561999645,fueloil,1.9095484000000003
R12_EEU,2025,gas_i,BCA_Emission,R12_EEU,2025,M1,0.00020647279549718573,???,1.2507817385866167,gas,0.000165075
R12_EEU,2025,gas_i,CH4_Emission,R12_EEU,2025,M1,0.16260162601626016,???,1.2507817385866167,gas,0.13
R12_EEU,2025,gas_i,CO_Emission,R12_EEU,2025,M1,0.683315712945591,???,1.2507817385866167,gas,0.5463109125
R12_EEU,2025,gas_i,N2O_Emission,R12_EEU,2025,M1,0.0150093808630394,???,1.2507817385866167,gas,0.012
R12_EEU,2025,gas_i,NH3_Emission,R12_EEU,2025,M1,0.0045328330206378985,???,1.2507817385866167,gas,0.0036239999999999996
R12_EEU,2025,gas_i,NOx_Emission,R12_EEU,2025,M1,1.707275797373358,???,1.2507817385866167,gas,1.3649669999999998
R12_EEU,2025,gas_i,OCA_Emission,R12_EEU,2025,M1,0.0023119606003752344,???,1.2507817385866167,gas,0.0018484124999999998
R12_EEU,2025,gas_i,SO2_Emission,R12_EEU,2025,M1,0.0818411507191995,???,1.2507817385866167,gas,0.065432
R12_EEU,2025,gas_i,VOC_Emission,R12_EEU,2025,M1,0.06211211694809256,???,1.2507817385866167,gas,0.0496586375
R12_EEU,2025,loil_i,BCA_Emission,R12_EEU,2025,M1,0.171776899128269,???,1.3342821561999645,lightoil,0.12874106
R12_EEU,2025,loil_i,CO_Emission,R12_EEU,2025,M1,4.973315958014588,???,1.3342821561999645,lightoil,3.727334533333333
R12_EEU,2025,loil_i,NH3_Emission,R12_EEU,2025,M1,0.008870307774417364,???,1.3342821561999645,lightoil,0.006648
R12_EEU,2025,loil_i,NOx_Emission,R12_EEU,2025,M1,8.190452499555239,???,1.3342821561999645,lightoil,6.138471133333333
R12_EEU,2025,loil_i,OCA_Emission,R12_EEU,2025,M1,0.07760439423590108,???,1.3342821561999645,lightoil,0.058161906666666666
R12_EEU,2025,loil_i,SO2_Emission,R12_EEU,2025,M1,0.9599266144814089,???,1.3342821561999645,lightoil,0.7194329999999999
R12_EEU,2025,loil_i,VOC_Emission,R12_EEU,2025,M1,2.5478763565201925,???,1.3342821561999645,lightoil,1.9095484000000003
R12_EEU,2030,biomass_i,BCA_Emission,R12_EEU,2030,M1,0.032953623188405806,???,1.4492753623188408,biomass,0.022738
R12_EEU,2030,biomass_i,CH4_Emission,R12_EEU,2030,M1,1.1594202898550727,???,1.4492753623188408,biomass,0.8
R12_EEU,2030,biomass_i,CO_Emission,R12_EEU,2030,M1,0.2060826086956522,???,1.4492753623188408,biomass,0.142197
R12_EEU,2030,biomass_i,N2O_Emission,R12_EEU,2030,M1,0.1449275362318841,???,1.4492753623188408,biomass,0.1
R12_EEU,2030,biomass_i,NH3_Emission,R12_EEU,2030,M1,0.16280724637681163,???,1.4492753623188408,biomass,0.112337
R12_EEU,2030,biomass_i,NOx_Emission,R12_EEU,2030,M1,4.799855072463769,???,1.4492753623188408,biomass,3.3119
R12_EEU,2030,biomass_i,OCA_Emission,R12_EEU,2030,M1,0.017350724637681163,???,1.4492753623188408,biomass,0.011972
R12_EEU,2030,biomass_i,SO2_Emission,R12_EEU,2030,M1,1.9619420289855074,???,1.4492753623188408,biomass,1.35374
R12_EEU,2030,biomass_i,VOC_Emission,R12_EEU,2030,M1,1.9111159420289858,???,1.4492753623188408,biomass,1.31867
R12_EEU,2030,coal_i,BCA_Emission,R12_EEU,2030,M1,0.0016402777777777776,???,1.3888888888888888,coal,0.001181
R12_EEU,2030,coal_i,CH4_Emission,R12_EEU,2030,M1,0.375,???,1.3888888888888888,coal,0.27
R12_EEU,2030,coal_i,CO_Emission,R12_EEU,2030,M1,2.0184166666666665,???,1.3888888888888888,coal,1.45326
R12_EEU,2030,coal_i,N2O_Emission,R12_EEU,2030,M1,0.05138888888888889,???,1.3888888888888888,coal,0.037
R12_EEU,2030,coal_i,NH3_Emission,R12_EEU,2030,M1,0.00038194444444444446,???,1.3888888888888888,coal,0.000275
R12_EEU,2030,coal_i,NOx_Emission,R12_EEU,2030,M1,2.4786944444444443,???,1.3888888888888888,coal,1.78466
R12_EEU,2030,coal_i,OCA_Emission,R12_EEU,2030,M1,0.0030972222222222226,???,1.3888888888888888,coal,0.00223
R12_EEU,2030,coal_i,SO2_Emission,R12_EEU,2030,M1,11.559652777777778,???,1.3888888888888888,coal,8.32295
R12_EEU,2030,coal_i,VOC_Emission,R12_EEU,2030,M1,0.4691736111111111,???,1.3888888888888888,coal,0.337805
R12_EEU,2030,eth_i,BCA_Emission,R12_EEU,2030,M1,0.056388888888888884,???,1.2345679012345678,ethanol,0.045675
R12_EEU,2030,eth_i,CO_Emission,R12_EEU,2030,M1,3.9493086419753083,???,1.2345679012345678,ethanol,3.19894
R12_EEU,2030,eth_i,NH3_Emission,R12_EEU,2030,M1,0.008207407407407408,???,1.2345679012345678,ethanol,0.006648000000000001
R12_EEU,2030,eth_i,NOx_Emission,R12_EEU,2030,M1,4.510901234567901,???,1.2345679012345678,ethanol,3.6538299999999997
R12_EEU,2030,eth_i,OCA_Emission,R12_EEU,2030,M1,0.02518148148148148,???,1.2345679012345678,ethanol,0.020397
R12_EEU,2030,eth_i,VOC_Emission,R12_EEU,2030,M1,2.1208395061728393,???,1.2345679012345678,ethanol,1.7178799999999999
R12_EEU,2030,foil_i,BCA_Emission,R12_EEU,2030,M1,0.05931818181818182,???,1.2987012987012987,fueloil,0.045675
R12_EEU,2030,foil_i,CH4_Emission,R12_EEU,2030,M1,0.7012987012987013,???,1.2987012987012987,fueloil,0.54
R12_EEU,2030,foil_i,CO_Emission,R12_EEU,2030,M1,4.154467532467533,???,1.2987012987012987,fueloil,3.1989400000000003
R12_EEU,2030,foil_i,N2O_Emission,R12_EEU,2030,M1,0.015584415584415584,???,1.2987012987012987,fueloil,0.012
R12_EEU,2030,foil_i,NH3_Emission,R12_EEU,2030,M1,0.008633766233766235,???,1.2987012987012987,fueloil,0.006648000000000001
R12_EEU,2030,foil_i,NOx_Emission,R12_EEU,2030,M1,4.745233766233766,???,1.2987012987012987,fueloil,3.6538299999999997
R12_EEU,2030,foil_i,OCA_Emission,R12_EEU,2030,M1,0.026489610389610386,???,1.2987012987012987,fueloil,0.020397
R12_EEU,2030,foil_i,SO2_Emission,R12_EEU,2030,M1,0.9343285714285714,???,1.2987012987012987,fueloil,0.719433
R12_EEU,2030,foil_i,VOC_Emission,R12_EEU,2030,M1,2.231012987012987,???,1.2987012987012987,fueloil,1.71788
R12_EEU,2030,gas_i,BCA_Emission,R12_EEU,2030,M1,0.0001975609756097561,???,1.2195121951219512,gas,0.000162
R12_EEU,2030,gas_i,CH4_Emission,R12_EEU,2030,M1,0.15853658536585366,???,1.2195121951219512,gas,0.13
R12_EEU,2030,gas_i,CO_Emission,R12_EEU,2030,M1,0.6602121951219513,???,1.2195121951219512,gas,0.541374
R12_EEU,2030,gas_i,N2O_Emission,R12_EEU,2030,M1,0.014634146341463414,???,1.2195121951219512,gas,0.012
R12_EEU,2030,gas_i,NH3_Emission,R12_EEU,2030,M1,0.004419512195121951,???,1.2195121951219512,gas,0.003624
R12_EEU,2030,gas_i,NOx_Emission,R12_EEU,2030,M1,1.6332439024390242,???,1.2195121951219512,gas,1.33926
R12_EEU,2030,gas_i,OCA_Emission,R12_EEU,2030,M1,0.0022085365853658535,???,1.2195121951219512,gas,0.001811
R12_EEU,2030,gas_i,SO2_Emission,R12_EEU,2030,M1,0.07979512195121952,???,1.2195121951219512,gas,0.065432
R12_EEU,2030,gas_i,VOC_Emission,R12_EEU,2030,M1,0.05930243902439024,???,1.2195121951219512,gas,0.048628
R12_EEU,2030,loil_i,BCA_Emission,R12_EEU,2030,M1,0.05931818181818182,???,1.2987012987012987,lightoil,0.045675
R12_EEU,2030,loil_i,CO_Emission,R12_EEU,2030,M1,4.154467532467533,???,1.2987012987012987,lightoil,3.1989400000000003
R12_EEU,2030,loil_i,NH3_Emission,R12_EEU,2030,M1,0.008633766233766235,???,1.2987012987012987,lightoil,0.006648000000000001
R12_EEU,2030,loil_i,NOx_Emission,R12_EEU,2030,M1,4.745233766233766,???,1.2987012987012987,lightoil,3.6538299999999997
R12_EEU,2030,loil_i,OCA_Emission,R12_EEU,2030,M1,0.026489610389610386,???,1.2987012987012987,lightoil,0.020397
R12_EEU,2030,loil_i,SO2_Emission,R12_EEU,2030,M1,0.9343285714285714,???,1.2987012987012987,lightoil,0.719433
R12_EEU,2030,loil_i,VOC_Emission,R12_EEU,2030,M1,2.231012987012987,???,1.2987012987012987,lightoil,1.71788
R12_EEU,2035,biomass_i,BCA_Emission,R12_EEU,2035,M1,0.02951153381642512,???,1.4190821256038648,biomass,0.020796212765957445
R12_EEU,2035,biomass_i,CH4_Emission,R12_EEU,2035,M1,1.135265700483092,???,1.4190821256038648,biomass,0.8
R12_EEU,2035,biomass_i,CO_Emission,R12_EEU,2035,M1,0.20178922101449276,???,1.4190821256038648,biomass,0.142197
R12_EEU,2035,biomass_i,N2O_Emission,R12_EEU,2035,M1,0.1419082125603865,???,1.4190821256038648,biomass,0.1
R12_EEU,2035,biomass_i,NH3_Emission,R12_EEU,2035,M1,0.15544181763285025,???,1.4190821256038648,biomass,0.10953687234042553
R12_EEU,2035,biomass_i,NOx_Emission,R12_EEU,2035,M1,4.511260869565218,???,1.4190821256038648,biomass,3.1789991489361706
R12_EEU,2035,biomass_i,OCA_Emission,R12_EEU,2035,M1,0.015544806763285025,???,1.4190821256038648,biomass,0.010954127659574467
R12_EEU,2035,biomass_i,SO2_Emission,R12_EEU,2035,M1,1.8893112922705315,???,1.4190821256038648,biomass,1.331361489361702
R12_EEU,2035,biomass_i,VOC_Emission,R12_EEU,2035,M1,1.8713010265700485,???,1.4190821256038648,biomass,1.31867
R12_EEU,2035,coal_i,BCA_Emission,R12_EEU,2035,M1,0.0014615862573099415,???,1.3523391812865497,coal,0.0010807837837837838
R12_EEU,2035,coal_i,CH4_Emission,R12_EEU,2035,M1,0.3651315789473685,???,1.3523391812865497,coal,0.27
R12_EEU,2035,coal_i,CO_Emission,R12_EEU,2035,M1,1.9646228070175438,???,1.3523391812865497,coal,1.4527589189189187
R12_EEU,2035,coal_i,N2O_Emission,R12_EEU,2035,M1,0.05003654970760234,???,1.3523391812865497,coal,0.037
R12_EEU,2035,coal_i,NH3_Emission,R12_EEU,2035,M1,0.0003718932748538012,???,1.3523391812865497,coal,0.000275
R12_EEU,2035,coal_i,NOx_Emission,R12_EEU,2035,M1,2.3083209064327486,???,1.3523391812865497,coal,1.7069097297297298
R12_EEU,2035,coal_i,OCA_Emission,R12_EEU,2035,M1,0.0027815058479532164,???,1.3523391812865497,coal,0.002056810810810811
R12_EEU,2035,coal_i,SO2_Emission,R12_EEU,2035,M1,10.650984283625732,???,1.3523391812865497,coal,7.875971081081082
R12_EEU,2035,coal_i,VOC_Emission,R12_EEU,2035,M1,0.45682693713450295,???,1.3523391812865497,coal,0.337805
R12_EEU,2035,eth_i,BCA_Emission,R12_EEU,2035,M1,0.05272215528781794,???,1.2196935891715008,ethanol,0.04322573780487805
R12_EEU,2035,eth_i,CO_Emission,R12_EEU,2035,M1,3.8843892607466906,???,1.2196935891715008,ethanol,3.184725487804878
R12_EEU,2035,eth_i,NH3_Emission,R12_EEU,2035,M1,0.008108522980812138,???,1.2196935891715008,ethanol,0.006648
R12_EEU,2035,eth_i,NOx_Emission,R12_EEU,2035,M1,4.199083147404433,???,1.2196935891715008,ethanol,3.4427360975609758
R12_EEU,2035,eth_i,OCA_Emission,R12_EEU,2035,M1,0.02352086122266845,???,1.2196935891715008,ethanol,0.01928423780487805
R12_EEU,2035,eth_i,VOC_Emission,R12_EEU,2035,M1,1.9622631265803956,???,1.2196935891715008,ethanol,1.608816463414634
R12_EEU,2035,foil_i,BCA_Emission,R12_EEU,2035,M1,0.05479242424242424,???,1.2666345999679334,fueloil,0.04325827215189873
R12_EEU,2035,foil_i,CH4_Emission,R12_EEU,2035,M1,0.6839826839826839,???,1.2666345999679334,fueloil,0.5399999999999999
R12_EEU,2035,foil_i,CO_Emission,R12_EEU,2035,M1,4.034122655122655,???,1.2666345999679334,fueloil,3.184914303797468
R12_EEU,2035,foil_i,N2O_Emission,R12_EEU,2035,M1,0.015199615199615199,???,1.2666345999679334,fueloil,0.011999999999999999
R12_EEU,2035,foil_i,NH3_Emission,R12_EEU,2035,M1,0.008420586820586821,???,1.2666345999679334,fueloil,0.006648
R12_EEU,2035,foil_i,NOx_Emission,R12_EEU,2035,M1,4.364240339907006,???,1.2666345999679334,fueloil,3.445540126582278
R12_EEU,2035,foil_i,OCA_Emission,R12_EEU,2035,M1,0.024444805194805193,???,1.2666345999679334,fueloil,0.01929901898734177
R12_EEU,2035,foil_i,SO2_Emission,R12_EEU,2035,M1,0.8595389770723103,???,1.2666345999679334,fueloil,0.6786005822784809
R12_EEU,2035,foil_i,VOC_Emission,R12_EEU,2035,M1,2.0396176046176047,???,1.2666345999679334,fueloil,1.6102651898734177
R12_EEU,2035,gas_i,BCA_Emission,R12_EEU,2035,M1,0.00019296653431650595,???,1.191151446398185,gas,0.000162
R12_EEU,2035,gas_i,CH4_Emission,R12_EEU,2035,M1,0.15484968803176405,???,1.191151446398185,gas,0.13
R12_EEU,2035,gas_i,CO_Emission,R12_EEU,2035,M1,0.6404520277935338,???,1.191151446398185,gas,0.5376747261904763
R12_EEU,2035,gas_i,N2O_Emission,R12_EEU,2035,M1,0.014293817356778218,???,1.191151446398185,gas,0.011999999999999999
R12_EEU,2035,gas_i,NH3_Emission,R12_EEU,2035,M1,0.004316732841747022,???,1.191151446398185,gas,0.003624
R12_EEU,2035,gas_i,NOx_Emission,R12_EEU,2035,M1,1.5009475326148611,???,1.191151446398185,gas,1.2600811904761906
R12_EEU,2035,gas_i,OCA_Emission,R12_EEU,2035,M1,0.002157175269427113,???,1.191151446398185,gas,0.001811
R12_EEU,2035,gas_i,SO2_Emission,R12_EEU,2035,M1,0.07793942144072605,???,1.191151446398185,gas,0.065432
R12_EEU,2035,gas_i,VOC_Emission,R12_EEU,2035,M1,0.05792331253545094,???,1.191151446398185,gas,0.048628
R12_EEU,2035,loil_i,BCA_Emission,R12_EEU,2035,M1,0.05479242424242424,???,1.2666345999679334,lightoil,0.04325827215189873
R12_EEU,2035,loil_i,CO_Emission,R12_EEU,2035,M1,4.034122655122655,???,1.2666345999679334,lightoil,3.184914303797468
R12_EEU,2035,loil_i,NH3_Emission,R12_EEU,2035,M1,0.008420586820586821,???,1.2666345999679334,lightoil,0.006648
R12_EEU,2035,loil_i,NOx_Emission,R12_EEU,2035,M1,4.364240339907006,???,1.2666345999679334,lightoil,3.445540126582278
R12_EEU,2035,loil_i,OCA_Emission,R12_EEU,2035,M1,0.024444805194805193,???,1.2666345999679334,lightoil,0.01929901898734177
R12_EEU,2035,loil_i,SO2_Emission,R12_EEU,2035,M1,0.8595389770723103,???,1.2666345999679334,lightoil,0.6786005822784809
R12_EEU,2035,loil_i,VOC_Emission,R12_EEU,2035,M1,2.0396176046176047,???,1.2666345999679334,lightoil,1.6102651898734177
R12_EEU,2040,biomass_i,BCA_Emission,R12_EEU,2040,M1,0.02606944444444444,???,1.3888888888888888,biomass,0.01877
R12_EEU,2040,biomass_i,CH4_Emission,R12_EEU,2040,M1,1.1111111111111112,???,1.3888888888888888,biomass,0.8
R12_EEU,2040,biomass_i,CO_Emission,R12_EEU,2040,M1,0.19749583333333331,???,1.3888888888888888,biomass,0.142197
R12_EEU,2040,biomass_i,N2O_Emission,R12_EEU,2040,M1,0.1388888888888889,???,1.3888888888888888,biomass,0.1
R12_EEU,2040,biomass_i,NH3_Emission,R12_EEU,2040,M1,0.14807638888888888,???,1.3888888888888888,biomass,0.106615
R12_EEU,2040,biomass_i,NOx_Emission,R12_EEU,2040,M1,4.222666666666666,???,1.3888888888888888,biomass,3.04032
R12_EEU,2040,biomass_i,OCA_Emission,R12_EEU,2040,M1,0.013738888888888887,???,1.3888888888888888,biomass,0.009892
R12_EEU,2040,biomass_i,SO2_Emission,R12_EEU,2040,M1,1.8166805555555554,???,1.3888888888888888,biomass,1.30801
R12_EEU,2040,biomass_i,VOC_Emission,R12_EEU,2040,M1,1.8314861111111111,???,1.3888888888888888,biomass,1.31867
R12_EEU,2040,coal_i,BCA_Emission,R12_EEU,2040,M1,0.0012828947368421053,???,1.3157894736842106,coal,0.000975
R12_EEU,2040,coal_i,CH4_Emission,R12_EEU,2040,M1,0.3552631578947369,???,1.3157894736842106,coal,0.27
R12_EEU,2040,coal_i,CO_Emission,R12_EEU,2040,M1,1.910828947368421,???,1.3157894736842106,coal,1.45223
R12_EEU,2040,coal_i,N2O_Emission,R12_EEU,2040,M1,0.04868421052631579,???,1.3157894736842106,coal,0.037
R12_EEU,2040,coal_i,NH3_Emission,R12_EEU,2040,M1,0.00036184210526315797,???,1.3157894736842106,coal,0.000275
R12_EEU,2040,coal_i,NOx_Emission,R12_EEU,2040,M1,2.137947368421053,???,1.3157894736842106,coal,1.62484
R12_EEU,2040,coal_i,OCA_Emission,R12_EEU,2040,M1,0.0024657894736842107,???,1.3157894736842106,coal,0.001874
R12_EEU,2040,coal_i,SO2_Emission,R12_EEU,2040,M1,9.742315789473684,???,1.3157894736842106,coal,7.404159999999999
R12_EEU,2040,coal_i,VOC_Emission,R12_EEU,2040,M1,0.4444802631578948,???,1.3157894736842106,coal,0.337805
R12_EEU,2040,eth_i,BCA_Emission,R12_EEU,2040,M1,0.049055421686746994,???,1.2048192771084338,ethanol,0.040716
R12_EEU,2040,eth_i,CO_Emission,R12_EEU,2040,M1,3.819469879518073,???,1.2048192771084338,ethanol,3.17016
R12_EEU,2040,eth_i,NH3_Emission,R12_EEU,2040,M1,0.008009638554216868,???,1.2048192771084338,ethanol,0.006648
R12_EEU,2040,eth_i,NOx_Emission,R12_EEU,2040,M1,3.8872650602409644,???,1.2048192771084338,ethanol,3.22643
R12_EEU,2040,eth_i,OCA_Emission,R12_EEU,2040,M1,0.021860240963855426,???,1.2048192771084338,ethanol,0.018144
R12_EEU,2040,eth_i,VOC_Emission,R12_EEU,2040,M1,1.803686746987952,???,1.2048192771084338,ethanol,1.49706
R12_EEU,2040,foil_i,BCA_Emission,R12_EEU,2040,M1,0.05026666666666667,???,1.2345679012345678,fueloil,0.040716
R12_EEU,2040,foil_i,CH4_Emission,R12_EEU,2040,M1,0.6666666666666666,???,1.2345679012345678,fueloil,0.54
R12_EEU,2040,foil_i,CO_Emission,R12_EEU,2040,M1,3.913777777777778,???,1.2345679012345678,fueloil,3.17016
R12_EEU,2040,foil_i,N2O_Emission,R12_EEU,2040,M1,0.014814814814814814,???,1.2345679012345678,fueloil,0.012
R12_EEU,2040,foil_i,NH3_Emission,R12_EEU,2040,M1,0.008207407407407408,???,1.2345679012345678,fueloil,0.006648000000000001
R12_EEU,2040,foil_i,NOx_Emission,R12_EEU,2040,M1,3.983246913580247,???,1.2345679012345678,fueloil,3.22643
R12_EEU,2040,foil_i,OCA_Emission,R12_EEU,2040,M1,0.0224,???,1.2345679012345678,fueloil,0.018144
R12_EEU,2040,foil_i,SO2_Emission,R12_EEU,2040,M1,0.7847493827160493,???,1.2345679012345678,fueloil,0.635647
R12_EEU,2040,foil_i,VOC_Emission,R12_EEU,2040,M1,1.8482222222222222,???,1.2345679012345678,fueloil,1.49706
R12_EEU,2040,gas_i,BCA_Emission,R12_EEU,2040,M1,0.00018837209302325584,???,1.1627906976744187,gas,0.000162
R12_EEU,2040,gas_i,CH4_Emission,R12_EEU,2040,M1,0.15116279069767444,???,1.1627906976744187,gas,0.13
R12_EEU,2040,gas_i,CO_Emission,R12_EEU,2040,M1,0.6206918604651164,???,1.1627906976744187,gas,0.533795
R12_EEU,2040,gas_i,N2O_Emission,R12_EEU,2040,M1,0.013953488372093025,???,1.1627906976744187,gas,0.012
R12_EEU,2040,gas_i,NH3_Emission,R12_EEU,2040,M1,0.004213953488372093,???,1.1627906976744187,gas,0.003624
R12_EEU,2040,gas_i,NOx_Emission,R12_EEU,2040,M1,1.3686511627906979,???,1.1627906976744187,gas,1.17704
R12_EEU,2040,gas_i,OCA_Emission,R12_EEU,2040,M1,0.0021058139534883722,???,1.1627906976744187,gas,0.0018110000000000001
R12_EEU,2040,gas_i,SO2_Emission,R12_EEU,2040,M1,0.07608372093023257,???,1.1627906976744187,gas,0.065432
R12_EEU,2040,gas_i,VOC_Emission,R12_EEU,2040,M1,0.05654418604651163,???,1.1627906976744187,gas,0.048628
R12_EEU,2040,loil_i,BCA_Emission,R12_EEU,2040,M1,0.05026666666666667,???,1.2345679012345678,lightoil,0.040716
R12_EEU,2040,loil_i,CO_Emission,R12_EEU,2040,M1,3.913777777777778,???,1.2345679012345678,lightoil,3.17016
R12_EEU,2040,loil_i,NH3_Emission,R12_EEU,2040,M1,0.008207407407407408,???,1.2345679012345678,lightoil,0.006648000000000001
R12_EEU,2040,loil_i,NOx_Emission,R12_EEU,2040,M1,3.983246913580247,???,1.2345679012345678,lightoil,3.22643
R12_EEU,2040,loil_i,OCA_Emission,R12_EEU,2040,M1,0.0224,???,1.2345679012345678,lightoil,0.018144
R12_EEU,2040,loil_i,SO2_Emission,R12_EEU,2040,M1,0.7847493827160493,???,1.2345679012345678,lightoil,0.635647
R12_EEU,2040,loil_i,VOC_Emission,R12_EEU,2040,M1,1.8482222222222222,???,1.2345679012345678,lightoil,1.49706
R12_EEU,2045,biomass_i,BCA_Emission,R12_EEU,2045,M1,0.02290272222222222,???,1.3611111111111112,biomass,0.016826489795918366
R12_EEU,2045,biomass_i,CH4_Emission,R12_EEU,2045,M1,1.088888888888889,???,1.3611111111111112,biomass,0.8
R12_EEU,2045,biomass_i,CO_Emission,R12_EEU,2045,M1,0.19354591666666665,???,1.3611111111111112,biomass,0.142197
R12_EEU,2045,biomass_i,N2O_Emission,R12_EEU,2045,M1,0.13611111111111113,???,1.3611111111111112,biomass,0.1
R12_EEU,2045,biomass_i,NH3_Emission,R12_EEU,2045,M1,0.14130019444444442,???,1.3611111111111112,biomass,0.10381238775510201
R12_EEU,2045,biomass_i,NOx_Emission,R12_EEU,2045,M1,3.9571533333333333,???,1.3611111111111112,biomass,2.907296326530612
R12_EEU,2045,biomass_i,OCA_Emission,R12_EEU,2045,M1,0.012076777777777777,???,1.3611111111111112,biomass,0.00887273469387755
R12_EEU,2045,biomass_i,SO2_Emission,R12_EEU,2045,M1,1.749853611111111,???,1.3611111111111112,biomass,1.2856067346938773
R12_EEU,2045,biomass_i,VOC_Emission,R12_EEU,2045,M1,1.7948563888888889,???,1.3611111111111112,biomass,1.31867
R12_EEU,2045,coal_i,BCA_Emission,R12_EEU,2045,M1,0.0011220723684210528,???,1.2828947368421053,coal,0.0008746410256410258
R12_EEU,2045,coal_i,CH4_Emission,R12_EEU,2045,M1,0.34638157894736843,???,1.2828947368421053,coal,0.27
R12_EEU,2045,coal_i,CO_Emission,R12_EEU,2045,M1,1.8624082236842106,???,1.2828947368421053,coal,1.4517233333333333
R12_EEU,2045,coal_i,N2O_Emission,R12_EEU,2045,M1,0.047467105263157894,???,1.2828947368421053,coal,0.037
R12_EEU,2045,coal_i,NH3_Emission,R12_EEU,2045,M1,0.000352796052631579,???,1.2828947368421053,coal,0.000275
R12_EEU,2045,coal_i,NOx_Emission,R12_EEU,2045,M1,1.9846049342105263,???,1.2828947368421053,coal,1.5469741025641024
R12_EEU,2045,coal_i,OCA_Emission,R12_EEU,2045,M1,0.0021810197368421053,???,1.2828947368421053,coal,0.001700076923076923
R12_EEU,2045,coal_i,SO2_Emission,R12_EEU,2045,M1,8.924520394736842,???,1.2828947368421053,coal,6.95654923076923
R12_EEU,2045,coal_i,VOC_Emission,R12_EEU,2045,M1,0.4333682565789474,???,1.2828947368421053,coal,0.337805
R12_EEU,2045,eth_i,BCA_Emission,R12_EEU,2045,M1,0.045561240255138205,???,1.190644932671864,ethanol,0.038266017857142856
R12_EEU,2045,eth_i,CO_Emission,R12_EEU,2045,M1,3.757605527994331,???,1.190644932671864,ethanol,3.1559413095238096
R12_EEU,2045,eth_i,NH3_Emission,R12_EEU,2045,M1,0.007915407512402552,???,1.190644932671864,ethanol,0.006648
R12_EEU,2045,eth_i,NOx_Emission,R12_EEU,2045,M1,3.5901148830616587,???,1.190644932671864,ethanol,3.0152691071428572
