node_loc,technology,year_act,value,unit,mode,time
R12_LAM,lh2_tanker_lh2,2025,19090703.186088,Mt-km,LAM-CHN,year
R12_LAM,lh2_tanker_lh2,2025,62996.672886,Mt-km,LAM-EEU,year
R12_LAM,lh2_tanker_lh2,2025,205958.306178,Mt-km,LAM-FSU,year
R12_LAM,lh2_tanker_lh2,2025,9449938.260813,Mt-km,LAM-MEA,year
R12_LAM,lh2_tanker_lh2,2025,14673811009.41688,Mt-km,LAM-NAM,year
R12_LAM,lh2_tanker_lh2,2025,260925759.52796,Mt-km,LAM-PAO,year
R12_LAM,lh2_tanker_lh2,2025,392027730.221215,Mt-km,LAM-PAS,year
R12_LAM,lh2_tanker_lh2,2025,26751178.41789,Mt-km,LAM-SAS,year
R12_LAM,lh2_tanker_lh2,2025,1384983205.7728,Mt-km,LAM-WEU,year
R12_MEA,lh2_tanker_lh2,2025,408522268.980905,Mt-km,MEA-AFR,year
R12_MEA,lh2_tanker_lh2,2025,192081360.937284,Mt-km,MEA-CHN,year
R12_MEA,lh2_tanker_lh2,2025,795757.24728,Mt-km,MEA-EEU,year
R12_MEA,lh2_tanker_lh2,2025,3008274.674176,Mt-km,MEA-FSU,year
R12_MEA,lh2_tanker_lh2,2025,18533093.488052,Mt-km,MEA-LAM,year
R12_MEA,lh2_tanker_lh2,2025,7122630.411092,Mt-km,MEA-NAM,year
R12_MEA,lh2_tanker_lh2,2025,10451512.453044,Mt-km,MEA-PAO,year
R12_MEA,lh2_tanker_lh2,2025,2014717508.07488,Mt-km,MEA-PAS,year
R12_MEA,lh2_tanker_lh2,2025,22711.506503,Mt-km,MEA-RCPA,year
R12_MEA,lh2_tanker_lh2,2025,1413163057.01376,Mt-km,MEA-SAS,year
R12_MEA,lh2_tanker_lh2,2025,5301554481.1554,Mt-km,MEA-WEU,year
R12_NAM,lh2_tanker_lh2,2025,35867245.703604,Mt-km,NAM-AFR,year
R12_NAM,lh2_tanker_lh2,2025,13275928.258733,Mt-km,NAM-CHN,year
R12_NAM,lh2_tanker_lh2,2025,1005275.187968,Mt-km,NAM-EEU,year
R12_NAM,lh2_tanker_lh2,2025,4306749.688031,Mt-km,NAM-FSU,year
R12_NAM,lh2_tanker_lh2,2025,19302979702.073135,Mt-km,NAM-LAM,year
R12_NAM,lh2_tanker_lh2,2025,12932931.018425,Mt-km,NAM-MEA,year
R12_NAM,lh2_tanker_lh2,2025,11339510.471946,Mt-km,NAM-PAO,year
R12_NAM,lh2_tanker_lh2,2025,122842863.178476,Mt-km,NAM-PAS,year
R12_NAM,lh2_tanker_lh2,2025,489.424728,Mt-km,NAM-RCPA,year
R12_NAM,lh2_tanker_lh2,2025,59416.709425,Mt-km,NAM-SAS,year
R12_NAM,lh2_tanker_lh2,2025,2925702587.313616,Mt-km,NAM-WEU,year
R12_PAO,lh2_tanker_lh2,2025,127334.35704,Mt-km,PAO-AFR,year
R12_PAO,lh2_tanker_lh2,2025,313050112.714696,Mt-km,PAO-CHN,year
R12_PAO,lh2_tanker_lh2,2025,320518.400707,Mt-km,PAO-FSU,year
R12_PAO,lh2_tanker_lh2,2025,43255201.864536,Mt-km,PAO-LAM,year
R12_PAO,lh2_tanker_lh2,2025,6096619.187523,Mt-km,PAO-MEA,year
R12_PAO,lh2_tanker_lh2,2025,11523142.12851,Mt-km,PAO-NAM,year
R12_PAO,lh2_tanker_lh2,2025,4026964849.124549,Mt-km,PAO-PAS,year
R12_PAO,lh2_tanker_lh2,2025,55239.658974,Mt-km,PAO-RCPA,year
R12_PAO,lh2_tanker_lh2,2025,919540.581072,Mt-km,PAO-SAS,year
R12_PAO,lh2_tanker_lh2,2025,227223.939807,Mt-km,PAO-WEU,year
R12_PAS,lh2_tanker_lh2,2025,142541903.839734,Mt-km,PAS-AFR,year
R12_PAS,lh2_tanker_lh2,2025,3915410338.639395,Mt-km,PAS-CHN,year
R12_PAS,lh2_tanker_lh2,2025,6492792.31483,Mt-km,PAS-FSU,year
R12_PAS,lh2_tanker_lh2,2025,265421288.752188,Mt-km,PAS-LAM,year
R12_PAS,lh2_tanker_lh2,2025,3201748843.648565,Mt-km,PAS-MEA,year
R12_PAS,lh2_tanker_lh2,2025,266760413.692767,Mt-km,PAS-NAM,year
R12_PAS,lh2_tanker_lh2,2025,3957330817.987332,Mt-km,PAS-PAO,year
R12_PAS,lh2_tanker_lh2,2025,16708061.89553,Mt-km,PAS-RCPA,year
R12_PAS,lh2_tanker_lh2,2025,2563432510.464224,Mt-km,PAS-SAS,year
R12_PAS,lh2_tanker_lh2,2025,11388041.984124,Mt-km,PAS-WEU,year
R12_RCPA,lh2_tanker_lh2,2025,732.891335,Mt-km,RCPA-AFR,year
R12_RCPA,lh2_tanker_lh2,2025,177223.4538,Mt-km,RCPA-CHN,year
R12_RCPA,lh2_tanker_lh2,2025,230.17704,Mt-km,RCPA-FSU,year
R12_RCPA,lh2_tanker_lh2,2025,2665.56167,Mt-km,RCPA-MEA,year
R12_RCPA,lh2_tanker_lh2,2025,1591.57162,Mt-km,RCPA-NAM,year
R12_RCPA,lh2_tanker_lh2,2025,4458.384825,Mt-km,RCPA-PAO,year
R12_RCPA,lh2_tanker_lh2,2025,20983228.525805,Mt-km,RCPA-PAS,year
R12_RCPA,lh2_tanker_lh2,2025,18437.0827,Mt-km,RCPA-SAS,year
R12_SAS,lh2_tanker_lh2,2025,17473554.341472,Mt-km,SAS-AFR,year
R12_SAS,lh2_tanker_lh2,2025,2012141.230848,Mt-km,SAS-CHN,year
R12_SAS,lh2_tanker_lh2,2025,407453.863353,Mt-km,SAS-LAM,year
R12_SAS,lh2_tanker_lh2,2025,1850953684.252014,Mt-km,SAS-MEA,year
R12_SAS,lh2_tanker_lh2,2025,10910.404526,Mt-km,SAS-NAM,year
R12_SAS,lh2_tanker_lh2,2025,1493394.096972,Mt-km,SAS-PAO,year
R12_SAS,lh2_tanker_lh2,2025,1637871887.434164,Mt-km,SAS-PAS,year
R12_SAS,lh2_tanker_lh2,2025,2837.219517,Mt-km,SAS-RCPA,year
R12_SAS,lh2_tanker_lh2,2025,23658.669684,Mt-km,SAS-WEU,year
R12_WEU,lh2_tanker_lh2,2025,1337917213.321955,Mt-km,WEU-AFR,year
R12_WEU,lh2_tanker_lh2,2025,75036.514785,Mt-km,WEU-CHN,year
R12_WEU,lh2_tanker_lh2,2025,755570064.491156,Mt-km,WEU-EEU,year
R12_WEU,lh2_tanker_lh2,2025,1688035570.428224,Mt-km,WEU-FSU,year
R12_WEU,lh2_tanker_lh2,2025,1360620300.473375,Mt-km,WEU-LAM,year
R12_WEU,lh2_tanker_lh2,2025,3334167462.861312,Mt-km,WEU-MEA,year
R12_WEU,lh2_tanker_lh2,2025,4055467245.84744,Mt-km,WEU-NAM,year
R12_WEU,lh2_tanker_lh2,2025,166899.43613,Mt-km,WEU-PAO,year
R12_WEU,lh2_tanker_lh2,2025,7632249.952572,Mt-km,WEU-PAS,year
R12_WEU,lh2_tanker_lh2,2025,244837.50258,Mt-km,WEU-SAS,year
R12_AFR,lh2_tanker_loil,2025,50528.311548,Mt-km,AFR-CHN,year
R12_AFR,lh2_tanker_loil,2025,27469.774112,Mt-km,AFR-EEU,year
R12_AFR,lh2_tanker_loil,2025,62101.49064,Mt-km,AFR-FSU,year
R12_AFR,lh2_tanker_loil,2025,55872890.873184,Mt-km,AFR-LAM,year
R12_AFR,lh2_tanker_loil,2025,479272228.414596,Mt-km,AFR-MEA,year
R12_AFR,lh2_tanker_loil,2025,38606831.100913,Mt-km,AFR-NAM,year
R12_AFR,lh2_tanker_loil,2025,404377.12908,Mt-km,AFR-PAO,year
R12_AFR,lh2_tanker_loil,2025,50349980.716444,Mt-km,AFR-PAS,year
R12_AFR,lh2_tanker_loil,2025,115664405.51523,Mt-km,AFR-SAS,year
R12_AFR,lh2_tanker_loil,2025,896478236.7092,Mt-km,AFR-WEU,year
R12_CHN,lh2_tanker_loil,2025,183003.764112,Mt-km,CHN-AFR,year
R12_CHN,lh2_tanker_loil,2025,1011033.678294,Mt-km,CHN-FSU,year
R12_CHN,lh2_tanker_loil,2025,14085254.401808,Mt-km,CHN-LAM,year
R12_CHN,lh2_tanker_loil,2025,42621923.112391,Mt-km,CHN-MEA,year
R12_CHN,lh2_tanker_loil,2025,855343.147656,Mt-km,CHN-NAM,year
R12_CHN,lh2_tanker_loil,2025,305432495.43023,Mt-km,CHN-PAO,year
R12_CHN,lh2_tanker_loil,2025,5832766184.81178,Mt-km,CHN-PAS,year
R12_CHN,lh2_tanker_loil,2025,441484.229466,Mt-km,CHN-RCPA,year
R12_CHN,lh2_tanker_loil,2025,4371370.18826,Mt-km,CHN-SAS,year
R12_CHN,lh2_tanker_loil,2025,66581.910019,Mt-km,CHN-WEU,year
R12_EEU,lh2_tanker_loil,2025,1996654.966163,Mt-km,EEU-AFR,year
R12_EEU,lh2_tanker_loil,2025,33921987.995981,Mt-km,EEU-FSU,year
R12_EEU,lh2_tanker_loil,2025,1074406.780265,Mt-km,EEU-LAM,year
R12_EEU,lh2_tanker_loil,2025,3800598.284376,Mt-km,EEU-MEA,year
R12_EEU,lh2_tanker_loil,2025,6837138.162668,Mt-km,EEU-NAM,year
R12_EEU,lh2_tanker_loil,2025,0.193488,Mt-km,EEU-PAO,year
R12_EEU,lh2_tanker_loil,2025,391449649.886352,Mt-km,EEU-WEU,year
R12_FSU,lh2_tanker_loil,2025,71877.848496,Mt-km,FSU-AFR,year
R12_FSU,lh2_tanker_loil,2025,112789.56479,Mt-km,FSU-CHN,year
R12_FSU,lh2_tanker_loil,2025,14974844.791179,Mt-km,FSU-EEU,year
R12_FSU,lh2_tanker_loil,2025,489005.43471,Mt-km,FSU-LAM,year
R12_FSU,lh2_tanker_loil,2025,6427271.004048,Mt-km,FSU-MEA,year
R12_FSU,lh2_tanker_loil,2025,4686478.308916,Mt-km,FSU-NAM,year
R12_FSU,lh2_tanker_loil,2025,271974.480404,Mt-km,FSU-PAO,year
R12_FSU,lh2_tanker_loil,2025,10725809.1138,Mt-km,FSU-PAS,year
R12_FSU,lh2_tanker_loil,2025,9800.718035,Mt-km,FSU-SAS,year
R12_FSU,lh2_tanker_loil,2025,2182882687.303321,Mt-km,FSU-WEU,year
R12_LAM,lh2_tanker_loil,2025,69917844.00546,Mt-km,LAM-AFR,year
R12_LAM,lh2_tanker_loil,2025,19090703.186088,Mt-km,LAM-CHN,year
R12_LAM,lh2_tanker_loil,2025,62996.672886,Mt-km,LAM-EEU,year
R12_LAM,lh2_tanker_loil,2025,205958.306178,Mt-km,LAM-FSU,year
R12_LAM,lh2_tanker_loil,2025,9449938.260813,Mt-km,LAM-MEA,year
R12_LAM,lh2_tanker_loil,2025,14673811009.41688,Mt-km,LAM-NAM,year
R12_LAM,lh2_tanker_loil,2025,260925759.52796,Mt-km,LAM-PAO,year
R12_LAM,lh2_tanker_loil,2025,392027730.221215,Mt-km,LAM-PAS,year
R12_LAM,lh2_tanker_loil,2025,26751178.41789,Mt-km,LAM-SAS,year
R12_LAM,lh2_tanker_loil,2025,1384983205.7728,Mt-km,LAM-WEU,year
R12_MEA,lh2_tanker_loil,2025,408522268.980905,Mt-km,MEA-AFR,year
R12_MEA,lh2_tanker_loil,2025,192081360.937284,Mt-km,MEA-CHN,year
R12_MEA,lh2_tanker_loil,2025,795757.24728,Mt-km,MEA-EEU,year
R12_MEA,lh2_tanker_loil,2025,3008274.674176,Mt-km,MEA-FSU,year
R12_MEA,lh2_tanker_loil,2025,18533093.488052,Mt-km,MEA-LAM,year
R12_MEA,lh2_tanker_loil,2025,7122630.411092,Mt-km,MEA-NAM,year
R12_MEA,lh2_tanker_loil,2025,10451512.453044,Mt-km,MEA-PAO,year
R12_MEA,lh2_tanker_loil,2025,2014717508.07488,Mt-km,MEA-PAS,year
R12_MEA,lh2_tanker_loil,2025,22711.506503,Mt-km,MEA-RCPA,year
R12_MEA,lh2_tanker_loil,2025,1413163057.01376,Mt-km,MEA-SAS,year
R12_MEA,lh2_tanker_loil,2025,5301554481.1554,Mt-km,MEA-WEU,year
R12_NAM,lh2_tanker_loil,2025,35867245.703604,Mt-km,NAM-AFR,year
R12_NAM,lh2_tanker_loil,2025,13275928.258733,Mt-km,NAM-CHN,year
R12_NAM,lh2_tanker_loil,2025,1005275.187968,Mt-km,NAM-EEU,year
R12_NAM,lh2_tanker_loil,2025,4306749.688031,Mt-km,NAM-FSU,year
R12_NAM,lh2_tanker_loil,2025,19302979702.073135,Mt-km,NAM-LAM,year
R12_NAM,lh2_tanker_loil,2025,12932931.018425,Mt-km,NAM-MEA,year
R12_NAM,lh2_tanker_loil,2025,11339510.471946,Mt-km,NAM-PAO,year
R12_NAM,lh2_tanker_loil,2025,122842863.178476,Mt-km,NAM-PAS,year
R12_NAM,lh2_tanker_loil,2025,489.424728,Mt-km,NAM-RCPA,year
R12_NAM,lh2_tanker_loil,2025,59416.709425,Mt-km,NAM-SAS,year
R12_NAM,lh2_tanker_loil,2025,2925702587.313616,Mt-km,NAM-WEU,year
R12_PAO,lh2_tanker_loil,2025,127334.35704,Mt-km,PAO-AFR,year
R12_PAO,lh2_tanker_loil,2025,313050112.714696,Mt-km,PAO-CHN,year
R12_PAO,lh2_tanker_loil,2025,320518.400707,Mt-km,PAO-FSU,year
R12_PAO,lh2_tanker_loil,2025,43255201.864536,Mt-km,PAO-LAM,year
R12_PAO,lh2_tanker_loil,2025,6096619.187523,Mt-km,PAO-MEA,year
R12_PAO,lh2_tanker_loil,2025,11523142.12851,Mt-km,PAO-NAM,year
R12_PAO,lh2_tanker_loil,2025,4026964849.124549,Mt-km,PAO-PAS,year
R12_PAO,lh2_tanker_loil,2025,55239.658974,Mt-km,PAO-RCPA,year
R12_PAO,lh2_tanker_loil,2025,919540.581072,Mt-km,PAO-SAS,year
R12_PAO,lh2_tanker_loil,2025,227223.939807,Mt-km,PAO-WEU,year
R12_PAS,lh2_tanker_loil,2025,142541903.839734,Mt-km,PAS-AFR,year
R12_PAS,lh2_tanker_loil,2025,3915410338.639395,Mt-km,PAS-CHN,year
R12_PAS,lh2_tanker_loil,2025,6492792.31483,Mt-km,PAS-FSU,year
R12_PAS,lh2_tanker_loil,2025,265421288.752188,Mt-km,PAS-LAM,year
R12_PAS,lh2_tanker_loil,2025,3201748843.648565,Mt-km,PAS-MEA,year
R12_PAS,lh2_tanker_loil,2025,266760413.692767,Mt-km,PAS-NAM,year
R12_PAS,lh2_tanker_loil,2025,3957330817.987332,Mt-km,PAS-PAO,year
R12_PAS,lh2_tanker_loil,2025,16708061.89553,Mt-km,PAS-RCPA,year
R12_PAS,lh2_tanker_loil,2025,2563432510.464224,Mt-km,PAS-SAS,year
R12_PAS,lh2_tanker_loil,2025,11388041.984124,Mt-km,PAS-WEU,year
R12_RCPA,lh2_tanker_loil,2025,732.891335,Mt-km,RCPA-AFR,year
R12_RCPA,lh2_tanker_loil,2025,177223.4538,Mt-km,RCPA-CHN,year
R12_RCPA,lh2_tanker_loil,2025,230.17704,Mt-km,RCPA-FSU,year
R12_RCPA,lh2_tanker_loil,2025,2665.56167,Mt-km,RCPA-MEA,year
R12_RCPA,lh2_tanker_loil,2025,1591.57162,Mt-km,RCPA-NAM,year
R12_RCPA,lh2_tanker_loil,2025,4458.384825,Mt-km,RCPA-PAO,year
R12_RCPA,lh2_tanker_loil,2025,20983228.525805,Mt-km,RCPA-PAS,year
R12_RCPA,lh2_tanker_loil,2025,18437.0827,Mt-km,RCPA-SAS,year
R12_SAS,lh2_tanker_loil,2025,17473554.341472,Mt-km,SAS-AFR,year
R12_SAS,lh2_tanker_loil,2025,2012141.230848,Mt-km,SAS-CHN,year
R12_SAS,lh2_tanker_loil,2025,407453.863353,Mt-km,SAS-LAM,year
R12_SAS,lh2_tanker_loil,2025,1850953684.252014,Mt-km,SAS-MEA,year
R12_SAS,lh2_tanker_loil,2025,10910.404526,Mt-km,SAS-NAM,year
R12_SAS,lh2_tanker_loil,2025,1493394.096972,Mt-km,SAS-PAO,year
R12_SAS,lh2_tanker_loil,2025,1637871887.434164,Mt-km,SAS-PAS,year
R12_SAS,lh2_tanker_loil,2025,2837.219517,Mt-km,SAS-RCPA,year
R12_SAS,lh2_tanker_loil,2025,23658.669684,Mt-km,SAS-WEU,year
R12_WEU,lh2_tanker_loil,2025,1337917213.321955,Mt-km,WEU-AFR,year
R12_WEU,lh2_tanker_loil,2025,75036.514785,Mt-km,WEU-CHN,year
R12_WEU,lh2_tanker_loil,2025,755570064.491156,Mt-km,WEU-EEU,year
R12_WEU,lh2_tanker_loil,2025,1688035570.428224,Mt-km,WEU-FSU,year
R12_WEU,lh2_tanker_loil,2025,1360620300.473375,Mt-km,WEU-LAM,year
R12_WEU,lh2_tanker_loil,2025,3334167462.861312,Mt-km,WEU-MEA,year
R12_WEU,lh2_tanker_loil,2025,4055467245.84744,Mt-km,WEU-NAM,year
R12_WEU,lh2_tanker_loil,2025,166899.43613,Mt-km,WEU-PAO,year
R12_WEU,lh2_tanker_loil,2025,7632249.952572,Mt-km,WEU-PAS,year
R12_WEU,lh2_tanker_loil,2025,244837.50258,Mt-km,WEU-SAS,year
