SSP,RCP,year,iso3,variable,pop,share_acc,pop_no_acc,pop_acc,unit
SSP5,rcp26,2095,COL,Improved water services,44121810,1.000968237,18389,44164530,people
SSP5,rcp26,2095,CRI,Improved sanitation services,4888040,0.991590427,47124,4846934,people
SSP5,rcp26,2095,CRI,Improved water services,4888040,1.000540292,3377,4890681,people
SSP5,rcp26,2095,DOM,Improved sanitation services,10287981,0.989210671,135351,10176981,people
SSP5,rcp26,2095,DOM,Improved water services,10287981,1.001289387,11085,10301246,people
SSP5,rcp26,2095,DZA,Improved sanitation services,53783987,1.002282534,0,53906751,people
SSP5,rcp26,2095,DZA,Improved water services,53783987,1.001794515,26248,53880503,people
SSP5,rcp26,2095,EGY,Improved sanitation services,163905042,0.993150577,1387207,162782387,people
SSP5,rcp26,2095,EGY,Improved water services,163905042,1.001571925,6906,164162688,people
SSP5,rcp26,2095,ETH,Improved sanitation services,201875407,0.848449437,31051941,171281075,people
SSP5,rcp26,2095,ETH,Improved water services,201875407,0.965035179,7516147,194816870,people
SSP5,rcp26,2095,GAB,Improved sanitation services,3663125,0.883796875,434007,3237458,people
SSP5,rcp26,2095,GAB,Improved water services,3663125,1.002256206,75,3671390,people
SSP5,rcp26,2095,GEO,Improved sanitation services,1311119,0.993897835,10335,1303118,people
SSP5,rcp26,2095,GEO,Improved water services,1311119,0.996629278,6753,1306700,people
SSP5,rcp26,2095,GHA,Improved sanitation services,51500719,0.995158111,366991,51251358,people
SSP5,rcp26,2095,GHA,Improved water services,51500719,1.001822775,23756,51594593,people
SSP5,rcp26,2095,GIN,Improved sanitation services,19078378,0.990652332,209186,18900040,people
SSP5,rcp26,2095,GIN,Improved water services,19078378,0.992052898,182466,18926760,people
SSP5,rcp26,2095,GMB,Improved sanitation services,3954363,0.936134256,261649,3701815,people
SSP5,rcp26,2095,GMB,Improved water services,3954363,0.988060666,56313,3907151,people
SSP5,rcp26,2095,GTM,Improved sanitation services,19231099,0.976940517,470946,18787640,people
SSP5,rcp26,2095,GTM,Improved water services,19231099,1.000723322,13577,19245009,people
SSP5,rcp26,2095,HND,Improved sanitation services,11592144,0.97451175,310959,11296681,people
SSP5,rcp26,2095,HND,Improved water services,11592144,1.000827721,5901,11601739,people
SSP5,rcp26,2095,HTI,Improved sanitation services,10825199,1.002319087,4561,10850304,people
SSP5,rcp26,2095,HTI,Improved water services,10825199,1.001257351,16055,10838810,people
SSP5,rcp26,2095,IDN,Improved sanitation services,242071191,0.991871016,2314497,240103398,people
SSP5,rcp26,2095,IDN,Improved water services,242071191,0.999630957,436039,241981856,people
SSP5,rcp26,2095,IND,Improved sanitation services,1221411240,0.992941097,11099353,1212789417,people
SSP5,rcp26,2095,IND,Improved water services,1221411240,0.998679238,4090724,1219798046,people
SSP5,rcp26,2095,IRQ,Improved sanitation services,73967715,1.00226542,0,74135283,people
SSP5,rcp26,2095,IRQ,Improved water services,73967715,1.00226542,0,74135283,people
SSP5,rcp26,2095,JAM,Improved sanitation services,1786253,0.995302269,10528,1777862,people
SSP5,rcp26,2095,JAM,Improved water services,1786253,1.00055405,1146,1787243,people
SSP5,rcp26,2095,JOR,Improved sanitation services,16575003,1.001312607,1711,16596759,people
SSP5,rcp26,2095,JOR,Improved water services,16575003,1.001143171,4519,16593951,people
SSP5,rcp26,2095,KAZ,Improved sanitation services,18873682,1.00092952,11184,18891225,people
SSP5,rcp26,2095,KAZ,Improved water services,18772917,1.006017459,0,18885882,people
SSP5,rcp26,2095,KEN,Improved sanitation services,82934852,0.941023294,5001922,78043628,people
SSP5,rcp26,2095,KEN,Improved water services,82934852,0.983552492,1474769,81570780,people
SSP5,rcp26,2095,KHM,Improved sanitation services,15013961,0.991646276,159504,14888539,people
SSP5,rcp26,2095,KHM,Improved water services,15013961,0.983936246,275262,14772780,people
SSP5,rcp26,2095,LAO,Improved sanitation services,6491933,0.998851798,17497,6484479,people
SSP5,rcp26,2095,LAO,Improved water services,6491933,0.997074977,29032,6472944,people
SSP5,rcp26,2095,LSO,Improved sanitation services,1889917,1.001586985,0,1892916,people
SSP5,rcp26,2095,LSO,Improved water services,1889917,1.000027176,2948,1889968,people
SSP5,rcp26,2095,MDA,Improved sanitation services,1645388,0.966315784,59143,1589964,people
SSP5,rcp26,2095,MDA,Improved water services,1645388,0.963875845,63158,1585950,people
SSP5,rcp26,2095,MEX,Improved sanitation services,119642129,1.001237083,48386,119790136,people
SSP5,rcp26,2095,MEX,Improved water services,119642129,1.001507185,16071,119822452,people
SSP5,rcp26,2095,MKD,Improved sanitation services,1705176,1.000724617,1358,1706412,people
SSP5,rcp26,2095,MKD,Improved water services,1705176,0.999796788,2940,1704829,people
SSP5,rcp26,2095,MLI,Improved sanitation services,45777225,0.999214975,139667,45741289,people
SSP5,rcp26,2095,MLI,Improved water services,45777225,0.997625497,212429,45668527,people
SSP5,rcp26,2095,MNG,Improved sanitation services,4071580,0.999183408,9553,4068255,people
SSP5,rcp26,2095,MNG,Improved water services,4071580,0.999130126,9770,4068038,people
SSP5,rcp26,2095,MOZ,Improved sanitation services,59025250,0.999834161,108773,59015461,people
SSP5,rcp26,2095,MOZ,Improved water services,59025250,0.996066858,331139,58793095,people
SSP5,rcp26,2095,MRT,Improved sanitation services,7538574,0.973474415,217078,7338609,people
SSP5,rcp26,2095,MRT,Improved water services,7538574,1.001599185,5057,7550630,people
SSP5,rcp26,2095,MWI,Improved sanitation services,38753524,0.925947393,2959600,35883725,people
SSP5,rcp26,2095,MWI,Improved water services,38753524,0.999172438,121871,38721453,people
SSP5,rcp26,2095,NAM,Improved sanitation services,3409932,0.964731446,127169,3289669,people
SSP5,rcp26,2095,NAM,Improved water services,3409932,0.997226786,16362,3400476,people
SSP5,rcp26,2095,NER,Improved sanitation services,80077164,0.941812438,4778418,75417669,people
SSP5,rcp26,2095,NER,Improved water services,80077164,0.97823093,1862129,78333959,people
SSP5,rcp26,2095,NGA,Improved sanitation services,481219609,0.970927225,14658798,467229220,people
SSP5,rcp26,2095,NGA,Improved water services,481219609,0.99249846,4278297,477609721,people
SSP5,rcp26,2095,NIC,Improved sanitation services,5942127,0.964260454,220063,5729758,people
SSP5,rcp26,2095,NIC,Improved water services,5942127,0.992177657,54176,5895646,people
SSP5,rcp26,2095,NPL,Improved sanitation services,25176675,1.000206795,51853,25181881,people
SSP5,rcp26,2095,NPL,Improved water services,25176675,0.986660013,392916,24840818,people
SSP5,rcp26,2095,PAK,Improved sanitation services,343531375,1.001805589,160746,344151652,people
SSP5,rcp26,2095,PAK,Improved water services,343531375,1.000703208,539449,343772949,people
SSP5,rcp26,2095,PAN,Improved sanitation services,5040100,0.987475035,71714,4976973,people
SSP5,rcp26,2095,PAN,Improved water services,5040100,1.000480358,6166,5042521,people
SSP5,rcp26,2095,PER,Improved sanitation services,29291414,1.000715357,18467,29312368,people
SSP5,rcp26,2095,PER,Improved water services,29291414,0.998212542,91778,29239057,people
SSP5,rcp26,2095,PHL,Improved sanitation services,133554815,0.983050744,2452551,131291160,people
SSP5,rcp26,2095,PHL,Improved water services,133554815,0.995390189,804559,132939152,people
SSP5,rcp26,2095,PRY,Improved sanitation services,6627648,0.987434118,93466,6544366,people
SSP5,rcp26,2095,PRY,Improved water services,6627648,1.000297421,8213,6629619,people
SSP5,rcp26,2095,RWA,Improved sanitation services,22006848,0.984948916,353461,21675621,people
SSP5,rcp26,2095,RWA,Improved water services,22006848,0.990554696,230095,21798987,people
SSP5,rcp26,2095,SDN,Improved sanitation services,83147843,0.941280771,5070626,78265466,people
SSP5,rcp26,2095,SDN,Improved water services,85581553,0.989129497,1124073,84651238,people
SSP5,rcp26,2095,SEN,Improved sanitation services,29493676,0.9989881,71237,29463831,people
SSP5,rcp26,2095,SEN,Improved water services,29493676,0.996304639,150382,29384686,people
SSP5,rcp26,2095,SLV,Improved sanitation services,3266067,1.000157101,6915,3266580,people
SSP5,rcp26,2095,SLV,Improved water services,3266067,1.001384287,2907,3270588,people
SSP5,rcp26,2095,SUR,Improved sanitation services,597650,1.001852189,280,598757,people
SSP5,rcp26,2095,SUR,Improved water services,597650,1.002320857,0,599037,people
SSP5,rcp26,2095,SWZ,Improved sanitation services,894504,0.985778693,14008,881783,people
SSP5,rcp26,2095,SWZ,Improved water services,894504,0.995933718,4924,890867,people
SSP5,rcp26,2095,TCD,Improved sanitation services,41764225,0.94424481,2387563,39435653,people
SSP5,rcp26,2095,TCD,Improved water services,41764225,0.994627502,283368,41539847,people
SSP5,rcp26,2095,TGO,Improved sanitation services,13217701,0.986642744,187948,13041149,people
SSP5,rcp26,2095,TGO,Improved water services,13217701,0.996186833,61797,13167300,people
SSP5,rcp26,2095,THA,Improved sanitation services,46580292,0.999446593,78493,46554514,people
SSP5,rcp26,2095,THA,Improved water services,46580292,1.001131698,0,46633007,people
SSP5,rcp26,2095,TKM,Improved sanitation services,7042019,0.99794649,30552,7027558,people
SSP5,rcp26,2095,TKM,Improved water services,7042019,1.002284968,0,7058110,people
SSP5,rcp26,2095,TUN,Improved sanitation services,10850362,1.001348396,0,10864993,people
SSP5,rcp26,2095,TUN,Improved water services,10850362,0.995515394,63290,10801702,people
SSP5,rcp26,2095,TUR,Improved sanitation services,82855947,1.001613052,41080,82989598,people
SSP5,rcp26,2095,TUR,Improved water services,82855947,1.000880535,101773,82928905,people
SSP5,rcp26,2095,TZA,Improved sanitation services,142107428,1.001473756,0,142316860,people
SSP5,rcp26,2095,TZA,Improved water services,142107428,0.98570479,2240887,140075972,people
SSP5,rcp26,2095,UGA,Improved sanitation services,102583418,0.9759124,2703940,100112430,people
SSP5,rcp26,2095,UGA,Improved water services,102583418,0.952929793,5061575,97754795,people
SSP5,rcp26,2095,UKR,Improved sanitation services,26040536,1.000946432,8064,26065182,people
SSP5,rcp26,2095,UKR,Improved water services,26040536,1.00105418,5258,26067987,people
SSP5,rcp26,2095,URY,Improved sanitation services,2172087,0.990780271,23094,2152061,people
SSP5,rcp26,2095,URY,Improved water services,2172087,1.000055029,2948,2172207,people
SSP5,rcp26,2095,VNM,Improved sanitation services,83754615,0.976576853,2151395,81792818,people
SSP5,rcp26,2095,VNM,Improved water services,83754615,0.991779705,878086,83066127,people
SSP5,rcp26,2095,YEM,Improved sanitation services,42097291,0.999924048,98786,42094094,people
SSP5,rcp26,2095,YEM,Improved water services,42097291,1.002270671,0,42192880,people
SSP5,rcp26,2095,ZAF,Improved sanitation services,58031514,0.993169648,541415,57635138,people
SSP5,rcp26,2095,ZAF,Improved water services,58031514,1.0019772,30299,58146254,people
SSP5,rcp26,2095,ZMB,Improved sanitation services,37712529,0.98458578,663364,37131220,people
SSP5,rcp26,2095,ZMB,Improved water services,37712529,1.000341989,69158,37725426,people
SSP5,rcp26,2095,ZWE,Improved sanitation services,19044260,0.997606954,89009,18998686,people
SSP5,rcp26,2095,ZWE,Improved water services,19044260,0.996562013,108909,18978786,people
SSP5,rcp60,2025,ARM,Improved sanitation services,2658050,0.945104901,149384,2512136,people
SSP5,rcp60,2025,ARM,Improved water services,2658050,1.001119011,496,2661024,people
SSP5,rcp60,2025,AZE,Improved sanitation services,10508023,0.873706277,1362933,9180926,people
SSP5,rcp60,2025,AZE,Improved water services,10570683,0.924588464,816086,9773532,people
SSP5,rcp60,2025,BDI,Improved sanitation services,14288099,0.661143498,4861255,9446484,people
SSP5,rcp60,2025,BDI,Improved water services,14288099,0.869833746,1879468,12428271,people
SSP5,rcp60,2025,BEN,Improved sanitation services,15018803,0.571128132,6468154,8577661,people
SSP5,rcp60,2025,BEN,Improved water services,15018803,0.806758273,2929272,12116544,people
SSP5,rcp60,2025,BFA,Improved sanitation services,25199680,0.696602176,7682713,17554152,people
SSP5,rcp60,2025,BFA,Improved water services,25199680,0.848134367,3864150,21372715,people
SSP5,rcp60,2025,BGD,Improved sanitation services,178689529,0.941776457,10822177,168285591,people
SSP5,rcp60,2025,BGD,Improved water services,178689529,0.996443383,1053770,178053999,people
SSP5,rcp60,2025,BIH,Improved sanitation services,3076725,0.974604988,69920,2998592,people
SSP5,rcp60,2025,BIH,Improved water services,2993425,0.998275458,8603,2988263,people
SSP5,rcp60,2025,BLR,Improved sanitation services,9292052,0.993616764,70811,9232739,people
SSP5,rcp60,2025,BLR,Improved water services,9292052,0.998816444,22495,9281054,people
SSP5,rcp60,2025,BTN,Improved sanitation services,802644,0.843029147,127948,676652,people
SSP5,rcp60,2025,BTN,Improved water services,802644,0.985505595,13591,791010,people
SSP5,rcp60,2025,CAF,Improved sanitation services,6253896,0.353756352,4062093,2212355,people
SSP5,rcp60,2025,CAF,Improved water services,6253896,0.692860906,1941368,4333080,people
SSP5,rcp60,2025,CIV,Improved sanitation services,30982334,0.718661687,8815006,22265816,people
SSP5,rcp60,2025,CIV,Improved water services,30982334,0.902890856,3107156,27973666,people
SSP5,rcp60,2025,CMR,Improved sanitation services,31152695,0.78834516,6655978,24559076,people
SSP5,rcp60,2025,CMR,Improved water services,31152695,0.871996517,4050013,27165042,people
SSP5,rcp60,2025,COD,Improved sanitation services,113781272,0.467910467,60827726,53239448,people
SSP5,rcp60,2025,COD,Improved water services,113781272,0.726441345,31411754,82655420,people
SSP5,rcp60,2025,COG,Improved sanitation services,6514225,0.717840722,1857323,4676176,people
SSP5,rcp60,2025,COG,Improved water services,6514225,0.910063052,605144,5928355,people
SSP5,rcp60,2025,COL,Improved sanitation services,53405295,0.988190413,746564,52774601,people
SSP5,rcp60,2025,COL,Improved water services,53405295,0.977196051,1333721,52187443,people
SSP5,rcp60,2025,CRI,Improved sanitation services,5337679,0.98912672,65895,5279641,people
SSP5,rcp60,2025,CRI,Improved water services,5337679,1.000109876,7271,5338265,people
SSP5,rcp60,2025,DOM,Improved sanitation services,11691277,0.981610841,237254,11476284,people
SSP5,rcp60,2025,DOM,Improved water services,11691277,0.993890396,93690,11619848,people
SSP5,rcp60,2025,DZA,Improved sanitation services,48216847,0.988815263,649871,47677554,people
SSP5,rcp60,2025,DZA,Improved water services,48216847,0.997086601,251054,48076372,people
SSP5,rcp60,2025,EGY,Improved sanitation services,119874713,0.965992693,4275418,115798097,people
SSP5,rcp60,2025,EGY,Improved water services,119874713,1.001568713,10753,120062762,people
SSP5,rcp60,2025,ETH,Improved sanitation services,136932328,0.259244827,101754974,35498998,people
SSP5,rcp60,2025,ETH,Improved water services,136932328,0.73725335,36300154,100953817,people
SSP5,rcp60,2025,GAB,Improved sanitation services,2637960,0.802954004,526596,2118161,people
SSP5,rcp60,2025,GAB,Improved water services,2637960,0.96940596,87503,2557254,people
SSP5,rcp60,2025,GEO,Improved sanitation services,3452854,0.968738755,113802,3344913,people
SSP5,rcp60,2025,GEO,Improved water services,3452854,0.98649511,52492,3406224,people
SSP5,rcp60,2025,GHA,Improved sanitation services,36609977,0.842672466,5855830,30850220,people
SSP5,rcp60,2025,GHA,Improved water services,36609977,0.973868173,1052758,35653291,people
SSP5,rcp60,2025,GIN,Improved sanitation services,15159330,0.685107356,4799041,10385769,people
SSP5,rcp60,2025,GIN,Improved water services,15159330,0.876201287,1902185,13282624,people
SSP5,rcp60,2025,GMB,Improved sanitation services,2975023,0.790835893,630068,2352755,people
SSP5,rcp60,2025,GMB,Improved water services,2975023,0.977509116,74710,2908112,people
SSP5,rcp60,2025,GTM,Improved sanitation services,18956811,0.872632165,2448108,16542323,people
SSP5,rcp60,2025,GTM,Improved water services,18956811,0.993322309,160208,18830223,people
SSP5,rcp60,2025,HND,Improved sanitation services,11120941,0.918063801,930794,10209733,people
SSP5,rcp60,2025,HND,Improved water services,11120941,0.99005443,130190,11010337,people
SSP5,rcp60,2025,HTI,Improved sanitation services,12208517,0.783281951,2693913,9562711,people
SSP5,rcp60,2025,HTI,Improved water services,12208517,0.907971581,1171638,11084986,people
SSP5,rcp60,2025,IDN,Improved sanitation services,284383113,0.958252673,12326497,272510878,people
SSP5,rcp60,2025,IDN,Improved water services,284383113,0.964604004,10520286,274317090,people
SSP5,rcp60,2025,IND,Improved sanitation services,1466802691,0.830104224,252495018,1217599109,people
SSP5,rcp60,2025,IND,Improved water services,1466802691,0.976704026,37462034,1432632093,people
SSP5,rcp60,2025,IRQ,Improved sanitation services,49155193,0.993611434,431264,48841162,people
SSP5,rcp60,2025,IRQ,Improved water services,49155193,1.000033087,115607,49156819,people
SSP5,rcp60,2025,JAM,Improved sanitation services,2805771,0.996215775,14454,2795153,people
SSP5,rcp60,2025,JAM,Improved water services,2805771,0.989001734,34695,2774912,people
SSP5,rcp60,2025,JOR,Improved sanitation services,12391752,1.001015312,5419,12404333,people
SSP5,rcp60,2025,JOR,Improved water services,12391752,1.000324621,13978,12395775,people
SSP5,rcp60,2025,KAZ,Improved sanitation services,20038050,1.000810279,14635,20054286,people
SSP5,rcp60,2025,KAZ,Improved water services,19937285,1.000872351,46820,19954677,people
SSP5,rcp60,2025,KEN,Improved sanitation services,59022259,0.70488298,17524468,41603786,people
SSP5,rcp60,2025,KEN,Improved water services,59022259,0.837995977,9667839,49460416,people
SSP5,rcp60,2025,KHM,Improved sanitation services,17623091,0.767409653,4140030,13524130,people
SSP5,rcp60,2025,KHM,Improved water services,17623091,0.860436086,2500617,15163543,people
SSP5,rcp60,2025,LAO,Improved sanitation services,7917296,0.883741574,933422,6996844,people
SSP5,rcp60,2025,LAO,Improved water services,7917296,0.919303389,651869,7278397,people
SSP5,rcp60,2025,LSO,Improved sanitation services,2379910,0.85908007,341761,2044533,people
SSP5,rcp60,2025,LSO,Improved water services,2379910,0.927300669,179402,2206892,people
SSP5,rcp60,2025,MDA,Improved sanitation services,3162171,0.872242796,411318,2758181,people
SSP5,rcp60,2025,MDA,Improved water services,3162171,0.923417128,249496,2920003,people
SSP5,rcp60,2025,MEX,Improved sanitation services,131273456,0.995113485,905922,130631986,people
SSP5,rcp60,2025,MEX,Improved water services,131273456,0.998209238,499531,131038376,people
SSP5,rcp60,2025,MKD,Improved sanitation services,2073003,0.985227499,33671,2042380,people
SSP5,rcp60,2025,MKD,Improved water services,2073003,0.99683441,9610,2066441,people
SSP5,rcp60,2025,MLI,Improved sanitation services,25609250,0.761887784,6158457,19511375,people
SSP5,rcp60,2025,MLI,Improved water services,25609250,0.849885223,3904908,21764923,people
SSP5,rcp60,2025,MNG,Improved sanitation services,3604515,0.95986869,150337,3459861,people
SSP5,rcp60,2025,MNG,Improved water services,3604515,0.936931672,233014,3377184,people
SSP5,rcp60,2025,MOZ,Improved sanitation services,36825642,0.595287599,14994723,21921848,people
SSP5,rcp60,2025,MOZ,Improved water services,36825642,0.814037707,6939110,29977461,people
SSP5,rcp60,2025,MRT,Improved sanitation services,5225263,0.670979095,1731290,3506042,people
SSP5,rcp60,2025,MRT,Improved water services,5225263,0.906409327,501105,4736227,people
SSP5,rcp60,2025,MWI,Improved sanitation services,22781921,0.462220356,12313363,10530268,people
SSP5,rcp60,2025,MWI,Improved water services,22781921,0.897610123,2394348,20449283,people
SSP5,rcp60,2025,NAM,Improved sanitation services,2760065,0.718670439,786179,1983577,people
SSP5,rcp60,2025,NAM,Improved water services,2760065,0.941807381,170307,2599450,people
SSP5,rcp60,2025,NER,Improved sanitation services,30497640,0.340645478,20156893,10388883,people
SSP5,rcp60,2025,NER,Improved water services,30497640,0.726733344,8382124,22163652,people
SSP5,rcp60,2025,NGA,Improved sanitation services,242613561,0.727110105,66631196,176406772,people
SSP5,rcp60,2025,NGA,Improved water services,242613561,0.859599493,34487474,208550494,people
SSP5,rcp60,2025,NIC,Improved sanitation services,7083323,0.83442307,1184727,5910488,people
SSP5,rcp60,2025,NIC,Improved water services,7083323,0.910991326,642370,6452846,people
SSP5,rcp60,2025,NPL,Improved sanitation services,31589947,0.972826647,932810,30731542,people
SSP5,rcp60,2025,NPL,Improved water services,31589947,0.987573941,466943,31197408,people
SSP5,rcp60,2025,PAK,Improved sanitation services,256058271,0.909430748,23785907,232867265,people
SSP5,rcp60,2025,PAK,Improved water services,256058271,0.978686447,6052413,250600759,people
SSP5,rcp60,2025,PAN,Improved sanitation services,4671218,0.963438291,181724,4500430,people
SSP5,rcp60,2025,PAN,Improved water services,4671218,0.997178744,24115,4658039,people
SSP5,rcp60,2025,PER,Improved sanitation services,35129316,0.931375829,2472280,32718596,people
SSP5,rcp60,2025,PER,Improved water services,35129316,0.968607477,1164357,34026518,people
SSP5,rcp60,2025,PHL,Improved sanitation services,123073601,0.979781251,2687795,120585207,people
SSP5,rcp60,2025,PHL,Improved water services,123073601,0.992570238,1113808,122159193,people
SSP5,rcp60,2025,PRY,Improved sanitation services,7124755,0.951399971,360265,6778492,people
SSP5,rcp60,2025,PRY,Improved water services,7124755,0.989176278,91118,7047639,people
SSP5,rcp60,2025,RWA,Improved sanitation services,15218300,0.925024882,1161854,14077306,people
SSP5,rcp60,2025,RWA,Improved water services,15218300,0.86617155,2057501,13181659,people
SSP5,rcp60,2025,SDN,Improved sanitation services,49909058,0.545859714,22783889,27243344,people
SSP5,rcp60,2025,SDN,Improved water services,52342768,0.8770346,6560287,45906419,people
SSP5,rcp60,2025,SEN,Improved sanitation services,19171382,0.904211737,1867274,17334989,people
SSP5,rcp60,2025,SEN,Improved water services,19171382,0.940406763,1173366,18028897,people
SSP5,rcp60,2025,SLV,Improved sanitation services,6232694,0.989870488,78474,6169560,people
SSP5,rcp60,2025,SLV,Improved water services,6232694,0.990795515,72709,6175325,people
SSP5,rcp60,2025,SUR,Improved sanitation services,641451,0.979729154,14698,628448,people
SSP5,rcp60,2025,SUR,Improved water services,641451,0.99439325,5292,637855,people
SSP5,rcp60,2025,SWZ,Improved sanitation services,1233591,0.931919443,86787,1149607,people
SSP5,rcp60,2025,SWZ,Improved water services,1233591,0.892904908,134915,1101479,people
SSP5,rcp60,2025,TCD,Improved sanitation services,20273707,0.292660623,14377248,5933316,people
SSP5,rcp60,2025,TCD,Improved water services,20273707,0.685696134,6408961,13901603,people
SSP5,rcp60,2025,TGO,Improved sanitation services,9764856,0.651718569,3412866,6363938,people
SSP5,rcp60,2025,TGO,Improved water services,9764856,0.852028357,1456870,8319934,people
SSP5,rcp60,2025,THA,Improved sanitation services,72456458,0.999053788,147513,72387899,people
SSP5,rcp60,2025,THA,Improved water services,72456458,0.99945092,118738,72416674,people
SSP5,rcp60,2025,TKM,Improved sanitation services,6612703,0.996873252,35984,6592027,people
SSP5,rcp60,2025,TKM,Improved water services,6612703,1.002197245,778,6627233,people
SSP5,rcp60,2025,TUN,Improved sanitation services,12787688,0.994405884,90606,12716152,people
SSP5,rcp60,2025,TUN,Improved water services,12787688,0.986430098,192598,12614160,people
SSP5,rcp60,2025,TUR,Improved sanitation services,88382178,0.986872047,1329924,87221901,people
SSP5,rcp60,2025,TUR,Improved water services,88382178,0.996912387,442537,88109288,people
SSP5,rcp60,2025,TZA,Improved sanitation services,74165995,0.74618062,18942866,55341228,people
SSP5,rcp60,2025,TZA,Improved water services,74165995,0.755593694,18244736,56039358,people
SSP5,rcp60,2025,UGA,Improved sanitation services,53700286,0.623168138,20371921,33464307,people
SSP5,rcp60,2025,UGA,Improved water services,53700286,0.820371242,9782058,44054170,people
SSP5,rcp60,2025,UKR,Improved sanitation services,32086472,0.993537667,247970,31879119,people
SSP5,rcp60,2025,UKR,Improved water services,32086472,0.997526459,119984,32007105,people
SSP5,rcp60,2025,URY,Improved sanitation services,3379219,0.991861227,32663,3351716,people
SSP5,rcp60,2025,URY,Improved water services,3379219,0.99920209,7857,3376523,people
SSP5,rcp60,2025,VNM,Improved sanitation services,101455617,0.928228856,7520999,94174031,people
SSP5,rcp60,2025,VNM,Improved water services,101455617,0.969669632,3316600,98378431,people
SSP5,rcp60,2025,YEM,Improved sanitation services,30394325,0.734883256,8131669,22336281,people
SSP5,rcp60,2025,YEM,Improved water services,30394325,0.906927742,2902493,27565457,people
SSP5,rcp60,2025,ZAF,Improved sanitation services,62269557,0.941388532,3946144,58619847,people
SSP5,rcp60,2025,ZAF,Improved water services,62269557,0.990638918,879344,61686647,people
SSP5,rcp60,2025,ZMB,Improved sanitation services,22497773,0.722401091,6323777,16252416,people
SSP5,rcp60,2025,ZMB,Improved water services,22497773,0.836125651,3765227,18810965,people
SSP5,rcp60,2025,ZWE,Improved sanitation services,17475885,0.859344197,2503699,15017800,people
SSP5,rcp60,2025,ZWE,Improved water services,17475885,0.880013378,2142487,15379013,people
SSP5,rcp60,2030,ARM,Improved sanitation services,2553259,0.95192559,126088,2430513,people
SSP5,rcp60,2030,ARM,Improved water services,2553259,1.001220916,224,2556376,people
SSP5,rcp60,2030,AZE,Improved sanitation services,10739774,0.885236993,1272480,9507245,people
SSP5,rcp60,2030,AZE,Improved water services,10802434,0.934201871,730155,10091654,people
SSP5,rcp60,2030,BDI,Improved sanitation services,15556004,0.701755882,4660312,10916517,people
SSP5,rcp60,2030,BDI,Improved water services,15556004,0.899851656,1578734,13998096,people
SSP5,rcp60,2030,BEN,Improved sanitation services,16597731,0.622337442,6297168,10329389,people
SSP5,rcp60,2030,BEN,Improved water services,16597731,0.832949157,2801491,13825066,people
SSP5,rcp60,2030,BFA,Improved sanitation services,27542327,0.745583822,7047137,20535113,people
SSP5,rcp60,2030,BFA,Improved water services,27542327,0.874055726,3508722,24073529,people
SSP5,rcp60,2030,BGD,Improved sanitation services,184337774,0.970348026,5886892,178871795,people
SSP5,rcp60,2030,BGD,Improved water services,184337774,0.997650474,854020,183904668,people
SSP5,rcp60,2030,BIH,Improved sanitation services,2892999,0.975669911,56384,2822612,people
SSP5,rcp60,2030,BIH,Improved water services,2809699,0.99834955,7893,2805062,people
SSP5,rcp60,2030,BLR,Improved sanitation services,9157813,0.994257153,63985,9105221,people
SSP5,rcp60,2030,BLR,Improved water services,9157813,0.998970461,20822,9148385,people
SSP5,rcp60,2030,BTN,Improved sanitation services,822158,0.869878449,108939,715178,people
SSP5,rcp60,2030,BTN,Improved water services,822158,0.989307498,10749,813367,people
SSP5,rcp60,2030,CAF,Improved sanitation services,6932187,0.383127182,4298497,2655909,people
SSP5,rcp60,2030,CAF,Improved water services,6932187,0.725857317,1922628,5031779,people
SSP5,rcp60,2030,CIV,Improved sanitation services,33476106,0.761844612,8074632,25503591,people
SSP5,rcp60,2030,CIV,Improved water services,33476106,0.920152989,2775084,30803139,people
SSP5,rcp60,2030,CMR,Improved sanitation services,34266231,0.817422376,6322554,28009984,people
SSP5,rcp60,2030,CMR,Improved water services,34266231,0.898734478,3536294,30796243,people
SSP5,rcp60,2030,COD,Improved sanitation services,128423021,0.504546588,63941532,64795397,people
SSP5,rcp60,2030,COD,Improved water services,128423021,0.765965744,30369295,98367635,people
SSP5,rcp60,2030,COG,Improved sanitation services,7166200,0.745001578,1847863,5338830,people
SSP5,rcp60,2030,COG,Improved water services,7166200,0.929244812,527539,6659154,people
SSP5,rcp60,2030,COL,Improved sanitation services,54765480,0.991186866,601028,54282825,people
SSP5,rcp60,2030,COL,Improved water services,54765480,0.981325273,1141103,53742750,people
SSP5,rcp60,2030,CRI,Improved sanitation services,5486600,0.98935347,65299,5428187,people
SSP5,rcp60,2030,CRI,Improved water services,5486600,0.99972522,8394,5485092,people
SSP5,rcp60,2030,DOM,Improved sanitation services,12033773,0.983797225,218316,11838792,people
SSP5,rcp60,2030,DOM,Improved water services,12033773,0.996509175,65344,11991765,people
SSP5,rcp60,2030,DZA,Improved sanitation services,50805504,0.989920375,626606,50293404,people
SSP5,rcp60,2030,DZA,Improved water services,50805504,0.997806079,225969,50694041,people
SSP5,rcp60,2030,EGY,Improved sanitation services,128276063,0.970633672,3976437,124509066,people
SSP5,rcp60,2030,EGY,Improved water services,128276063,1.001552535,10287,128475216,people
SSP5,rcp60,2030,ETH,Improved sanitation services,149298961,0.330318508,100324900,49316210,people
