BCU,value,year,scenario,crop,unit,time
21,0,2030,baseline,sugarcane,km3,5
21,0,2030,baseline,sugarcane,km3,6
21,0,2030,baseline,sugarcane,km3,7
21,0,2030,baseline,sugarcane,km3,8
21,0,2030,baseline,sugarcane,km3,9
21,0,2030,baseline,sugarcane,km3,10
21,0,2030,baseline,sugarcane,km3,11
21,0,2030,baseline,sugarcane,km3,12
21,0,2030,baseline,wheat,km3,1
21,0,2030,baseline,wheat,km3,2
21,0,2030,baseline,wheat,km3,3
21,0,2030,baseline,wheat,km3,4
21,0,2030,baseline,wheat,km3,5
21,0,2030,baseline,wheat,km3,6
21,0,2030,baseline,wheat,km3,10
21,0,2030,baseline,wheat,km3,11
21,0,2030,baseline,wheat,km3,12
21,0,2040,baseline,barley,km3,1
21,0,2040,baseline,barley,km3,2
21,0,2040,baseline,barley,km3,3
21,0,2040,baseline,barley,km3,4
21,0,2040,baseline,barley,km3,5
21,0,2040,baseline,barley,km3,6
21,0,2040,baseline,barley,km3,7
21,0,2040,baseline,barley,km3,11
21,0,2040,baseline,barley,km3,12
21,0,2040,baseline,maize,km3,1
21,0,2040,baseline,maize,km3,2
21,0,2040,baseline,maize,km3,3
21,0,2040,baseline,maize,km3,4
21,0,2040,baseline,maize,km3,5
21,0,2040,baseline,maize,km3,6
21,0,2040,baseline,maize,km3,7
21,0,2040,baseline,maize,km3,8
21,0,2040,baseline,maize,km3,9
21,0,2040,baseline,maize,km3,10
21,0,2040,baseline,maize,km3,11
21,0,2040,baseline,maize,km3,12
21,0,2040,baseline,others,km3,1
21,0,2040,baseline,others,km3,2
21,0,2040,baseline,others,km3,3
21,0,2040,baseline,others,km3,4
21,0,2040,baseline,others,km3,5
21,0,2040,baseline,others,km3,6
21,0,2040,baseline,others,km3,7
21,0,2040,baseline,others,km3,8
21,0,2040,baseline,others,km3,9
21,0,2040,baseline,others,km3,10
21,0,2040,baseline,others,km3,11
21,0,2040,baseline,others,km3,12
21,0,2040,baseline,rice,km3,1
21,0,2040,baseline,rice,km3,2
21,0,2040,baseline,rice,km3,3
21,0,2040,baseline,rice,km3,4
21,0,2040,baseline,rice,km3,5
21,0,2040,baseline,rice,km3,6
21,0,2040,baseline,rice,km3,7
21,0,2040,baseline,rice,km3,8
21,0,2040,baseline,rice,km3,9
21,0,2040,baseline,rice,km3,10
21,0,2040,baseline,rice,km3,11
21,0,2040,baseline,rice,km3,12
21,0,2040,baseline,sugarcane,km3,1
21,0,2040,baseline,sugarcane,km3,2
21,0,2040,baseline,sugarcane,km3,3
21,0,2040,baseline,sugarcane,km3,4
21,0,2040,baseline,sugarcane,km3,5
21,0,2040,baseline,sugarcane,km3,6
21,0,2040,baseline,sugarcane,km3,7
21,0,2040,baseline,sugarcane,km3,8
21,0,2040,baseline,sugarcane,km3,9
21,0,2040,baseline,sugarcane,km3,10
21,0,2040,baseline,sugarcane,km3,11
21,0,2040,baseline,sugarcane,km3,12
21,0,2040,baseline,wheat,km3,1
21,0,2040,baseline,wheat,km3,2
21,0,2040,baseline,wheat,km3,3
21,0,2040,baseline,wheat,km3,4
21,0,2040,baseline,wheat,km3,5
21,0,2040,baseline,wheat,km3,6
21,0,2040,baseline,wheat,km3,10
21,0,2040,baseline,wheat,km3,11
21,0,2040,baseline,wheat,km3,12
21,0,2050,baseline,barley,km3,1
21,0,2050,baseline,barley,km3,2
21,0,2050,baseline,barley,km3,3
21,0,2050,baseline,barley,km3,4
21,0,2050,baseline,barley,km3,5
21,0,2050,baseline,barley,km3,6
21,0,2050,baseline,barley,km3,7
21,0,2050,baseline,barley,km3,11
21,0,2050,baseline,barley,km3,12
21,0,2050,baseline,maize,km3,1
21,0,2050,baseline,maize,km3,2
21,0,2050,baseline,maize,km3,3
21,0,2050,baseline,maize,km3,4
21,0,2050,baseline,maize,km3,5
21,0,2050,baseline,maize,km3,6
21,0,2050,baseline,maize,km3,7
21,0,2050,baseline,maize,km3,8
21,0,2050,baseline,maize,km3,9
21,0,2050,baseline,maize,km3,10
21,0,2050,baseline,maize,km3,11
21,0,2050,baseline,maize,km3,12
21,0,2050,baseline,others,km3,1
21,0,2050,baseline,others,km3,2
21,0,2050,baseline,others,km3,3
21,0,2050,baseline,others,km3,4
21,0,2050,baseline,others,km3,5
21,0,2050,baseline,others,km3,6
21,0,2050,baseline,others,km3,7
21,0,2050,baseline,others,km3,8
21,0,2050,baseline,others,km3,9
21,0,2050,baseline,others,km3,10
21,0,2050,baseline,others,km3,11
21,0,2050,baseline,others,km3,12
21,0,2050,baseline,rice,km3,1
21,0,2050,baseline,rice,km3,2
21,0,2050,baseline,rice,km3,3
21,0,2050,baseline,rice,km3,4
21,0,2050,baseline,rice,km3,5
21,0,2050,baseline,rice,km3,6
21,0,2050,baseline,rice,km3,7
21,0,2050,baseline,rice,km3,8
21,0,2050,baseline,rice,km3,9
21,0,2050,baseline,rice,km3,10
21,0,2050,baseline,rice,km3,11
21,0,2050,baseline,rice,km3,12
21,0,2050,baseline,sugarcane,km3,1
21,0,2050,baseline,sugarcane,km3,2
21,0,2050,baseline,sugarcane,km3,3
21,0,2050,baseline,sugarcane,km3,4
21,0,2050,baseline,sugarcane,km3,5
21,0,2050,baseline,sugarcane,km3,6
21,0,2050,baseline,sugarcane,km3,7
21,0,2050,baseline,sugarcane,km3,8
21,0,2050,baseline,sugarcane,km3,9
21,0,2050,baseline,sugarcane,km3,10
21,0,2050,baseline,sugarcane,km3,11
21,0,2050,baseline,sugarcane,km3,12
21,0,2050,baseline,wheat,km3,1
21,0,2050,baseline,wheat,km3,2
21,0,2050,baseline,wheat,km3,3
21,0,2050,baseline,wheat,km3,4
21,0,2050,baseline,wheat,km3,5
21,0,2050,baseline,wheat,km3,6
21,0,2050,baseline,wheat,km3,10
21,0,2050,baseline,wheat,km3,11
21,0,2050,baseline,wheat,km3,12
21,0.00000546,2030,baseline,wheat,km3,7
21,0.00001,2020,baseline,wheat,km3,7
21,0.0000109,2040,baseline,wheat,km3,7
21,0.0000132,2030,baseline,barley,km3,8
21,0.0000143,2020,baseline,barley,km3,8
21,0.0000143,2040,baseline,barley,km3,8
21,0.0000165,2050,baseline,barley,km3,8
21,0.0000213,2050,baseline,wheat,km3,7
21,0.0000332,2030,baseline,barley,km3,10
21,0.0000334,2020,baseline,barley,km3,10
21,0.0000343,2040,baseline,barley,km3,10
21,0.0000351,2050,baseline,barley,km3,10
21,0.0000443,2030,baseline,barley,km3,9
21,0.000046,2020,baseline,barley,km3,9
21,0.0000462,2040,baseline,barley,km3,9
21,0.0000485,2050,baseline,barley,km3,9
21,0.000217813,2030,baseline,wheat,km3,8
21,0.000243277,2040,baseline,wheat,km3,8
21,0.000245498,2020,baseline,wheat,km3,8
21,0.000273212,2030,baseline,wheat,km3,9
21,0.000281665,2050,baseline,wheat,km3,8
21,0.000289141,2040,baseline,wheat,km3,9
21,0.000289805,2020,baseline,wheat,km3,9
21,0.000309327,2050,baseline,wheat,km3,9
22,0,2020,baseline,barley,km3,1
22,0,2020,baseline,barley,km3,2
22,0,2020,baseline,barley,km3,3
22,0,2020,baseline,barley,km3,4
22,0,2020,baseline,barley,km3,5
22,0,2020,baseline,barley,km3,6
22,0,2020,baseline,barley,km3,7
22,0,2020,baseline,barley,km3,11
22,0,2020,baseline,barley,km3,12
22,0,2020,baseline,maize,km3,1
22,0,2020,baseline,maize,km3,2
22,0,2020,baseline,maize,km3,3
22,0,2020,baseline,maize,km3,4
22,0,2020,baseline,maize,km3,5
22,0,2020,baseline,maize,km3,6
22,0,2020,baseline,maize,km3,7
22,0,2020,baseline,maize,km3,8
22,0,2020,baseline,maize,km3,9
22,0,2020,baseline,maize,km3,10
22,0,2020,baseline,maize,km3,11
22,0,2020,baseline,maize,km3,12
22,0,2020,baseline,others,km3,1
22,0,2020,baseline,others,km3,2
22,0,2020,baseline,others,km3,3
22,0,2020,baseline,others,km3,4
22,0,2020,baseline,others,km3,5
22,0,2020,baseline,others,km3,6
22,0,2020,baseline,others,km3,7
22,0,2020,baseline,others,km3,8
22,0,2020,baseline,others,km3,9
22,0,2020,baseline,others,km3,10
22,0,2020,baseline,others,km3,11
22,0,2020,baseline,others,km3,12
22,0,2020,baseline,rice,km3,1
22,0,2020,baseline,rice,km3,2
22,0,2020,baseline,rice,km3,3
22,0,2020,baseline,rice,km3,4
22,0,2020,baseline,rice,km3,5
22,0,2020,baseline,rice,km3,6
22,0,2020,baseline,rice,km3,7
22,0,2020,baseline,rice,km3,8
22,0,2020,baseline,rice,km3,9
22,0,2020,baseline,rice,km3,10
22,0,2020,baseline,rice,km3,11
22,0,2020,baseline,rice,km3,12
22,0,2020,baseline,sugarcane,km3,1
22,0,2020,baseline,sugarcane,km3,2
22,0,2020,baseline,sugarcane,km3,3
22,0,2020,baseline,sugarcane,km3,4
22,0,2020,baseline,sugarcane,km3,5
22,0,2020,baseline,sugarcane,km3,6
22,0,2020,baseline,sugarcane,km3,7
22,0,2020,baseline,sugarcane,km3,8
22,0,2020,baseline,sugarcane,km3,9
22,0,2020,baseline,sugarcane,km3,10
22,0,2020,baseline,sugarcane,km3,11
22,0,2020,baseline,sugarcane,km3,12
22,0,2020,baseline,wheat,km3,1
22,0,2020,baseline,wheat,km3,2
22,0,2020,baseline,wheat,km3,3
22,0,2020,baseline,wheat,km3,4
22,0,2020,baseline,wheat,km3,5
22,0,2020,baseline,wheat,km3,10
22,0,2020,baseline,wheat,km3,11
22,0,2020,baseline,wheat,km3,12
22,0,2030,baseline,barley,km3,1
22,0,2030,baseline,barley,km3,2
22,0,2030,baseline,barley,km3,3
22,0,2030,baseline,barley,km3,4
22,0,2030,baseline,barley,km3,5
22,0,2030,baseline,barley,km3,6
22,0,2030,baseline,barley,km3,7
22,0,2030,baseline,barley,km3,11
22,0,2030,baseline,barley,km3,12
22,0,2030,baseline,maize,km3,1
22,0,2030,baseline,maize,km3,2
22,0,2030,baseline,maize,km3,3
22,0,2030,baseline,maize,km3,4
22,0,2030,baseline,maize,km3,5
22,0,2030,baseline,maize,km3,6
22,0,2030,baseline,maize,km3,7
22,0,2030,baseline,maize,km3,8
22,0,2030,baseline,maize,km3,9
22,0,2030,baseline,maize,km3,10
22,0,2030,baseline,maize,km3,11
22,0,2030,baseline,maize,km3,12
22,0,2030,baseline,others,km3,1
22,0,2030,baseline,others,km3,2
22,0,2030,baseline,others,km3,3
22,0,2030,baseline,others,km3,4
22,0,2030,baseline,others,km3,5
22,0,2030,baseline,others,km3,6
22,0,2030,baseline,others,km3,7
22,0,2030,baseline,others,km3,8
22,0,2030,baseline,others,km3,9
22,0,2030,baseline,others,km3,10
22,0,2030,baseline,others,km3,11
22,0,2030,baseline,others,km3,12
22,0,2030,baseline,rice,km3,1
22,0,2030,baseline,rice,km3,2
22,0,2030,baseline,rice,km3,3
22,0,2030,baseline,rice,km3,4
22,0,2030,baseline,rice,km3,5
22,0,2030,baseline,rice,km3,6
22,0,2030,baseline,rice,km3,7
22,0,2030,baseline,rice,km3,8
22,0,2030,baseline,rice,km3,9
22,0,2030,baseline,rice,km3,10
22,0,2030,baseline,rice,km3,11
22,0,2030,baseline,rice,km3,12
22,0,2030,baseline,sugarcane,km3,1
22,0,2030,baseline,sugarcane,km3,2
22,0,2030,baseline,sugarcane,km3,3
22,0,2030,baseline,sugarcane,km3,4
22,0,2030,baseline,sugarcane,km3,5
22,0,2030,baseline,sugarcane,km3,6
22,0,2030,baseline,sugarcane,km3,7
22,0,2030,baseline,sugarcane,km3,8
22,0,2030,baseline,sugarcane,km3,9
22,0,2030,baseline,sugarcane,km3,10
22,0,2030,baseline,sugarcane,km3,11
22,0,2030,baseline,sugarcane,km3,12
22,0,2030,baseline,wheat,km3,1
22,0,2030,baseline,wheat,km3,2
22,0,2030,baseline,wheat,km3,3
22,0,2030,baseline,wheat,km3,4
22,0,2030,baseline,wheat,km3,5
22,0,2030,baseline,wheat,km3,10
22,0,2030,baseline,wheat,km3,11
22,0,2030,baseline,wheat,km3,12
22,0,2040,baseline,barley,km3,1
22,0,2040,baseline,barley,km3,2
22,0,2040,baseline,barley,km3,3
22,0,2040,baseline,barley,km3,4
22,0,2040,baseline,barley,km3,5
22,0,2040,baseline,barley,km3,6
22,0,2040,baseline,barley,km3,7
22,0,2040,baseline,barley,km3,11
22,0,2040,baseline,barley,km3,12
22,0,2040,baseline,maize,km3,1
22,0,2040,baseline,maize,km3,2
22,0,2040,baseline,maize,km3,3
22,0,2040,baseline,maize,km3,4
22,0,2040,baseline,maize,km3,5
22,0,2040,baseline,maize,km3,6
22,0,2040,baseline,maize,km3,7
22,0,2040,baseline,maize,km3,8
22,0,2040,baseline,maize,km3,9
22,0,2040,baseline,maize,km3,10
22,0,2040,baseline,maize,km3,11
22,0,2040,baseline,maize,km3,12
22,0,2040,baseline,others,km3,1
22,0,2040,baseline,others,km3,2
22,0,2040,baseline,others,km3,3
22,0,2040,baseline,others,km3,4
22,0,2040,baseline,others,km3,5
22,0,2040,baseline,others,km3,6
22,0,2040,baseline,others,km3,7
22,0,2040,baseline,others,km3,8
22,0,2040,baseline,others,km3,9
22,0,2040,baseline,others,km3,10
22,0,2040,baseline,others,km3,11
22,0,2040,baseline,others,km3,12
22,0,2040,baseline,rice,km3,1
22,0,2040,baseline,rice,km3,2
22,0,2040,baseline,rice,km3,3
22,0,2040,baseline,rice,km3,4
22,0,2040,baseline,rice,km3,5
22,0,2040,baseline,rice,km3,6
22,0,2040,baseline,rice,km3,7
22,0,2040,baseline,rice,km3,8
22,0,2040,baseline,rice,km3,9
22,0,2040,baseline,rice,km3,10
22,0,2040,baseline,rice,km3,11
22,0,2040,baseline,rice,km3,12
22,0,2040,baseline,sugarcane,km3,1
22,0,2040,baseline,sugarcane,km3,2
22,0,2040,baseline,sugarcane,km3,3
22,0,2040,baseline,sugarcane,km3,4
22,0,2040,baseline,sugarcane,km3,5
22,0,2040,baseline,sugarcane,km3,6
22,0,2040,baseline,sugarcane,km3,7
22,0,2040,baseline,sugarcane,km3,8
22,0,2040,baseline,sugarcane,km3,9
22,0,2040,baseline,sugarcane,km3,10
22,0,2040,baseline,sugarcane,km3,11
22,0,2040,baseline,sugarcane,km3,12
22,0,2040,baseline,wheat,km3,1
22,0,2040,baseline,wheat,km3,2
22,0,2040,baseline,wheat,km3,3
22,0,2040,baseline,wheat,km3,4
22,0,2040,baseline,wheat,km3,5
22,0,2040,baseline,wheat,km3,10
22,0,2040,baseline,wheat,km3,11
22,0,2040,baseline,wheat,km3,12
22,0,2050,baseline,barley,km3,1
22,0,2050,baseline,barley,km3,2
22,0,2050,baseline,barley,km3,3
22,0,2050,baseline,barley,km3,4
22,0,2050,baseline,barley,km3,5
22,0,2050,baseline,barley,km3,6
22,0,2050,baseline,barley,km3,7
22,0,2050,baseline,barley,km3,11
22,0,2050,baseline,barley,km3,12
22,0,2050,baseline,maize,km3,1
22,0,2050,baseline,maize,km3,2
22,0,2050,baseline,maize,km3,3
22,0,2050,baseline,maize,km3,4
22,0,2050,baseline,maize,km3,5
22,0,2050,baseline,maize,km3,6
22,0,2050,baseline,maize,km3,7
22,0,2050,baseline,maize,km3,8
22,0,2050,baseline,maize,km3,9
22,0,2050,baseline,maize,km3,10
22,0,2050,baseline,maize,km3,11
22,0,2050,baseline,maize,km3,12
22,0,2050,baseline,others,km3,1
22,0,2050,baseline,others,km3,2
22,0,2050,baseline,others,km3,3
22,0,2050,baseline,others,km3,4
22,0,2050,baseline,others,km3,5
22,0,2050,baseline,others,km3,6
22,0,2050,baseline,others,km3,7
22,0,2050,baseline,others,km3,8
22,0,2050,baseline,others,km3,9
22,0,2050,baseline,others,km3,10
22,0,2050,baseline,others,km3,11
22,0,2050,baseline,others,km3,12
22,0,2050,baseline,rice,km3,1
22,0,2050,baseline,rice,km3,2
22,0,2050,baseline,rice,km3,3
22,0,2050,baseline,rice,km3,4
22,0,2050,baseline,rice,km3,5
22,0,2050,baseline,rice,km3,6
22,0,2050,baseline,rice,km3,7
22,0,2050,baseline,rice,km3,8
22,0,2050,baseline,rice,km3,9
22,0,2050,baseline,rice,km3,10
22,0,2050,baseline,rice,km3,11
22,0,2050,baseline,rice,km3,12
22,0,2050,baseline,sugarcane,km3,1
22,0,2050,baseline,sugarcane,km3,2
22,0,2050,baseline,sugarcane,km3,3
22,0,2050,baseline,sugarcane,km3,4
22,0,2050,baseline,sugarcane,km3,5
22,0,2050,baseline,sugarcane,km3,6
22,0,2050,baseline,sugarcane,km3,7
22,0,2050,baseline,sugarcane,km3,8
22,0,2050,baseline,sugarcane,km3,9
22,0,2050,baseline,sugarcane,km3,10
22,0,2050,baseline,sugarcane,km3,11
22,0,2050,baseline,sugarcane,km3,12
22,0,2050,baseline,wheat,km3,1
22,0,2050,baseline,wheat,km3,2
22,0,2050,baseline,wheat,km3,3
22,0,2050,baseline,wheat,km3,4
22,0,2050,baseline,wheat,km3,5
22,0,2050,baseline,wheat,km3,10
22,0,2050,baseline,wheat,km3,11
22,0,2050,baseline,wheat,km3,12
22,0.000002,2030,baseline,barley,km3,8
22,0.0000022,2020,baseline,barley,km3,8
22,0.00000221,2040,baseline,barley,km3,8
22,0.00000279,2050,baseline,barley,km3,8
22,0.00000373,2020,baseline,wheat,km3,6
22,0.0000046,2030,baseline,wheat,km3,6
22,0.00000558,2030,baseline,barley,km3,10
22,0.00000561,2020,baseline,barley,km3,10
22,0.00000577,2040,baseline,barley,km3,10
22,0.00000603,2050,baseline,barley,km3,10
22,0.00000726,2030,baseline,barley,km3,9
22,0.00000756,2020,baseline,barley,km3,9
22,0.00000758,2040,baseline,barley,km3,9
22,0.00000822,2050,baseline,barley,km3,9
22,0.0000101,2040,baseline,wheat,km3,6
22,0.0000243,2050,baseline,wheat,km3,6
22,0.00087988,2030,baseline,wheat,km3,7
22,0.000913995,2020,baseline,wheat,km3,7
22,0.000995883,2040,baseline,wheat,km3,7
22,0.001200561,2050,baseline,wheat,km3,7
22,0.001760097,2030,baseline,wheat,km3,9
22,0.001813515,2020,baseline,wheat,km3,9
22,0.001829455,2040,baseline,wheat,km3,9
22,0.001934306,2050,baseline,wheat,km3,9
22,0.002115116,2030,baseline,wheat,km3,8
22,0.002192811,2020,baseline,wheat,km3,8
22,0.002225064,2040,baseline,wheat,km3,8
22,0.002426934,2050,baseline,wheat,km3,8
23,0,2020,baseline,barley,km3,1
23,0,2020,baseline,barley,km3,2
23,0,2020,baseline,barley,km3,3
23,0,2020,baseline,barley,km3,4
23,0,2020,baseline,barley,km3,5
23,0,2020,baseline,barley,km3,6
23,0,2020,baseline,barley,km3,7
23,0,2020,baseline,barley,km3,8
23,0,2020,baseline,barley,km3,9
23,0,2020,baseline,barley,km3,10
23,0,2020,baseline,barley,km3,11
23,0,2020,baseline,barley,km3,12
23,0,2020,baseline,maize,km3,1
23,0,2020,baseline,maize,km3,7
23,0,2020,baseline,maize,km3,8
23,0,2020,baseline,maize,km3,9
23,0,2020,baseline,maize,km3,10
23,0,2020,baseline,maize,km3,11
23,0,2020,baseline,maize,km3,12
23,0,2020,baseline,others,km3,1
23,0,2020,baseline,others,km3,2
23,0,2020,baseline,others,km3,3
23,0,2020,baseline,others,km3,4
23,0,2020,baseline,others,km3,5
23,0,2020,baseline,others,km3,6
23,0,2020,baseline,others,km3,7
23,0,2020,baseline,others,km3,8
23,0,2020,baseline,others,km3,9
23,0,2020,baseline,others,km3,10
23,0,2020,baseline,others,km3,11
23,0,2020,baseline,others,km3,12
23,0,2020,baseline,rice,km3,1
23,0,2020,baseline,rice,km3,2
23,0,2020,baseline,rice,km3,3
23,0,2020,baseline,rice,km3,6
23,0,2020,baseline,rice,km3,7
23,0,2020,baseline,rice,km3,8
23,0,2020,baseline,rice,km3,9
23,0,2020,baseline,rice,km3,10
23,0,2020,baseline,rice,km3,11
23,0,2020,baseline,rice,km3,12
23,0,2020,baseline,sugarcane,km3,1
23,0,2020,baseline,sugarcane,km3,2
23,0,2020,baseline,sugarcane,km3,3
23,0,2020,baseline,sugarcane,km3,4
23,0,2020,baseline,sugarcane,km3,5
23,0,2020,baseline,sugarcane,km3,6
23,0,2020,baseline,sugarcane,km3,7
23,0,2020,baseline,sugarcane,km3,8
23,0,2020,baseline,sugarcane,km3,9
23,0,2020,baseline,sugarcane,km3,10
23,0,2020,baseline,sugarcane,km3,11
23,0,2020,baseline,sugarcane,km3,12
23,0,2020,baseline,wheat,km3,1
23,0,2020,baseline,wheat,km3,2
23,0,2020,baseline,wheat,km3,3
23,0,2020,baseline,wheat,km3,4
23,0,2020,baseline,wheat,km3,5
23,0,2020,baseline,wheat,km3,6
23,0,2020,baseline,wheat,km3,10
23,0,2020,baseline,wheat,km3,11
23,0,2020,baseline,wheat,km3,12
23,0,2030,baseline,barley,km3,1
23,0,2030,baseline,barley,km3,2
23,0,2030,baseline,barley,km3,3
23,0,2030,baseline,barley,km3,4
23,0,2030,baseline,barley,km3,5
23,0,2030,baseline,barley,km3,6
23,0,2030,baseline,barley,km3,7
23,0,2030,baseline,barley,km3,8
23,0,2030,baseline,barley,km3,9
23,0,2030,baseline,barley,km3,10
23,0,2030,baseline,barley,km3,11
23,0,2030,baseline,barley,km3,12
23,0,2030,baseline,maize,km3,1
23,0,2030,baseline,maize,km3,2
23,0,2030,baseline,maize,km3,7
23,0,2030,baseline,maize,km3,8
23,0,2030,baseline,maize,km3,9
23,0,2030,baseline,maize,km3,10
23,0,2030,baseline,maize,km3,11
23,0,2030,baseline,maize,km3,12
23,0,2030,baseline,others,km3,1
23,0,2030,baseline,others,km3,2
23,0,2030,baseline,others,km3,3
23,0,2030,baseline,others,km3,4
23,0,2030,baseline,others,km3,5
23,0,2030,baseline,others,km3,6
23,0,2030,baseline,others,km3,7
23,0,2030,baseline,others,km3,8
23,0,2030,baseline,others,km3,9
23,0,2030,baseline,others,km3,10
23,0,2030,baseline,others,km3,11
23,0,2030,baseline,others,km3,12
23,0,2030,baseline,rice,km3,1
23,0,2030,baseline,rice,km3,2
23,0,2030,baseline,rice,km3,6
23,0,2030,baseline,rice,km3,7
23,0,2030,baseline,rice,km3,8
23,0,2030,baseline,rice,km3,9
23,0,2030,baseline,rice,km3,10
23,0,2030,baseline,rice,km3,11
23,0,2030,baseline,rice,km3,12
23,0,2030,baseline,sugarcane,km3,1
23,0,2030,baseline,sugarcane,km3,2
23,0,2030,baseline,sugarcane,km3,3
23,0,2030,baseline,sugarcane,km3,4
23,0,2030,baseline,sugarcane,km3,5
23,0,2030,baseline,sugarcane,km3,6
23,0,2030,baseline,sugarcane,km3,7
23,0,2030,baseline,sugarcane,km3,8
23,0,2030,baseline,sugarcane,km3,9
23,0,2030,baseline,sugarcane,km3,10
23,0,2030,baseline,sugarcane,km3,11
23,0,2030,baseline,sugarcane,km3,12
23,0,2030,baseline,wheat,km3,1
23,0,2030,baseline,wheat,km3,2
23,0,2030,baseline,wheat,km3,3
23,0,2030,baseline,wheat,km3,4
23,0,2030,baseline,wheat,km3,5
23,0,2030,baseline,wheat,km3,6
23,0,2030,baseline,wheat,km3,10
23,0,2030,baseline,wheat,km3,11
23,0,2030,baseline,wheat,km3,12
23,0,2040,baseline,barley,km3,1
23,0,2040,baseline,barley,km3,2
23,0,2040,baseline,barley,km3,3
23,0,2040,baseline,barley,km3,4
23,0,2040,baseline,barley,km3,5
23,0,2040,baseline,barley,km3,6
23,0,2040,baseline,barley,km3,7
23,0,2040,baseline,barley,km3,8
23,0,2040,baseline,barley,km3,9
23,0,2040,baseline,barley,km3,10
23,0,2040,baseline,barley,km3,11
23,0,2040,baseline,barley,km3,12
23,0,2040,baseline,maize,km3,1
23,0,2040,baseline,maize,km3,2
23,0,2040,baseline,maize,km3,7
23,0,2040,baseline,maize,km3,8
23,0,2040,baseline,maize,km3,9
23,0,2040,baseline,maize,km3,10
23,0,2040,baseline,maize,km3,11
23,0,2040,baseline,maize,km3,12
23,0,2040,baseline,others,km3,1
23,0,2040,baseline,others,km3,2
23,0,2040,baseline,others,km3,3
23,0,2040,baseline,others,km3,4
23,0,2040,baseline,others,km3,5
23,0,2040,baseline,others,km3,6
23,0,2040,baseline,others,km3,7
23,0,2040,baseline,others,km3,8
23,0,2040,baseline,others,km3,9
23,0,2040,baseline,others,km3,10
23,0,2040,baseline,others,km3,11
23,0,2040,baseline,others,km3,12
23,0,2040,baseline,rice,km3,1
23,0,2040,baseline,rice,km3,2
23,0,2040,baseline,rice,km3,6
23,0,2040,baseline,rice,km3,7
23,0,2040,baseline,rice,km3,8
23,0,2040,baseline,rice,km3,9
23,0,2040,baseline,rice,km3,10
23,0,2040,baseline,rice,km3,11
23,0,2040,baseline,rice,km3,12
23,0,2040,baseline,sugarcane,km3,1
23,0,2040,baseline,sugarcane,km3,2
23,0,2040,baseline,sugarcane,km3,3
23,0,2040,baseline,sugarcane,km3,4
23,0,2040,baseline,sugarcane,km3,5
23,0,2040,baseline,sugarcane,km3,6
23,0,2040,baseline,sugarcane,km3,7
23,0,2040,baseline,sugarcane,km3,8
23,0,2040,baseline,sugarcane,km3,9
23,0,2040,baseline,sugarcane,km3,10
23,0,2040,baseline,sugarcane,km3,11
23,0,2040,baseline,sugarcane,km3,12
23,0,2040,baseline,wheat,km3,1
23,0,2040,baseline,wheat,km3,2
23,0,2040,baseline,wheat,km3,3
23,0,2040,baseline,wheat,km3,4
23,0,2040,baseline,wheat,km3,5
23,0,2040,baseline,wheat,km3,6
23,0,2040,baseline,wheat,km3,10
23,0,2040,baseline,wheat,km3,11
23,0,2040,baseline,wheat,km3,12
23,0,2050,baseline,barley,km3,1
23,0,2050,baseline,barley,km3,2
23,0,2050,baseline,barley,km3,3
23,0,2050,baseline,barley,km3,4
23,0,2050,baseline,barley,km3,5
23,0,2050,baseline,barley,km3,6
23,0,2050,baseline,barley,km3,7
23,0,2050,baseline,barley,km3,8
23,0,2050,baseline,barley,km3,9
23,0,2050,baseline,barley,km3,10
23,0,2050,baseline,barley,km3,11
23,0,2050,baseline,barley,km3,12
23,0,2050,baseline,maize,km3,1
23,0,2050,baseline,maize,km3,2
23,0,2050,baseline,maize,km3,7
23,0,2050,baseline,maize,km3,8
23,0,2050,baseline,maize,km3,9
23,0,2050,baseline,maize,km3,10
23,0,2050,baseline,maize,km3,11
23,0,2050,baseline,maize,km3,12
23,0,2050,baseline,others,km3,1
23,0,2050,baseline,others,km3,2
23,0,2050,baseline,others,km3,3
23,0,2050,baseline,others,km3,4
23,0,2050,baseline,others,km3,5
23,0,2050,baseline,others,km3,6
23,0,2050,baseline,others,km3,7
23,0,2050,baseline,others,km3,8
23,0,2050,baseline,others,km3,9
23,0,2050,baseline,others,km3,10
23,0,2050,baseline,others,km3,11
23,0,2050,baseline,others,km3,12
23,0,2050,baseline,rice,km3,1
23,0,2050,baseline,rice,km3,2
23,0,2050,baseline,rice,km3,6
23,0,2050,baseline,rice,km3,7
23,0,2050,baseline,rice,km3,8
23,0,2050,baseline,rice,km3,9
23,0,2050,baseline,rice,km3,10
23,0,2050,baseline,rice,km3,11
23,0,2050,baseline,rice,km3,12
23,0,2050,baseline,sugarcane,km3,1
23,0,2050,baseline,sugarcane,km3,2
23,0,2050,baseline,sugarcane,km3,3
23,0,2050,baseline,sugarcane,km3,4
23,0,2050,baseline,sugarcane,km3,5
23,0,2050,baseline,sugarcane,km3,6
23,0,2050,baseline,sugarcane,km3,7
23,0,2050,baseline,sugarcane,km3,8
23,0,2050,baseline,sugarcane,km3,9
23,0,2050,baseline,sugarcane,km3,10
23,0,2050,baseline,sugarcane,km3,11
23,0,2050,baseline,sugarcane,km3,12
23,0,2050,baseline,wheat,km3,1
23,0,2050,baseline,wheat,km3,2
23,0,2050,baseline,wheat,km3,3
23,0,2050,baseline,wheat,km3,4
