,model,region,unit,year,variable,SSP2,SSP2_update,SSP_SSP2_v6.2
732,alps_hhi,R12_PAS,EJ/yr,2100,Shipped LNG|R12_WEU,,0.3803686313496796,
733,alps_hhi,R12_PAS,EJ/yr,2110,Gas Extraction,31.961311142219223,9.624727861554424,6.67281131087777
734,alps_hhi,R12_PAS,EJ/yr,2110,Shipped LNG|R12_FSU,27.77437607660499,,
735,alps_hhi,R12_RCPA,EJ/yr,1990,Gas Extraction,7.939006849315072e-05,7.939006849315072e-05,7.939006849315072e-05
736,alps_hhi,R12_RCPA,EJ/yr,1995,Gas Extraction,0.0054609024284753,0.0054609024284753,0.0054609024284753
737,alps_hhi,R12_RCPA,EJ/yr,2000,Gas Extraction,0.0328164513374924,0.0328164513374924,0.0328164513374924
738,alps_hhi,R12_RCPA,EJ/yr,2005,Gas Extraction,0.1755075005861035,0.1755075005861035,0.1755075005861035
739,alps_hhi,R12_RCPA,EJ/yr,2010,Gas Extraction,0.2381229494863014,0.2381229494863014,0.2381229494863014
740,alps_hhi,R12_RCPA,EJ/yr,2010,Hydrogen Injection,0.0098468195166587,0.0098468195166587,0.0098468195166587
741,alps_hhi,R12_RCPA,EJ/yr,2015,Gas Extraction,0.2315297976974728,0.2315297976974728,0.2315297976974728
742,alps_hhi,R12_RCPA,EJ/yr,2020,Gas Extraction,0.2168744453105182,0.2168744453105182,0.2168744453105182
743,alps_hhi,R12_RCPA,EJ/yr,2020,Shipped LNG (Base)|,,,0.4821634974157307
744,alps_hhi,R12_RCPA,EJ/yr,2025,Gas Extraction,0.4446722795075898,0.4446722795075898,0.4446722795075898
745,alps_hhi,R12_RCPA,EJ/yr,2025,Shipped LNG (Base)|,,,0.3060328049646785
746,alps_hhi,R12_RCPA,EJ/yr,2030,Gas Extraction,0.366945438795473,0.4366495002224225,0.4366495002224225
747,alps_hhi,R12_RCPA,EJ/yr,2030,Shipped LNG (Base)|,,,0.0381955713925472
748,alps_hhi,R12_RCPA,EJ/yr,2030,Shipped LNG|R12_FSU,1.3044265733979497,,
749,alps_hhi,R12_RCPA,EJ/yr,2035,Gas Extraction,,0.797904269188714,1.0740304219604275
750,alps_hhi,R12_RCPA,EJ/yr,2035,Shipped LNG (Base)|,,,0.0617397391749469
751,alps_hhi,R12_RCPA,EJ/yr,2035,Shipped LNG|R12_LAM,1.9769362327080064,,
752,alps_hhi,R12_RCPA,EJ/yr,2040,Gas Extraction,,1.1938008724381608,1.732166086669391
753,alps_hhi,R12_RCPA,EJ/yr,2040,Shipped LNG|R12_FSU,2.9195616123033004,,
754,alps_hhi,R12_RCPA,EJ/yr,2045,Gas Extraction,,1.9394942296326685,2.4071578810221785
755,alps_hhi,R12_RCPA,EJ/yr,2045,Shipped LNG|R12_FSU,3.670495453406197,,
756,alps_hhi,R12_RCPA,EJ/yr,2050,Gas Extraction,0.1618365216777708,2.47212447545838,2.8651733051144967
757,alps_hhi,R12_RCPA,EJ/yr,2050,Shipped LNG|R12_FSU,4.342731843919936,,
758,alps_hhi,R12_RCPA,EJ/yr,2055,Gas Extraction,0.2485787981222699,2.5709517767389136,2.1521508147267703
759,alps_hhi,R12_RCPA,EJ/yr,2055,Piped Gas (Base)|,,,0.0906891541876999
760,alps_hhi,R12_RCPA,EJ/yr,2055,Shipped LNG|R12_FSU,5.204995929635273,,
761,alps_hhi,R12_RCPA,EJ/yr,2060,Gas Extraction,0.4921105866930007,1.928213832554185,1.6141131110450782
762,alps_hhi,R12_RCPA,EJ/yr,2060,Piped Gas (Base)|,,,0.2178853843493777
763,alps_hhi,R12_RCPA,EJ/yr,2060,Shipped LNG|R12_FSU,6.463517596089484,,
764,alps_hhi,R12_RCPA,EJ/yr,2070,Gas Extraction,1.4473896826065262,1.4461603744156388,1.2105848332838085
765,alps_hhi,R12_RCPA,EJ/yr,2070,Piped Gas (Base)|,,,0.6464989139058147
766,alps_hhi,R12_RCPA,EJ/yr,2070,Shipped LNG|R12_FSU,6.683934153425206,,
767,alps_hhi,R12_RCPA,EJ/yr,2080,Gas Extraction,3.280378840381573,0.7230801872078194,1.724589167963779
768,alps_hhi,R12_RCPA,EJ/yr,2080,Piped Gas (Base)|,,,1.2964884749175
769,alps_hhi,R12_RCPA,EJ/yr,2080,Shipped LNG|R12_PAS,6.153939668652711,,
770,alps_hhi,R12_RCPA,EJ/yr,2090,Gas Extraction,1.7109672477039757,1.22977949923347,3.5910656346345653
771,alps_hhi,R12_RCPA,EJ/yr,2090,Piped Gas (Base)|,,,1.434034590467978
772,alps_hhi,R12_RCPA,EJ/yr,2090,Shipped LNG|R12_LAM,5.685352113802383,,
773,alps_hhi,R12_RCPA,EJ/yr,2100,Gas Extraction,4.686084645771912,0.5301538566839978,1.937472183569692
774,alps_hhi,R12_RCPA,EJ/yr,2100,Piped Gas (Base)|,,,3.038848475388647
775,alps_hhi,R12_RCPA,EJ/yr,2100,Shipped LNG|R12_FSU,6.108806937983028,,
776,alps_hhi,R12_RCPA,EJ/yr,2110,Gas Extraction,2.6532309442921087,0.0903850234009774,0.9687360917848464
777,alps_hhi,R12_RCPA,EJ/yr,2110,Piped Gas (Base)|,,,3.447036609030848
778,alps_hhi,R12_RCPA,EJ/yr,2110,Shipped LNG|R12_FSU,5.733202222018454,,
779,alps_hhi,R12_SAS,EJ/yr,1990,Gas Extraction,0.714547360164309,0.714547360164309,0.714547360164309
780,alps_hhi,R12_SAS,EJ/yr,1995,Gas Extraction,1.0547239149033374,1.0547239149033374,1.0547239149033374
781,alps_hhi,R12_SAS,EJ/yr,2000,Gas Extraction,1.3811220550303624,1.3811220550303624,1.3811220550303624
782,alps_hhi,R12_SAS,EJ/yr,2005,Gas Extraction,1.8288006341324208,1.8288006341324208,1.8288006341324208
783,alps_hhi,R12_SAS,EJ/yr,2005,Piped Gas (Base)|,,,0.245882686
784,alps_hhi,R12_SAS,EJ/yr,2010,Gas Extraction,2.536319201317543,2.536319201317543,2.536319201317543
785,alps_hhi,R12_SAS,EJ/yr,2010,Piped Gas (Base)|,,,0.30418753
786,alps_hhi,R12_SAS,EJ/yr,2010,Shipped LNG (Base)|,,,0.52384786
787,alps_hhi,R12_SAS,EJ/yr,2010,Shipped LNG|R12_AFR,0.01987590445056,0.01987590445056,
788,alps_hhi,R12_SAS,EJ/yr,2010,Shipped LNG|R12_LAM,0.0257560595564799,0.0257560595564799,
789,alps_hhi,R12_SAS,EJ/yr,2010,Shipped LNG|R12_MEA,0.4782639508415999,0.4782639508415999,
790,alps_hhi,R12_SAS,EJ/yr,2010,Synthetic Gas from Biomass,0.042651542,0.042651542,0.042651542
791,alps_hhi,R12_SAS,EJ/yr,2015,Gas Extraction,2.1028528402777784,2.1028528402777784,2.1028528402777784
792,alps_hhi,R12_SAS,EJ/yr,2015,Piped Gas (Base)|,,,0.6792927499999999
793,alps_hhi,R12_SAS,EJ/yr,2015,Shipped LNG (Base)|,,,0.8042699999999999
794,alps_hhi,R12_SAS,EJ/yr,2015,Shipped LNG|R12_AFR,0.16830206149312,0.16830206149312,
795,alps_hhi,R12_SAS,EJ/yr,2015,Shipped LNG|R12_LAM,0.0156680778592,0.0156680778592,
796,alps_hhi,R12_SAS,EJ/yr,2015,Shipped LNG|R12_MEA,0.56183736812096,0.56183736812096,
797,alps_hhi,R12_SAS,EJ/yr,2015,Shipped LNG|R12_PAO,0.0335655936723199,0.0335655936723199,
798,alps_hhi,R12_SAS,EJ/yr,2015,Shipped LNG|R12_PAS,0.0231245426175999,0.0231245426175999,
799,alps_hhi,R12_SAS,EJ/yr,2015,Shipped LNG|R12_WEU,0.0053910590271999,0.0053910590271999,
800,alps_hhi,R12_SAS,EJ/yr,2015,Synthetic Gas from Biomass,0.056781462,0.056781462,0.056781462
801,alps_hhi,R12_SAS,EJ/yr,2020,Gas Extraction,2.012065118486611,2.012065118486611,2.012065118486611
802,alps_hhi,R12_SAS,EJ/yr,2020,Shipped LNG (Base)|,,,1.81088487
803,alps_hhi,R12_SAS,EJ/yr,2020,Shipped LNG|R12_AFR,0.38055507777347,0.38055507777347,
804,alps_hhi,R12_SAS,EJ/yr,2020,Shipped LNG|R12_FSU,0.0446237509522527,0.0446237509522527,
805,alps_hhi,R12_SAS,EJ/yr,2020,Shipped LNG|R12_LAM,0.0258048761460793,0.0258048761460793,
806,alps_hhi,R12_SAS,EJ/yr,2020,Shipped LNG|R12_MEA,1.390325864159435,1.390325864159435,
807,alps_hhi,R12_SAS,EJ/yr,2020,Shipped LNG|R12_NAM,0.1856495805603827,0.1856495805603827,
808,alps_hhi,R12_SAS,EJ/yr,2020,Shipped LNG|R12_PAO,0.0445039080390521,0.0445039080390521,
809,alps_hhi,R12_SAS,EJ/yr,2020,Shipped LNG|R12_PAS,0.0138662589073567,0.0138662589073567,
810,alps_hhi,R12_SAS,EJ/yr,2020,Synthetic Gas from Biomass,0.138258744,0.138258744,0.138258744
811,alps_hhi,R12_SAS,EJ/yr,2025,Gas Extraction,1.7862262952832768,1.7862262952832768,1.7862262952832768
812,alps_hhi,R12_SAS,EJ/yr,2025,Piped Gas (Base)|,,,3.311848700265565
813,alps_hhi,R12_SAS,EJ/yr,2025,Shipped LNG (Base)|,,,1.795300956
814,alps_hhi,R12_SAS,EJ/yr,2025,Shipped LNG|R12_AFR,0.1684349515982386,0.1684349515982386,
815,alps_hhi,R12_SAS,EJ/yr,2025,Shipped LNG|R12_FSU,0.0269574585609862,0.0269574585609862,
816,alps_hhi,R12_SAS,EJ/yr,2025,Shipped LNG|R12_LAM,0.0217531292152268,0.0217531292152268,
817,alps_hhi,R12_SAS,EJ/yr,2025,Shipped LNG|R12_MEA,1.5039402441318757,1.5039402441318757,
818,alps_hhi,R12_SAS,EJ/yr,2025,Shipped LNG|R12_NAM,0.2265804922473984,0.2265804922473984,
819,alps_hhi,R12_SAS,EJ/yr,2025,Shipped LNG|R12_PAO,0.0222449394971556,0.0222449394971556,
820,alps_hhi,R12_SAS,EJ/yr,2025,Shipped LNG|R12_PAS,0.0182884516090963,0.0182884516090963,
821,alps_hhi,R12_SAS,EJ/yr,2030,Gas Extraction,1.6675458266014456,3.022642837661801,1.7865682721191711
822,alps_hhi,R12_SAS,EJ/yr,2030,Piped Gas (Base)|,,,4.31399063875103
823,alps_hhi,R12_SAS,EJ/yr,2030,Piped Gas|R12_MEA,0.2709705882352941,0.2709705882352941,
824,alps_hhi,R12_SAS,EJ/yr,2030,Shipped LNG (Base)|,,,1.103771687578326
825,alps_hhi,R12_SAS,EJ/yr,2030,Shipped LNG|R12_MEA,,1.12107744258279,
826,alps_hhi,R12_SAS,EJ/yr,2030,Shipped LNG|R12_NAM,5.7044915922811965,,
827,alps_hhi,R12_SAS,EJ/yr,2035,Gas Extraction,1.278764480004957,2.266982128246352,1.8780368791596829
828,alps_hhi,R12_SAS,EJ/yr,2035,Piped Gas (Base)|,,,5.593005917848039
829,alps_hhi,R12_SAS,EJ/yr,2035,Shipped LNG (Base)|,,,0.5686795219503143
830,alps_hhi,R12_SAS,EJ/yr,2035,Shipped LNG|R12_MEA,8.797143860139348,0.7569787278327711,
831,alps_hhi,R12_SAS,EJ/yr,2040,Gas Extraction,1.152256545195127,2.0175477581456964,2.106491549842088
832,alps_hhi,R12_SAS,EJ/yr,2040,Piped Gas (Base)|,,,7.225389536715343
833,alps_hhi,R12_SAS,EJ/yr,2040,Shipped LNG (Base)|,,,0.154635404381766
834,alps_hhi,R12_SAS,EJ/yr,2040,Shipped LNG|R12_FSU,21.65112521106514,,
835,alps_hhi,R12_SAS,EJ/yr,2040,Shipped LNG|R12_MEA,,0.7326979253956265,
836,alps_hhi,R12_SAS,EJ/yr,2045,Gas Extraction,1.4571934884512174,2.988678807963176,1.5798686623815663
837,alps_hhi,R12_SAS,EJ/yr,2045,Piped Gas (Base)|,,,9.30877065240271
838,alps_hhi,R12_SAS,EJ/yr,2045,Shipped LNG|R12_MEA,22.565432517675145,0.8089577139737769,
839,alps_hhi,R12_SAS,EJ/yr,2050,Gas Extraction,1.633702752598615,2.532895207956773,1.27550179112325
840,alps_hhi,R12_SAS,EJ/yr,2050,Piped Gas (Base)|,,,11.967751558015175
841,alps_hhi,R12_SAS,EJ/yr,2050,Shipped LNG|R12_FSU,6.8152792297233695,,
842,alps_hhi,R12_SAS,EJ/yr,2050,Shipped LNG|R12_MEA,27.01637056434304,,
843,alps_hhi,R12_SAS,EJ/yr,2055,Gas Extraction,1.1214290628770869,1.8996714059675803,0.8442599870932775
844,alps_hhi,R12_SAS,EJ/yr,2055,Piped Gas (Base)|,,,13.077173782614786
845,alps_hhi,R12_SAS,EJ/yr,2055,Shipped LNG|R12_FSU,12.882274901037544,,
846,alps_hhi,R12_SAS,EJ/yr,2055,Shipped LNG|R12_MEA,32.14523324921879,,
847,alps_hhi,R12_SAS,EJ/yr,2060,Gas Extraction,0.9449197987296892,1.358727770732705,1.755942429695274
848,alps_hhi,R12_SAS,EJ/yr,2060,Piped Gas (Base)|,,,13.397985463428697
849,alps_hhi,R12_SAS,EJ/yr,2060,Shipped LNG|R12_FSU,54.59530086241806,,
850,alps_hhi,R12_SAS,EJ/yr,2070,Gas Extraction,0.7086898490472672,1.0850716117925103,3.265265888161124
851,alps_hhi,R12_SAS,EJ/yr,2070,Piped Gas (Base)|,,,21.39519329670012
852,alps_hhi,R12_SAS,EJ/yr,2070,Shipped LNG|R12_EEU,0.067046549214346,,
853,alps_hhi,R12_SAS,EJ/yr,2070,Shipped LNG|R12_LAM,42.59165144114029,,
854,alps_hhi,R12_SAS,EJ/yr,2070,Shipped LNG|R12_NAM,6.007572707224418,,
855,alps_hhi,R12_SAS,EJ/yr,2070,Shipped LNG|R12_PAS,13.961408477914617,,
856,alps_hhi,R12_SAS,EJ/yr,2080,Gas Extraction,1.7285682193979752,0.5425358058962552,1.8147104298228096
857,alps_hhi,R12_SAS,EJ/yr,2080,Piped Gas (Base)|,,,33.296329667510854
858,alps_hhi,R12_SAS,EJ/yr,2080,Shipped LNG|R12_AFR,13.620291807597413,0.2702963921808917,
859,alps_hhi,R12_SAS,EJ/yr,2080,Shipped LNG|R12_EEU,0.0740611016946379,,
860,alps_hhi,R12_SAS,EJ/yr,2080,Shipped LNG|R12_FSU,14.955547967044543,,
861,alps_hhi,R12_SAS,EJ/yr,2080,Shipped LNG|R12_LAM,8.223465907600067,,
862,alps_hhi,R12_SAS,EJ/yr,2080,Shipped LNG|R12_MEA,25.914028717203077,1.121732845747903,
863,alps_hhi,R12_SAS,EJ/yr,2080,Shipped LNG|R12_NAM,4.725967476743789,,
864,alps_hhi,R12_SAS,EJ/yr,2080,Shipped LNG|R12_WEU,,0.225796842793065,
865,alps_hhi,R12_SAS,EJ/yr,2090,Gas Extraction,3.834213775133813,0.2712679029481277,0.9073552149114048
866,alps_hhi,R12_SAS,EJ/yr,2090,Piped Gas (Base)|,,,42.24930833577518
867,alps_hhi,R12_SAS,EJ/yr,2090,Shipped LNG|R12_AFR,,0.6441165229585769,
868,alps_hhi,R12_SAS,EJ/yr,2090,Shipped LNG|R12_EEU,0.0818095315642263,0.0101323085600895,
869,alps_hhi,R12_SAS,EJ/yr,2090,Shipped LNG|R12_FSU,40.36534561566203,,
870,alps_hhi,R12_SAS,EJ/yr,2090,Shipped LNG|R12_LAM,8.252181550013992,,
871,alps_hhi,R12_SAS,EJ/yr,2090,Shipped LNG|R12_MEA,14.770667885123364,0.411317207798557,
872,alps_hhi,R12_SAS,EJ/yr,2090,Shipped LNG|R12_NAM,7.698103029192902,,
873,alps_hhi,R12_SAS,EJ/yr,2090,Shipped LNG|R12_WEU,,0.906554925604711,
874,alps_hhi,R12_SAS,EJ/yr,2100,Gas Extraction,2.1469249737145595,0.1356339514740637,0.4536776074557024
875,alps_hhi,R12_SAS,EJ/yr,2100,Piped Gas (Base)|,,,42.96251541080122
876,alps_hhi,R12_SAS,EJ/yr,2100,Shipped LNG|R12_EEU,0.0903686186353707,,
877,alps_hhi,R12_SAS,EJ/yr,2100,Shipped LNG|R12_FSU,52.94770802807238,,
878,alps_hhi,R12_SAS,EJ/yr,2100,Shipped LNG|R12_LAM,11.264500785125035,,
879,alps_hhi,R12_SAS,EJ/yr,2100,Shipped LNG|R12_NAM,12.539398660631464,,
880,alps_hhi,R12_SAS,EJ/yr,2100,Shipped LNG|R12_RCPA,5.705112640514433,,
881,alps_hhi,R12_SAS,EJ/yr,2100,Shipped LNG|R12_WEU,,1.7370762944240898,
882,alps_hhi,R12_SAS,EJ/yr,2110,Gas Extraction,1.0845046949747343,0.0678169757370319,0.2268388037278512
883,alps_hhi,R12_SAS,EJ/yr,2110,Piped Gas (Base)|,,,42.18490591225165
884,alps_hhi,R12_SAS,EJ/yr,2110,Shipped LNG|R12_AFR,14.818840122895306,,
885,alps_hhi,R12_SAS,EJ/yr,2110,Shipped LNG|R12_EEU,0.0998231755874778,0.0123633419867008,
886,alps_hhi,R12_SAS,EJ/yr,2110,Shipped LNG|R12_LAM,13.239566502677246,,
887,alps_hhi,R12_SAS,EJ/yr,2110,Shipped LNG|R12_MEA,27.439929951778435,,
888,alps_hhi,R12_SAS,EJ/yr,2110,Shipped LNG|R12_NAM,15.451383284053897,,
889,alps_hhi,R12_SAS,EJ/yr,2110,Shipped LNG|R12_PAO,,0.1677965664889337,
890,alps_hhi,R12_SAS,EJ/yr,2110,Shipped LNG|R12_PAS,22.23750869385252,,
891,alps_hhi,R12_SAS,EJ/yr,2110,Shipped LNG|R12_WEU,,2.750308103904436,
892,alps_hhi,R12_WEU,EJ/yr,1990,Gas Extraction,4.273935982108172,4.273935982108172,4.273935982108172
893,alps_hhi,R12_WEU,EJ/yr,1990,Piped Gas (Base)|,,,3.1241915460000005
894,alps_hhi,R12_WEU,EJ/yr,1990,Synthetic Gas from Biomass,0.0153315939999999,0.0153315939999999,0.0153315939999999
895,alps_hhi,R12_WEU,EJ/yr,1995,Gas Extraction,5.331195573159274,5.331195573159274,5.331195573159274
896,alps_hhi,R12_WEU,EJ/yr,1995,Piped Gas (Base)|,,,3.868973952
897,alps_hhi,R12_WEU,EJ/yr,1995,Synthetic Gas from Biomass,0.0155019099999999,0.0155019099999999,0.0155019099999999
898,alps_hhi,R12_WEU,EJ/yr,2000,Gas Extraction,6.482199080049682,6.482199080049682,6.482199080049682
899,alps_hhi,R12_WEU,EJ/yr,2000,Piped Gas (Base)|,,,4.694318979999999
900,alps_hhi,R12_WEU,EJ/yr,2000,Shipped LNG (Base)|,,,1.31543878
901,alps_hhi,R12_WEU,EJ/yr,2000,Synthetic Gas from Biomass,0.0194980279999999,0.0194980279999999,0.0194980279999999
902,alps_hhi,R12_WEU,EJ/yr,2005,Gas Extraction,6.745752259161074,6.745752259161074,6.745752259161074
903,alps_hhi,R12_WEU,EJ/yr,2005,Piped Gas (Base)|,,,5.925672119999999
904,alps_hhi,R12_WEU,EJ/yr,2005,Shipped LNG (Base)|,,,1.97216466
905,alps_hhi,R12_WEU,EJ/yr,2005,Synthetic Gas from Biomass,0.02512161,0.02512161,0.02512161
906,alps_hhi,R12_WEU,EJ/yr,2010,Gas Extraction,6.464893012238827,6.464893012238827,6.464893012238827
907,alps_hhi,R12_WEU,EJ/yr,2010,Piped Gas (Base)|,,,5.48190432
908,alps_hhi,R12_WEU,EJ/yr,2010,Piped Gas|R12_EEU,0.0171483686496,0.0171483686496,
909,alps_hhi,R12_WEU,EJ/yr,2010,Piped Gas|R12_FSU,3.44372449007104,3.44372449007104,
910,alps_hhi,R12_WEU,EJ/yr,2010,Piped Gas|R12_MEA,2.02139808627648,2.02139808627648,
911,alps_hhi,R12_WEU,EJ/yr,2010,Shipped LNG (Base)|,,,3.16358816
912,alps_hhi,R12_WEU,EJ/yr,2010,Shipped LNG|R12_AFR,0.62190816851328,0.62190816851328,
913,alps_hhi,R12_WEU,EJ/yr,2010,Shipped LNG|R12_LAM,0.2094621470380799,0.2094621470380799,
914,alps_hhi,R12_WEU,EJ/yr,2010,Shipped LNG|R12_MEA,2.37196595232,2.37196595232,
915,alps_hhi,R12_WEU,EJ/yr,2010,Synthetic Gas from Biomass,0.0597966859999999,0.0597966859999999,0.0597966859999999
916,alps_hhi,R12_WEU,EJ/yr,2015,Gas Extraction,5.304272129983737,5.304272129983737,5.304272129983737
917,alps_hhi,R12_WEU,EJ/yr,2015,Piped Gas (Base)|,,,6.293491599999999
918,alps_hhi,R12_WEU,EJ/yr,2015,Piped Gas|R12_EEU,0.0147468969011199,0.0147468969011199,
919,alps_hhi,R12_WEU,EJ/yr,2015,Piped Gas|R12_FSU,4.749693036364799,4.749693036364799,
920,alps_hhi,R12_WEU,EJ/yr,2015,Piped Gas|R12_MEA,1.5795612912364798,1.5795612912364798,
921,alps_hhi,R12_WEU,EJ/yr,2015,Shipped LNG (Base)|,,,1.83266324
922,alps_hhi,R12_WEU,EJ/yr,2015,Shipped LNG|R12_AFR,0.3051859511564799,0.3051859511564799,
923,alps_hhi,R12_WEU,EJ/yr,2015,Shipped LNG|R12_LAM,0.1248445246335999,0.1248445246335999,
924,alps_hhi,R12_WEU,EJ/yr,2015,Shipped LNG|R12_MEA,1.54501750540672,1.54501750540672,
925,alps_hhi,R12_WEU,EJ/yr,2015,Synthetic Gas from Biomass,0.0942131339999999,0.0942131339999999,0.0942131339999999
926,alps_hhi,R12_WEU,EJ/yr,2020,Gas Extraction,4.3915060771019165,4.3915060771019165,4.3915060771019165
927,alps_hhi,R12_WEU,EJ/yr,2020,Piped Gas (Base)|,,,6.1845750560976445
928,alps_hhi,R12_WEU,EJ/yr,2020,Piped Gas|R12_EEU,0.0322987688154675,0.0322987688154675,
929,alps_hhi,R12_WEU,EJ/yr,2020,Piped Gas|R12_FSU,5.021333362523472,5.021333362523472,
930,alps_hhi,R12_WEU,EJ/yr,2020,Piped Gas|R12_MEA,1.2055759080230275,1.2055759080230275,
931,alps_hhi,R12_WEU,EJ/yr,2020,Shipped LNG (Base)|,,,4.142741152
932,alps_hhi,R12_WEU,EJ/yr,2020,Shipped LNG|R12_AFR,0.6335874738124011,0.6335874738124011,
933,alps_hhi,R12_WEU,EJ/yr,2020,Shipped LNG|R12_EEU,0.0111567823504749,0.0111567823504749,
934,alps_hhi,R12_WEU,EJ/yr,2020,Shipped LNG|R12_FSU,0.5961641103143634,0.5961641103143634,
935,alps_hhi,R12_WEU,EJ/yr,2020,Shipped LNG|R12_LAM,0.2013189473765119,0.2013189473765119,
936,alps_hhi,R12_WEU,EJ/yr,2020,Shipped LNG|R12_MEA,1.61270710017712,1.61270710017712,
937,alps_hhi,R12_WEU,EJ/yr,2020,Shipped LNG|R12_NAM,0.8614754484570646,0.8614754484570646,
938,alps_hhi,R12_WEU,EJ/yr,2020,Synthetic Gas from Biomass,0.117354032,0.117354032,0.117354032
939,alps_hhi,R12_WEU,EJ/yr,2025,Gas Extraction,4.384860312764278,4.384860312764278,4.384860312764278
940,alps_hhi,R12_WEU,EJ/yr,2025,Piped Gas (Base)|,,,5.311413256179884
941,alps_hhi,R12_WEU,EJ/yr,2025,Piped Gas|R12_EEU,0.0387152990329655,0.0387152990329655,
942,alps_hhi,R12_WEU,EJ/yr,2025,Piped Gas|R12_FSU,1.7860586038865411,1.7860586038865411,
943,alps_hhi,R12_WEU,EJ/yr,2025,Piped Gas|R12_MEA,1.5306723704282756,1.5306723704282756,
944,alps_hhi,R12_WEU,EJ/yr,2025,Shipped LNG (Base)|,,,6.371408016000001
945,alps_hhi,R12_WEU,EJ/yr,2025,Shipped LNG|R12_AFR,0.4979908630239096,0.4979908630239096,
946,alps_hhi,R12_WEU,EJ/yr,2025,Shipped LNG|R12_EEU,0.0021671827060332,0.0021671827060332,
947,alps_hhi,R12_WEU,EJ/yr,2025,Shipped LNG|R12_FSU,0.7914368319618093,0.7914368319618093,
948,alps_hhi,R12_WEU,EJ/yr,2025,Shipped LNG|R12_LAM,0.2050045373789836,0.2050045373789836,
949,alps_hhi,R12_WEU,EJ/yr,2025,Shipped LNG|R12_MEA,1.5111846242280669,1.5111846242280669,
950,alps_hhi,R12_WEU,EJ/yr,2025,Shipped LNG|R12_NAM,2.745524490023375,2.745524490023375,
951,alps_hhi,R12_WEU,EJ/yr,2025,Shipped LNG|R12_PAO,0.0002848112351405,0.0002848112351405,
952,alps_hhi,R12_WEU,EJ/yr,2030,Gas Extraction,7.086404415753664,7.086404415753664,4.733688980821937
953,alps_hhi,R12_WEU,EJ/yr,2030,Piped Gas (Base)|,,,5.469737990988699
954,alps_hhi,R12_WEU,EJ/yr,2030,Piped Gas|R12_FSU,1.3893691956035854,1.3893691956035854,
955,alps_hhi,R12_WEU,EJ/yr,2030,Piped Gas|R12_MEA,1.1464994287033363,1.1464994287033363,
956,alps_hhi,R12_WEU,EJ/yr,2030,Shipped LNG (Base)|,,,4.644676098565496
957,alps_hhi,R12_WEU,EJ/yr,2030,Shipped LNG|R12_AFR,0.1644295904460513,0.1644295904460513,
958,alps_hhi,R12_WEU,EJ/yr,2030,Shipped LNG|R12_FSU,0.4434937870892582,0.4434937870892582,
959,alps_hhi,R12_WEU,EJ/yr,2030,Shipped LNG|R12_MEA,1.1279667759719614,1.1279667759719614,
960,alps_hhi,R12_WEU,EJ/yr,2030,Shipped LNG|R12_NAM,2.3018117065382007,2.3018117065382007,
961,alps_hhi,R12_WEU,EJ/yr,2035,Gas Extraction,9.8622042077652,9.8622042077652,5.649900041797
962,alps_hhi,R12_WEU,EJ/yr,2035,Piped Gas (Base)|,,,5.413735315983727
963,alps_hhi,R12_WEU,EJ/yr,2035,Piped Gas|R12_FSU,1.0121215154257757,1.0121215154257757,
964,alps_hhi,R12_WEU,EJ/yr,2035,Piped Gas|R12_MEA,0.7811547836821068,0.7811547836821068,
965,alps_hhi,R12_WEU,EJ/yr,2035,Shipped LNG (Base)|,,,3.308563856681852
966,alps_hhi,R12_WEU,EJ/yr,2035,Shipped LNG|R12_FSU,0.112603413483553,0.112603413483553,
967,alps_hhi,R12_WEU,EJ/yr,2035,Shipped LNG|R12_MEA,0.763530415336317,0.763530415336317,
968,alps_hhi,R12_WEU,EJ/yr,2035,Shipped LNG|R12_NAM,1.879845264430367,1.879845264430367,
969,alps_hhi,R12_WEU,EJ/yr,2040,Gas Extraction,11.016702382246187,11.433869736811094,8.059533242895027
970,alps_hhi,R12_WEU,EJ/yr,2040,Piped Gas (Base)|,,,4.537560320613876
971,alps_hhi,R12_WEU,EJ/yr,2040,Piped Gas|R12_FSU,0.6533627252288213,0.6533627252288213,
972,alps_hhi,R12_WEU,EJ/yr,2040,Piped Gas|R12_MEA,0.6082372747711786,0.6082372747711786,
973,alps_hhi,R12_WEU,EJ/yr,2040,Shipped LNG (Base)|,,,2.274705673551899
974,alps_hhi,R12_WEU,EJ/yr,2040,Shipped LNG|R12_MEA,0.4169550625500513,0.4169550625500513,
975,alps_hhi,R12_WEU,EJ/yr,2040,Shipped LNG|R12_NAM,1.4785593765941123,1.4785593765941123,
976,alps_hhi,R12_WEU,EJ/yr,2045,Gas Extraction,12.06123563535629,12.895893850543832,10.097320177549271
977,alps_hhi,R12_WEU,EJ/yr,2045,Piped Gas (Base)|,,,3.225679709597405
978,alps_hhi,R12_WEU,EJ/yr,2045,Piped Gas|R12_FSU,,0.6211127235733861,
979,alps_hhi,R12_WEU,EJ/yr,2045,Piped Gas|R12_MEA,0.2928372747711786,0.3250872764266138,
980,alps_hhi,R12_WEU,EJ/yr,2045,Shipped LNG (Base)|,,,1.4747259193675573
981,alps_hhi,R12_WEU,EJ/yr,2045,Shipped LNG|R12_FSU,0.2882789586967792,0.2882789586967792,
982,alps_hhi,R12_WEU,EJ/yr,2045,Shipped LNG|R12_MEA,0.0873653505097303,0.0873653505097303,
