node_loc,technology,year_vtg,value,unit,coc_base,non_coc_base,non_coc_base_2020,non_coc_base_growth
R12_MEA,wind_ref3,2050,1095.7894237769242,USD/kWa,191.93103448275866,903.8583892941656,1727.379310344828,0.5232541479923902
R12_MEA,wind_ref3,2055,1036.7110836518966,USD/kWa,191.93103448275866,844.780049169138,1727.379310344828,0.48905300886144043
R12_MEA,wind_ref3,2060,992.9476394377278,USD/kWa,191.93103448275866,801.0166049549691,1727.379310344828,0.4637178413321775
R12_MEA,wind_ref3,2070,935.8309741518576,USD/kWa,191.93103448275866,743.899939669099,1727.379310344828,0.4306523386114878
R12_MEA,wind_ref3,2080,903.040779420369,USD/kWa,191.93103448275866,711.1097449376102,1727.379310344828,0.4116697130033675
R12_MEA,wind_ref3,2090,883.205359231462,USD/kWa,191.93103448275866,691.2743247487033,1727.379310344828,0.4001867572506167
R12_MEA,wind_ref3,2100,869.9625528716946,USD/kWa,191.93103448275866,678.0315183889359,1727.379310344828,0.3925203424218297
R12_MEA,wind_ref3,2110,869.9625528716946,USD/kWa,191.93103448275866,678.0315183889359,1727.379310344828,0.3925203424218297
R12_MEA,wind_ref4,2020,1919.3103448275865,USD/kWa,191.93103448275866,1727.379310344828,1727.379310344828,1.0
R12_MEA,wind_ref4,2025,1919.3103448275865,USD/kWa,191.93103448275866,1727.379310344828,1727.379310344828,1.0
R12_MEA,wind_ref4,2030,1639.6057925237117,USD/kWa,191.93103448275866,1447.674758040953,1727.379310344828,0.8380757772026117
R12_MEA,wind_ref4,2035,1435.0440740849735,USD/kWa,191.93103448275866,1243.113039602215,1727.379310344828,0.7196526160511084
R12_MEA,wind_ref4,2040,1285.4616314700795,USD/kWa,191.93103448275866,1093.530596987321,1727.379310344828,0.6330575979684653
R12_MEA,wind_ref4,2045,1176.047842323532,USD/kWa,191.93103448275866,984.1168078407734,1727.379310344828,0.5697166811870169
R12_MEA,wind_ref4,2050,1095.7894237769242,USD/kWa,191.93103448275866,903.8583892941656,1727.379310344828,0.5232541479923902
R12_MEA,wind_ref4,2055,1036.7110836518966,USD/kWa,191.93103448275866,844.780049169138,1727.379310344828,0.48905300886144043
R12_MEA,wind_ref4,2060,992.9476394377278,USD/kWa,191.93103448275866,801.0166049549691,1727.379310344828,0.4637178413321775
R12_MEA,wind_ref4,2070,935.8309741518576,USD/kWa,191.93103448275866,743.899939669099,1727.379310344828,0.4306523386114878
R12_MEA,wind_ref4,2080,903.040779420369,USD/kWa,191.93103448275866,711.1097449376102,1727.379310344828,0.4116697130033675
R12_MEA,wind_ref4,2090,883.205359231462,USD/kWa,191.93103448275866,691.2743247487033,1727.379310344828,0.4001867572506167
R12_MEA,wind_ref4,2100,869.9625528716946,USD/kWa,191.93103448275866,678.0315183889359,1727.379310344828,0.3925203424218297
R12_MEA,wind_ref4,2110,869.9625528716946,USD/kWa,191.93103448275866,678.0315183889359,1727.379310344828,0.3925203424218297
R12_MEA,wind_ref5,2020,1919.3103448275865,USD/kWa,191.93103448275866,1727.379310344828,1727.379310344828,1.0
R12_MEA,wind_ref5,2025,1919.3103448275865,USD/kWa,191.93103448275866,1727.379310344828,1727.379310344828,1.0
R12_MEA,wind_ref5,2030,1639.6057925237117,USD/kWa,191.93103448275866,1447.674758040953,1727.379310344828,0.8380757772026117
R12_MEA,wind_ref5,2035,1435.0440740849735,USD/kWa,191.93103448275866,1243.113039602215,1727.379310344828,0.7196526160511084
R12_MEA,wind_ref5,2040,1285.4616314700795,USD/kWa,191.93103448275866,1093.530596987321,1727.379310344828,0.6330575979684653
R12_MEA,wind_ref5,2045,1176.047842323532,USD/kWa,191.93103448275866,984.1168078407734,1727.379310344828,0.5697166811870169
R12_MEA,wind_ref5,2050,1095.7894237769242,USD/kWa,191.93103448275866,903.8583892941656,1727.379310344828,0.5232541479923902
R12_MEA,wind_ref5,2055,1036.7110836518966,USD/kWa,191.93103448275866,844.780049169138,1727.379310344828,0.48905300886144043
R12_MEA,wind_ref5,2060,992.9476394377278,USD/kWa,191.93103448275866,801.0166049549691,1727.379310344828,0.4637178413321775
R12_MEA,wind_ref5,2070,935.8309741518576,USD/kWa,191.93103448275866,743.899939669099,1727.379310344828,0.4306523386114878
R12_MEA,wind_ref5,2080,903.040779420369,USD/kWa,191.93103448275866,711.1097449376102,1727.379310344828,0.4116697130033675
R12_MEA,wind_ref5,2090,883.205359231462,USD/kWa,191.93103448275866,691.2743247487033,1727.379310344828,0.4001867572506167
R12_MEA,wind_ref5,2100,869.9625528716946,USD/kWa,191.93103448275866,678.0315183889359,1727.379310344828,0.3925203424218297
R12_MEA,wind_ref5,2110,869.9625528716946,USD/kWa,191.93103448275866,678.0315183889359,1727.379310344828,0.3925203424218297
R12_NAM,wind_ref1,2020,1771.0,USD/kWa,177.10000000000002,1593.9,1593.9,1.0
R12_NAM,wind_ref1,2025,1771.0,USD/kWa,177.10000000000002,1593.9,1593.9,1.0
R12_NAM,wind_ref1,2030,1514.7014536910842,USD/kWa,177.10000000000002,1337.6014536910843,1593.9,0.8392003599291575
R12_NAM,wind_ref1,2035,1327.77160496481,USD/kWa,177.10000000000002,1150.6716049648098,1593.9,0.7219220810369595
R12_NAM,wind_ref1,2040,1191.4354109127712,USD/kWa,177.10000000000002,1014.3354109127712,1593.9,0.6363858528846045
R12_NAM,wind_ref1,2045,1091.9994035803447,USD/kWa,177.10000000000002,914.8994035803447,1593.9,0.5740005041598247
R12_NAM,wind_ref1,2050,1019.4763320441074,USD/kWa,177.10000000000002,842.3763320441074,1593.9,0.5285001142130041
R12_NAM,wind_ref1,2055,966.5820531390144,USD/kWa,177.10000000000002,789.4820531390144,1593.9,0.49531467039275634
R12_NAM,wind_ref1,2060,928.0039195654556,USD/kWa,177.10000000000002,750.9039195654556,1593.9,0.4711110606471269
R12_NAM,wind_ref1,2070,879.3458184653957,USD/kWa,177.10000000000002,702.2458184653957,1593.9,0.4405833606031719
R12_NAM,wind_ref1,2080,853.4624866661364,USD/kWa,177.10000000000002,676.3624866661364,1593.9,0.4243443670657735
R12_NAM,wind_ref1,2090,839.6940318788673,USD/kWa,177.10000000000002,662.5940318788673,1593.9,0.41570614961971725
R12_NAM,wind_ref1,2100,832.37,USD/kWa,177.10000000000002,655.27,1593.9,0.4111111111111111
R12_NAM,wind_ref1,2110,832.37,USD/kWa,177.10000000000002,655.27,1593.9,0.4111111111111111
R12_NAM,wind_ref2,2020,1771.0,USD/kWa,177.10000000000002,1593.9,1593.9,1.0
R12_NAM,wind_ref2,2025,1771.0,USD/kWa,177.10000000000002,1593.9,1593.9,1.0
R12_NAM,wind_ref2,2030,1514.7014536910842,USD/kWa,177.10000000000002,1337.6014536910843,1593.9,0.8392003599291575
R12_NAM,wind_ref2,2035,1327.77160496481,USD/kWa,177.10000000000002,1150.6716049648098,1593.9,0.7219220810369595
R12_NAM,wind_ref2,2040,1191.4354109127712,USD/kWa,177.10000000000002,1014.3354109127712,1593.9,0.6363858528846045
R12_NAM,wind_ref2,2045,1091.9994035803447,USD/kWa,177.10000000000002,914.8994035803447,1593.9,0.5740005041598247
R12_NAM,wind_ref2,2050,1019.4763320441074,USD/kWa,177.10000000000002,842.3763320441074,1593.9,0.5285001142130041
R12_NAM,wind_ref2,2055,966.5820531390144,USD/kWa,177.10000000000002,789.4820531390144,1593.9,0.49531467039275634
R12_NAM,wind_ref2,2060,928.0039195654556,USD/kWa,177.10000000000002,750.9039195654556,1593.9,0.4711110606471269
R12_NAM,wind_ref2,2070,879.3458184653957,USD/kWa,177.10000000000002,702.2458184653957,1593.9,0.4405833606031719
R12_NAM,wind_ref2,2080,853.4624866661364,USD/kWa,177.10000000000002,676.3624866661364,1593.9,0.4243443670657735
R12_NAM,wind_ref2,2090,839.6940318788673,USD/kWa,177.10000000000002,662.5940318788673,1593.9,0.41570614961971725
R12_NAM,wind_ref2,2100,832.37,USD/kWa,177.10000000000002,655.27,1593.9,0.4111111111111111
R12_NAM,wind_ref2,2110,832.37,USD/kWa,177.10000000000002,655.27,1593.9,0.4111111111111111
R12_NAM,wind_ref3,2020,1771.0,USD/kWa,177.10000000000002,1593.9,1593.9,1.0
R12_NAM,wind_ref3,2025,1771.0,USD/kWa,177.10000000000002,1593.9,1593.9,1.0
R12_NAM,wind_ref3,2030,1514.7014536910842,USD/kWa,177.10000000000002,1337.6014536910843,1593.9,0.8392003599291575
R12_NAM,wind_ref3,2035,1327.77160496481,USD/kWa,177.10000000000002,1150.6716049648098,1593.9,0.7219220810369595
R12_NAM,wind_ref3,2040,1191.4354109127712,USD/kWa,177.10000000000002,1014.3354109127712,1593.9,0.6363858528846045
R12_NAM,wind_ref3,2045,1091.9994035803447,USD/kWa,177.10000000000002,914.8994035803447,1593.9,0.5740005041598247
R12_NAM,wind_ref3,2050,1019.4763320441074,USD/kWa,177.10000000000002,842.3763320441074,1593.9,0.5285001142130041
R12_NAM,wind_ref3,2055,966.5820531390144,USD/kWa,177.10000000000002,789.4820531390144,1593.9,0.49531467039275634
R12_NAM,wind_ref3,2060,928.0039195654556,USD/kWa,177.10000000000002,750.9039195654556,1593.9,0.4711110606471269
R12_NAM,wind_ref3,2070,879.3458184653957,USD/kWa,177.10000000000002,702.2458184653957,1593.9,0.4405833606031719
R12_NAM,wind_ref3,2080,853.4624866661364,USD/kWa,177.10000000000002,676.3624866661364,1593.9,0.4243443670657735
R12_NAM,wind_ref3,2090,839.6940318788673,USD/kWa,177.10000000000002,662.5940318788673,1593.9,0.41570614961971725
R12_NAM,wind_ref3,2100,832.37,USD/kWa,177.10000000000002,655.27,1593.9,0.4111111111111111
R12_NAM,wind_ref3,2110,832.37,USD/kWa,177.10000000000002,655.27,1593.9,0.4111111111111111
R12_NAM,wind_ref4,2020,1771.0,USD/kWa,177.10000000000002,1593.9,1593.9,1.0
R12_NAM,wind_ref4,2025,1771.0,USD/kWa,177.10000000000002,1593.9,1593.9,1.0
R12_NAM,wind_ref4,2030,1514.7014536910842,USD/kWa,177.10000000000002,1337.6014536910843,1593.9,0.8392003599291575
R12_NAM,wind_ref4,2035,1327.77160496481,USD/kWa,177.10000000000002,1150.6716049648098,1593.9,0.7219220810369595
R12_NAM,wind_ref4,2040,1191.4354109127712,USD/kWa,177.10000000000002,1014.3354109127712,1593.9,0.6363858528846045
R12_NAM,wind_ref4,2045,1091.9994035803447,USD/kWa,177.10000000000002,914.8994035803447,1593.9,0.5740005041598247
R12_NAM,wind_ref4,2050,1019.4763320441074,USD/kWa,177.10000000000002,842.3763320441074,1593.9,0.5285001142130041
R12_NAM,wind_ref4,2055,966.5820531390144,USD/kWa,177.10000000000002,789.4820531390144,1593.9,0.49531467039275634
R12_NAM,wind_ref4,2060,928.0039195654556,USD/kWa,177.10000000000002,750.9039195654556,1593.9,0.4711110606471269
R12_NAM,wind_ref4,2070,879.3458184653957,USD/kWa,177.10000000000002,702.2458184653957,1593.9,0.4405833606031719
R12_NAM,wind_ref4,2080,853.4624866661364,USD/kWa,177.10000000000002,676.3624866661364,1593.9,0.4243443670657735
R12_NAM,wind_ref4,2090,839.6940318788673,USD/kWa,177.10000000000002,662.5940318788673,1593.9,0.41570614961971725
R12_NAM,wind_ref4,2100,832.37,USD/kWa,177.10000000000002,655.27,1593.9,0.4111111111111111
R12_NAM,wind_ref4,2110,832.37,USD/kWa,177.10000000000002,655.27,1593.9,0.4111111111111111
R12_NAM,wind_ref5,2020,1771.0,USD/kWa,177.10000000000002,1593.9,1593.9,1.0
R12_NAM,wind_ref5,2025,1771.0,USD/kWa,177.10000000000002,1593.9,1593.9,1.0
R12_NAM,wind_ref5,2030,1514.7014536910842,USD/kWa,177.10000000000002,1337.6014536910843,1593.9,0.8392003599291575
R12_NAM,wind_ref5,2035,1327.77160496481,USD/kWa,177.10000000000002,1150.6716049648098,1593.9,0.7219220810369595
R12_NAM,wind_ref5,2040,1191.4354109127712,USD/kWa,177.10000000000002,1014.3354109127712,1593.9,0.6363858528846045
R12_NAM,wind_ref5,2045,1091.9994035803447,USD/kWa,177.10000000000002,914.8994035803447,1593.9,0.5740005041598247
R12_NAM,wind_ref5,2050,1019.4763320441074,USD/kWa,177.10000000000002,842.3763320441074,1593.9,0.5285001142130041
R12_NAM,wind_ref5,2055,966.5820531390144,USD/kWa,177.10000000000002,789.4820531390144,1593.9,0.49531467039275634
R12_NAM,wind_ref5,2060,928.0039195654556,USD/kWa,177.10000000000002,750.9039195654556,1593.9,0.4711110606471269
R12_NAM,wind_ref5,2070,879.3458184653957,USD/kWa,177.10000000000002,702.2458184653957,1593.9,0.4405833606031719
R12_NAM,wind_ref5,2080,853.4624866661364,USD/kWa,177.10000000000002,676.3624866661364,1593.9,0.4243443670657735
R12_NAM,wind_ref5,2090,839.6940318788673,USD/kWa,177.10000000000002,662.5940318788673,1593.9,0.41570614961971725
R12_NAM,wind_ref5,2100,832.37,USD/kWa,177.10000000000002,655.27,1593.9,0.4111111111111111
R12_NAM,wind_ref5,2110,832.37,USD/kWa,177.10000000000002,655.27,1593.9,0.4111111111111111
R12_PAO,wind_ref1,2020,2896.413793103448,USD/kWa,289.6413793103448,2606.772413793103,2606.772413793103,1.0
R12_PAO,wind_ref1,2025,2896.413793103448,USD/kWa,289.6413793103448,2606.772413793103,2606.772413793103,1.0
R12_PAO,wind_ref1,2030,2473.350838465673,USD/kWa,289.6413793103448,2183.709459155328,2606.772413793103,0.8377062176969343
R12_PAO,wind_ref1,2035,2127.0723764471536,USD/kWa,289.6413793103448,1837.4309971368089,2606.772413793103,0.704868206911539
R12_PAO,wind_ref1,2040,1866.236134630274,USD/kWa,289.6413793103448,1576.5947553199292,2606.772413793103,0.6048072117756659
R12_PAO,wind_ref1,2045,1662.445897907989,USD/kWa,289.6413793103448,1372.8045185976443,2606.772413793103,0.5266299855460272
R12_PAO,wind_ref1,2050,1502.201604938477,USD/kWa,289.6413793103448,1212.5602256281322,2606.772413793103,0.46515768665195484
R12_PAO,wind_ref1,2055,1382.3822941848196,USD/kWa,289.6413793103448,1092.7409148744748,2606.772413793103,0.4191930638411323
R12_PAO,wind_ref1,2060,1289.807644224383,USD/kWa,289.6413793103448,1000.1662649140383,2606.772413793103,0.38367993294002245
R12_PAO,wind_ref1,2070,1149.7147319305038,USD/kWa,289.6413793103448,860.0733526201591,2606.772413793103,0.3299380291387502
R12_PAO,wind_ref1,2080,1049.4972825730706,USD/kWa,289.6413793103448,759.8559032627259,2606.772413793103,0.2914929969498422
R12_PAO,wind_ref1,2090,987.203302343108,USD/kWa,289.6413793103448,697.5619230327632,2606.772413793103,0.2675960200214578
R12_PAO,wind_ref1,2100,950.851080564184,USD/kWa,289.6413793103448,661.2097012538393,2606.772413793103,0.2536507206211055
R12_PAO,wind_ref1,2110,950.851080564184,USD/kWa,289.6413793103448,661.2097012538393,2606.772413793103,0.2536507206211055
R12_PAO,wind_ref2,2020,2896.413793103448,USD/kWa,289.6413793103448,2606.772413793103,2606.772413793103,1.0
R12_PAO,wind_ref2,2025,2896.413793103448,USD/kWa,289.6413793103448,2606.772413793103,2606.772413793103,1.0
R12_PAO,wind_ref2,2030,2473.350838465673,USD/kWa,289.6413793103448,2183.709459155328,2606.772413793103,0.8377062176969343
R12_PAO,wind_ref2,2035,2127.0723764471536,USD/kWa,289.6413793103448,1837.4309971368089,2606.772413793103,0.704868206911539
R12_PAO,wind_ref2,2040,1866.236134630274,USD/kWa,289.6413793103448,1576.5947553199292,2606.772413793103,0.6048072117756659
R12_PAO,wind_ref2,2045,1662.445897907989,USD/kWa,289.6413793103448,1372.8045185976443,2606.772413793103,0.5266299855460272
R12_PAO,wind_ref2,2050,1502.201604938477,USD/kWa,289.6413793103448,1212.5602256281322,2606.772413793103,0.46515768665195484
R12_PAO,wind_ref2,2055,1382.3822941848196,USD/kWa,289.6413793103448,1092.7409148744748,2606.772413793103,0.4191930638411323
R12_PAO,wind_ref2,2060,1289.807644224383,USD/kWa,289.6413793103448,1000.1662649140383,2606.772413793103,0.38367993294002245
R12_PAO,wind_ref2,2070,1149.7147319305038,USD/kWa,289.6413793103448,860.0733526201591,2606.772413793103,0.3299380291387502
R12_PAO,wind_ref2,2080,1049.4972825730706,USD/kWa,289.6413793103448,759.8559032627259,2606.772413793103,0.2914929969498422
R12_PAO,wind_ref2,2090,987.203302343108,USD/kWa,289.6413793103448,697.5619230327632,2606.772413793103,0.2675960200214578
R12_PAO,wind_ref2,2100,950.851080564184,USD/kWa,289.6413793103448,661.2097012538393,2606.772413793103,0.2536507206211055
R12_PAO,wind_ref2,2110,950.851080564184,USD/kWa,289.6413793103448,661.2097012538393,2606.772413793103,0.2536507206211055
R12_PAO,wind_ref3,2020,2896.413793103448,USD/kWa,289.6413793103448,2606.772413793103,2606.772413793103,1.0
R12_PAO,wind_ref3,2025,2896.413793103448,USD/kWa,289.6413793103448,2606.772413793103,2606.772413793103,1.0
R12_PAO,wind_ref3,2030,2473.350838465673,USD/kWa,289.6413793103448,2183.709459155328,2606.772413793103,0.8377062176969343
R12_PAO,wind_ref3,2035,2127.0723764471536,USD/kWa,289.6413793103448,1837.4309971368089,2606.772413793103,0.704868206911539
R12_PAO,wind_ref3,2040,1866.236134630274,USD/kWa,289.6413793103448,1576.5947553199292,2606.772413793103,0.6048072117756659
R12_PAO,wind_ref3,2045,1662.445897907989,USD/kWa,289.6413793103448,1372.8045185976443,2606.772413793103,0.5266299855460272
R12_PAO,wind_ref3,2050,1502.201604938477,USD/kWa,289.6413793103448,1212.5602256281322,2606.772413793103,0.46515768665195484
R12_PAO,wind_ref3,2055,1382.3822941848196,USD/kWa,289.6413793103448,1092.7409148744748,2606.772413793103,0.4191930638411323
R12_PAO,wind_ref3,2060,1289.807644224383,USD/kWa,289.6413793103448,1000.1662649140383,2606.772413793103,0.38367993294002245
R12_PAO,wind_ref3,2070,1149.7147319305038,USD/kWa,289.6413793103448,860.0733526201591,2606.772413793103,0.3299380291387502
R12_PAO,wind_ref3,2080,1049.4972825730706,USD/kWa,289.6413793103448,759.8559032627259,2606.772413793103,0.2914929969498422
R12_PAO,wind_ref3,2090,987.203302343108,USD/kWa,289.6413793103448,697.5619230327632,2606.772413793103,0.2675960200214578
R12_PAO,wind_ref3,2100,950.851080564184,USD/kWa,289.6413793103448,661.2097012538393,2606.772413793103,0.2536507206211055
R12_PAO,wind_ref3,2110,950.851080564184,USD/kWa,289.6413793103448,661.2097012538393,2606.772413793103,0.2536507206211055
R12_PAO,wind_ref4,2020,2896.413793103448,USD/kWa,289.6413793103448,2606.772413793103,2606.772413793103,1.0
R12_PAO,wind_ref4,2025,2896.413793103448,USD/kWa,289.6413793103448,2606.772413793103,2606.772413793103,1.0
R12_PAO,wind_ref4,2030,2473.350838465673,USD/kWa,289.6413793103448,2183.709459155328,2606.772413793103,0.8377062176969343
R12_PAO,wind_ref4,2035,2127.0723764471536,USD/kWa,289.6413793103448,1837.4309971368089,2606.772413793103,0.704868206911539
R12_PAO,wind_ref4,2040,1866.236134630274,USD/kWa,289.6413793103448,1576.5947553199292,2606.772413793103,0.6048072117756659
R12_PAO,wind_ref4,2045,1662.445897907989,USD/kWa,289.6413793103448,1372.8045185976443,2606.772413793103,0.5266299855460272
R12_PAO,wind_ref4,2050,1502.201604938477,USD/kWa,289.6413793103448,1212.5602256281322,2606.772413793103,0.46515768665195484
R12_PAO,wind_ref4,2055,1382.3822941848196,USD/kWa,289.6413793103448,1092.7409148744748,2606.772413793103,0.4191930638411323
R12_PAO,wind_ref4,2060,1289.807644224383,USD/kWa,289.6413793103448,1000.1662649140383,2606.772413793103,0.38367993294002245
R12_PAO,wind_ref4,2070,1149.7147319305038,USD/kWa,289.6413793103448,860.0733526201591,2606.772413793103,0.3299380291387502
R12_PAO,wind_ref4,2080,1049.4972825730706,USD/kWa,289.6413793103448,759.8559032627259,2606.772413793103,0.2914929969498422
R12_PAO,wind_ref4,2090,987.203302343108,USD/kWa,289.6413793103448,697.5619230327632,2606.772413793103,0.2675960200214578
R12_PAO,wind_ref4,2100,950.851080564184,USD/kWa,289.6413793103448,661.2097012538393,2606.772413793103,0.2536507206211055
R12_PAO,wind_ref4,2110,950.851080564184,USD/kWa,289.6413793103448,661.2097012538393,2606.772413793103,0.2536507206211055
R12_PAO,wind_ref5,2020,2896.413793103448,USD/kWa,289.6413793103448,2606.772413793103,2606.772413793103,1.0
R12_PAO,wind_ref5,2025,2896.413793103448,USD/kWa,289.6413793103448,2606.772413793103,2606.772413793103,1.0
R12_PAO,wind_ref5,2030,2473.350838465673,USD/kWa,289.6413793103448,2183.709459155328,2606.772413793103,0.8377062176969343
R12_PAO,wind_ref5,2035,2127.0723764471536,USD/kWa,289.6413793103448,1837.4309971368089,2606.772413793103,0.704868206911539
R12_PAO,wind_ref5,2040,1866.236134630274,USD/kWa,289.6413793103448,1576.5947553199292,2606.772413793103,0.6048072117756659
R12_PAO,wind_ref5,2045,1662.445897907989,USD/kWa,289.6413793103448,1372.8045185976443,2606.772413793103,0.5266299855460272
R12_PAO,wind_ref5,2050,1502.201604938477,USD/kWa,289.6413793103448,1212.5602256281322,2606.772413793103,0.46515768665195484
R12_PAO,wind_ref5,2055,1382.3822941848196,USD/kWa,289.6413793103448,1092.7409148744748,2606.772413793103,0.4191930638411323
R12_PAO,wind_ref5,2060,1289.807644224383,USD/kWa,289.6413793103448,1000.1662649140383,2606.772413793103,0.38367993294002245
R12_PAO,wind_ref5,2070,1149.7147319305038,USD/kWa,289.6413793103448,860.0733526201591,2606.772413793103,0.3299380291387502
R12_PAO,wind_ref5,2080,1049.4972825730706,USD/kWa,289.6413793103448,759.8559032627259,2606.772413793103,0.2914929969498422
R12_PAO,wind_ref5,2090,987.203302343108,USD/kWa,289.6413793103448,697.5619230327632,2606.772413793103,0.2675960200214578
R12_PAO,wind_ref5,2100,950.851080564184,USD/kWa,289.6413793103448,661.2097012538393,2606.772413793103,0.2536507206211055
R12_PAO,wind_ref5,2110,950.851080564184,USD/kWa,289.6413793103448,661.2097012538393,2606.772413793103,0.2536507206211055
R12_PAS,wind_ref1,2020,1334.7931034482758,USD/kWa,133.47931034482758,1201.3137931034482,1201.3137931034482,1.0
R12_PAS,wind_ref1,2025,1334.7931034482758,USD/kWa,133.47931034482758,1201.3137931034482,1201.3137931034482,1.0
R12_PAS,wind_ref1,2030,1153.6132974611223,USD/kWa,133.47931034482758,1020.1339871162947,1201.3137931034482,0.8491819481077484
R12_PAS,wind_ref1,2035,1020.9047511657288,USD/kWa,133.47931034482758,887.4254408209013,1201.3137931034482,0.7387124379287658
R12_PAS,wind_ref1,2040,923.4554845647194,USD/kWa,133.47931034482758,789.9761742198918,1201.3137931034482,0.6575935269827248
R12_PAS,wind_ref1,2045,852.3949852264576,USD/kWa,133.47931034482758,718.91567488163,1201.3137931034482,0.5984412057938656
R12_PAS,wind_ref1,2050,801.0731208015254,USD/kWa,133.47931034482758,667.5938104566978,1201.3137931034482,0.5557197580592581
R12_PAS,wind_ref1,2055,764.3861805551428,USD/kWa,133.47931034482758,630.9068702103152,1201.3137931034482,0.5251807428102894
R12_PAS,wind_ref1,2060,738.7188594622927,USD/kWa,133.47931034482758,605.2395491174651,1201.3137931034482,0.5038147006985596
R12_PAS,wind_ref1,2070,709.5590598081229,USD/kWa,133.47931034482758,576.0797494632953,1201.3137931034482,0.4795414426858975
R12_PAS,wind_ref1,2080,698.1491263553731,USD/kWa,133.47931034482758,564.6698160105456,1201.3137931034482,0.4700435633489146
R12_PAS,wind_ref1,2090,695.6787243150762,USD/kWa,133.47931034482758,562.1994139702487,1201.3137931034482,0.4679871464040006
R12_PAS,wind_ref1,2100,698.0249469715351,USD/kWa,133.47931034482758,564.5456366267075,1201.3137931034482,0.46994019370099166
R12_PAS,wind_ref1,2110,698.0249469715351,USD/kWa,133.47931034482758,564.5456366267075,1201.3137931034482,0.46994019370099166
R12_PAS,wind_ref2,2020,1334.7931034482758,USD/kWa,133.47931034482758,1201.3137931034482,1201.3137931034482,1.0
R12_PAS,wind_ref2,2025,1334.7931034482758,USD/kWa,133.47931034482758,1201.3137931034482,1201.3137931034482,1.0
R12_PAS,wind_ref2,2030,1153.6132974611223,USD/kWa,133.47931034482758,1020.1339871162947,1201.3137931034482,0.8491819481077484
R12_PAS,wind_ref2,2035,1020.9047511657288,USD/kWa,133.47931034482758,887.4254408209013,1201.3137931034482,0.7387124379287658
R12_PAS,wind_ref2,2040,923.4554845647194,USD/kWa,133.47931034482758,789.9761742198918,1201.3137931034482,0.6575935269827248
R12_PAS,wind_ref2,2045,852.3949852264576,USD/kWa,133.47931034482758,718.91567488163,1201.3137931034482,0.5984412057938656
R12_PAS,wind_ref2,2050,801.0731208015254,USD/kWa,133.47931034482758,667.5938104566978,1201.3137931034482,0.5557197580592581
R12_PAS,wind_ref2,2055,764.3861805551428,USD/kWa,133.47931034482758,630.9068702103152,1201.3137931034482,0.5251807428102894
R12_PAS,wind_ref2,2060,738.7188594622927,USD/kWa,133.47931034482758,605.2395491174651,1201.3137931034482,0.5038147006985596
R12_PAS,wind_ref2,2070,709.5590598081229,USD/kWa,133.47931034482758,576.0797494632953,1201.3137931034482,0.4795414426858975
R12_PAS,wind_ref2,2080,698.1491263553731,USD/kWa,133.47931034482758,564.6698160105456,1201.3137931034482,0.4700435633489146
R12_PAS,wind_ref2,2090,695.6787243150762,USD/kWa,133.47931034482758,562.1994139702487,1201.3137931034482,0.4679871464040006
R12_PAS,wind_ref2,2100,698.0249469715351,USD/kWa,133.47931034482758,564.5456366267075,1201.3137931034482,0.46994019370099166
R12_PAS,wind_ref2,2110,698.0249469715351,USD/kWa,133.47931034482758,564.5456366267075,1201.3137931034482,0.46994019370099166
R12_PAS,wind_ref3,2020,1334.7931034482758,USD/kWa,133.47931034482758,1201.3137931034482,1201.3137931034482,1.0
R12_PAS,wind_ref3,2025,1334.7931034482758,USD/kWa,133.47931034482758,1201.3137931034482,1201.3137931034482,1.0
R12_PAS,wind_ref3,2030,1153.6132974611223,USD/kWa,133.47931034482758,1020.1339871162947,1201.3137931034482,0.8491819481077484
R12_PAS,wind_ref3,2035,1020.9047511657288,USD/kWa,133.47931034482758,887.4254408209013,1201.3137931034482,0.7387124379287658
R12_PAS,wind_ref3,2040,923.4554845647194,USD/kWa,133.47931034482758,789.9761742198918,1201.3137931034482,0.6575935269827248
R12_PAS,wind_ref3,2045,852.3949852264576,USD/kWa,133.47931034482758,718.91567488163,1201.3137931034482,0.5984412057938656
R12_PAS,wind_ref3,2050,801.0731208015254,USD/kWa,133.47931034482758,667.5938104566978,1201.3137931034482,0.5557197580592581
R12_PAS,wind_ref3,2055,764.3861805551428,USD/kWa,133.47931034482758,630.9068702103152,1201.3137931034482,0.5251807428102894
R12_PAS,wind_ref3,2060,738.7188594622927,USD/kWa,133.47931034482758,605.2395491174651,1201.3137931034482,0.5038147006985596
R12_PAS,wind_ref3,2070,709.5590598081229,USD/kWa,133.47931034482758,576.0797494632953,1201.3137931034482,0.4795414426858975
R12_PAS,wind_ref3,2080,698.1491263553731,USD/kWa,133.47931034482758,564.6698160105456,1201.3137931034482,0.4700435633489146
R12_PAS,wind_ref3,2090,695.6787243150762,USD/kWa,133.47931034482758,562.1994139702487,1201.3137931034482,0.4679871464040006
R12_PAS,wind_ref3,2100,698.0249469715351,USD/kWa,133.47931034482758,564.5456366267075,1201.3137931034482,0.46994019370099166
R12_PAS,wind_ref3,2110,698.0249469715351,USD/kWa,133.47931034482758,564.5456366267075,1201.3137931034482,0.46994019370099166
R12_PAS,wind_ref4,2020,1334.7931034482758,USD/kWa,133.47931034482758,1201.3137931034482,1201.3137931034482,1.0
R12_PAS,wind_ref4,2025,1334.7931034482758,USD/kWa,133.47931034482758,1201.3137931034482,1201.3137931034482,1.0
