region,year,arch,urt,floor_Mm2
EEU,2035,comm_sr32_low,rural,0.5775713055699999
EEU,2035,comm_sr32_low,urban,1.1401435088599998
EEU,2040,comm_s1,rural,191.22749480269
EEU,2040,comm_s1,urban,168.8806522093
EEU,2040,comm_s2,rural,30.53910399022
EEU,2040,comm_s2,urban,232.34170009373997
EEU,2040,comm_s3,rural,13.324071174060002
EEU,2040,comm_s3,urban,59.40061305590999
EEU,2040,comm_s51_std,urban,418.77847153089
EEU,2040,comm_s52_low,rural,174.28263529852
EEU,2040,comm_s52_low,urban,509.11822273921
EEU,2040,comm_sr11_std,rural,82.04178284592
EEU,2040,comm_sr11_std,urban,32.71570789676
EEU,2040,comm_sr12_low,rural,9.11575364948
EEU,2040,comm_sr12_low,urban,3.63507865519
EEU,2040,comm_sr21_std,rural,13.102104069610002
EEU,2040,comm_sr21_std,urban,45.00943768907
EEU,2040,comm_sr22_low,rural,1.4557893410999998
EEU,2040,comm_sr22_low,urban,5.00104863234
EEU,2040,comm_sr31_std,rural,5.71638798585
EEU,2040,comm_sr31_std,urban,11.507138800250003
EEU,2040,comm_sr32_low,rural,0.6351542208300001
EEU,2040,comm_sr32_low,urban,1.2785709777999996
EEU,2045,comm_s1,rural,169.68053233081
EEU,2045,comm_s1,urban,158.09437391632002
EEU,2045,comm_s2,rural,26.88784853296
EEU,2045,comm_s2,urban,213.20775128586
EEU,2045,comm_s3,rural,11.107703025620001
EEU,2045,comm_s3,urban,52.81646120142
EEU,2045,comm_s51_std,urban,449.96869707067
EEU,2045,comm_s52_low,rural,165.87539698616
EEU,2045,comm_s52_low,urban,547.0368677344601
EEU,2045,comm_sr11_std,rural,91.08214849388001
EEU,2045,comm_sr11_std,urban,36.68709431416
EEU,2045,comm_sr12_low,rural,10.120238721500002
EEU,2045,comm_sr12_low,urban,4.07634381266
EEU,2045,comm_sr21_std,rural,14.433022923260001
EEU,2045,comm_sr21_std,urban,49.47660493006
EEU,2045,comm_sr22_low,rural,1.60366921367
EEU,2045,comm_sr22_low,urban,5.497400548
EEU,2045,comm_sr31_std,rural,5.962460410039999
EEU,2045,comm_sr31_std,urban,12.25649240685
EEU,2045,comm_sr32_low,rural,0.6624956012700001
EEU,2045,comm_sr32_low,urban,1.36183248964
EEU,2050,comm_s1,rural,150.05015579102
EEU,2050,comm_s1,urban,148.0749374984
EEU,2050,comm_s2,rural,23.84093752003
EEU,2050,comm_s2,urban,198.09970980780997
EEU,2050,comm_s3,rural,9.22761629995
EEU,2050,comm_s3,urban,46.66912037104
EEU,2050,comm_s51_std,urban,472.05874192604
EEU,2050,comm_s52_low,rural,155.13256916395
EEU,2050,comm_s52_low,urban,573.89222239454
EEU,2050,comm_sr11_std,rural,98.02510384647002
EEU,2050,comm_sr11_std,urban,39.97922694727
EEU,2050,comm_sr12_low,rural,10.89167820516
EEU,2050,comm_sr12_low,urban,4.44213632742
EEU,2050,comm_sr21_std,rural,15.57486137803
EEU,2050,comm_sr21_std,urban,53.485575549669996
EEU,2050,comm_sr22_low,rural,1.73054015308
EEU,2050,comm_sr22_low,urban,5.94284172805
EEU,2050,comm_sr31_std,rural,6.02823796654
EEU,2050,comm_sr31_std,urban,12.600345381130001
EEU,2050,comm_sr32_low,rural,0.66980421866
EEU,2050,comm_sr32_low,urban,1.40003837573
EEU,2055,comm_s1,rural,132.53057013111
EEU,2055,comm_s1,urban,138.7899402829
EEU,2055,comm_s2,rural,21.306162240509998
EEU,2055,comm_s2,urban,186.16619720305997
EEU,2055,comm_s3,rural,7.6827326542400005
EEU,2055,comm_s3,urban,41.15392037913
EEU,2055,comm_s51_std,urban,487.03738872561007
EEU,2055,comm_s52_low,rural,143.08319322667
EEU,2055,comm_s52_low,urban,592.10209361774
EEU,2055,comm_sr11_std,rural,103.27100858147003
EEU,2055,comm_sr11_std,urban,42.666667216609994
EEU,2055,comm_sr12_low,rural,11.474556509060001
EEU,2055,comm_sr12_low,urban,4.7407408017799995
EEU,2055,comm_sr21_std,rural,16.602274187909998
EEU,2055,comm_sr21_std,urban,57.23102961833
EEU,2055,comm_sr22_low,rural,1.84469713202
EEU,2055,comm_sr22_low,urban,6.3590032911600005
EEU,2055,comm_sr31_std,rural,5.98657011033
EEU,2055,comm_sr31_std,urban,12.651497809700002
EEU,2055,comm_sr32_low,rural,0.66517445684
EEU,2055,comm_sr32_low,urban,1.405721979
EEU,2060,comm_s1,rural,116.90849851378
EEU,2060,comm_s1,urban,130.20567941471
EEU,2060,comm_s2,rural,19.15957261911
EEU,2060,comm_s2,urban,176.6792730681
EEU,2060,comm_s3,rural,6.4319507953000015
EEU,2060,comm_s3,urban,36.382124811429996
EEU,2060,comm_s51_std,urban,495.88794350131
EEU,2060,comm_s52_low,rural,130.49089764049998
EEU,2060,comm_s52_low,urban,602.86190823088
EEU,2060,comm_sr11_std,rural,107.01539264994
EEU,2060,comm_sr11_std,urban,44.82130283897
EEU,2060,comm_sr12_low,rural,11.89059918334
EEU,2060,comm_sr12_low,urban,4.98014475984
EEU,2060,comm_sr21_std,rural,17.53823898973
EEU,2060,comm_sr21_std,urban,60.81912278447
EEU,2060,comm_sr22_low,rural,1.94869322104
EEU,2060,comm_sr22_low,urban,6.75768030968
EEU,2060,comm_sr31_std,rural,5.88766213413
EEU,2060,comm_sr31_std,urban,12.523986982970001
EEU,2060,comm_sr32_low,rural,0.65418468166
EEU,2060,comm_sr32_low,urban,1.39155410931
EEU,2070,comm_s1,rural,89.57568108162
EEU,2070,comm_s1,urban,114.60370457711001
EEU,2070,comm_s2,rural,15.522114849769997
EEU,2070,comm_s2,urban,162.38226036314
EEU,2070,comm_s3,rural,4.55713734666
EEU,2070,comm_s3,urban,28.82751999213
EEU,2070,comm_s51_std,urban,494.67622112791
EEU,2070,comm_s52_low,rural,104.68483465377
EEU,2070,comm_s52_low,urban,601.3887906206601
EEU,2070,comm_sr11_std,rural,110.69207923832
EEU,2070,comm_sr11_std,urban,47.97493944651999
EEU,2070,comm_sr12_low,rural,12.299119915339999
EEU,2070,comm_sr12_low,urban,5.330548827350001
EEU,2070,comm_sr21_std,rural,19.181268243599998
EEU,2070,comm_sr21_std,urban,67.97580529238
EEU,2070,comm_sr22_low,rural,2.13125202709
EEU,2070,comm_sr22_low,urban,7.552867255030001
EEU,2070,comm_sr31_std,rural,5.63142810837
EEU,2070,comm_sr31_std,urban,12.067659864240001
EEU,2070,comm_sr32_low,rural,0.62571423434
EEU,2070,comm_sr32_low,urban,1.34085109601
EEU,2080,comm_s1,rural,67.68765009796
EEU,2080,comm_s1,urban,101.51814818133
EEU,2080,comm_s2,rural,12.55669308654
EEU,2080,comm_s2,urban,152.43585423156
EEU,2080,comm_s3,rural,3.3496996935800003
EEU,2080,comm_s3,urban,24.074566374009997
EEU,2080,comm_s51_std,urban,478.05074022562997
EEU,2080,comm_s52_low,rural,83.02810923442
EEU,2080,comm_s52_low,urban,581.17682686281
EEU,2080,comm_sr11_std,rural,109.15533981482001
EEU,2080,comm_sr11_std,urban,49.663353507550006
EEU,2080,comm_sr12_low,rural,12.12837109047
EEU,2080,comm_sr12_low,urban,5.51815038974
EEU,2080,comm_sr21_std,rural,20.24933793447
EEU,2080,comm_sr21_std,urban,74.57263407153
EEU,2080,comm_sr22_low,rural,2.24992643713
EEU,2080,comm_sr22_low,urban,8.285848230480001
EEU,2080,comm_sr31_std,rural,5.40183634381
EEU,2080,comm_sr31_std,urban,11.77743804228
EEU,2080,comm_sr32_low,rural,0.60020403832
EEU,2080,comm_sr32_low,urban,1.30860422684
EEU,2090,comm_s1,rural,50.732041652869995
EEU,2090,comm_s1,urban,90.62770775525
EEU,2090,comm_s2,rural,10.111329549389998
EEU,2090,comm_s2,urban,144.92035400254
EEU,2090,comm_s3,rural,2.5467059935200007
EEU,2090,comm_s3,urban,21.23992439801
EEU,2090,comm_s51_std,urban,457.10263962139
EEU,2090,comm_s52_low,rural,67.4713281365
EEU,2090,comm_s52_low,urban,555.70975901093
EEU,2090,comm_sr11_std,rural,104.30704862320003
EEU,2090,comm_sr11_std,urban,50.33775691124001
EEU,2090,comm_sr12_low,rural,11.58967206919
EEU,2090,comm_sr12_low,urban,5.5930841012800006
EEU,2090,comm_sr21_std,rural,20.78928638749
EEU,2090,comm_sr21_std,urban,80.49376655305998
EEU,2090,comm_sr22_low,rural,2.30992070963
EEU,2090,comm_sr22_low,urban,8.943751839510002
EEU,2090,comm_sr31_std,rural,5.236126464500001
EEU,2090,comm_sr31_std,urban,11.79738710874
EEU,2090,comm_sr32_low,rural,0.5817918294900001
EEU,2090,comm_sr32_low,urban,1.31082078972
EEU,2100,comm_s1,rural,37.793139783950004
EEU,2100,comm_s1,urban,81.62795966475001
EEU,2100,comm_s2,rural,8.08412056027
EEU,2100,comm_s2,urban,138.87779539058002
EEU,2100,comm_s3,rural,1.9721227554400005
EEU,2100,comm_s3,urban,19.561078217709994
EEU,2100,comm_s51_std,urban,434.73215179032997
EEU,2100,comm_s52_low,rural,56.910727065370004
EEU,2100,comm_s52_low,urban,528.51346364096
EEU,2100,comm_sr11_std,rural,97.41910301611003
EEU,2100,comm_sr11_std,urban,50.35651041273
EEU,2100,comm_sr12_low,rural,10.824344779489998
EEU,2100,comm_sr12_low,urban,5.595167823700001
EEU,2100,comm_sr21_std,rural,20.83837908544
EEU,2100,comm_sr21_std,urban,85.67408983896
EEU,2100,comm_sr22_low,rural,2.31537545384
EEU,2100,comm_sr22_low,urban,9.519343315789998
EEU,2100,comm_sr31_std,rural,5.08352655988
EEU,2100,comm_sr31_std,urban,12.067282375060001
EEU,2100,comm_sr32_low,rural,0.56483628446
EEU,2100,comm_sr32_low,urban,1.3408091527
FSU,2020,comm_s1,rural,365.45020352517
FSU,2020,comm_s1,urban,359.95112342861
FSU,2020,comm_s2,rural,190.53659919152
FSU,2020,comm_s2,urban,743.32992398078
FSU,2020,comm_s3,rural,151.06727961484
FSU,2020,comm_s3,urban,378.92989666601005
FSU,2020,comm_s51_std,rural,195.12953457859004
FSU,2020,comm_s51_std,urban,587.56604649842
FSU,2020,comm_s52_low,rural,10.26997550412
FSU,2020,comm_s52_low,urban,2.95259319849
FSU,2020,comm_sr11_std,rural,28.149542704
FSU,2020,comm_sr11_std,urban,2.5840319920900003
FSU,2020,comm_sr12_low,rural,1.48155487916
FSU,2020,comm_sr12_low,urban,0.13600168379000002
FSU,2020,comm_sr21_std,rural,14.676467775639999
FSU,2020,comm_sr21_std,urban,5.33624756012
FSU,2020,comm_sr22_low,rural,0.7724456722999999
FSU,2020,comm_sr22_low,urban,0.28085513481
FSU,2020,comm_sr31_std,rural,11.63626342985
FSU,2020,comm_sr31_std,urban,2.72027759321
FSU,2020,comm_sr32_low,rural,0.61243491732
FSU,2020,comm_sr32_low,urban,0.14317250487999997
FSU,2025,comm_s1,rural,326.92258402341
FSU,2025,comm_s1,urban,345.6783422457
FSU,2025,comm_s2,rural,162.30352080922
FSU,2025,comm_s2,urban,676.1949214381
FSU,2025,comm_s3,rural,133.13706877229998
FSU,2025,comm_s3,urban,363.779435542
FSU,2025,comm_s51_std,rural,346.93632263635
FSU,2025,comm_s51_std,urban,1145.64571584921
FSU,2025,comm_s52_low,rural,18.259806454539998
FSU,2025,comm_s52_low,urban,5.757013647480001
FSU,2025,comm_sr11_std,rural,52.40552305628
FSU,2025,comm_sr11_std,urban,4.81064824256
FSU,2025,comm_sr12_low,rural,2.75818542404
FSU,2025,comm_sr12_low,urban,0.25319201276000003
FSU,2025,comm_sr21_std,rural,26.01717139631
FSU,2025,comm_sr21_std,urban,9.41029712546
FSU,2025,comm_sr22_low,rural,1.36932481016
FSU,2025,comm_sr22_low,urban,0.49527879625
FSU,2025,comm_sr31_std,rural,21.34180404832
FSU,2025,comm_sr31_std,urban,5.062552923839999
FSU,2025,comm_sr32_low,rural,1.1232528446599999
FSU,2025,comm_sr32_low,urban,0.26645015384
FSU,2030,comm_s1,rural,295.25445586257
FSU,2030,comm_s1,urban,335.30880203669005
FSU,2030,comm_s2,rural,139.02287640306
FSU,2030,comm_s2,urban,617.97513240299
FSU,2030,comm_s3,rural,115.66216900336
FSU,2030,comm_s3,urban,344.5235292451201
FSU,2030,comm_s51_std,rural,431.98187617559
FSU,2030,comm_s51_std,urban,1592.0324377257198
FSU,2030,comm_s52_low,rural,22.735888219770004
FSU,2030,comm_s52_low,urban,8.00016300363
FSU,2030,comm_sr11_std,rural,73.90920895663001
FSU,2030,comm_sr11_std,urban,6.7846132514
FSU,2030,comm_sr12_low,rural,3.8899583661800006
FSU,2030,comm_sr12_low,urban,0.35708490791
FSU,2030,comm_sr21_std,rural,34.80073075185
FSU,2030,comm_sr21_std,urban,12.50406266346
FSU,2030,comm_sr22_low,rural,1.83161740784
FSU,2030,comm_sr22_low,urban,0.6581085614100001
FSU,2030,comm_sr31_std,rural,28.95299036978
FSU,2030,comm_sr31_std,urban,6.9710633534
FSU,2030,comm_sr32_low,rural,1.52384159854
FSU,2030,comm_sr32_low,urban,0.36689807107
FSU,2035,comm_s1,rural,268.67774649759
FSU,2035,comm_s1,urban,327.86692684586006
FSU,2035,comm_s2,rural,120.04384973313
FSU,2035,comm_s2,urban,569.1786764866499
FSU,2035,comm_s3,rural,99.19447441620999
FSU,2035,comm_s3,urban,321.86906348436
FSU,2035,comm_s51_std,rural,463.79083256529003
FSU,2035,comm_s51_std,urban,1927.9663966026
FSU,2035,comm_s52_low,rural,24.410043819239995
FSU,2035,comm_s52_low,urban,9.688273349719998
FSU,2035,comm_sr11_std,rural,93.40509867143001
FSU,2035,comm_sr11_std,urban,8.574269419719998
FSU,2035,comm_sr12_low,rural,4.91605782484
FSU,2035,comm_sr12_low,urban,0.4512773377899999
FSU,2035,comm_sr21_std,rural,41.73292271263
FSU,2035,comm_sr21_std,urban,14.88497594747
FSU,2035,comm_sr22_low,rural,2.19646961643
FSU,2035,comm_sr22_low,urban,0.7834197868899999
FSU,2035,comm_sr31_std,rural,34.48469324776
FSU,2035,comm_sr31_std,urban,8.41741524451
FSU,2035,comm_sr32_low,rural,1.8149838552000002
FSU,2035,comm_sr32_low,urban,0.44302185485999995
FSU,2040,comm_s1,rural,243.01719729985
FSU,2040,comm_s1,urban,322.54913601325995
FSU,2040,comm_s2,rural,104.15656802128001
FSU,2040,comm_s2,urban,529.53693218738
FSU,2040,comm_s3,rural,83.97459543463
FSU,2040,comm_s3,urban,297.01042283179
FSU,2040,comm_s51_std,rural,471.29826079628003
FSU,2040,comm_s51_std,urban,2194.95361866827
FSU,2040,comm_s52_low,rural,24.80517162088
FSU,2040,comm_s52_low,urban,11.02991768171
FSU,2040,comm_sr11_std,rural,110.05324627636999
FSU,2040,comm_sr11_std,urban,10.221655950559999
FSU,2040,comm_sr12_low,rural,5.7922761198599995
FSU,2040,comm_sr12_low,urban,0.53798189201
FSU,2040,comm_sr21_std,rural,47.16854839518
FSU,2040,comm_sr21_std,urban,16.78114658982
FSU,2040,comm_sr22_low,rural,2.4825551787299998
FSU,2040,comm_sr22_low,urban,0.8832182417400001
FSU,2040,comm_sr31_std,rural,38.02890056743
FSU,2040,comm_sr31_std,urban,9.4123282841
FSU,2040,comm_sr32_low,rural,2.00152108252
FSU,2040,comm_sr32_low,urban,0.49538569907999996
FSU,2045,comm_s1,rural,218.89441745213
FSU,2045,comm_s1,urban,318.72208798967
FSU,2045,comm_s2,rural,90.98849392801
FSU,2045,comm_s2,urban,498.23374768743
FSU,2045,comm_s3,rural,70.4886803447
FSU,2045,comm_s3,urban,271.38799007990997
FSU,2045,comm_s51_std,rural,463.66625846906
FSU,2045,comm_s51_std,urban,2409.6461549064998
FSU,2045,comm_s52_low,rural,24.40348728784
FSU,2045,comm_s52_low,urban,12.10877464774
FSU,2045,comm_sr11_std,rural,124.02722590216999
FSU,2045,comm_sr11_std,urban,11.751169388620001
FSU,2045,comm_sr12_low,rural,6.52774873177
FSU,2045,comm_sr12_low,urban,0.6184825992599999
FSU,2045,comm_sr21_std,rural,51.55476609317
FSU,2045,comm_sr21_std,urban,18.36970007647
FSU,2045,comm_sr22_low,rural,2.7134087418100004
FSU,2045,comm_sr22_low,urban,0.9668263199399999
FSU,2045,comm_sr31_std,rural,39.93941728783
FSU,2045,comm_sr31_std,urban,10.00597812853
FSU,2045,comm_sr32_low,rural,2.10207459407
FSU,2045,comm_sr32_low,urban,0.52663042777
FSU,2050,comm_s1,rural,196.87402931255
FSU,2050,comm_s1,urban,315.90896013016
FSU,2050,comm_s2,rural,80.14009402415
FSU,2050,comm_s2,urban,474.14262078193997
FSU,2050,comm_s3,rural,58.98443038928
FSU,2050,comm_s3,urban,246.42745574798997
FSU,2050,comm_s51_std,rural,445.08961630092006
FSU,2050,comm_s51_std,urban,2581.53769407167
FSU,2050,comm_s52_low,rural,23.42576927894
FSU,2050,comm_s52_low,urban,12.972551226429998
FSU,2050,comm_sr11_std,rural,135.75954885078
FSU,2050,comm_sr11_std,urban,13.176403809009999
FSU,2050,comm_sr12_low,rural,7.145239413240002
FSU,2050,comm_sr12_low,urban,0.69349493717
FSU,2050,comm_sr21_std,rural,55.262662360920004
FSU,2050,comm_sr21_std,urban,19.776250195030002
FSU,2050,comm_sr22_low,rural,2.9085611769699997
FSU,2050,comm_sr22_low,urban,1.04085527353
FSU,2050,comm_sr31_std,rural,40.67423055644001
FSU,2050,comm_sr31_std,urban,10.278365214059999
FSU,2050,comm_sr32_low,rural,2.14074897665
FSU,2050,comm_sr32_low,urban,0.54096659015
FSU,2055,comm_s1,rural,176.95887908008
FSU,2055,comm_s1,urban,313.76764506641
FSU,2055,comm_s2,rural,71.15373811113
FSU,2055,comm_s2,urban,456.02617261122
FSU,2055,comm_s3,rural,49.43990965804
FSU,2055,comm_s3,urban,223.31701957314002
FSU,2055,comm_s51_std,rural,419.38453704073
FSU,2055,comm_s51_std,urban,2718.44892589075
FSU,2055,comm_s52_low,rural,22.07287037047
FSU,2055,comm_s52_low,urban,13.660547366260001
FSU,2055,comm_sr11_std,rural,145.55120550589
FSU,2055,comm_sr11_std,urban,14.505107899500004
FSU,2055,comm_sr12_low,rural,7.6605897635
FSU,2055,comm_sr12_low,urban,0.76342673137
FSU,2055,comm_sr21_std,rural,58.524965868369996
FSU,2055,comm_sr21_std,urban,21.08155172359
FSU,2055,comm_sr22_low,rural,3.08026136152
FSU,2055,comm_sr22_low,urban,1.10955535395
FSU,2055,comm_sr31_std,rural,40.66503183226
FSU,2055,comm_sr31_std,urban,10.32368223964
FSU,2055,comm_sr32_low,rural,2.1402648332
FSU,2055,comm_sr32_low,urban,0.54335169678
FSU,2060,comm_s1,rural,158.9768943494
FSU,2060,comm_s1,urban,312.06458234976003
FSU,2060,comm_s2,rural,63.626620453620006
FSU,2060,comm_s2,urban,442.67854408637004
FSU,2060,comm_s3,rural,41.68526937912
FSU,2060,comm_s3,urban,202.87199539290995
FSU,2060,comm_s51_std,rural,389.44662269794003
FSU,2060,comm_s51_std,urban,2827.41747847648
FSU,2060,comm_s52_low,rural,20.497190668240002
FSU,2060,comm_s52_low,urban,14.208128032509999
FSU,2060,comm_sr11_std,rural,153.60850805907
FSU,2060,comm_sr11_std,urban,15.742416331620001
FSU,2060,comm_sr12_low,rural,8.084658318899999
FSU,2060,comm_sr12_low,urban,0.82854822781
FSU,2060,comm_sr21_std,rural,61.47805491268001
FSU,2060,comm_sr21_std,urban,22.3313709283
FSU,2060,comm_sr22_low,rural,3.23568710081
FSU,2060,comm_sr22_low,urban,1.17533531222
FSU,2060,comm_sr31_std,rural,40.27762690652
FSU,2060,comm_sr31_std,urban,10.23408484711
FSU,2060,comm_sr32_low,rural,2.11987510035
FSU,2060,comm_sr32_low,urban,0.53863604457
FSU,2070,comm_s1,rural,126.38015815666
FSU,2070,comm_s1,urban,309.33203016691
FSU,2070,comm_s2,rural,51.20509194926
FSU,2070,comm_s2,urban,425.81153570355997
FSU,2070,comm_s3,rural,30.097978865269997
FSU,2070,comm_s3,urban,169.96340149911
FSU,2070,comm_s51_std,rural,324.59367557432
FSU,2070,comm_s51_std,urban,2958.03430841316
FSU,2070,comm_s52_low,rural,17.08387766174
FSU,2070,comm_s52_low,urban,14.864494012099998
FSU,2070,comm_sr11_std,rural,164.84903784781
FSU,2070,comm_sr11_std,urban,18.047269000440004
FSU,2070,comm_sr12_low,rural,8.6762651499
FSU,2070,comm_sr12_low,urban,0.9498562629799999
FSU,2070,comm_sr21_std,rural,66.79141934812
FSU,2070,comm_sr21_std,urban,24.84299903938
FSU,2070,comm_sr22_low,rural,3.51533786061
FSU,2070,comm_sr22_low,urban,1.30752626545
FSU,2070,comm_sr31_std,rural,39.25950821266
FSU,2070,comm_sr31_std,urban,9.91612548324
FSU,2070,comm_sr32_low,rural,2.0662899058399997
FSU,2070,comm_sr32_low,urban,0.52190134118
FSU,2080,comm_s1,rural,98.46232446699001
FSU,2080,comm_s1,urban,307.19375671618997
FSU,2080,comm_s2,rural,41.35752554762
FSU,2080,comm_s2,urban,417.27873865317997
FSU,2080,comm_s3,rural,22.652382520599996
FSU,2080,comm_s3,urban,149.50753573131
FSU,2080,comm_s51_std,rural,261.71887536878
FSU,2080,comm_s51_std,urban,2985.98710510713
FSU,2080,comm_s52_low,rural,13.774677650909998
FSU,2080,comm_s52_low,urban,15.00496032713
FSU,2080,comm_sr11_std,rural,167.60490687028
FSU,2080,comm_sr11_std,urban,20.01477063124
FSU,2080,comm_sr12_low,rural,8.821310887920001
FSU,2080,comm_sr12_low,urban,1.05340898037
FSU,2080,comm_sr21_std,rural,70.39976209471001
FSU,2080,comm_sr21_std,urban,27.187200458399996
FSU,2080,comm_sr22_low,rural,3.7052506366999993
FSU,2080,comm_sr22_low,urban,1.43090528749
FSU,2080,comm_sr31_std,rural,38.55942344752
FSU,2080,comm_sr31_std,urban,9.74095003538
FSU,2080,comm_sr32_low,rural,2.02944333927
FSU,2080,comm_sr32_low,urban,0.5126815808
FSU,2090,comm_s1,rural,75.03182585421001
FSU,2090,comm_s1,urban,305.41890242921
FSU,2090,comm_s2,rural,32.90243990902
FSU,2090,comm_s2,urban,412.7905859235501
FSU,2090,comm_s3,rural,17.37806154403
FSU,2090,comm_s3,urban,138.13553403343002
FSU,2090,comm_s51_std,rural,210.90567361925997
FSU,2090,comm_s51_std,urban,2946.53077401691
FSU,2090,comm_s52_low,rural,11.10029861152
FSU,2090,comm_s52_low,urban,14.806687306520002
FSU,2090,comm_sr11_std,rural,162.83881284369
FSU,2090,comm_sr11_std,urban,21.689495646110004
FSU,2090,comm_sr12_low,rural,8.57046383391
FSU,2090,comm_sr12_low,urban,1.1415524021899999
FSU,2090,comm_sr21_std,rural,71.40695556105
FSU,2090,comm_sr21_std,urban,29.31455631888
FSU,2090,comm_sr22_low,rural,3.7582608192199998
FSU,2090,comm_sr22_low,urban,1.54287138559
FSU,2090,comm_sr31_std,rural,37.714968003669995
FSU,2090,comm_sr31_std,urban,9.80977287335
FSU,2090,comm_sr32_low,rural,1.98499831585
FSU,2090,comm_sr32_low,urban,0.51630383543
FSU,2100,comm_s1,rural,56.208074777560014
FSU,2100,comm_s1,urban,303.91821304853
FSU,2100,comm_s2,rural,25.775511424199998
FSU,2100,comm_s2,urban,410.10427608764
FSU,2100,comm_s3,rural,13.443727740249999
FSU,2100,comm_s3,urban,132.39004385666001
FSU,2100,comm_s51_std,rural,173.15295107186
FSU,2100,comm_s51_std,urban,2867.84825847314
FSU,2100,comm_s52_low,rural,9.11331321429
FSU,2100,comm_s52_low,urban,14.41129778121
FSU,2100,comm_sr11_std,rural,152.93643371665001
FSU,2100,comm_sr11_std,urban,23.113511609190002
FSU,2100,comm_sr12_low,rural,8.04928598513
FSU,2100,comm_sr12_low,urban,1.2165006107799998
FSU,2100,comm_sr21_std,rural,70.13253540571
FSU,2100,comm_sr21_std,urban,31.18914740632
FSU,2100,comm_sr22_low,rural,3.69118607415
FSU,2100,comm_sr22_low,urban,1.6415340743900002
FSU,2100,comm_sr31_std,rural,36.57901083713
FSU,2100,comm_sr31_std,urban,10.068494365520001
FSU,2100,comm_sr32_low,rural,1.9252110966399998
FSU,2100,comm_sr32_low,urban,0.52992075606
LAM,2020,comm_s1,rural,232.63636908495
LAM,2020,comm_s1,urban,164.75635339798
LAM,2020,comm_s2,rural,292.29209918059
LAM,2020,comm_s2,urban,1142.34161177491
LAM,2020,comm_s3,rural,100.27003149
LAM,2020,comm_s3,urban,1401.0409823017499
LAM,2020,comm_s51_std,rural,180.08830791898998
LAM,2020,comm_s51_std,urban,1095.8199091055
LAM,2020,comm_sr11_std,rural,5.96503510472
LAM,2020,comm_sr11_std,urban,4.22452188203
LAM,2020,comm_sr21_std,rural,7.4946692098300005
LAM,2020,comm_sr21_std,urban,29.290810558440004
LAM,2020,comm_sr31_std,rural,2.57102644855
LAM,2020,comm_sr31_std,urban,35.92412775119
LAM,2025,comm_s1,rural,216.57368694576002
LAM,2025,comm_s1,urban,153.38053565524
LAM,2025,comm_s2,rural,268.17688002642
LAM,2025,comm_s2,urban,1047.80794501687
LAM,2025,comm_s3,rural,93.97622423608
LAM,2025,comm_s3,urban,1319.304445992
LAM,2025,comm_s51_std,rural,356.07048169619
LAM,2025,comm_s51_std,urban,2331.45639873476
LAM,2025,comm_sr11_std,rural,11.24873193205
LAM,2025,comm_sr11_std,urban,7.966510398960001
LAM,2025,comm_sr21_std,rural,13.92897667461
LAM,2025,comm_sr21_std,urban,54.422634882669996
LAM,2025,comm_sr31_std,rural,4.8810793653
LAM,2025,comm_sr31_std,urban,68.52403105389
LAM,2030,comm_s1,rural,202.59339146539
LAM,2030,comm_s1,urban,143.47949347583
LAM,2030,comm_s2,rural,246.3753044686
LAM,2030,comm_s2,urban,960.8851168825299
LAM,2030,comm_s3,rural,87.42390590796
LAM,2030,comm_s3,urban,1232.35243026065
LAM,2030,comm_s51_std,rural,513.0502165218901
LAM,2030,comm_s51_std,urban,3624.75077927013
LAM,2030,comm_sr11_std,rural,15.987114844259999
LAM,2030,comm_sr11_std,urban,11.32229992009
LAM,2030,comm_sr21_std,rural,19.442047239749996
LAM,2030,comm_sr21_std,urban,75.8256752834
LAM,2030,comm_sr31_std,rural,6.89882337113
LAM,2030,comm_sr31_std,urban,97.2477911973
LAM,2035,comm_s1,rural,190.43148787148
LAM,2035,comm_s1,urban,134.86626204342002
LAM,2035,comm_s2,rural,226.87412814639
LAM,2035,comm_s2,urban,882.0666037215601
LAM,2035,comm_s3,rural,80.83193943697
LAM,2035,comm_s3,urban,1143.2767853369298
LAM,2035,comm_s51_std,rural,642.45861525435
LAM,2035,comm_s51_std,urban,4903.71747897613
LAM,2035,comm_sr11_std,rural,20.29556717374
LAM,2035,comm_sr11_std,urban,14.37360654676
LAM,2035,comm_sr21_std,rural,24.17950497196
LAM,2035,comm_sr21_std,urban,94.00778310208
LAM,2035,comm_sr31_std,rural,8.61480459438
LAM,2035,comm_sr31_std,urban,121.84671271711
LAM,2040,comm_s1,rural,179.8405516991
LAM,2040,comm_s1,urban,127.36561186696
LAM,2040,comm_s2,rural,209.57896606211
LAM,2040,comm_s2,urban,811.41455529647
LAM,2040,comm_s3,rural,74.38770484563
LAM,2040,comm_s3,urban,1054.84441941906
LAM,2040,comm_s51_std,rural,744.5402413751699
LAM,2040,comm_s51_std,urban,6136.63645403482
LAM,2040,comm_sr11_std,rural,24.269572836150004
LAM,2040,comm_sr11_std,urban,17.18805333298
LAM,2040,comm_sr21_std,rural,28.28278680043
LAM,2040,comm_sr21_std,urban,109.50080203882
LAM,2040,comm_sr31_std,rural,10.03865815467
LAM,2040,comm_sr31_std,urban,142.35178454465
LAM,2045,comm_s1,rural,170.59477862893
LAM,2045,comm_s1,urban,120.81762514686001
LAM,2045,comm_s2,rural,194.34066925267
