region,year,arch,urt,floor_Mm2
FSU,2025,mfh_s1,urban,401.8779036136806
FSU,2025,mfh_s2,rural,131.5331144026387
FSU,2025,mfh_s2,urban,999.8784018505582
FSU,2025,mfh_s3,rural,116.518456622499
FSU,2025,mfh_s3,urban,893.6654040522885
FSU,2025,mfh_s51_std,rural,17.84927379682371
FSU,2025,mfh_s51_std,urban,435.7342611208061
FSU,2025,mfh_s52_low,rural,0.11072372188851076
FSU,2025,mfh_s52_low,urban,0.07591327397247963
FSU,2025,mfh_sr11_std,rural,33.31956550233337
FSU,2025,mfh_sr11_std,urban,5.011563398586041
FSU,2025,mfh_sr12_low,rural,3.526071134642329
FSU,2025,mfh_sr12_low,urban,0.2845297875124786
FSU,2025,mfh_sr21_std,rural,23.174578725321986
FSU,2025,mfh_sr21_std,urban,12.266690338421835
FSU,2025,mfh_sr22_low,rural,2.555646208713006
FSU,2025,mfh_sr22_low,urban,0.6693800795339421
FSU,2025,mfh_sr31_std,rural,17.28205199150025
FSU,2025,mfh_sr31_std,urban,10.474357482236364
FSU,2025,mfh_sr32_low,rural,1.056364266210993
FSU,2025,mfh_sr32_low,urban,0.2150318647367759
FSU,2025,sfh_s1,rural,750.953620780461
FSU,2025,sfh_s1,urban,204.72329922660066
FSU,2025,sfh_s2,rural,610.5041798350144
FSU,2025,sfh_s2,urban,626.3984327919181
FSU,2025,sfh_s3,rural,430.56598898147234
FSU,2025,sfh_s3,urban,403.5096871090733
FSU,2025,sfh_s51_std,rural,50.081656163086656
FSU,2025,sfh_s51_std,urban,199.38762479494528
FSU,2025,sfh_s52_low,rural,6.158302315393748
FSU,2025,sfh_s52_low,urban,1.0855941184006486
FSU,2025,sfh_sr11_std,rural,96.16594272611597
FSU,2025,sfh_sr11_std,urban,2.549719133093377
FSU,2025,sfh_sr12_low,rural,68.9727730785649
FSU,2025,sfh_sr12_low,urban,1.1603411613668753
FSU,2025,sfh_sr21_std,rural,77.06588959063068
FSU,2025,sfh_sr21_std,urban,7.940615297917549
FSU,2025,sfh_sr22_low,rural,56.96812580570442
FSU,2025,sfh_sr22_low,urban,3.391168657236081
FSU,2025,sfh_sr31_std,rural,67.98216577781704
FSU,2025,sfh_sr31_std,urban,5.997746675668559
FSU,2025,sfh_sr32_low,rural,26.18605666018509
FSU,2025,sfh_sr32_low,urban,1.2897299719585766
FSU,2030,mfh_s1,rural,171.84532222965564
FSU,2030,mfh_s1,urban,423.1728379080233
FSU,2030,mfh_s2,rural,113.2298487833931
FSU,2030,mfh_s2,urban,989.0498724176681
FSU,2030,mfh_s3,rural,103.8538515774075
FSU,2030,mfh_s3,urban,917.9485451510578
FSU,2030,mfh_s51_std,rural,24.30956862073009
FSU,2030,mfh_s51_std,urban,684.5104597195003
FSU,2030,mfh_s52_low,rural,0.8809610737275967
FSU,2030,mfh_s52_low,urban,1.2643590727774427
FSU,2030,mfh_sr11_std,rural,54.5378773018413
FSU,2030,mfh_sr11_std,urban,8.781163097733254
FSU,2030,mfh_sr12_low,rural,6.690848332405417
FSU,2030,mfh_sr12_low,urban,0.5685684759418885
FSU,2030,mfh_sr21_std,rural,36.194631904430345
FSU,2030,mfh_sr21_std,urban,20.244284876448333
FSU,2030,mfh_sr22_low,rural,4.525637334124153
FSU,2030,mfh_sr22_low,urban,1.2545485035511097
FSU,2030,mfh_sr31_std,rural,28.209621024617803
FSU,2030,mfh_sr31_std,urban,18.206276405246886
FSU,2030,mfh_sr32_low,rural,1.9718853254906439
FSU,2030,mfh_sr32_low,urban,0.4458068590013062
FSU,2030,sfh_s1,rural,650.3004419827989
FSU,2030,sfh_s1,urban,208.58657232664444
FSU,2030,sfh_s2,rural,526.9966137366096
FSU,2030,sfh_s2,urban,630.9044341941395
FSU,2030,sfh_s3,rural,383.4252599957492
FSU,2030,sfh_s3,urban,423.7304414633738
FSU,2030,sfh_s51_std,rural,62.77439613945394
FSU,2030,sfh_s51_std,urban,313.3438210670422
FSU,2030,sfh_s52_low,rural,16.1994375683185
FSU,2030,sfh_s52_low,urban,4.747333956352841
FSU,2030,sfh_sr11_std,rural,146.48125502091
FSU,2030,sfh_sr11_std,urban,4.047575575483342
FSU,2030,sfh_sr12_low,rural,119.78635037175704
FSU,2030,sfh_sr12_low,urban,2.1053589642404082
FSU,2030,sfh_sr21_std,rural,117.31948277027179
FSU,2030,sfh_sr21_std,urban,12.493545747763696
FSU,2030,sfh_sr22_low,rural,98.37133872107644
FSU,2030,sfh_sr22_low,urban,6.086533955680442
FSU,2030,sfh_sr31_std,rural,108.49432078875469
FSU,2030,sfh_sr31_std,urban,10.098879769652717
FSU,2030,sfh_sr32_low,rural,47.732320535785654
FSU,2030,sfh_sr32_low,urban,2.4923687167355277
FSU,2035,mfh_s1,rural,154.35192805956677
FSU,2035,mfh_s1,urban,445.13745370111025
FSU,2035,mfh_s2,rural,97.35757120068375
FSU,2035,mfh_s2,urban,976.5261825764256
FSU,2035,mfh_s3,rural,90.10576600508281
FSU,2035,mfh_s3,urban,922.0502489004919
FSU,2035,mfh_s51_std,rural,29.3951362157788
FSU,2035,mfh_s51_std,urban,950.4635483694626
FSU,2035,mfh_s52_low,rural,1.5347789874527038
FSU,2035,mfh_s52_low,urban,2.689325726865118
FSU,2035,mfh_sr11_std,rural,74.22127327587751
FSU,2035,mfh_sr11_std,urban,12.829195745920863
FSU,2035,mfh_sr12_low,rural,9.69637923595445
FSU,2035,mfh_sr12_low,urban,0.8643005882943143
FSU,2035,mfh_sr21_std,rural,47.02332804789075
FSU,2035,mfh_sr21_std,urban,27.777553490494864
FSU,2035,mfh_sr22_low,rural,6.178400642801156
FSU,2035,mfh_sr22_low,urban,1.787714974623243
FSU,2035,mfh_sr31_std,rural,37.54519244234797
FSU,2035,mfh_sr31_std,urban,25.24889212247188
FSU,2035,mfh_sr32_low,rural,2.746506937994306
FSU,2035,mfh_sr32_low,urban,0.6612074161455709
FSU,2035,sfh_s1,rural,564.0933009259995
FSU,2035,sfh_s1,urban,212.3609409170181
FSU,2035,sfh_s2,rural,452.76459519722465
FSU,2035,sfh_s2,urban,629.6889839411416
FSU,2035,sfh_s3,rural,336.384447139789
FSU,2035,sfh_s3,urban,438.18355091612284
FSU,2035,sfh_s51_std,rural,72.99184059793284
FSU,2035,sfh_s51_std,urban,437.4812154107699
FSU,2035,sfh_s52_low,rural,24.75662991870354
FSU,2035,sfh_s52_low,urban,9.059046741097193
FSU,2035,sfh_sr11_std,rural,188.08233727998953
FSU,2035,sfh_sr11_std,urban,5.378837923540928
FSU,2035,sfh_sr12_low,rural,163.30261666297883
FSU,2035,sfh_sr12_low,urban,2.975207878091723
FSU,2035,sfh_sr21_std,rural,149.49013141683253
FSU,2035,sfh_sr21_std,urban,16.29896787447141
FSU,2035,sfh_sr22_low,rural,132.5500649101421
FSU,2035,sfh_sr22_low,urban,8.433855016641209
FSU,2035,sfh_sr31_std,rural,143.095722630111
FSU,2035,sfh_sr31_std,urban,13.849729711704166
FSU,2035,sfh_sr32_low,rural,66.65853658976765
FSU,2035,sfh_sr32_low,urban,3.6453691537588613
FSU,2040,mfh_s1,rural,138.06943283572508
FSU,2040,mfh_s1,urban,467.01739260798615
FSU,2040,mfh_s2,rural,83.735866338531
FSU,2040,mfh_s2,urban,965.1649776137058
FSU,2040,mfh_s3,rural,75.8463855614512
FSU,2040,mfh_s3,urban,907.3603233399625
FSU,2040,mfh_s51_std,rural,33.089371943332964
FSU,2040,mfh_s51_std,urban,1231.0361591428868
FSU,2040,mfh_s52_low,rural,2.0672414882205206
FSU,2040,mfh_s52_low,urban,4.406721717266807
FSU,2040,mfh_sr11_std,rural,92.43461495634
FSU,2040,mfh_sr11_std,urban,17.30898286594407
FSU,2040,mfh_sr12_low,rural,12.453197326791532
FSU,2040,mfh_sr12_low,urban,1.1644044932780002
FSU,2040,mfh_sr21_std,rural,56.250076391569515
FSU,2040,mfh_sr21_std,urban,35.31833379365345
FSU,2040,mfh_sr22_low,rural,7.54151108318487
FSU,2040,mfh_sr22_low,urban,2.2655869110902787
FSU,2040,mfh_sr31_std,rural,45.496713334541724
FSU,2040,mfh_sr31_std,urban,31.43292489640061
FSU,2040,mfh_sr32_low,rural,3.336505806333347
FSU,2040,mfh_sr32_low,urban,0.8423159828833591
FSU,2040,sfh_s1,rural,490.50370577155496
FSU,2040,sfh_s1,urban,216.14416427219484
FSU,2040,sfh_s2,rural,387.7177320557194
FSU,2040,sfh_s2,urban,623.957073414198
FSU,2040,sfh_s3,rural,290.72106923899184
FSU,2040,sfh_s3,urban,446.3668878462493
FSU,2040,sfh_s51_std,rural,81.0792899106832
FSU,2040,sfh_s51_std,urban,571.604587558773
FSU,2040,sfh_s52_low,rural,32.13022996137868
FSU,2040,sfh_s52_low,urban,14.12287347357592
FSU,2040,sfh_sr11_std,rural,223.61987364797838
FSU,2040,sfh_sr11_std,urban,6.61205240150811
FSU,2040,sfh_sr12_low,rural,200.10132474203564
FSU,2040,sfh_sr12_low,urban,3.766653315752518
FSU,2040,sfh_sr21_std,rural,175.29711580347842
FSU,2040,sfh_sr21_std,urban,19.529222742049253
FSU,2040,sfh_sr22_low,rural,159.64640032812866
FSU,2040,sfh_sr22_low,urban,10.396764930643384
FSU,2040,sfh_sr31_std,rural,171.96083475884342
FSU,2040,sfh_sr31_std,urban,17.166138783130545
FSU,2040,sfh_sr32_low,rural,82.07930104103664
FSU,2040,sfh_sr32_low,urban,4.662279576199288
FSU,2045,mfh_s1,rural,123.03467993761961
FSU,2045,mfh_s1,urban,488.61865134526977
FSU,2045,mfh_s2,rural,72.2805350420878
FSU,2045,mfh_s2,urban,957.7542227997805
FSU,2045,mfh_s3,rural,62.90322810319716
FSU,2045,mfh_s3,urban,877.693041644739
FSU,2045,mfh_s51_std,rural,34.98857626207319
FSU,2045,mfh_s51_std,urban,1511.9525384346969
FSU,2045,mfh_s52_low,rural,2.3812501877796817
FSU,2045,mfh_s52_low,urban,6.280218061883612
FSU,2045,mfh_sr11_std,rural,108.57945129339275
FSU,2045,mfh_sr11_std,urban,21.81020494256951
FSU,2045,mfh_sr12_low,rural,14.85003651713488
FSU,2045,mfh_sr12_low,urban,1.4513796295332027
FSU,2045,mfh_sr21_std,rural,64.01093857827003
FSU,2045,mfh_sr21_std,urban,42.2821959490638
FSU,2045,mfh_sr22_low,rural,8.643502020295612
FSU,2045,mfh_sr22_low,urban,2.677319836300028
FSU,2045,mfh_sr31_std,rural,50.934573100173296
FSU,2045,mfh_sr31_std,urban,36.52168194778593
FSU,2045,mfh_sr32_low,rural,3.709896187935557
FSU,2045,mfh_sr32_low,urban,0.9760544804969908
FSU,2045,sfh_s1,rural,427.66042530549885
FSU,2045,sfh_s1,urban,220.06166916149934
FSU,2045,sfh_s2,rural,331.6749046760465
FSU,2045,sfh_s2,urban,615.2685283547523
FSU,2045,sfh_s3,rural,248.62417426045053
FSU,2045,sfh_s3,urban,448.3231784446676
FSU,2045,sfh_s51_std,rural,86.56939081470766
FSU,2045,sfh_s51_std,urban,709.6930791740937
FSU,2045,sfh_s52_low,rural,37.22478491910671
FSU,2045,sfh_s52_low,urban,19.59024210189146
FSU,2045,sfh_sr11_std,rural,253.44641318048107
FSU,2045,sfh_sr11_std,urban,7.733793235574051
FSU,2045,sfh_sr12_low,rural,230.50726113013792
FSU,2045,sfh_sr12_low,urban,4.4739656213169345
FSU,2045,sfh_sr21_std,rural,195.28105192570843
FSU,2045,sfh_sr21_std,urban,22.139255473126653
FSU,2045,sfh_sr22_low,rural,180.20349575716486
FSU,2045,sfh_sr22_low,urban,11.961425004948955
FSU,2045,sfh_sr31_std,rural,193.53998447043455
FSU,2045,sfh_sr31_std,urban,19.920593491496142
FSU,2045,sfh_sr32_low,rural,93.42717240297992
FSU,2045,sfh_sr32_low,urban,5.4917594082096395
FSU,2050,mfh_s1,rural,109.93738403222986
FSU,2050,mfh_s1,urban,509.6719766682672
FSU,2050,mfh_s2,rural,63.17042769714033
FSU,2050,mfh_s2,urban,955.6441173375785
FSU,2050,mfh_s3,rural,52.067831996603374
FSU,2050,mfh_s3,urban,838.5195697228967
FSU,2050,mfh_s51_std,rural,34.78564839652958
FSU,2050,mfh_s51_std,urban,1780.7178241494037
FSU,2050,mfh_s52_low,rural,2.4190689366451346
FSU,2050,mfh_s52_low,urban,8.11771327975354
FSU,2050,mfh_sr11_std,rural,121.5866607635645
FSU,2050,mfh_sr11_std,urban,26.04187042134819
FSU,2050,mfh_sr12_low,rural,16.83078679459654
FSU,2050,mfh_sr12_low,urban,1.7142617967180196
FSU,2050,mfh_sr21_std,rural,70.03421355519028
FSU,2050,mfh_sr21_std,urban,48.36945893637848
FSU,2050,mfh_sr22_low,rural,9.520170362111088
FSU,2050,mfh_sr22_low,urban,3.0246498388937164
FSU,2050,mfh_sr31_std,rural,53.75763981009192
FSU,2050,mfh_sr31_std,urban,40.10649552317656
FSU,2050,mfh_sr32_low,rural,3.8933474703003044
FSU,2050,mfh_sr32_low,urban,1.0582202569825396
FSU,2050,sfh_s1,rural,373.6926354206827
FSU,2050,sfh_s1,urban,224.1471413288273
FSU,2050,sfh_s2,rural,283.9157913958972
FSU,2050,sfh_s2,urban,604.9793691490305
FSU,2050,sfh_s3,rural,211.1486047325086
FSU,2050,sfh_s3,urban,444.5947734865981
FSU,2050,sfh_s51_std,rural,88.57967914770398
FSU,2050,sfh_s51_std,urban,846.4471512361112
FSU,2050,sfh_s52_low,rural,38.850472145895395
FSU,2050,sfh_s52_low,urban,25.091063694646227
FSU,2050,sfh_sr11_std,rural,277.96574773964835
FSU,2050,sfh_sr11_std,urban,8.747547815539646
FSU,2050,sfh_sr12_low,rural,255.36989561392593
FSU,2050,sfh_sr12_low,urban,5.107889494904464
FSU,2050,sfh_sr21_std,rural,210.15824981718404
FSU,2050,sfh_sr21_std,urban,24.18026666657394
FSU,2050,sfh_sr22_low,rural,195.37519000093906
FSU,2050,sfh_sr22_low,urban,13.183186612554415
FSU,2050,sfh_sr31_std,rural,207.54704811351647
FSU,2050,sfh_sr31_std,urban,21.973185752472116
FSU,2050,sfh_sr32_low,rural,100.88822429891383
FSU,2050,sfh_sr32_low,urban,6.116345125757512
FSU,2055,mfh_s1,rural,96.7512806470979
FSU,2055,mfh_s1,urban,529.535037743583
FSU,2055,mfh_s2,rural,54.74333450276183
FSU,2055,mfh_s2,urban,958.2818860192964
FSU,2055,mfh_s3,rural,42.38755582311775
FSU,2055,mfh_s3,urban,794.4482980585495
FSU,2055,mfh_s51_std,rural,33.66404041870511
FSU,2055,mfh_s51_std,urban,2026.9163119637105
FSU,2055,mfh_s52_low,rural,2.3902787549469124
FSU,2055,mfh_s52_low,urban,10.18915918531623
FSU,2055,mfh_sr11_std,rural,132.60295285890473
FSU,2055,mfh_sr11_std,urban,30.14201493940934
FSU,2055,mfh_sr12_low,rural,18.643578262934394
FSU,2055,mfh_sr12_low,urban,1.9956261087316214
FSU,2055,mfh_sr21_std,rural,75.1876433756509
FSU,2055,mfh_sr21_std,urban,54.16877182524457
FSU,2055,mfh_sr22_low,rural,10.32324795110105
FSU,2055,mfh_sr22_low,urban,3.3984102143630914
FSU,2055,mfh_sr31_std,rural,55.096849558417055
FSU,2055,mfh_sr31_std,urban,43.0264510613199
FSU,2055,mfh_sr32_low,rural,4.001230698461097
FSU,2055,mfh_sr32_low,urban,1.1341372600328674
FSU,2055,sfh_s1,rural,326.135012013705
FSU,2055,sfh_s1,urban,228.33929651674137
FSU,2055,sfh_s2,rural,242.42330235479068
FSU,2055,sfh_s2,urban,594.1037637519863
FSU,2055,sfh_s3,rural,176.98272479202367
FSU,2055,sfh_s3,urban,435.8258721189886
FSU,2055,sfh_s51_std,rural,88.6012356551295
FSU,2055,sfh_s51_std,urban,976.7502760848002
FSU,2055,sfh_s52_low,rural,39.326556296673346
FSU,2055,sfh_s52_low,urban,30.964333380452292
FSU,2055,sfh_sr11_std,rural,296.3089646966016
FSU,2055,sfh_sr11_std,urban,9.659575129559773
FSU,2055,sfh_sr12_low,rural,276.51632099753914
FSU,2055,sfh_sr12_low,urban,5.725515597199894
FSU,2055,sfh_sr21_std,rural,219.52617115305742
FSU,2055,sfh_sr21_std,urban,25.752498015892893
FSU,2055,sfh_sr22_low,rural,206.74452815145136
FSU,2055,sfh_sr22_low,urban,14.250006351872372
FSU,2055,sfh_sr31_std,rural,214.4486523600695
FSU,2055,sfh_sr31_std,urban,23.438982111092823
FSU,2055,sfh_sr32_low,rural,105.55701524713119
FSU,2055,sfh_sr32_low,urban,6.616091472252926
FSU,2060,mfh_s1,rural,84.7184081046301
FSU,2060,mfh_s1,urban,548.0315545744241
FSU,2060,mfh_s2,rural,47.494207836341324
FSU,2060,mfh_s2,urban,965.3057088242688
FSU,2060,mfh_s3,rural,34.44874824826571
FSU,2060,mfh_s3,urban,750.4720907510866
FSU,2060,mfh_s51_std,rural,31.78252326413003
FSU,2060,mfh_s51_std,urban,2246.748734196087
FSU,2060,mfh_s52_low,rural,2.297629910792294
FSU,2060,mfh_s52_low,urban,12.65313034342741
FSU,2060,mfh_sr11_std,rural,140.48390623580838
FSU,2060,mfh_sr11_std,urban,33.9454063512455
FSU,2060,mfh_sr12_low,rural,20.318489058317315
FSU,2060,mfh_sr12_low,urban,2.3064310331171947
FSU,2060,mfh_sr21_std,rural,78.92426398389213
FSU,2060,mfh_sr21_std,urban,59.488225622851836
FSU,2060,mfh_sr22_low,rural,11.084698451621874
FSU,2060,mfh_sr22_low,urban,3.822760171055706
FSU,2060,mfh_sr31_std,rural,54.95999340993966
FSU,2060,mfh_sr31_std,urban,45.22191326298465
FSU,2060,mfh_sr32_low,rural,4.072586494647651
FSU,2060,mfh_sr32_low,urban,1.214177889068708
FSU,2060,sfh_s1,rural,284.46857905717644
FSU,2060,sfh_s1,urban,232.60509238374138
FSU,2060,sfh_s2,rural,206.88272216349165
FSU,2060,sfh_s2,urban,583.5966803667976
FSU,2060,sfh_s3,rural,147.12946249547477
FSU,2060,sfh_s3,urban,423.20022754719565
FSU,2060,sfh_s51_std,rural,87.02314674897063
FSU,2060,sfh_s51_std,urban,1098.5106728287358
FSU,2060,sfh_s52_low,rural,39.09253885943254
FSU,2060,sfh_s52_low,urban,37.353922250323315
FSU,2060,sfh_sr11_std,rural,308.3619023537606
FSU,2060,sfh_sr11_std,urban,10.450755820197442
FSU,2060,sfh_sr12_low,rural,294.60670180911376
FSU,2060,sfh_sr12_low,urban,6.345796192177611
FSU,2060,sfh_sr21_std,rural,223.79941130487987
FSU,2060,sfh_sr21_std,urban,26.880260297874134
FSU,2060,sfh_sr22_low,rural,215.23786507738825
FSU,2060,sfh_sr22_low,urban,15.238841541920063
FSU,2060,sfh_sr31_std,rural,214.58422922737873
FSU,2060,sfh_sr31_std,urban,24.26669163873303
FSU,2060,sfh_sr32_low,rural,107.97215494501825
FSU,2060,sfh_sr32_low,urban,7.0172514769544625
FSU,2070,mfh_s1,rural,62.8315669856169
FSU,2070,mfh_s1,urban,580.0631859830467
FSU,2070,mfh_s2,rural,35.199688858999444
FSU,2070,mfh_s2,urban,987.6161460109109
FSU,2070,mfh_s3,rural,22.47651163479712
FSU,2070,mfh_s3,urban,671.3496270463332
FSU,2070,mfh_s51_std,rural,26.660899897876885
FSU,2070,mfh_s51_std,urban,2589.95735830379
FSU,2070,mfh_s52_low,rural,1.9725572260731954
FSU,2070,mfh_s52_low,urban,16.14682396778975
FSU,2070,mfh_sr11_std,rural,150.06885649294284
FSU,2070,mfh_sr11_std,urban,41.18811061297726
FSU,2070,mfh_sr12_low,rural,21.812771053758684
FSU,2070,mfh_sr12_low,urban,2.7664328282268356
FSU,2070,mfh_sr21_std,rural,84.21564527722633
FSU,2070,mfh_sr21_std,urban,69.93801750588808
FSU,2070,mfh_sr22_low,rural,11.828344429686048
FSU,2070,mfh_sr22_low,urban,4.431088221032181
FSU,2070,mfh_sr31_std,rural,52.894222563804405
FSU,2070,mfh_sr31_std,urban,47.62858643321341
FSU,2070,mfh_sr32_low,rural,3.861072106976255
FSU,2070,mfh_sr32_low,urban,1.2365163306739446
FSU,2070,sfh_s1,rural,211.1974247059989
FSU,2070,sfh_s1,urban,240.9583276862979
FSU,2070,sfh_s2,rural,148.072432048151
FSU,2070,sfh_s2,urban,564.5440513893349
FSU,2070,sfh_s3,rural,97.64994743040789
FSU,2070,sfh_s3,urban,389.03683688364026
FSU,2070,sfh_s51_std,rural,80.20088001530823
FSU,2070,sfh_s51_std,urban,1307.5064538669783
FSU,2070,sfh_s52_low,rural,36.85832869314327
FSU,2070,sfh_s52_low,urban,47.54807495553716
FSU,2070,sfh_sr11_std,rural,326.9065086880346
FSU,2070,sfh_sr11_std,urban,12.065929680403062
FSU,2070,sfh_sr12_low,rural,314.8324064390858
FSU,2070,sfh_sr12_low,urban,7.369528167245095
FSU,2070,sfh_sr21_std,rural,229.31095108991016
FSU,2070,sfh_sr21_std,urban,28.989126840357905
FSU,2070,sfh_sr22_low,rural,221.23889704944202
FSU,2070,sfh_sr22_low,urban,16.530459850441463
FSU,2070,sfh_sr31_std,rural,205.8194114813454
FSU,2070,sfh_sr31_std,urban,24.86760132440808
FSU,2070,sfh_sr32_low,rural,103.767259122161
FSU,2070,sfh_sr32_low,urban,7.221943620908363
FSU,2080,mfh_s1,rural,45.92363725822623
FSU,2080,mfh_s1,urban,606.0872862628339
FSU,2080,mfh_s2,rural,26.040580795675613
FSU,2080,mfh_s2,urban,1016.211010404931
FSU,2080,mfh_s3,rural,15.192390101158022
FSU,2080,mfh_s3,urban,621.8958442711356
FSU,2080,mfh_s51_std,rural,21.36573123882152
FSU,2080,mfh_s51_std,urban,2788.2618764629633
FSU,2080,mfh_s52_low,rural,1.5748318770567895
FSU,2080,mfh_s52_low,urban,18.68908669322149
FSU,2080,mfh_sr11_std,rural,149.63500052973225
FSU,2080,mfh_sr11_std,urban,47.100198325317784
FSU,2080,mfh_sr12_low,rural,21.895782209633932
FSU,2080,mfh_sr12_low,urban,3.154217914100405
FSU,2080,mfh_sr21_std,rural,85.06021365462261
FSU,2080,mfh_sr21_std,urban,78.88055618832756
FSU,2080,mfh_sr22_low,rural,11.991549519073772
FSU,2080,mfh_sr22_low,urban,4.974327542806918
FSU,2080,mfh_sr31_std,rural,49.44560277511999
FSU,2080,mfh_sr31_std,urban,49.01251695856461
FSU,2080,mfh_sr32_low,rural,3.5877048911205103
FSU,2080,mfh_sr32_low,urban,1.2512438682973779
FSU,2080,sfh_s1,rural,155.51755043429068
FSU,2080,sfh_s1,urban,248.90852884535494
FSU,2080,sfh_s2,rural,106.66439441594854
FSU,2080,sfh_s2,urban,552.6998793759172
FSU,2080,sfh_s3,rural,64.48819689088819
FSU,2080,sfh_s3,urban,353.73278557061303
FSU,2080,sfh_s51_std,rural,69.98820389401436
FSU,2080,sfh_s51_std,urban,1452.568751981421
FSU,2080,sfh_s52_low,rural,32.676567516399125
FSU,2080,sfh_s52_low,urban,55.50689154990521
FSU,2080,sfh_sr11_std,rural,327.72117168733996
FSU,2080,sfh_sr11_std,urban,13.406866123709523
FSU,2080,sfh_sr12_low,rural,318.2660548894298
FSU,2080,sfh_sr12_low,urban,8.238992131971457
FSU,2080,sfh_sr21_std,rural,225.4308896353983
FSU,2080,sfh_sr21_std,urban,30.5325356593268
FSU,2080,sfh_sr22_low,rural,218.50463124528443
FSU,2080,sfh_sr22_low,urban,17.51972244054885
FSU,2080,sfh_sr31_std,rural,186.63296869842532
FSU,2080,sfh_sr31_std,urban,24.287679011216763
FSU,2080,sfh_sr32_low,rural,94.36741086561825
FSU,2080,sfh_sr32_low,urban,7.089236284920431
FSU,2090,mfh_s1,rural,33.264266346581394
FSU,2090,mfh_s1,urban,626.575129376696
FSU,2090,mfh_s2,rural,19.207883257868932
FSU,2090,mfh_s2,urban,1044.3399668248633
FSU,2090,mfh_s3,rural,10.572794811561119
FSU,2090,mfh_s3,urban,598.0527437717188
FSU,2090,mfh_s51_std,rural,17.07065138657376
FSU,2090,mfh_s51_std,urban,2861.3648429461205
FSU,2090,mfh_s52_low,rural,1.2252362735027433
FSU,2090,mfh_s52_low,urban,20.174564205431526
FSU,2090,mfh_sr11_std,rural,142.54525962372722
FSU,2090,mfh_sr11_std,urban,51.900830677620064
FSU,2090,mfh_sr12_low,rural,20.97548293687916
FSU,2090,mfh_sr12_low,urban,3.4773452946049384
FSU,2090,mfh_sr21_std,rural,82.58738457486132
FSU,2090,mfh_sr21_std,urban,86.51126600864109
FSU,2090,mfh_sr22_low,rural,11.690598196994808
FSU,2090,mfh_sr22_low,urban,5.45083132749532
FSU,2090,mfh_sr31_std,rural,45.83629971736248
FSU,2090,mfh_sr31_std,urban,50.68597694649339
FSU,2090,mfh_sr32_low,rural,3.317805756957206
FSU,2090,mfh_sr32_low,urban,1.2830274380778446
FSU,2090,sfh_s1,rural,113.30003244391001
FSU,2090,sfh_s1,urban,255.97476931053214
FSU,2090,sfh_s2,rural,77.1910205880044
FSU,2090,sfh_s2,urban,547.5041338734814
FSU,2090,sfh_s3,rural,42.94897345893056
FSU,2090,sfh_s3,urban,323.39834839791
FSU,2090,sfh_s51_std,rural,58.86075905390416
FSU,2090,sfh_s51_std,urban,1533.2736209070576
FSU,2090,sfh_s52_low,rural,27.628149230869262
FSU,2090,sfh_s52_low,urban,60.8066729045281
FSU,2090,sfh_sr11_std,rural,315.57237014042136
FSU,2090,sfh_sr11_std,urban,14.514779894572293
FSU,2090,sfh_sr12_low,rural,308.59746644911365
FSU,2090,sfh_sr12_low,urban,8.969898597777716
FSU,2090,sfh_sr21_std,rural,216.12941278598404
FSU,2090,sfh_sr21_std,urban,31.844369108160148
FSU,2090,sfh_sr22_low,rural,210.39713165817957
FSU,2090,sfh_sr22_low,urban,18.377364546011428
FSU,2090,sfh_sr31_std,rural,164.9852562721716
FSU,2090,sfh_sr31_std,urban,23.333929893391762
FSU,2090,sfh_sr32_low,rural,83.5872723570143
FSU,2090,sfh_sr32_low,urban,6.84651110021277
FSU,2100,mfh_s1,rural,24.02071480087429
FSU,2100,mfh_s1,urban,642.4657358061532
FSU,2100,mfh_s2,rural,14.180596662712786
FSU,2100,mfh_s2,urban,1068.7448102473747
FSU,2100,mfh_s3,rural,7.543871543322083
FSU,2100,mfh_s3,urban,591.010287467808
FSU,2100,mfh_s51_std,rural,14.050105460707963
FSU,2100,mfh_s51_std,urban,2843.13440515593
FSU,2100,mfh_s52_low,rural,0.9727566604534957
FSU,2100,mfh_s52_low,urban,21.026002098932775
FSU,2100,mfh_sr11_std,rural,131.8812152708701
FSU,2100,mfh_sr11_std,urban,55.725164120804074
FSU,2100,mfh_sr12_low,rural,19.575808134297244
FSU,2100,mfh_sr12_low,urban,3.767034488979341
FSU,2100,mfh_sr21_std,rural,78.14668589770588
FSU,2100,mfh_sr21_std,urban,92.7954554179146
FSU,2100,mfh_sr22_low,rural,11.148363226852434
FSU,2100,mfh_sr22_low,urban,5.893216362504935
FSU,2100,mfh_sr31_std,rural,42.3224781227262
FSU,2100,mfh_sr31_std,urban,52.7708696416663
FSU,2100,mfh_sr32_low,rural,3.077764360867434
FSU,2100,mfh_sr32_low,urban,1.3408836917698874
FSU,2100,sfh_s1,rural,81.89128993472288
FSU,2100,sfh_s1,urban,261.9241408481145
FSU,2100,sfh_s2,rural,56.210831488347964
FSU,2100,sfh_s2,urban,547.2234754646172
FSU,2100,sfh_s3,rural,29.17599584688422
FSU,2100,sfh_s3,urban,300.5823333605819
FSU,2100,sfh_s51_std,rural,48.82632949018494
FSU,2100,sfh_s51_std,urban,1560.0315036446939
FSU,2100,sfh_s52_low,rural,22.785661868319792
FSU,2100,sfh_s52_low,urban,63.99671783833603
FSU,2100,sfh_sr11_std,rural,294.78493974257964
