node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_CHN,energy_bulk_carrier,broadcast,broadcast,CHN-LAM,year,,USD/Mt-km
R12_CHN,energy_bulk_carrier,broadcast,broadcast,CHN-MEA,year,,USD/Mt-km
R12_CHN,energy_bulk_carrier,broadcast,broadcast,CHN-NAM,year,,USD/Mt-km
R12_CHN,energy_bulk_carrier,broadcast,broadcast,CHN-PAO,year,,USD/Mt-km
R12_CHN,energy_bulk_carrier,broadcast,broadcast,CHN-PAS,year,,USD/Mt-km
R12_CHN,energy_bulk_carrier,broadcast,broadcast,CHN-SAS,year,,USD/Mt-km
R12_CHN,energy_bulk_carrier,broadcast,broadcast,CHN-WEU,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-AFR,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-RCPA,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-CHN,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-FSU,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-LAM,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-MEA,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-NAM,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-PAO,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-PAS,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-SAS,year,,USD/Mt-km
R12_EEU,energy_bulk_carrier,broadcast,broadcast,EEU-WEU,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-AFR,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-RCPA,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-CHN,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-EEU,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-LAM,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-MEA,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-NAM,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-PAO,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-PAS,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-SAS,year,,USD/Mt-km
R12_FSU,energy_bulk_carrier,broadcast,broadcast,FSU-WEU,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-AFR,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-RCPA,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-CHN,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-EEU,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-FSU,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-MEA,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-NAM,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-PAO,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-PAS,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-SAS,year,,USD/Mt-km
R12_LAM,energy_bulk_carrier,broadcast,broadcast,LAM-WEU,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-AFR,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-RCPA,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-CHN,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-EEU,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-FSU,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-LAM,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-NAM,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-PAO,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-PAS,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-SAS,year,,USD/Mt-km
R12_MEA,energy_bulk_carrier,broadcast,broadcast,MEA-WEU,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-AFR,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-RCPA,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-CHN,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-EEU,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-FSU,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-LAM,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-MEA,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-PAO,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-PAS,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-SAS,year,,USD/Mt-km
R12_NAM,energy_bulk_carrier,broadcast,broadcast,NAM-WEU,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-AFR,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-RCPA,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-CHN,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-EEU,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-FSU,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-LAM,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-MEA,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-NAM,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-PAS,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-SAS,year,,USD/Mt-km
R12_PAO,energy_bulk_carrier,broadcast,broadcast,PAO-WEU,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-AFR,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-RCPA,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-CHN,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-EEU,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-FSU,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-LAM,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-MEA,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-NAM,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-PAO,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-SAS,year,,USD/Mt-km
R12_PAS,energy_bulk_carrier,broadcast,broadcast,PAS-WEU,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-AFR,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-RCPA,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-CHN,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-EEU,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-FSU,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-LAM,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-MEA,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-NAM,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-PAO,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-PAS,year,,USD/Mt-km
R12_SAS,energy_bulk_carrier,broadcast,broadcast,SAS-WEU,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-AFR,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-RCPA,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-CHN,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-EEU,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-FSU,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-LAM,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-MEA,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-NAM,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-PAO,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-PAS,year,,USD/Mt-km
R12_WEU,energy_bulk_carrier,broadcast,broadcast,WEU-SAS,year,,USD/Mt-km
