"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff"
"1955","ZAF","rcp26","ssp2",2090,29167.93,24660.93,-15.45
"1956","ZAF","rcp26","ssp2",2100,33613.86,27136.17,-19.27
"1957","ZMB","rcp26","ssp2",2025,1239.04,1224.41,-1.18
"1958","ZMB","rcp26","ssp2",2030,1541.17,1509.37,-2.06
"1959","ZMB","rcp26","ssp2",2035,1914.65,1853.65,-3.19
"1960","ZMB","rcp26","ssp2",2040,2387.49,2279.13,-4.54
"1961","ZMB","rcp26","ssp2",2045,2979.03,2796.88,-6.11
"1962","ZMB","rcp26","ssp2",2050,3708.62,3415.59,-7.9
"1963","ZMB","rcp26","ssp2",2055,4597.87,4143.12,-9.89
"1964","ZMB","rcp26","ssp2",2060,5667.76,4983.27,-12.08
"1965","ZMB","rcp26","ssp2",2070,8412.65,6986.08,-16.96
"1966","ZMB","rcp26","ssp2",2080,12017.27,9324.72,-22.41
"1967","ZMB","rcp26","ssp2",2090,16501.59,11830.97,-28.3
"1968","ZMB","rcp26","ssp2",2100,21966.2,14381.39,-34.53
"1969","ZWE","rcp26","ssp2",2025,853.87,844.93,-1.05
"1970","ZWE","rcp26","ssp2",2030,1135.57,1114.92,-1.82
"1971","ZWE","rcp26","ssp2",2035,1548.24,1504.95,-2.8
"1972","ZWE","rcp26","ssp2",2040,2133.56,2048.73,-3.98
"1973","ZWE","rcp26","ssp2",2045,2932.34,2775.3,-5.36
"1974","ZWE","rcp26","ssp2",2050,3990.58,3714.05,-6.93
"1975","ZWE","rcp26","ssp2",2055,5355.02,4889.8,-8.69
"1976","ZWE","rcp26","ssp2",2060,7074.33,6322.6,-10.63
"1977","ZWE","rcp26","ssp2",2070,11771.36,10004.66,-15.01
"1978","ZWE","rcp26","ssp2",2080,18423.54,14740.65,-19.99
"1979","ZWE","rcp26","ssp2",2090,27281.53,20346.52,-25.42
"1980","ZWE","rcp26","ssp2",2100,38657.55,26599.04,-31.19
"1981","AFG","rcp60","ssp2",2025,415.62,415.56,-0.01
"1982","AFG","rcp60","ssp2",2030,487.99,487.84,-0.03
"1983","AFG","rcp60","ssp2",2035,582.21,581.88,-0.06
"1984","AFG","rcp60","ssp2",2040,705.17,704.5,-0.1
"1985","AFG","rcp60","ssp2",2045,863.25,861.99,-0.15
"1986","AFG","rcp60","ssp2",2050,1063.01,1060.69,-0.22
"1987","AFG","rcp60","ssp2",2055,1311.34,1307.41,-0.3
"1988","AFG","rcp60","ssp2",2060,1617.6,1611.2,-0.4
"1989","AFG","rcp60","ssp2",2070,2455.15,2437.87,-0.7
"1990","AFG","rcp60","ssp2",2080,3675.49,3633.44,-1.14
"1991","AFG","rcp60","ssp2",2090,5378.15,5284.31,-1.74
"1992","AFG","rcp60","ssp2",2100,7696.63,7502.1,-2.53
"1993","AGO","rcp60","ssp2",2025,2420.87,2394.89,-1.07
"1994","AGO","rcp60","ssp2",2030,2326.66,2282.77,-1.89
"1995","AGO","rcp60","ssp2",2035,2258.35,2192.5,-2.92
"1996","AGO","rcp60","ssp2",2040,2304.11,2208.58,-4.15
"1997","AGO","rcp60","ssp2",2045,2486.43,2348.09,-5.56
"1998","AGO","rcp60","ssp2",2050,2807.79,2606.67,-7.16
"1999","AGO","rcp60","ssp2",2055,3267.92,2975.86,-8.94
"2000","AGO","rcp60","ssp2",2060,3872.38,3451.27,-10.87
"2001","AGO","rcp60","ssp2",2070,5545.11,4702.24,-15.2
"2002","AGO","rcp60","ssp2",2080,7867.37,6288.8,-20.06
"2003","AGO","rcp60","ssp2",2090,10877.7,8118.5,-25.37
"2004","AGO","rcp60","ssp2",2100,14698.95,10142.72,-31
"2005","ALB","rcp60","ssp2",2025,3997.66,3993.29,-0.11
"2006","ALB","rcp60","ssp2",2030,4476.06,4467.19,-0.2
"2007","ALB","rcp60","ssp2",2035,4999.46,4983.77,-0.31
"2008","ALB","rcp60","ssp2",2040,5574.41,5548.91,-0.46
"2009","ALB","rcp60","ssp2",2045,6180.95,6141.7,-0.64
"2010","ALB","rcp60","ssp2",2050,6814.51,6756.57,-0.85
"2011","ALB","rcp60","ssp2",2055,7494.16,7411.45,-1.1
"2012","ALB","rcp60","ssp2",2060,8229.48,8115.08,-1.39
"2013","ALB","rcp60","ssp2",2070,9868.36,9663.83,-2.07
"2014","ALB","rcp60","ssp2",2080,11769.62,11426.08,-2.92
"2015","ALB","rcp60","ssp2",2090,13847.33,13294.98,-3.99
"2016","ALB","rcp60","ssp2",2100,16172.96,15319.45,-5.28
"2017","ARE","rcp60","ssp2",2025,51989.75,50979.38,-1.94
"2018","ARE","rcp60","ssp2",2030,55970.1,54076.36,-3.38
"2019","ARE","rcp60","ssp2",2035,59533.8,56437.31,-5.2
"2020","ARE","rcp60","ssp2",2040,62644.31,58022.64,-7.38
"2021","ARE","rcp60","ssp2",2045,65226.68,58776.06,-9.89
"2022","ARE","rcp60","ssp2",2050,67702.25,59100.14,-12.71
"2023","ARE","rcp60","ssp2",2055,70717.16,59551.12,-15.79
"2024","ARE","rcp60","ssp2",2060,74336.21,60132.72,-19.11
"2025","ARE","rcp60","ssp2",2070,82674.48,60925.97,-26.31
"2026","ARE","rcp60","ssp2",2080,91418.1,60310.86,-34.03
"2027","ARE","rcp60","ssp2",2090,99983.07,58014.62,-41.98
"2028","ARE","rcp60","ssp2",2100,108587.8,54448.96,-49.86
"2029","ARG","rcp60","ssp2",2025,8288.93,8257.16,-0.38
"2030","ARG","rcp60","ssp2",2030,9344.44,9281.57,-0.67
"2031","ARG","rcp60","ssp2",2035,10406.33,10297.67,-1.04
"2032","ARG","rcp60","ssp2",2040,11461.96,11290.33,-1.5
"2033","ARG","rcp60","ssp2",2045,12546.86,12291.79,-2.03
"2034","ARG","rcp60","ssp2",2050,13694.85,13332.04,-2.65
"2035","ARG","rcp60","ssp2",2055,14911.47,14412.9,-3.34
"2036","ARG","rcp60","ssp2",2060,16187.08,15520.41,-4.12
"2037","ARG","rcp60","ssp2",2070,18883.33,17769.27,-5.9
"2038","ARG","rcp60","ssp2",2080,21779.23,20042.71,-7.97
"2039","ARG","rcp60","ssp2",2090,24913.46,22340.8,-10.33
"2040","ARG","rcp60","ssp2",2100,28284.1,24618.26,-12.96
"2041","ARM","rcp60","ssp2",2025,2686.03,2704.93,0.7
"2042","ARM","rcp60","ssp2",2030,3142,3180.66,1.23
"2043","ARM","rcp60","ssp2",2035,3632.01,3701.24,1.91
"2044","ARM","rcp60","ssp2",2040,4140.85,4253.92,2.73
"2045","ARM","rcp60","ssp2",2045,4653.12,4825.66,3.71
"2046","ARM","rcp60","ssp2",2050,5172.78,5423.16,4.84
"2047","ARM","rcp60","ssp2",2055,5731.8,6083.11,6.13
"2048","ARM","rcp60","ssp2",2060,6367.49,6849.9,7.58
"2049","ARM","rcp60","ssp2",2070,7749.81,8599.88,10.97
"2050","ARM","rcp60","ssp2",2080,9293.53,10689.31,15.02
"2051","ARM","rcp60","ssp2",2090,11070.01,13256.86,19.75
"2052","ARM","rcp60","ssp2",2100,13008.08,16299.54,25.3
"2053","AUS","rcp60","ssp2",2025,42814.63,42638.57,-0.41
"2054","AUS","rcp60","ssp2",2030,45209.72,44882.51,-0.72
"2055","AUS","rcp60","ssp2",2035,47579.41,47043.88,-1.13
"2056","AUS","rcp60","ssp2",2040,50040.61,49231.53,-1.62
"2057","AUS","rcp60","ssp2",2045,52449.09,51298.84,-2.19
"2058","AUS","rcp60","ssp2",2050,54802.17,53238.51,-2.85
"2059","AUS","rcp60","ssp2",2055,57400.01,55335.15,-3.6
"2060","AUS","rcp60","ssp2",2060,60408.06,57732.68,-4.43
"2061","AUS","rcp60","ssp2",2070,67289.12,63011.08,-6.36
"2062","AUS","rcp60","ssp2",2080,74745.89,68296.03,-8.63
"2063","AUS","rcp60","ssp2",2090,83170.41,73821.81,-11.24
"2064","AUS","rcp60","ssp2",2100,93232.56,80110.67,-14.07
"2065","AUT","rcp60","ssp2",2025,45717.89,46035.61,0.69
"2066","AUT","rcp60","ssp2",2030,48596.67,49186.67,1.21
"2067","AUT","rcp60","ssp2",2035,51913.4,52887.32,1.88
"2068","AUT","rcp60","ssp2",2040,55601.7,57092.81,2.68
"2069","AUT","rcp60","ssp2",2045,59380.7,61538.28,3.63
"2070","AUT","rcp60","ssp2",2050,63247.75,66239.86,4.73
"2071","AUT","rcp60","ssp2",2055,67365.3,71392.44,5.98
"2072","AUT","rcp60","ssp2",2060,71898.4,77203.84,7.38
"2073","AUT","rcp60","ssp2",2070,81938.25,90667.99,10.65
"2074","AUT","rcp60","ssp2",2080,92744.2,106284.94,14.6
"2075","AUT","rcp60","ssp2",2090,104397.1,124531.36,19.29
"2076","AUT","rcp60","ssp2",2100,117816.43,146984.38,24.76
"2077","AZE","rcp60","ssp2",2025,2393.6,2392.22,-0.06
"2078","AZE","rcp60","ssp2",2030,2488.3,2485.62,-0.11
"2079","AZE","rcp60","ssp2",2035,2558.27,2553.77,-0.18
"2080","AZE","rcp60","ssp2",2040,2677.2,2670.01,-0.27
"2081","AZE","rcp60","ssp2",2045,2848.28,2837.45,-0.38
"2082","AZE","rcp60","ssp2",2050,3072.82,3057.1,-0.51
"2083","AZE","rcp60","ssp2",2055,3371.59,3349.13,-0.67
"2084","AZE","rcp60","ssp2",2060,3768.2,3736.34,-0.85
"2085","AZE","rcp60","ssp2",2070,4755.24,4694.46,-1.28
"2086","AZE","rcp60","ssp2",2080,5898.39,5790.13,-1.84
"2087","AZE","rcp60","ssp2",2090,7334.78,7149.28,-2.53
"2088","AZE","rcp60","ssp2",2100,9054.07,8747.97,-3.38
"2089","BDI","rcp60","ssp2",2025,288.36,285.77,-0.9
"2090","BDI","rcp60","ssp2",2030,375.92,370.02,-1.57
"2091","BDI","rcp60","ssp2",2035,493.8,481.86,-2.42
"2092","BDI","rcp60","ssp2",2040,650.41,628,-3.45
"2093","BDI","rcp60","ssp2",2045,852.76,813.14,-4.65
"2094","BDI","rcp60","ssp2",2050,1111.68,1044.78,-6.02
"2095","BDI","rcp60","ssp2",2055,1443.21,1334.22,-7.55
"2096","BDI","rcp60","ssp2",2060,1864.07,1691.79,-9.24
"2097","BDI","rcp60","ssp2",2070,3018.78,2624.43,-13.06
"2098","BDI","rcp60","ssp2",2080,4639.57,3831.55,-17.42
"2099","BDI","rcp60","ssp2",2090,6824.72,5308.9,-22.21
"2100","BDI","rcp60","ssp2",2100,9722.03,7062.2,-27.36
"2101","BEL","rcp60","ssp2",2025,43173.99,43301.63,0.3
"2102","BEL","rcp60","ssp2",2030,46690.54,46930.38,0.51
"2103","BEL","rcp60","ssp2",2035,50602.99,51002.71,0.79
"2104","BEL","rcp60","ssp2",2040,54675.09,55290.02,1.12
"2105","BEL","rcp60","ssp2",2045,58777.67,59668.95,1.52
"2106","BEL","rcp60","ssp2",2050,62993.4,64231.28,1.97
"2107","BEL","rcp60","ssp2",2055,67450.93,69117.05,2.47
"2108","BEL","rcp60","ssp2",2060,72177.59,74365.23,3.03
"2109","BEL","rcp60","ssp2",2070,81989.65,85531.03,4.32
"2110","BEL","rcp60","ssp2",2080,92233.84,97609.77,5.83
"2111","BEL","rcp60","ssp2",2090,103454.87,111271.61,7.56
"2112","BEL","rcp60","ssp2",2100,116299.41,127342.27,9.5
"2113","BEN","rcp60","ssp2",2025,806.29,794.64,-1.44
"2114","BEN","rcp60","ssp2",2030,962.5,938.34,-2.51
"2115","BEN","rcp60","ssp2",2035,1164.27,1119.4,-3.85
"2116","BEN","rcp60","ssp2",2040,1428.21,1350.17,-5.46
"2117","BEN","rcp60","ssp2",2045,1768.23,1638.67,-7.33
"2118","BEN","rcp60","ssp2",2050,2200.98,1993.48,-9.43
"2119","BEN","rcp60","ssp2",2055,2743.85,2421.4,-11.75
"2120","BEN","rcp60","ssp2",2060,3413.22,2925.75,-14.28
"2121","BEN","rcp60","ssp2",2070,5194.1,4161.35,-19.88
"2122","BEN","rcp60","ssp2",2080,7669.68,5671.09,-26.06
"2123","BEN","rcp60","ssp2",2090,11001.12,7411.78,-32.63
"2124","BEN","rcp60","ssp2",2100,15366.78,9311.93,-39.4
"2125","BFA","rcp60","ssp2",2025,729.07,716.48,-1.73
"2126","BFA","rcp60","ssp2",2030,891.4,864.62,-3
"2127","BFA","rcp60","ssp2",2035,1096.33,1045.74,-4.61
"2128","BFA","rcp60","ssp2",2040,1362.21,1273.13,-6.54
"2129","BFA","rcp60","ssp2",2045,1703.36,1554.16,-8.76
"2130","BFA","rcp60","ssp2",2050,2134.57,1894.33,-11.25
"2131","BFA","rcp60","ssp2",2055,2671.08,2297.04,-14
"2132","BFA","rcp60","ssp2",2060,3329.25,2763.98,-16.98
"2133","BFA","rcp60","ssp2",2070,5064.08,3873.84,-23.5
"2134","BFA","rcp60","ssp2",2080,7418.47,5148.44,-30.6
"2135","BFA","rcp60","ssp2",2090,10437.46,6468.84,-38.02
"2136","BFA","rcp60","ssp2",2100,14215.85,7743.98,-45.53
"2137","BGD","rcp60","ssp2",2025,950.19,936.38,-1.45
"2138","BGD","rcp60","ssp2",2030,1173.38,1143.55,-2.54
"2139","BGD","rcp60","ssp2",2035,1431.1,1374.96,-3.92
"2140","BGD","rcp60","ssp2",2040,1735.11,1638.24,-5.58
"2141","BGD","rcp60","ssp2",2045,2089.44,1932.52,-7.51
"2142","BGD","rcp60","ssp2",2050,2502.91,2260.39,-9.69
"2143","BGD","rcp60","ssp2",2055,2987.32,2625.8,-12.1
"2144","BGD","rcp60","ssp2",2060,3549.03,3026.31,-14.73
"2145","BGD","rcp60","ssp2",2070,4926.58,3914.78,-20.54
"2146","BGD","rcp60","ssp2",2080,6660.65,4866.59,-26.94
"2147","BGD","rcp60","ssp2",2090,8753.62,5802.33,-33.72
"2148","BGD","rcp60","ssp2",2100,11262.12,6681.27,-40.67
"2149","BGR","rcp60","ssp2",2025,6739.21,6767.22,0.42
"2150","BGR","rcp60","ssp2",2030,7895.8,7952.91,0.72
"2151","BGR","rcp60","ssp2",2035,9019.34,9120.06,1.12
"2152","BGR","rcp60","ssp2",2040,10085.61,10246.01,1.59
"2153","BGR","rcp60","ssp2",2045,11104.34,11342.47,2.14
"2154","BGR","rcp60","ssp2",2050,12128.44,12465.35,2.78
"2155","BGR","rcp60","ssp2",2055,13229.17,13690.99,3.49
"2156","BGR","rcp60","ssp2",2060,14420.86,15038.19,4.28
"2157","BGR","rcp60","ssp2",2070,16806.63,17830.87,6.09
"2158","BGR","rcp60","ssp2",2080,19104.95,20674.37,8.21
"2159","BGR","rcp60","ssp2",2090,21455.08,23737.25,10.64
"2160","BGR","rcp60","ssp2",2100,23905.64,27094.24,13.34
"2161","BHS","rcp60","ssp2",2025,27968.24,27622.72,-1.24
"2162","BHS","rcp60","ssp2",2030,29343.71,28710.81,-2.16
"2163","BHS","rcp60","ssp2",2035,30794.15,29770.57,-3.32
"2164","BHS","rcp60","ssp2",2040,32381.31,30850.32,-4.73
"2165","BHS","rcp60","ssp2",2045,34026,31861.65,-6.36
"2166","BHS","rcp60","ssp2",2050,35670.05,32740.94,-8.21
"2167","BHS","rcp60","ssp2",2055,37437.65,33594.33,-10.27
"2168","BHS","rcp60","ssp2",2060,39414.78,34484.69,-12.51
"2169","BHS","rcp60","ssp2",2070,44259.75,36518.2,-17.49
"2170","BHS","rcp60","ssp2",2080,49578.1,38158.84,-23.03
"2171","BHS","rcp60","ssp2",2090,55215.14,39209.02,-28.99
"2172","BHS","rcp60","ssp2",2100,61324.81,39742.93,-35.19
"2173","BIH","rcp60","ssp2",2025,4955.85,4980.43,0.5
"2174","BIH","rcp60","ssp2",2030,5862.13,5912.81,0.86
"2175","BIH","rcp60","ssp2",2035,6808.41,6899.19,1.33
"2176","BIH","rcp60","ssp2",2040,7758.99,7906.55,1.9
"2177","BIH","rcp60","ssp2",2045,8663.2,8885.88,2.57
"2178","BIH","rcp60","ssp2",2050,9528.16,9846.31,3.34
"2179","BIH","rcp60","ssp2",2055,10418.26,10856.43,4.21
"2180","BIH","rcp60","ssp2",2060,11306.25,11891.11,5.17
"2181","BIH","rcp60","ssp2",2070,13098.11,14068.72,7.41
"2182","BIH","rcp60","ssp2",2080,14850.79,16343.71,10.05
"2183","BIH","rcp60","ssp2",2090,16556.19,18722.39,13.08
"2184","BIH","rcp60","ssp2",2100,18333.28,21367.68,16.55
"2185","BLR","rcp60","ssp2",2025,5606.28,5664.24,1.03
"2186","BLR","rcp60","ssp2",2030,6445.18,6562.09,1.81
"2187","BLR","rcp60","ssp2",2035,7271.78,7476.61,2.82
"2188","BLR","rcp60","ssp2",2040,8046.65,8372.33,4.05
"2189","BLR","rcp60","ssp2",2045,8756.49,9239.15,5.51
"2190","BLR","rcp60","ssp2",2050,9461.71,10144.61,7.22
"2191","BLR","rcp60","ssp2",2055,10262.02,11202.13,9.16
"2192","BLR","rcp60","ssp2",2060,11178.84,12448.32,11.36
"2193","BLR","rcp60","ssp2",2070,13086.11,15252.85,16.56
"2194","BLR","rcp60","ssp2",2080,14908.72,18328.3,22.94
"2195","BLR","rcp60","ssp2",2090,16891.71,22063.24,30.62
"2196","BLR","rcp60","ssp2",2100,19043.79,26622.18,39.79
"2197","BLZ","rcp60","ssp2",2025,5196.17,5124.56,-1.38
"2198","BLZ","rcp60","ssp2",2030,5913.94,5772.2,-2.4
"2199","BLZ","rcp60","ssp2",2035,6745.37,6496.81,-3.68
"2200","BLZ","rcp60","ssp2",2040,7723.26,7319.17,-5.23
"2201","BLZ","rcp60","ssp2",2045,8836.99,8215.97,-7.03
"2202","BLZ","rcp60","ssp2",2050,10100.69,9185.86,-9.06
"2203","BLZ","rcp60","ssp2",2055,11543.64,10238.67,-11.3
"2204","BLZ","rcp60","ssp2",2060,13192.08,11377.8,-13.75
"2205","BLZ","rcp60","ssp2",2070,17100.37,13820.61,-19.18
"2206","BLZ","rcp60","ssp2",2080,21870.47,16361.77,-25.19
"2207","BLZ","rcp60","ssp2",2090,27520.89,18827.86,-31.59
"2208","BLZ","rcp60","ssp2",2100,34056.42,21045.76,-38.2
"2209","BOL","rcp60","ssp2",2025,1830.33,1820.71,-0.53
"2210","BOL","rcp60","ssp2",2030,2204.92,2184.61,-0.92
"2211","BOL","rcp60","ssp2",2035,2641.58,2603.83,-1.43
"2212","BOL","rcp60","ssp2",2040,3156.51,3091.89,-2.05
"2213","BOL","rcp60","ssp2",2045,3756.49,3652.2,-2.78
"2214","BOL","rcp60","ssp2",2050,4448.87,4288.02,-3.62
"2215","BOL","rcp60","ssp2",2055,5238.94,4999.71,-4.57
"2216","BOL","rcp60","ssp2",2060,6129.76,5785.23,-5.62
"2217","BOL","rcp60","ssp2",2070,8220.68,7559.12,-8.05
"2218","BOL","rcp60","ssp2",2080,10746.59,9579.61,-10.86
"2219","BOL","rcp60","ssp2",2090,13656.04,11737.15,-14.05
"2220","BOL","rcp60","ssp2",2100,16973.6,13990.28,-17.58
"2221","BRA","rcp60","ssp2",2025,7282.1,7203.91,-1.07
"2222","BRA","rcp60","ssp2",2030,8044.58,7893.39,-1.88
"2223","BRA","rcp60","ssp2",2035,8822.82,8566.67,-2.9
"2224","BRA","rcp60","ssp2",2040,9643.32,9244.17,-4.14
"2225","BRA","rcp60","ssp2",2045,10502.39,9916.28,-5.58
"2226","BRA","rcp60","ssp2",2050,11428.78,10603.52,-7.22
"2227","BRA","rcp60","ssp2",2055,12441.4,11315.64,-9.05
"2228","BRA","rcp60","ssp2",2060,13523.12,12028.37,-11.05
"2229","BRA","rcp60","ssp2",2070,15941.4,13463.94,-15.54
"2230","BRA","rcp60","ssp2",2080,18774.03,14912.25,-20.57
"2231","BRA","rcp60","ssp2",2090,22006.03,16277.06,-26.03
"2232","BRA","rcp60","ssp2",2100,25735.33,17549.61,-31.81
"2233","BRN","rcp60","ssp2",2025,32660.88,32250.55,-1.26
"2234","BRN","rcp60","ssp2",2030,34873.81,34109.28,-2.19
"2235","BRN","rcp60","ssp2",2035,37166.18,35910.84,-3.38
"2236","BRN","rcp60","ssp2",2040,39500.62,37602.9,-4.8
"2237","BRN","rcp60","ssp2",2045,41885.15,39178.53,-6.46
"2238","BRN","rcp60","ssp2",2050,44434.27,40729.38,-8.34
"2239","BRN","rcp60","ssp2",2055,47198.18,42281.08,-10.42
"2240","BRN","rcp60","ssp2",2060,50118.66,43759.65,-12.69
"2241","BRN","rcp60","ssp2",2070,56060.58,46118.3,-17.73
"2242","BRN","rcp60","ssp2",2080,61973.55,47508.67,-23.34
"2243","BRN","rcp60","ssp2",2090,67594.69,47753.24,-29.35
"2244","BRN","rcp60","ssp2",2100,73196.78,47126.24,-35.62
"2245","BTN","rcp60","ssp2",2025,4009.09,4009.34,0.01
"2246","BTN","rcp60","ssp2",2030,5045,5045.39,0.01
"2247","BTN","rcp60","ssp2",2035,6167.38,6167.81,0.01
"2248","BTN","rcp60","ssp2",2040,7378.97,7379.16,0
"2249","BTN","rcp60","ssp2",2045,8653.51,8652.81,-0.01
"2250","BTN","rcp60","ssp2",2050,9981.72,9979.17,-0.03
"2251","BTN","rcp60","ssp2",2055,11381.92,11376.09,-0.05
"2252","BTN","rcp60","ssp2",2060,12878.72,12867.57,-0.09
"2253","BTN","rcp60","ssp2",2070,16076.26,16045.81,-0.19
"2254","BTN","rcp60","ssp2",2080,19346.72,19283.24,-0.33
"2255","BTN","rcp60","ssp2",2090,22620.63,22503.02,-0.52
"2256","BTN","rcp60","ssp2",2100,25939.84,25729.41,-0.81
"2257","BWA","rcp60","ssp2",2025,8497.72,8401.69,-1.13
"2258","BWA","rcp60","ssp2",2030,9453.73,9266.6,-1.98
"2259","BWA","rcp60","ssp2",2035,10414.38,10095.67,-3.06
"2260","BWA","rcp60","ssp2",2040,11416.25,10917.86,-4.37
"2261","BWA","rcp60","ssp2",2045,12445.25,11712.4,-5.89
"2262","BWA","rcp60","ssp2",2050,13508.81,12479.37,-7.62
"2263","BWA","rcp60","ssp2",2055,14623.08,13226.37,-9.55
"2264","BWA","rcp60","ssp2",2060,15801.07,13957.48,-11.67
"2265","BWA","rcp60","ssp2",2070,18350.43,15339.29,-16.41
"2266","BWA","rcp60","ssp2",2080,21118.53,16536.33,-21.7
"2267","BWA","rcp60","ssp2",2090,24097.69,17485.56,-27.44
"2268","BWA","rcp60","ssp2",2100,27258.71,18128.01,-33.5
"2269","CAF","rcp60","ssp2",2025,649.36,639.36,-1.54
"2270","CAF","rcp60","ssp2",2030,801.99,780.49,-2.68
"2271","CAF","rcp60","ssp2",2035,998.69,957.53,-4.12
"2272","CAF","rcp60","ssp2",2040,1256.78,1183.31,-5.85
"2273","CAF","rcp60","ssp2",2045,1591.91,1467.1,-7.84
"2274","CAF","rcp60","ssp2",2050,2020.14,1816.31,-10.09
"2275","CAF","rcp60","ssp2",2055,2560.12,2238.13,-12.58
"2276","CAF","rcp60","ssp2",2060,3232.64,2738.55,-15.28
"2277","CAF","rcp60","ssp2",2070,5065.67,3988.41,-21.27
"2278","CAF","rcp60","ssp2",2080,7711.16,5563.97,-27.85
"2279","CAF","rcp60","ssp2",2090,11365.93,7409.61,-34.81
"2280","CAF","rcp60","ssp2",2100,16281.38,9455.6,-41.92
"2281","CAN","rcp60","ssp2",2025,42582.57,43123.11,1.27
"2282","CAN","rcp60","ssp2",2030,44967.8,45968.81,2.23
"2283","CAN","rcp60","ssp2",2035,47608.43,49253.18,3.45
"2284","CAN","rcp60","ssp2",2040,50275.18,52769.13,4.96
"2285","CAN","rcp60","ssp2",2045,52778,56343.25,6.76
"2286","CAN","rcp60","ssp2",2050,55154.58,60035.37,8.85
"2287","CAN","rcp60","ssp2",2055,57670.18,64156.79,11.25
"2288","CAN","rcp60","ssp2",2060,60613.11,69081.7,13.97
"2289","CAN","rcp60","ssp2",2070,67734.91,81598.34,20.47
"2290","CAN","rcp60","ssp2",2080,75887.6,97531.87,28.52
"2291","CAN","rcp60","ssp2",2090,85228.57,117939.98,38.38
"2292","CAN","rcp60","ssp2",2100,96536.13,144930.18,50.13
"2293","CHE","rcp60","ssp2",2025,63355.98,63864.31,0.8
"2294","CHE","rcp60","ssp2",2030,66811.57,67748.48,1.4
"2295","CHE","rcp60","ssp2",2035,70974.34,72512.8,2.17
"2296","CHE","rcp60","ssp2",2040,76004.09,78363.81,3.1
"2297","CHE","rcp60","ssp2",2045,81626.62,85066.35,4.21
"2298","CHE","rcp60","ssp2",2050,87690.15,92508.88,5.5
"2299","CHE","rcp60","ssp2",2055,94202.24,100753.7,6.95
"2300","CHE","rcp60","ssp2",2060,101287.74,109985.62,8.59
"2301","CHE","rcp60","ssp2",2070,116892.38,131407.8,12.42
"2302","CHE","rcp60","ssp2",2080,133716.93,156594.08,17.11
"2303","CHE","rcp60","ssp2",2090,152133.59,186674.55,22.7
"2304","CHE","rcp60","ssp2",2100,172999.64,223605.87,29.25
"2305","CHL","rcp60","ssp2",2025,12236.56,12271.11,0.28
"2306","CHL","rcp60","ssp2",2030,13723.79,13791.53,0.49
"2307","CHL","rcp60","ssp2",2035,15284.09,15400.37,0.76
"2308","CHL","rcp60","ssp2",2040,16985.18,17169.65,1.09
"2309","CHL","rcp60","ssp2",2045,18793.3,19069.39,1.47
"2310","CHL","rcp60","ssp2",2050,20662.6,21057.37,1.91
"2311","CHL","rcp60","ssp2",2055,22626.15,23171.19,2.41
"2312","CHL","rcp60","ssp2",2060,24747.11,25480.2,2.96
"2313","CHL","rcp60","ssp2",2070,29435.87,30685.17,4.24
"2314","CHL","rcp60","ssp2",2080,34652.69,36645.86,5.75
"2315","CHL","rcp60","ssp2",2090,40460.19,43486.94,7.48
"2316","CHL","rcp60","ssp2",2100,47034.41,51476.77,9.44
"2317","CHN","rcp60","ssp2",2025,4808.61,4798.32,-0.21
"2318","CHN","rcp60","ssp2",2030,5757.04,5734.9,-0.38
"2319","CHN","rcp60","ssp2",2035,6643.75,6603.22,-0.61
"2320","CHN","rcp60","ssp2",2040,7514.95,7448.49,-0.88
"2321","CHN","rcp60","ssp2",2045,8350.5,8248.37,-1.22
"2322","CHN","rcp60","ssp2",2050,9124.82,8976.73,-1.62
"2323","CHN","rcp60","ssp2",2055,9882.63,9676.53,-2.09
"2324","CHN","rcp60","ssp2",2060,10654.58,10377.69,-2.6
"2325","CHN","rcp60","ssp2",2070,12211.57,11745.94,-3.81
"2326","CHN","rcp60","ssp2",2080,13809.74,13077.38,-5.3
"2327","CHN","rcp60","ssp2",2090,15443.62,14358.3,-7.03
"2328","CHN","rcp60","ssp2",2100,17116.87,15568.37,-9.05
"2329","CIV","rcp60","ssp2",2025,2395.77,2364.13,-1.32
"2330","CIV","rcp60","ssp2",2030,3291.78,3215.88,-2.31
"2331","CIV","rcp60","ssp2",2035,4375.77,4219.95,-3.56
"2332","CIV","rcp60","ssp2",2040,5675.43,5387.27,-5.08
"2333","CIV","rcp60","ssp2",2045,7197.79,6705.03,-6.85
"2334","CIV","rcp60","ssp2",2050,8955.07,8162.21,-8.85
"2335","CIV","rcp60","ssp2",2055,10958.4,9743.61,-11.09
"2336","CIV","rcp60","ssp2",2060,13197.85,11412.84,-13.53
"2337","CIV","rcp60","ssp2",2070,18379.18,14897.69,-18.94
"2338","CIV","rcp60","ssp2",2080,24533.56,18413.59,-24.95
"2339","CIV","rcp60","ssp2",2090,31640.06,21717.87,-31.36
"2340","CIV","rcp60","ssp2",2100,39664.21,24587.53,-38.01
"2341","CMR","rcp60","ssp2",2025,1609.91,1589.31,-1.28
"2342","CMR","rcp60","ssp2",2030,1983.79,1939.54,-2.23
"2343","CMR","rcp60","ssp2",2035,2437.86,2354.12,-3.43
"2344","CMR","rcp60","ssp2",2040,2992.53,2846.36,-4.88
"2345","CMR","rcp60","ssp2",2045,3661.96,3421.35,-6.57
