"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff"
"3057","LKA","rcp26","ssp2",2070,9732.15,8117.29,-16.59
"3058","LKA","rcp26","ssp2",2080,11885.89,9280.9,-21.92
"3059","LKA","rcp26","ssp2",2090,14272.81,10325.17,-27.66
"3060","LKA","rcp26","ssp2",2100,16873.88,11190.65,-33.68
"3061","LSO","rcp26","ssp2",2025,1294.48,1296.73,0.17
"3062","LSO","rcp26","ssp2",2030,1600.63,1605.43,0.3
"3063","LSO","rcp26","ssp2",2035,1999.04,2008.2,0.46
"3064","LSO","rcp26","ssp2",2040,2518.66,2534.92,0.65
"3065","LSO","rcp26","ssp2",2045,3177.98,3205.28,0.86
"3066","LSO","rcp26","ssp2",2050,3999.41,4043.36,1.1
"3067","LSO","rcp26","ssp2",2055,5008.03,5076.3,1.36
"3068","LSO","rcp26","ssp2",2060,6234.64,6337.54,1.65
"3069","LSO","rcp26","ssp2",2070,9452.57,9669.42,2.29
"3070","LSO","rcp26","ssp2",2080,13827.81,14245.73,3.02
"3071","LSO","rcp26","ssp2",2090,19473.75,20219.43,3.83
"3072","LSO","rcp26","ssp2",2100,26545.42,27785.77,4.67
"3073","LTU","rcp26","ssp2",2025,11663.32,11780.99,1.01
"3074","LTU","rcp26","ssp2",2030,12912.25,13140.61,1.77
"3075","LTU","rcp26","ssp2",2035,14271.13,14662.56,2.74
"3076","LTU","rcp26","ssp2",2040,15625.9,16240.52,3.93
"3077","LTU","rcp26","ssp2",2045,16837.8,17738.64,5.35
"3078","LTU","rcp26","ssp2",2050,17896.09,19148.72,7
"3079","LTU","rcp26","ssp2",2055,18979.8,20666.16,8.89
"3080","LTU","rcp26","ssp2",2060,20280.97,22514.19,11.01
"3081","LTU","rcp26","ssp2",2070,23386.34,27134.79,16.03
"3082","LTU","rcp26","ssp2",2080,26238.14,32058.54,22.18
"3083","LTU","rcp26","ssp2",2090,28982.65,37565.13,29.61
"3084","LTU","rcp26","ssp2",2100,32153.98,44513.21,38.44
"3085","LUX","rcp26","ssp2",2025,90877.94,91342.43,0.51
"3086","LUX","rcp26","ssp2",2030,93506.01,94339.76,0.89
"3087","LUX","rcp26","ssp2",2035,95897.68,97216.05,1.37
"3088","LUX","rcp26","ssp2",2040,98085.62,100009.57,1.96
"3089","LUX","rcp26","ssp2",2045,100134.86,102789.36,2.65
"3090","LUX","rcp26","ssp2",2050,102352.2,105868.05,3.44
"3091","LUX","rcp26","ssp2",2055,104764.55,109300.5,4.33
"3092","LUX","rcp26","ssp2",2060,107344.81,113061.42,5.33
"3093","LUX","rcp26","ssp2",2070,113526.66,122157.8,7.6
"3094","LUX","rcp26","ssp2",2080,122176.53,134752.09,10.29
"3095","LUX","rcp26","ssp2",2090,132325.87,150051.85,13.4
"3096","LUX","rcp26","ssp2",2100,144248.04,168671.5,16.93
"3097","LVA","rcp26","ssp2",2025,11266.04,11387.16,1.08
"3098","LVA","rcp26","ssp2",2030,12731.03,12971.39,1.89
"3099","LVA","rcp26","ssp2",2035,14120.94,14535.37,2.93
"3100","LVA","rcp26","ssp2",2040,15465.26,16117.78,4.22
"3101","LVA","rcp26","ssp2",2045,16738.57,17699.52,5.74
"3102","LVA","rcp26","ssp2",2050,17951.85,19300.93,7.51
"3103","LVA","rcp26","ssp2",2055,19290.32,21133.3,9.55
"3104","LVA","rcp26","ssp2",2060,20854.55,23328.09,11.86
"3105","LVA","rcp26","ssp2",2070,24209.42,28401.37,17.32
"3106","LVA","rcp26","ssp2",2080,27806.99,34483.52,24.01
"3107","LVA","rcp26","ssp2",2090,31575.95,41711.4,32.1
"3108","LVA","rcp26","ssp2",2100,35686.9,50602.08,41.79
"3109","MAR","rcp26","ssp2",2025,3998.32,3973.56,-0.62
"3110","MAR","rcp26","ssp2",2030,4966.82,4912.78,-1.09
"3111","MAR","rcp26","ssp2",2035,6096.12,5993.07,-1.69
"3112","MAR","rcp26","ssp2",2040,7381.97,7202.94,-2.43
"3113","MAR","rcp26","ssp2",2045,8800.03,8510.11,-3.29
"3114","MAR","rcp26","ssp2",2050,10345.06,9900.95,-4.29
"3115","MAR","rcp26","ssp2",2055,12029,11377.13,-5.42
"3116","MAR","rcp26","ssp2",2060,13878.56,12952.65,-6.67
"3117","MAR","rcp26","ssp2",2070,18076.06,16349.18,-9.55
"3118","MAR","rcp26","ssp2",2080,22811.08,19871.72,-12.89
"3119","MAR","rcp26","ssp2",2090,27931.89,23290.88,-16.62
"3120","MAR","rcp26","ssp2",2100,33546.12,26599.57,-20.71
"3121","MDA","rcp26","ssp2",2025,1849.55,1858.44,0.48
"3122","MDA","rcp26","ssp2",2030,2368.89,2388.72,0.84
"3123","MDA","rcp26","ssp2",2035,2960.48,2998.72,1.29
"3124","MDA","rcp26","ssp2",2040,3602.34,3668.77,1.84
"3125","MDA","rcp26","ssp2",2045,4267.31,4373.76,2.49
"3126","MDA","rcp26","ssp2",2050,4941.07,5101.32,3.24
"3127","MDA","rcp26","ssp2",2055,5661.07,5892.58,4.09
"3128","MDA","rcp26","ssp2",2060,6485.5,6811.91,5.03
"3129","MDA","rcp26","ssp2",2070,8360.5,8963.04,7.21
"3130","MDA","rcp26","ssp2",2080,10422.82,11440.29,9.76
"3131","MDA","rcp26","ssp2",2090,12711.31,14329.58,12.73
"3132","MDA","rcp26","ssp2",2100,15196.54,17645.15,16.11
"3133","MDG","rcp26","ssp2",2025,441.23,437.6,-0.82
"3134","MDG","rcp26","ssp2",2030,553.13,545.22,-1.43
"3135","MDG","rcp26","ssp2",2035,700.75,685.29,-2.21
"3136","MDG","rcp26","ssp2",2040,897.08,868.89,-3.14
"3137","MDG","rcp26","ssp2",2045,1155.13,1106.21,-4.24
"3138","MDG","rcp26","ssp2",2050,1486.39,1404.91,-5.48
"3139","MDG","rcp26","ssp2",2055,1902.02,1771.2,-6.88
"3140","MDG","rcp26","ssp2",2060,2414.43,2211.16,-8.42
"3141","MDG","rcp26","ssp2",2070,3779.37,3329.23,-11.91
"3142","MDG","rcp26","ssp2",2080,5683.75,4780.23,-15.9
"3143","MDG","rcp26","ssp2",2090,8241.44,6568,-20.31
"3144","MDG","rcp26","ssp2",2100,11597.75,8691.74,-25.06
"3145","MEX","rcp26","ssp2",2025,11005.39,10924.07,-0.74
"3146","MEX","rcp26","ssp2",2030,12262.76,12104.18,-1.29
"3147","MEX","rcp26","ssp2",2035,13617.17,13344.7,-2
"3148","MEX","rcp26","ssp2",2040,15104.15,14671.45,-2.86
"3149","MEX","rcp26","ssp2",2045,16779.13,16129.21,-3.87
"3150","MEX","rcp26","ssp2",2050,18662.68,17724.83,-5.03
"3151","MEX","rcp26","ssp2",2055,20745.08,19433.27,-6.32
"3152","MEX","rcp26","ssp2",2060,23028.91,21242.75,-7.76
"3153","MEX","rcp26","ssp2",2070,28144.01,25045.14,-11.01
"3154","MEX","rcp26","ssp2",2080,34066.99,29046.13,-14.74
"3155","MEX","rcp26","ssp2",2090,40911.95,33182.38,-18.89
"3156","MEX","rcp26","ssp2",2100,48726.61,37316.9,-23.42
"3157","MKD","rcp26","ssp2",2025,4898.96,4923.38,0.5
"3158","MKD","rcp26","ssp2",2030,5735.97,5785.71,0.87
"3159","MKD","rcp26","ssp2",2035,6624.54,6713.14,1.34
"3160","MKD","rcp26","ssp2",2040,7514.8,7658.1,1.91
"3161","MKD","rcp26","ssp2",2045,8377.94,8593.75,2.58
"3162","MKD","rcp26","ssp2",2050,9240.49,9549.54,3.34
"3163","MKD","rcp26","ssp2",2055,10132.12,10558.88,4.21
"3164","MKD","rcp26","ssp2",2060,11074.39,11647.75,5.18
"3165","MKD","rcp26","ssp2",2070,13046.15,14012.96,7.41
"3166","MKD","rcp26","ssp2",2080,14997.08,16505.8,10.06
"3167","MKD","rcp26","ssp2",2090,16949.24,19170.45,13.11
"3168","MKD","rcp26","ssp2",2100,19034.77,22182.89,16.54
"3169","MLI","rcp26","ssp2",2025,722.29,707.73,-2.02
"3170","MLI","rcp26","ssp2",2030,894.84,863.54,-3.5
"3171","MLI","rcp26","ssp2",2035,1119.57,1059.57,-5.36
"3172","MLI","rcp26","ssp2",2040,1413.75,1306.62,-7.58
"3173","MLI","rcp26","ssp2",2045,1795.38,1613.53,-10.13
"3174","MLI","rcp26","ssp2",2050,2283.65,1987.13,-12.98
"3175","MLI","rcp26","ssp2",2055,2897.76,2430.79,-16.11
"3176","MLI","rcp26","ssp2",2060,3654.82,2942.55,-19.49
"3177","MLI","rcp26","ssp2",2070,5654.43,4137.71,-26.82
"3178","MLI","rcp26","ssp2",2080,8418.94,5498.63,-34.69
"3179","MLI","rcp26","ssp2",2090,12063.93,6904.51,-42.77
"3180","MLI","rcp26","ssp2",2100,16784.66,8263.78,-50.77
"3181","MNG","rcp26","ssp2",2025,2945.34,3016.26,2.41
"3182","MNG","rcp26","ssp2",2030,3718.38,3877.17,4.27
"3183","MNG","rcp26","ssp2",2035,4544.03,4848.83,6.71
"3184","MNG","rcp26","ssp2",2040,5392.26,5918.49,9.76
"3185","MNG","rcp26","ssp2",2045,6237.26,7077.59,13.47
"3186","MNG","rcp26","ssp2",2050,7085.7,8354.42,17.91
"3187","MNG","rcp26","ssp2",2055,7983.86,9830.71,23.13
"3188","MNG","rcp26","ssp2",2060,8953.27,11569.38,29.22
"3189","MNG","rcp26","ssp2",2070,10937.85,15796.61,44.42
"3190","MNG","rcp26","ssp2",2080,12777.31,21034.48,64.62
"3191","MNG","rcp26","ssp2",2090,14691.69,28095.56,91.23
"3192","MNG","rcp26","ssp2",2100,16704.1,37808.16,126.34
"3193","MOZ","rcp26","ssp2",2025,674.81,665.48,-1.38
"3194","MOZ","rcp26","ssp2",2030,842.1,821.75,-2.42
"3195","MOZ","rcp26","ssp2",2035,1049.14,1010.06,-3.72
"3196","MOZ","rcp26","ssp2",2040,1318.26,1248.47,-5.29
"3197","MOZ","rcp26","ssp2",2045,1669.13,1550.42,-7.11
"3198","MOZ","rcp26","ssp2",2050,2119.47,1925.16,-9.17
"3199","MOZ","rcp26","ssp2",2055,2686.64,2379.14,-11.45
"3200","MOZ","rcp26","ssp2",2060,3389.93,2917.76,-13.93
"3201","MOZ","rcp26","ssp2",2070,5296.88,4267.25,-19.44
"3202","MOZ","rcp26","ssp2",2080,8041.59,5988.19,-25.53
"3203","MOZ","rcp26","ssp2",2090,11845.1,8050.88,-32.03
"3204","MOZ","rcp26","ssp2",2100,16945.54,10378.32,-38.75
"3205","MRT","rcp26","ssp2",2025,1209.8,1183.37,-2.18
"3206","MRT","rcp26","ssp2",2030,1446.12,1391.23,-3.8
"3207","MRT","rcp26","ssp2",2035,1734.51,1633.59,-5.82
"3208","MRT","rcp26","ssp2",2040,2092.82,1920.68,-8.23
"3209","MRT","rcp26","ssp2",2045,2534.73,2256.21,-10.99
"3210","MRT","rcp26","ssp2",2050,3065.6,2634.16,-14.07
"3211","MRT","rcp26","ssp2",2055,3687.54,3044.16,-17.45
"3212","MRT","rcp26","ssp2",2060,4401.26,3473.9,-21.07
"3213","MRT","rcp26","ssp2",2070,6092.27,4331.41,-28.9
"3214","MRT","rcp26","ssp2",2080,8135.32,5107.3,-37.22
"3215","MRT","rcp26","ssp2",2090,10520.92,5717.03,-45.66
"3216","MRT","rcp26","ssp2",2100,13254.76,6108.25,-53.92
"3217","MUS","rcp26","ssp2",2025,8723.8,8645.18,-0.9
"3218","MUS","rcp26","ssp2",2030,9911.53,9755.03,-1.58
"3219","MUS","rcp26","ssp2",2035,11103.91,10832.73,-2.44
"3220","MUS","rcp26","ssp2",2040,12346.03,11915.71,-3.49
"3221","MUS","rcp26","ssp2",2045,13684.96,13041.3,-4.7
"3222","MUS","rcp26","ssp2",2050,15091.68,14172.36,-6.09
"3223","MUS","rcp26","ssp2",2055,16550.5,15285.63,-7.64
"3224","MUS","rcp26","ssp2",2060,18100.69,16408.72,-9.35
"3225","MUS","rcp26","ssp2",2070,21599.27,18752,-13.18
"3226","MUS","rcp26","ssp2",2080,25785.46,21270.63,-17.51
"3227","MUS","rcp26","ssp2",2090,30523.28,23732.56,-22.25
"3228","MUS","rcp26","ssp2",2100,35861.49,26069.64,-27.3
"3229","MWI","rcp26","ssp2",2025,379.41,374.91,-1.19
"3230","MWI","rcp26","ssp2",2030,467.18,457.51,-2.07
"3231","MWI","rcp26","ssp2",2035,578.95,560.49,-3.19
"3232","MWI","rcp26","ssp2",2040,725.57,692.67,-4.53
"3233","MWI","rcp26","ssp2",2045,917.92,861.9,-6.1
"3234","MWI","rcp26","ssp2",2050,1169.01,1076.87,-7.88
"3235","MWI","rcp26","ssp2",2055,1492.5,1345.46,-9.85
"3236","MWI","rcp26","ssp2",2060,1903.04,1674.49,-12.01
"3237","MWI","rcp26","ssp2",2070,3052.49,2538.48,-16.84
"3238","MWI","rcp26","ssp2",2080,4736.32,3683.21,-22.23
"3239","MWI","rcp26","ssp2",2090,7063.14,5080.27,-28.07
"3240","MWI","rcp26","ssp2",2100,10142.37,6672.51,-34.21
"3241","MYS","rcp26","ssp2",2025,8836.82,8723.89,-1.28
"3242","MYS","rcp26","ssp2",2030,10103.34,9877.95,-2.23
"3243","MYS","rcp26","ssp2",2035,11463.38,11069.13,-3.44
"3244","MYS","rcp26","ssp2",2040,12886.7,12255.78,-4.9
"3245","MYS","rcp26","ssp2",2045,14348.18,13402.63,-6.59
"3246","MYS","rcp26","ssp2",2050,15890.68,14538.72,-8.51
"3247","MYS","rcp26","ssp2",2055,17534.45,15669.57,-10.64
"3248","MYS","rcp26","ssp2",2060,19250.93,16756.35,-12.96
"3249","MYS","rcp26","ssp2",2070,22878.1,18731.69,-18.12
"3250","MYS","rcp26","ssp2",2080,26848.29,20443.86,-23.85
"3251","MYS","rcp26","ssp2",2090,31120.17,21786.78,-29.99
"3252","MYS","rcp26","ssp2",2100,35649.97,22682.28,-36.38
"3253","NAM","rcp26","ssp2",2025,5630.91,5557.54,-1.3
"3254","NAM","rcp26","ssp2",2030,6571.03,6421.52,-2.28
"3255","NAM","rcp26","ssp2",2035,7599.89,7333.1,-3.51
"3256","NAM","rcp26","ssp2",2040,8737.38,8300.5,-5
"3257","NAM","rcp26","ssp2",2045,9977.2,9305.25,-6.73
"3258","NAM","rcp26","ssp2",2050,11312.1,10327.84,-8.7
"3259","NAM","rcp26","ssp2",2055,12729.32,11343.07,-10.89
"3260","NAM","rcp26","ssp2",2060,14233.67,12342.85,-13.28
"3261","NAM","rcp26","ssp2",2070,17543.06,14278.38,-18.61
"3262","NAM","rcp26","ssp2",2080,21280.49,16061.39,-24.53
"3263","NAM","rcp26","ssp2",2090,25432.61,17582.17,-30.87
"3264","NAM","rcp26","ssp2",2100,30066.25,18801.84,-37.47
"3265","NER","rcp26","ssp2",2025,424.52,414.75,-2.3
"3266","NER","rcp26","ssp2",2030,508.34,488.05,-3.99
"3267","NER","rcp26","ssp2",2035,617.83,580.1,-6.11
"3268","NER","rcp26","ssp2",2040,764.75,698.87,-8.61
"3269","NER","rcp26","ssp2",2045,962.83,852.26,-11.48
"3270","NER","rcp26","ssp2",2050,1232.27,1051.44,-14.67
"3271","NER","rcp26","ssp2",2055,1595.98,1306.37,-18.15
"3272","NER","rcp26","ssp2",2060,2074.85,1621.32,-21.86
"3273","NER","rcp26","ssp2",2070,3458.45,2426.11,-29.85
"3274","NER","rcp26","ssp2",2080,5561.5,3431.08,-38.31
"3275","NER","rcp26","ssp2",2090,8568.66,4552.51,-46.87
"3276","NER","rcp26","ssp2",2100,12687.35,5682.73,-55.21
"3277","NGA","rcp26","ssp2",2025,1432.93,1407.45,-1.78
"3278","NGA","rcp26","ssp2",2030,1727.34,1673.84,-3.1
"3279","NGA","rcp26","ssp2",2035,2076.43,1977.54,-4.76
"3280","NGA","rcp26","ssp2",2040,2503.21,2334.13,-6.75
"3281","NGA","rcp26","ssp2",2045,3026.43,2752.45,-9.05
"3282","NGA","rcp26","ssp2",2050,3678.68,3250.76,-11.63
"3283","NGA","rcp26","ssp2",2055,4486.84,3837.69,-14.47
"3284","NGA","rcp26","ssp2",2060,5459.61,4502.32,-17.53
"3285","NGA","rcp26","ssp2",2070,7933.86,6010.32,-24.24
"3286","NGA","rcp26","ssp2",2080,11136.08,7625.85,-31.52
"3287","NGA","rcp26","ssp2",2090,15064.39,9173.72,-39.1
"3288","NGA","rcp26","ssp2",2100,19706.56,10496.91,-46.73
"3289","NIC","rcp26","ssp2",2025,2013.77,1985.23,-1.42
"3290","NIC","rcp26","ssp2",2030,2524.86,2462.62,-2.47
"3291","NIC","rcp26","ssp2",2035,3158.47,3038.74,-3.79
"3292","NIC","rcp26","ssp2",2040,3927.25,3715.76,-5.39
"3293","NIC","rcp26","ssp2",2045,4841.75,4491.32,-7.24
"3294","NIC","rcp26","ssp2",2050,5921.88,5369.19,-9.33
"3295","NIC","rcp26","ssp2",2055,7177.55,6340.96,-11.66
"3296","NIC","rcp26","ssp2",2060,8616.65,7394.13,-14.19
"3297","NIC","rcp26","ssp2",2070,12079.15,9687.25,-19.8
"3298","NIC","rcp26","ssp2",2080,16357.93,12103.97,-26.01
"3299","NIC","rcp26","ssp2",2090,21549.57,14522.02,-32.61
"3300","NIC","rcp26","ssp2",2100,27705.51,16785.51,-39.41
"3301","NLD","rcp26","ssp2",2025,47592.87,47765.22,0.36
"3302","NLD","rcp26","ssp2",2030,50558.75,50877.03,0.63
"3303","NLD","rcp26","ssp2",2035,53977.95,54499.54,0.97
"3304","NLD","rcp26","ssp2",2040,57952.76,58749.53,1.37
"3305","NLD","rcp26","ssp2",2045,62271.2,63426.4,1.86
"3306","NLD","rcp26","ssp2",2050,66706.56,68305.96,2.4
"3307","NLD","rcp26","ssp2",2055,71251.58,73396.5,3.01
"3308","NLD","rcp26","ssp2",2060,75946.41,78748.81,3.69
"3309","NLD","rcp26","ssp2",2070,85763.71,90270.02,5.25
"3310","NLD","rcp26","ssp2",2080,96606.35,103451.4,7.09
"3311","NLD","rcp26","ssp2",2090,108457.92,118418.52,9.18
"3312","NLD","rcp26","ssp2",2100,121632.31,135677.92,11.55
"3313","NOR","rcp26","ssp2",2025,73780.21,74723.42,1.28
"3314","NOR","rcp26","ssp2",2030,75948.57,77651.86,2.24
"3315","NOR","rcp26","ssp2",2035,78092.87,80810.56,3.48
"3316","NOR","rcp26","ssp2",2040,80301.7,84315.15,5
"3317","NOR","rcp26","ssp2",2045,83099.81,88752.85,6.8
"3318","NOR","rcp26","ssp2",2050,86744.51,94467.78,8.9
"3319","NOR","rcp26","ssp2",2055,91059.27,101370.35,11.32
"3320","NOR","rcp26","ssp2",2060,96066.7,109588.98,14.08
"3321","NOR","rcp26","ssp2",2070,108135.97,130450.04,20.64
"3322","NOR","rcp26","ssp2",2080,121979.24,157143.65,28.83
"3323","NOR","rcp26","ssp2",2090,137228.08,190567.4,38.87
"3324","NOR","rcp26","ssp2",2100,154708.5,233632.8,51.01
"3325","NPL","rcp26","ssp2",2025,543.93,536.87,-1.3
"3326","NPL","rcp26","ssp2",2030,663.58,648.55,-2.26
"3327","NPL","rcp26","ssp2",2035,812.86,784.49,-3.49
"3328","NPL","rcp26","ssp2",2040,1002.41,952.62,-4.97
"3329","NPL","rcp26","ssp2",2045,1240.42,1157.52,-6.68
"3330","NPL","rcp26","ssp2",2050,1534.73,1402.37,-8.62
"3331","NPL","rcp26","ssp2",2055,1894.59,1690.27,-10.78
"3332","NPL","rcp26","ssp2",2060,2331.19,2024.69,-13.15
"3333","NPL","rcp26","ssp2",2070,3484.93,2842.74,-18.43
"3334","NPL","rcp26","ssp2",2080,5076.97,3843,-24.31
"3335","NPL","rcp26","ssp2",2090,7159.73,4965.9,-30.64
"3336","NPL","rcp26","ssp2",2100,9813.4,6160.27,-37.23
"3337","NZL","rcp26","ssp2",2025,32104.34,32112.43,0.03
"3338","NZL","rcp26","ssp2",2030,34032.94,34047.53,0.04
"3339","NZL","rcp26","ssp2",2035,36433.24,36456.72,0.06
"3340","NZL","rcp26","ssp2",2040,39415.86,39450.97,0.09
"3341","NZL","rcp26","ssp2",2045,42892.61,42941.71,0.11
"3342","NZL","rcp26","ssp2",2050,46713.22,46778.63,0.14
"3343","NZL","rcp26","ssp2",2055,50921.18,51005.93,0.17
"3344","NZL","rcp26","ssp2",2060,55666.6,55772.36,0.19
"3345","NZL","rcp26","ssp2",2070,66591.36,66742.07,0.23
"3346","NZL","rcp26","ssp2",2080,78839.26,79047.6,0.26
"3347","NZL","rcp26","ssp2",2090,92719.51,92980.44,0.28
"3348","NZL","rcp26","ssp2",2100,108806.62,109135.57,0.3
"3349","OMN","rcp26","ssp2",2025,17747.26,17375.18,-2.1
"3350","OMN","rcp26","ssp2",2030,19335.49,18629.89,-3.65
"3351","OMN","rcp26","ssp2",2035,20931.17,19757.88,-5.61
"3352","OMN","rcp26","ssp2",2040,22389.5,20610.53,-7.95
"3353","OMN","rcp26","ssp2",2045,23723.48,21198.91,-10.64
"3354","OMN","rcp26","ssp2",2050,25364.06,21901.46,-13.65
"3355","OMN","rcp26","ssp2",2055,27453.21,22803.5,-16.94
"3356","OMN","rcp26","ssp2",2060,29874.48,23761.23,-20.46
"3357","OMN","rcp26","ssp2",2070,35262.55,25356.29,-28.09
"3358","OMN","rcp26","ssp2",2080,41016.42,26156.25,-36.23
"3359","OMN","rcp26","ssp2",2090,47042.8,26103.16,-44.51
"3360","OMN","rcp26","ssp2",2100,53451.71,25312.22,-52.64
"3361","PAK","rcp26","ssp2",2025,1026.05,1009.17,-1.65
"3362","PAK","rcp26","ssp2",2030,1225.48,1190.41,-2.86
"3363","PAK","rcp26","ssp2",2035,1474.86,1410.06,-4.39
"3364","PAK","rcp26","ssp2",2040,1779.76,1668.86,-6.23
"3365","PAK","rcp26","ssp2",2045,2143.08,1963.84,-8.36
"3366","PAK","rcp26","ssp2",2050,2573.44,2296.13,-10.78
"3367","PAK","rcp26","ssp2",2055,3083.41,2668.9,-13.44
"3368","PAK","rcp26","ssp2",2060,3684.72,3082.6,-16.34
"3369","PAK","rcp26","ssp2",2070,5188.91,4010.96,-22.7
"3370","PAK","rcp26","ssp2",2080,7058.86,4965.87,-29.65
"3371","PAK","rcp26","ssp2",2090,9302.98,5866.11,-36.94
"3372","PAK","rcp26","ssp2",2100,11994.38,6672.61,-44.37
"3373","PAN","rcp26","ssp2",2025,9069.16,8957.46,-1.23
"3374","PAN","rcp26","ssp2",2030,10389.26,10165.15,-2.16
"3375","PAN","rcp26","ssp2",2035,11711.76,11321.37,-3.33
"3376","PAN","rcp26","ssp2",2040,13077.43,12456,-4.75
"3377","PAN","rcp26","ssp2",2045,14495.24,13567.08,-6.4
"3378","PAN","rcp26","ssp2",2050,15955.17,14634.74,-8.28
"3379","PAN","rcp26","ssp2",2055,17462.46,15653.92,-10.36
"3380","PAN","rcp26","ssp2",2060,19002.01,16602.17,-12.63
"3381","PAN","rcp26","ssp2",2070,22153.82,18235.61,-17.69
"3382","PAN","rcp26","ssp2",2080,25501.69,19558.26,-23.31
"3383","PAN","rcp26","ssp2",2090,29031.46,20514.55,-29.34
"3384","PAN","rcp26","ssp2",2100,32752.2,21084.84,-35.62
"3385","PER","rcp26","ssp2",2025,5249.39,5233.67,-0.3
"3386","PER","rcp26","ssp2",2030,6113.99,6081.65,-0.53
"3387","PER","rcp26","ssp2",2035,7015.34,6957.45,-0.83
"3388","PER","rcp26","ssp2",2040,7977.87,7883.01,-1.19
"3389","PER","rcp26","ssp2",2045,9013.38,8866.91,-1.63
"3390","PER","rcp26","ssp2",2050,10131.62,9915.63,-2.13
"3391","PER","rcp26","ssp2",2055,11326.32,11019.71,-2.71
"3392","PER","rcp26","ssp2",2060,12585.31,12163.08,-3.35
"3393","PER","rcp26","ssp2",2070,15287.04,14545.46,-4.85
"3394","PER","rcp26","ssp2",2080,18257.72,17044.5,-6.64
"3395","PER","rcp26","ssp2",2090,21530.5,19654.68,-8.71
"3396","PER","rcp26","ssp2",2100,25067.39,22289.31,-11.08
"3397","PHL","rcp26","ssp2",2025,1932.2,1910.17,-1.14
"3398","PHL","rcp26","ssp2",2030,2241.36,2196.75,-1.99
"3399","PHL","rcp26","ssp2",2035,2606.44,2526.5,-3.07
"3400","PHL","rcp26","ssp2",2040,3047.06,2914.15,-4.36
"3401","PHL","rcp26","ssp2",2045,3568.81,3359.39,-5.87
"3402","PHL","rcp26","ssp2",2050,4175.62,3859.25,-7.58
"3403","PHL","rcp26","ssp2",2055,4870.03,4408.52,-9.48
"3404","PHL","rcp26","ssp2",2060,5655.41,5001.83,-11.56
"3405","PHL","rcp26","ssp2",2070,7512.37,6295.09,-16.2
"3406","PHL","rcp26","ssp2",2080,9789.24,7694.23,-21.4
"3407","PHL","rcp26","ssp2",2090,12479.66,9107.27,-27.02
"3408","PHL","rcp26","ssp2",2100,15633.29,10484.61,-32.93
"3409","PNG","rcp26","ssp2",2025,1506.66,1494.48,-0.81
"3410","PNG","rcp26","ssp2",2030,1824.64,1798.88,-1.41
"3411","PNG","rcp26","ssp2",2035,2214.88,2166.62,-2.18
"3412","PNG","rcp26","ssp2",2040,2699.46,2615.62,-3.11
"3413","PNG","rcp26","ssp2",2045,3294.29,3156.29,-4.19
"3414","PNG","rcp26","ssp2",2050,4010.05,3792.51,-5.42
"3415","PNG","rcp26","ssp2",2055,4853.89,4523.38,-6.81
"3416","PNG","rcp26","ssp2",2060,5828.84,5342.94,-8.34
"3417","PNG","rcp26","ssp2",2070,8215.69,7246.92,-11.79
"3418","PNG","rcp26","ssp2",2080,11254.61,9484.32,-15.73
"3419","PNG","rcp26","ssp2",2090,14970.69,11964,-20.08
"3420","PNG","rcp26","ssp2",2100,19438.08,14621.69,-24.78
"3421","POL","rcp26","ssp2",2025,12416.54,12507.03,0.73
"3422","POL","rcp26","ssp2",2030,13854.77,14031.49,1.28
"3423","POL","rcp26","ssp2",2035,15314.62,15617.12,1.98
"3424","POL","rcp26","ssp2",2040,16690.86,17163.28,2.83
"3425","POL","rcp26","ssp2",2045,17941.3,18630.89,3.84
"3426","POL","rcp26","ssp2",2050,19151.62,20112.25,5.02
"3427","POL","rcp26","ssp2",2055,20453.68,21752.37,6.35
"3428","POL","rcp26","ssp2",2060,21958.54,23680.55,7.84
"3429","POL","rcp26","ssp2",2070,25493.82,28369.35,11.28
"3430","POL","rcp26","ssp2",2080,29149.93,33652.35,15.45
"3431","POL","rcp26","ssp2",2090,32936.24,39623.48,20.3
"3432","POL","rcp26","ssp2",2100,37292.74,46994.18,26.01
"3433","PRI","rcp26","ssp2",2025,29178,28831.67,-1.19
"3434","PRI","rcp26","ssp2",2030,32151.12,31484.98,-2.07
"3435","PRI","rcp26","ssp2",2035,35309.55,34181.74,-3.19
"3436","PRI","rcp26","ssp2",2040,38590.99,36836.33,-4.55
"3437","PRI","rcp26","ssp2",2045,41984.66,39414.6,-6.12
"3438","PRI","rcp26","ssp2",2050,45482.62,41886.1,-7.91
"3439","PRI","rcp26","ssp2",2055,48982.24,44136.05,-9.89
"3440","PRI","rcp26","ssp2",2060,52518.19,46181.02,-12.07
"3441","PRI","rcp26","ssp2",2070,59974.18,49832.5,-16.91
"3442","PRI","rcp26","ssp2",2080,68062.1,52878.88,-22.31
"3443","PRI","rcp26","ssp2",2090,77089.09,55406.3,-28.13
"3444","PRI","rcp26","ssp2",2100,87589.65,57616.49,-34.22
"3445","PRT","rcp26","ssp2",2025,22568.58,22510.9,-0.26
"3446","PRT","rcp26","ssp2",2030,24402.24,24292.67,-0.45
"3447","PRT","rcp26","ssp2",2035,26307.06,26123.52,-0.7
"3448","PRT","rcp26","ssp2",2040,28357.21,28071.8,-1.01
"3449","PRT","rcp26","ssp2",2045,30673.26,30252.01,-1.37
