"","iso","rcp","ssp","year","GDPcapNoCC","GDPcapCC","pct.diff","growth.nocc","growth.cc"
"3439","JPN","rcp60","ssp2",2055,59517.7,57058.04,-4.13,5.98220740693256,4.63423065250102
"3440","JPN","rcp60","ssp2",2060,63210.46,59905.41,-5.23,6.2044736271731,4.99030460913134
"3441","JPN","rcp60","ssp2",2070,71481.64,65901.08,-7.81,13.085144452358,10.00856183106
"3442","JPN","rcp60","ssp2",2080,80778.43,71900.75,-10.99,13.0058431787519,9.1040541368973
"3443","JPN","rcp60","ssp2",2090,91799.65,78174.37,-14.84,13.6437660400184,8.72538881722374
"3444","JPN","rcp60","ssp2",2100,104495.7,84616.17,-19.02,13.8301725551241,8.24029665988994
"3445","KAZ","rcp60","ssp2",2055,11090.43,13634.12,22.94,2.22847593299455,7.25604263771708
"3446","KAZ","rcp60","ssp2",2060,11488.38,14783.42,28.68,3.58822877020998,8.42958694803918
"3447","KAZ","rcp60","ssp2",2070,12523.08,17861.1,42.63,9.0064917769085,20.8184574340714
"3448","KAZ","rcp60","ssp2",2080,13747.62,22055.06,60.43,9.77826541074561,23.4809726164682
"3449","KAZ","rcp60","ssp2",2090,15297.4,27992.06,82.99,11.27307854014,26.9189927390812
"3450","KAZ","rcp60","ssp2",2100,17023.07,35980.62,111.36,11.2808058885824,28.538664178342
"3451","KEN","rcp60","ssp2",2055,3009.53,2549.47,-15.29,22.3406071643441,18.3861770496675
"3452","KEN","rcp60","ssp2",2060,3666.38,2984.81,-18.59,21.825667130748,17.0757059310367
"3453","KEN","rcp60","ssp2",2070,5319.33,3947.21,-25.79,45.0839792929265,32.243258364854
"3454","KEN","rcp60","ssp2",2080,7466.6,4957.65,-33.6,40.3673018970434,25.5988407001401
"3455","KEN","rcp60","ssp2",2090,10184.6,5936.62,-41.71,36.4021107331315,19.7466541607415
"3456","KEN","rcp60","ssp2",2100,13529.66,6785.13,-49.85,32.8442943267286,14.2928130821916
"3457","KGZ","rcp60","ssp2",2055,3048.78,3641.2,19.43,17.9617341510127,22.8939410303488
"3458","KGZ","rcp60","ssp2",2060,3570.47,4436.15,24.25,17.1114347378295,21.832088322531
"3459","KGZ","rcp60","ssp2",2070,4751.02,6449.73,35.75,33.0642744512627,45.3902595719261
"3460","KGZ","rcp60","ssp2",2080,6080.86,9097.47,49.61,27.9906209613935,41.0519510119028
"3461","KGZ","rcp60","ssp2",2090,7615.85,12714.64,66.95,25.242975500176,39.7601750816436
"3462","KGZ","rcp60","ssp2",2100,9325.26,17541.47,88.11,22.4454263148565,37.962773621589
"3463","KHM","rcp60","ssp2",2055,3107.53,2287.07,-26.4,18.0152364459433,10.4811361769963
"3464","KHM","rcp60","ssp2",2060,3655.71,2502.46,-31.55,17.6403767622517,9.4177266109039
"3465","KHM","rcp60","ssp2",2070,5016.34,2900.5,-42.18,37.2193089714447,15.9059485466301
"3466","KHM","rcp60","ssp2",2080,6733.94,3183.98,-52.72,34.2401033422774,9.77348732977073
"3467","KHM","rcp60","ssp2",2090,8872.79,3317.85,-62.61,31.7622372637713,4.20448620908422
"3468","KHM","rcp60","ssp2",2100,11514.23,3292.78,-71.4,29.7701174038831,-0.755609807556089
"3469","KOR","rcp60","ssp2",2055,51497.16,52875.58,2.68,7.62116931101935,8.2378820448271
"3470","KOR","rcp60","ssp2",2060,55069.97,56796.1,3.13,6.93787773927727,7.41461370258255
"3471","KOR","rcp60","ssp2",2070,62782.82,65294.19,4,14.0055460353438,14.9624534078925
"3472","KOR","rcp60","ssp2",2080,71064.67,74425.26,4.73,13.1912679296661,13.984506125277
"3473","KOR","rcp60","ssp2",2090,79546.48,83864.7,5.43,11.9353400219828,12.6831132333297
"3474","KOR","rcp60","ssp2",2100,88365.96,93347.65,5.64,11.0872033558242,11.307439244402
"3475","KWT","rcp60","ssp2",2055,59557.8,38234.29,-35.8,3.49897140187898,-7.24733557050072
"3476","KWT","rcp60","ssp2",2060,61519.98,35516.58,-42.27,3.29458106243011,-7.10804359123708
"3477","KWT","rcp60","ssp2",2070,65381.95,29441.37,-54.97,6.27758656618548,-17.1052787177144
"3478","KWT","rcp60","ssp2",2080,70423.56,23598.96,-66.49,7.71101198419442,-19.8442192058318
"3479","KWT","rcp60","ssp2",2090,77044.45,18305.02,-76.24,9.40152698897926,-22.4329377226793
"3480","KWT","rcp60","ssp2",2100,84691.34,13569.22,-83.98,9.92529637112083,-25.8715915087774
"3481","LAO","rcp60","ssp2",2055,3075.24,2415.05,-21.47,15.7946659537535,9.90838881733742
"3482","LAO","rcp60","ssp2",2060,3546.85,2629.86,-25.85,15.3357136353585,8.89463986252872
"3483","LAO","rcp60","ssp2",2070,4698.02,3046.21,-35.16,32.4561230387527,15.8316412280502
"3484","LAO","rcp60","ssp2",2080,6103.33,3371.13,-44.77,29.9128143345494,10.6663690290558
"3485","LAO","rcp60","ssp2",2090,7743.37,3545.87,-54.21,26.8712325894225,5.18342514231133
"3486","LAO","rcp60","ssp2",2100,9715.7,3592.31,-63.03,25.4712095637946,1.309692684729
"3487","LBN","rcp60","ssp2",2055,18177.44,17327.4,-4.68,9.83121796893598,8.67123367570222
"3488","LBN","rcp60","ssp2",2060,19848.79,18674.24,-5.92,9.19463906908785,7.77289148977919
"3489","LBN","rcp60","ssp2",2070,23430.27,21363.36,-8.82,18.0438203034039,14.4001576503247
"3490","LBN","rcp60","ssp2",2080,27228.2,23843.32,-12.43,16.2095016403994,11.6084735734454
"3491","LBN","rcp60","ssp2",2090,31059.1,25891.21,-16.64,14.069604307299,8.58894650577185
"3492","LBN","rcp60","ssp2",2100,35083.35,27582.08,-21.38,12.9567501955949,6.53067199254111
"3493","LBR","rcp60","ssp2",2055,2325.26,1779.85,-23.46,29.045613217233,21.3324516674392
"3494","LBR","rcp60","ssp2",2060,2977.31,2139.38,-28.14,28.0420254079114,20.200016855353
"3495","LBR","rcp60","ssp2",2070,4732.01,2933.73,-38,58.9357507280062,37.1299161439295
"3496","LBR","rcp60","ssp2",2080,7186.19,3734.38,-48.03,51.8633730697948,27.2911958496522
"3497","LBR","rcp60","ssp2",2090,10481.29,4430.15,-57.73,45.8532268142089,18.6314729620446
"3498","LBR","rcp60","ssp2",2100,14780.01,4933.1,-66.62,41.0132722212628,11.3528887283726
"3499","LBY","rcp60","ssp2",2055,19694.85,15594.73,-20.82,7.69751941112877,0.869191189073981
"3500","LBY","rcp60","ssp2",2060,21377.96,16008.7,-25.12,8.54593967458498,2.65455060780149
"3501","LBY","rcp60","ssp2",2070,25274.87,16606.24,-34.3,18.2286336020836,3.73259540125058
"3502","LBY","rcp60","ssp2",2080,29535.43,16566.54,-43.91,16.8569017367844,-0.23906676044668
"3503","LBY","rcp60","ssp2",2090,34496.19,16086.5,-53.37,16.7959633565518,-2.89764790958161
"3504","LBY","rcp60","ssp2",2100,40163.01,15181.95,-62.2,16.427379371461,-5.62303795107699
"3505","LKA","rcp60","ssp2",2055,6817.23,5332.22,-21.78,14.1732890076118,8.28887485352565
"3506","LKA","rcp60","ssp2",2060,7747.52,5717.17,-26.21,13.6461583370372,7.2193195329525
"3507","LKA","rcp60","ssp2",2070,9732.15,6269.04,-35.58,25.6163262566602,9.65285272258827
"3508","LKA","rcp60","ssp2",2080,11885.89,6510.67,-45.22,22.1301562347477,3.85433814427728
"3509","LKA","rcp60","ssp2",2090,14272.81,6479.12,-54.61,20.0819627305991,-0.484589143667244
"3510","LKA","rcp60","ssp2",2100,16873.88,6176.96,-63.39,18.2239516955666,-4.66359629085431
"3511","LSO","rcp60","ssp2",2055,5008.03,5132.68,2.49,25.2192198349256,25.7470447724628
"3512","LSO","rcp60","ssp2",2060,6234.64,6417.09,2.93,24.4928644596778,25.0241589189273
"3513","LSO","rcp60","ssp2",2070,9452.57,9814.33,3.83,51.613725892754,52.9405073015962
"3514","LSO","rcp60","ssp2",2080,13827.81,14453.25,4.52,46.2862480785649,47.2668027262177
"3515","LSO","rcp60","ssp2",2090,19473.75,20494.61,5.24,40.8303267111712,41.7993184923806
"3516","LSO","rcp60","ssp2",2100,26545.42,28072.22,5.75,36.313858399127,36.9736725900127
"3517","LTU","rcp60","ssp2",2055,18979.8,22992.31,21.14,6.05556856274191,10.3239185959417
"3518","LTU","rcp60","ssp2",2060,20280.97,25627.57,26.36,6.85555169179866,11.4614842962712
"3519","LTU","rcp60","ssp2",2070,23386.34,32497.88,38.96,15.3117429787628,26.8082771796156
"3520","LTU","rcp60","ssp2",2080,26238.14,40656.98,54.95,12.1942980389407,25.1065607971966
"3521","LTU","rcp60","ssp2",2090,28982.65,50661.49,74.8,10.4600021190527,24.6071154325776
"3522","LTU","rcp60","ssp2",2100,32153.98,64234.33,99.77,10.9421671241243,26.7912372889151
"3523","LUX","rcp60","ssp2",2055,104764.55,113814.06,8.64,2.35691074544563,4.18206358439969
"3524","LUX","rcp60","ssp2",2060,107344.81,118699.22,10.58,2.46291326598548,4.29222892145312
"3525","LUX","rcp60","ssp2",2070,113526.66,130528.62,14.98,5.75887180758903,9.965861612233
"3526","LUX","rcp60","ssp2",2080,122176.53,146849.68,20.19,7.61924115445658,12.5038171705179
"3527","LUX","rcp60","ssp2",2090,132325.87,166834.25,26.08,8.30711103024451,13.6088617966345
"3528","LUX","rcp60","ssp2",2100,144248.04,191143.79,32.51,9.00970460273567,14.5710727863134
"3529","LVA","rcp60","ssp2",2055,19290.32,23574.27,22.21,7.45588894737869,11.5317197517319
"3530","LVA","rcp60","ssp2",2060,20854.55,26638.66,27.74,8.10888570018538,12.9988754688904
"3531","LVA","rcp60","ssp2",2070,24209.42,34168.39,41.14,16.0869930063224,28.2661740492953
"3532","LVA","rcp60","ssp2",2080,27806.99,44006.23,58.26,14.8602073077339,28.7922257970013
"3533","LVA","rcp60","ssp2",2090,31575.95,56813.74,79.93,13.5540020692639,29.1038564312371
"3534","LVA","rcp60","ssp2",2100,35686.9,73921.36,107.14,13.0192440765836,30.1117652173576
"3535","MAR","rcp60","ssp2",2055,12029,10613.23,-11.77,16.2777209605358,13.3431940024349
"3536","MAR","rcp60","ssp2",2060,13878.56,11874.07,-14.44,15.3758417158533,11.8798895341004
"3537","MAR","rcp60","ssp2",2070,18076.06,14380.2,-20.45,30.2444922239771,21.1059055572352
"3538","MAR","rcp60","ssp2",2080,22811.08,16608.23,-27.19,26.1949783304548,15.4937344404111
"3539","MAR","rcp60","ssp2",2090,27931.89,18312.87,-34.44,22.4487836612734,10.2638270303338
"3540","MAR","rcp60","ssp2",2100,33546.12,19456.13,-42,20.0997139828347,6.24293188342407
"3541","MDA","rcp60","ssp2",2055,5661.07,6161.72,8.84,14.5717425577861,16.2033972462202
"3542","MDA","rcp60","ssp2",2060,6485.5,7185.05,10.79,14.5631479561284,16.6078627396247
"3543","MDA","rcp60","ssp2",2070,8360.5,9629.55,15.18,28.9106468275384,34.0220318578159
"3544","MDA","rcp60","ssp2",2080,10422.82,12543.15,20.34,24.6674241971174,30.2568655856193
"3545","MDA","rcp60","ssp2",2090,12711.31,16023.1,26.05,21.9565338363322,27.7438283046922
"3546","MDA","rcp60","ssp2",2100,15196.54,20132.01,32.48,19.5513286986157,25.6436644594367
"3547","MDG","rcp60","ssp2",2055,1902.02,1608.93,-15.41,27.9623786489414,22.4507968400384
"3548","MDG","rcp60","ssp2",2060,2414.43,1962.67,-18.71,26.9403055698678,21.9860404119508
"3549","MDG","rcp60","ssp2",2070,3779.37,2800.04,-25.91,56.5325977559921,42.6648392241182
"3550","MDG","rcp60","ssp2",2080,5683.75,3765.7,-33.75,50.3888214173262,34.4873644662219
"3551","MDG","rcp60","ssp2",2090,8241.44,4789.69,-41.88,45.0000439850451,27.1925538412513
"3552","MDG","rcp60","ssp2",2100,11597.75,5799.16,-50,40.7248005202974,21.0758942645557
"3553","MEX","rcp60","ssp2",2055,20745.08,17735.24,-14.51,11.1580973365026,6.4497406166739
"3554","MEX","rcp60","ssp2",2060,23028.91,18959.14,-17.67,11.0090199700363,6.90094974750834
"3555","MEX","rcp60","ssp2",2070,28144.01,21198.8,-24.68,22.2116461439121,11.8130885683633
"3556","MEX","rcp60","ssp2",2080,34066.99,23054.99,-32.32,21.0452597195638,8.75610883634924
"3557","MEX","rcp60","ssp2",2090,40911.95,24387.77,-40.39,20.0926468701814,5.78087433566442
"3558","MEX","rcp60","ssp2",2100,48726.61,25109.71,-48.47,19.1011672628658,2.96025425858944
"3559","MKD","rcp60","ssp2",2055,10132.12,11033.89,8.9,9.64916362660423,11.6698934601515
"3560","MKD","rcp60","ssp2",2060,11074.39,12280.39,10.89,9.2998306376158,11.2970131114231
"3561","MKD","rcp60","ssp2",2070,13046.15,15043.54,15.31,17.8046826958415,22.5005069057253
"3562","MKD","rcp60","ssp2",2080,14997.08,18078.55,20.55,14.9540669086282,20.174839166845
"3563","MKD","rcp60","ssp2",2090,16949.24,21422.24,26.39,13.0169339631448,18.4953439296846
"3564","MKD","rcp60","ssp2",2100,19034.77,25299.97,32.91,12.3045635084523,18.101421700065
"3565","MLI","rcp60","ssp2",2055,2897.76,1873.4,-35.35,26.8915989753246,13.9856650887718
"3566","MLI","rcp60","ssp2",2060,3654.82,2131.54,-41.68,26.1256970901662,13.7792249386143
"3567","MLI","rcp60","ssp2",2070,5654.43,2592.26,-54.16,54.7115863435135,21.6144196214943
"3568","MLI","rcp60","ssp2",2080,8418.94,2892.59,-65.64,48.8910464892129,11.5856434153981
"3569","MLI","rcp60","ssp2",2090,12063.93,2958.03,-75.48,43.2951179127063,2.2623323734093
"3570","MLI","rcp60","ssp2",2100,16784.66,2793.02,-83.36,39.1309465489273,-5.57837479673973
"3571","MNG","rcp60","ssp2",2055,7983.86,12342.73,54.6,12.6756707170781,24.770327808531
"3572","MNG","rcp60","ssp2",2060,8953.27,15291.04,70.79,12.1421217305915,23.8870168917249
"3573","MNG","rcp60","ssp2",2070,10937.85,23473.48,114.61,22.1659795806448,53.5113373583484
"3574","MNG","rcp60","ssp2",2080,12777.31,35786.38,180.08,16.817381843781,52.4545146267192
"3575","MNG","rcp60","ssp2",2090,14691.69,55737.46,279.38,14.9826528432041,55.7504838432946
"3576","MNG","rcp60","ssp2",2100,16704.1,88988.1,432.73,13.6976072868404,59.6558221347008
"3577","MOZ","rcp60","ssp2",2055,2686.64,1950.26,-27.41,26.7599918847637,15.6765285060144
"3578","MOZ","rcp60","ssp2",2060,3389.93,2280.73,-32.72,26.1773069707888,16.9449201644909
"3579","MOZ","rcp60","ssp2",2070,5296.88,2983.41,-43.68,56.2533739634742,30.8094338216273
"3580","MOZ","rcp60","ssp2",2080,8041.59,3656.2,-54.53,51.8174850100437,22.5510405877838
"3581","MOZ","rcp60","ssp2",2090,11845.1,4190.31,-64.62,47.2979846025475,14.6083365242602
"3582","MOZ","rcp60","ssp2",2100,16945.54,4494.83,-73.47,43.0594929548927,7.26724275769572
"3583","MRT","rcp60","ssp2",2055,3687.54,2319.43,-37.1,20.2877087682672,6.17912975806267
"3584","MRT","rcp60","ssp2",2060,4401.26,2480.38,-43.64,19.3549086925159,6.93920489085682
"3585","MRT","rcp60","ssp2",2070,6092.27,2655.44,-56.41,38.4210430649405,7.05778953224909
"3586","MRT","rcp60","ssp2",2080,8135.32,2606.2,-67.96,33.5351190935398,-1.85430663091617
"3587","MRT","rcp60","ssp2",2090,10520.92,2351.79,-77.65,29.3239847971561,-9.76172204742537
"3588","MRT","rcp60","ssp2",2100,13254.76,1961.58,-85.2,25.9847998083818,-16.5920426568699
"3589","MUS","rcp60","ssp2",2055,16550.5,13670.54,-17.4,9.66638571716336,3.65350918097249
"3590","MUS","rcp60","ssp2",2060,18100.69,14291.74,-21.04,9.36642397510648,4.54407799545591
"3591","MUS","rcp60","ssp2",2070,21599.27,15355.73,-28.91,19.328434440897,7.44478978766756
"3592","MUS","rcp60","ssp2",2080,25785.46,16180.38,-37.25,19.3811642708295,5.37030802182638
"3593","MUS","rcp60","ssp2",2090,30523.28,16565.79,-45.73,18.3739983696238,2.38195889095313
"3594","MUS","rcp60","ssp2",2100,35861.49,16496.32,-54,17.488978903971,-0.419358207486641
"3595","MWI","rcp60","ssp2",2055,1492.5,1101.97,-26.17,27.6721328303436,16.5057884442565
"3596","MWI","rcp60","ssp2",2060,1903.04,1307.34,-31.3,27.5068676716918,18.6366235015472
"3597","MWI","rcp60","ssp2",2070,3052.49,1771.11,-41.98,60.4007272574407,35.4743219055487
"3598","MWI","rcp60","ssp2",2080,4736.32,2238.39,-52.74,55.1625066748785,26.3834544438234
"3599","MWI","rcp60","ssp2",2090,7063.14,2628.41,-62.79,49.1271704614553,17.4241307368242
"3600","MWI","rcp60","ssp2",2100,10142.37,2863.96,-71.76,43.5957661889754,8.96169166910795
"3601","MYS","rcp60","ssp2",2055,17534.45,13515.39,-22.92,10.3442395164965,3.8845473600712
"3602","MYS","rcp60","ssp2",2060,19250.93,13953.11,-27.52,9.7891864301418,3.23867827713445
"3603","MYS","rcp60","ssp2",2070,22878.1,14364.25,-37.21,18.8415312922544,2.94658323484871
"3604","MYS","rcp60","ssp2",2080,26848.29,14209.55,-47.07,17.3536701037237,-1.07697930626382
"3605","MYS","rcp60","ssp2",2090,31120.17,13503.23,-56.61,15.9111809355456,-4.97074150835178
"3606","MYS","rcp60","ssp2",2100,35649.97,12313.58,-65.46,14.5558330818887,-8.81011432079584
"3607","NAM","rcp60","ssp2",2055,12729.32,9552.46,-24.96,12.5283545937536,5.60864109495143
"3608","NAM","rcp60","ssp2",2060,14233.67,9970.59,-29.95,11.8179918487398,4.37719707803017
"3609","NAM","rcp60","ssp2",2070,17543.06,10449.25,-40.44,23.250433654848,4.80071891432703
"3610","NAM","rcp60","ssp2",2080,21280.49,10430.94,-50.98,21.3043220509991,-0.175227887168931
"3611","NAM","rcp60","ssp2",2090,25432.61,9908.71,-61.04,19.5113928297704,-5.00654782790431
"3612","NAM","rcp60","ssp2",2100,30066.25,8983.33,-70.12,18.2192861841549,-9.33905624445563
"3613","NER","rcp60","ssp2",2055,1595.98,1006.66,-36.93,29.5154471016904,18.5268041115729
"3614","NER","rcp60","ssp2",2060,2074.85,1174.66,-43.39,30.0047619644356,16.6888522440546
"3615","NER","rcp60","ssp2",2070,3458.45,1520.97,-56.02,66.6843386268887,29.4817223707285
"3616","NER","rcp60","ssp2",2080,5561.5,1807.85,-67.49,60.8090329482861,18.8616475012656
"3617","NER","rcp60","ssp2",2090,8568.66,1956.41,-77.17,54.0710240043154,8.21749592056864
"3618","NER","rcp60","ssp2",2100,12687.35,1929.76,-84.79,48.0669089449225,-1.36218890723315
"3619","NGA","rcp60","ssp2",2055,4486.84,3213.86,-28.37,21.9687496602042,13.5980771609847
"3620","NGA","rcp60","ssp2",2060,5459.61,3615.1,-33.78,21.6805145715024,12.4846757481657
"3621","NGA","rcp60","ssp2",2070,7933.86,4373.38,-44.88,45.3191711495876,20.975353378883
"3622","NGA","rcp60","ssp2",2080,11136.08,4928.37,-55.74,40.3614381902378,12.6901847083949
"3623","NGA","rcp60","ssp2",2090,15064.39,5161.43,-65.74,35.2755188540312,4.72894689319187
"3624","NGA","rcp60","ssp2",2100,19706.56,5027.37,-74.49,30.8155192477093,-2.59734220942647
"3625","NIC","rcp60","ssp2",2055,7177.55,5337.85,-25.63,21.2039082183361,13.0622558862653
"3626","NIC","rcp60","ssp2",2060,8616.65,5973.92,-30.67,20.0500170671051,11.9162209503826
"3627","NIC","rcp60","ssp2",2070,12079.15,7104.95,-41.18,40.1838301428049,18.9327945469641
"3628","NIC","rcp60","ssp2",2080,16357.93,7902.65,-51.69,35.4228567407475,11.2273837254309
"3629","NIC","rcp60","ssp2",2090,21549.57,8283.03,-61.56,31.7377565498813,4.81332211346828
"3630","NIC","rcp60","ssp2",2100,27705.51,8193.2,-70.43,28.566416870499,-1.08450651512792
"3631","NLD","rcp60","ssp2",2055,71251.58,75675.26,6.21,6.81345282982664,8.52286228621571
"3632","NLD","rcp60","ssp2",2060,75946.41,81681.98,7.55,6.5890889717814,7.93749502809769
"3633","NLD","rcp60","ssp2",2070,85763.71,94844.12,10.59,12.9266149644203,16.1138846046582
"3634","NLD","rcp60","ssp2",2080,96606.35,110151.15,14.02,12.6424568153593,16.1391449464658
"3635","NLD","rcp60","ssp2",2090,108457.92,127782.75,17.82,12.2678995738893,16.0067325670227
"3636","NLD","rcp60","ssp2",2100,121632.31,148247.66,21.88,12.1470059540142,16.0153933140428
"3637","NOR","rcp60","ssp2",2055,91059.27,113166.15,24.28,4.97410153103638,11.6555068204724
"3638","NOR","rcp60","ssp2",2060,96066.7,125289.41,30.42,5.499088670489,10.7127970687348
"3639","NOR","rcp60","ssp2",2070,108135.97,157343.02,45.5,12.5634272854173,25.5836546760017
"3640","NOR","rcp60","ssp2",2080,121979.24,201751.5,65.4,12.8017254573108,28.2239911246142
"3641","NOR","rcp60","ssp2",2090,137228.08,261938.78,90.88,12.5011764296941,29.8323829066946
"3642","NOR","rcp60","ssp2",2100,154708.5,347003.54,124.3,12.7382238387362,32.4750539038168
"3643","NPL","rcp60","ssp2",2055,1894.59,1479.25,-21.92,23.4477725723743,15.0433186604657
"3644","NPL","rcp60","ssp2",2060,2331.19,1714.95,-26.43,23.044563731467,15.9337502112557
"3645","NPL","rcp60","ssp2",2070,3484.93,2230.41,-36,49.4914614424393,30.0568529694743
"3646","NPL","rcp60","ssp2",2080,5076.97,2751.94,-45.8,45.6835574889596,23.3826964549119
"3647","NPL","rcp60","ssp2",2090,7159.73,3189.01,-55.46,41.0236814477927,15.8822503397603
"3648","NPL","rcp60","ssp2",2100,9813.4,3485.5,-64.48,37.0638278259096,9.29724271795948
"3649","NZL","rcp60","ssp2",2055,50921.18,50962.75,0.08,9.00807094865222,8.97647402721399
"3650","NZL","rcp60","ssp2",2060,55666.6,55683.23,0.03,9.3191477495219,9.26260847383629
"3651","NZL","rcp60","ssp2",2070,66591.36,66485.07,-0.16,19.6253408686717,19.3987310003389
"3652","NZL","rcp60","ssp2",2080,78839.26,78462.99,-0.48,18.3926263106805,18.0159545594221
"3653","NZL","rcp60","ssp2",2090,92719.51,91890.81,-0.89,17.6057588566915,17.1135716342189
"3654","NZL","rcp60","ssp2",2100,108806.62,107187.95,-1.49,17.3502966096348,16.6470836419877
"3655","OMN","rcp60","ssp2",2055,27453.21,18387.88,-33.02,8.23665454189904,-1.72001780895353
"3656","OMN","rcp60","ssp2",2060,29874.48,18194.56,-39.1,8.81962437179478,-1.05134469008934
"3657","OMN","rcp60","ssp2",2070,35262.55,17193.33,-51.24,18.0356946798739,-5.50290856167997
"3658","OMN","rcp60","ssp2",2080,41016.42,15346.57,-62.58,16.3172260656135,-10.741142059159
"3659","OMN","rcp60","ssp2",2090,47042.8,12915.21,-72.55,14.6926035963158,-15.8430189938208
"3660","OMN","rcp60","ssp2",2100,53451.71,10297.67,-80.73,13.6235725764623,-20.2671114135968
"3661","PAK","rcp60","ssp2",2055,3083.41,2189.11,-29,19.8166656304402,7.87885059850289
"3662","PAK","rcp60","ssp2",2060,3684.72,2411.29,-34.56,19.5014610447524,10.1493300930515
"3663","PAK","rcp60","ssp2",2070,5188.91,2801.26,-46.01,40.8223691352396,16.1726710598891
"3664","PAK","rcp60","ssp2",2080,7058.86,3023.59,-57.17,36.0374336806767,7.93678558934194
"3665","PAK","rcp60","ssp2",2090,9302.98,3034.77,-67.38,31.791535743732,0.369759127394913
"3666","PAK","rcp60","ssp2",2100,11994.38,2861.01,-76.15,28.9305147382882,-5.72563983432022
"3667","PAN","rcp60","ssp2",2055,17462.46,13648.31,-21.84,9.44703190251184,2.14271815596467
"3668","PAN","rcp60","ssp2",2060,19002.01,14010.34,-26.27,8.81634088209794,2.65256284477712
"3669","PAN","rcp60","ssp2",2070,22153.82,14258.67,-35.64,16.5867189839391,1.77247661370102
"3670","PAN","rcp60","ssp2",2080,25501.69,13959.23,-45.26,15.1119310349186,-2.1000556152853
"3671","PAN","rcp60","ssp2",2090,29031.46,13156.71,-54.68,13.8413179675543,-5.74902770425017
"3672","PAN","rcp60","ssp2",2100,32752.2,11971.54,-63.45,12.8162345262691,-9.00810308960217
"3673","PER","rcp60","ssp2",2055,11326.32,10630.88,-6.14,11.7917963760978,10.1613631936068
"3674","PER","rcp60","ssp2",2060,12585.31,11627.65,-7.61,11.1156138975413,9.37617581987569
"3675","PER","rcp60","ssp2",2070,15287.04,13588.47,-11.11,21.4673297678007,16.8634246816855
"3676","PER","rcp60","ssp2",2080,18257.72,15476.61,-15.23,19.4326697647157,13.8951625900488
"3677","PER","rcp60","ssp2",2090,21530.5,17265.65,-19.81,17.9254583814408,11.5596374141366
"3678","PER","rcp60","ssp2",2100,25067.39,18796,-25.02,16.4273472515733,8.86355277675615
"3679","PHL","rcp60","ssp2",2055,4870.03,3861.69,-20.71,16.630105229882,9.48564267731181
"3680","PHL","rcp60","ssp2",2060,5655.41,4245.72,-24.93,16.1268000402462,9.9446097434025
"3681","PHL","rcp60","ssp2",2070,7512.37,4966.96,-33.88,32.8351083299,16.987460312974
"3682","PHL","rcp60","ssp2",2080,9789.24,5563.1,-43.17,30.3082782131338,12.0021099425
"3683","PHL","rcp60","ssp2",2090,12479.66,5947.63,-52.34,27.4834410025702,6.91215329582427
"3684","PHL","rcp60","ssp2",2100,15633.29,6091.66,-61.03,25.2701596037072,2.42163685367112
"3685","PNG","rcp60","ssp2",2055,4853.89,4116.46,-15.19,21.0431291380407,16.5393162998089
"3686","PNG","rcp60","ssp2",2060,5828.84,4754.2,-18.44,20.0859516799927,15.4924376770332
"3687","PNG","rcp60","ssp2",2070,8215.69,6117.16,-25.54,40.9489709787882,28.6685457069539
"3688","PNG","rcp60","ssp2",2080,11254.61,7513.68,-33.24,36.9892242769627,22.8295483525035
"3689","PNG","rcp60","ssp2",2090,14970.69,8800.94,-41.21,33.0182920598759,17.1322175019431
"3690","PNG","rcp60","ssp2",2100,19438.08,9877.05,-49.19,29.8409091364526,12.2272166382227
"3691","POL","rcp60","ssp2",2055,20453.68,23419.68,14.5,6.79869379196121,10.4541936615783
"3692","POL","rcp60","ssp2",2060,21958.54,25877.68,17.85,7.35740463329826,10.4954465645987
"3693","POL","rcp60","ssp2",2070,25493.82,32050.3,25.72,16.0997953415846,23.8530656534898
"3694","POL","rcp60","ssp2",2080,29149.93,39409.65,35.2,14.3411618972755,22.9618755518669
"3695","POL","rcp60","ssp2",2090,32936.24,48248.76,46.49,12.9890877954081,22.4287959928596
"3696","POL","rcp60","ssp2",2100,37292.74,59615,59.86,13.2270714568512,23.5575795108517
"3697","PRI","rcp60","ssp2",2055,48982.24,39607.99,-19.14,7.69441162360479,2.71832252285476
"3698","PRI","rcp60","ssp2",2060,52518.19,40385.96,-23.1,7.21884095133257,1.96417440016522
"3699","PRI","rcp60","ssp2",2070,59974.18,41027.51,-31.59,14.1969668033114,1.58854710894579
"3700","PRI","rcp60","ssp2",2080,68062.1,40496.88,-40.5,13.48566999999,-1.29335170474641
"3701","PRI","rcp60","ssp2",2090,77089.09,39015.61,-49.39,13.2628731702372,-3.65773857146525
"3702","PRI","rcp60","ssp2",2100,87589.65,36864.93,-57.91,13.6213308523943,-5.51235774604062
"3703","PRT","rcp60","ssp2",2055,36437.15,34535.89,-5.22,9.22037113251261,8.00167494444475
"3704","PRT","rcp60","ssp2",2060,39838.66,37255.33,-6.48,9.33528006443973,7.87424328720066
"3705","PRT","rcp60","ssp2",2070,47328.13,42868.1,-9.42,18.7995027945217,15.0656832190186
"3706","PRT","rcp60","ssp2",2080,55731.29,48493.4,-12.99,17.7551067409593,13.1223450537813
"3707","PRT","rcp60","ssp2",2090,65039.35,54041.69,-16.91,16.7016769215283,11.441330160393
"3708","PRT","rcp60","ssp2",2100,75350.03,59174.14,-21.47,15.852987460668,9.49720484314979
